nd_Pepp;nd_Code;nd_FaelleAnzahl;nd_FaelleAnteil;nd_NennungenAnzahl;nd_NennungenAnteil
PA02C;F16.2;32;0,0016;32;0,0003
PA02C;I67.3;32;0,0016;32;0,0003
PA02C;I69.4;32;0,0016;32;0,0003
PA02C;R40.0;32;0,0016;32;0,0003
PA02C;R79.8;32;0,0016;32;0,0003
PA02C;F07.0;31;0,0015;31;0,0003
PA02C;F31.7;31;0,0015;31;0,0003
PA02C;I42.0;31;0,0015;31;0,0003
PA02C;K22.7;31;0,0015;31;0,0003
PA02C;R07.0;31;0,0015;31;0,0003
PA02C;D69.58;30;0,0015;30;0,0003
PA02C;E66.90;30;0,0015;30;0,0003
PA02C;H91.1;30;0,0015;30;0,0003
PA02C;I25.0;30;0,0015;30;0,0003
PA02C;J44.90;30;0,0015;30;0,0003
PA02C;F12.7;29;0,0014;29;0,0003
PA02C;H93.1;29;0,0014;29;0,0003
PA02C;I48.1;29;0,0014;29;0,0003
PA02C;R44.0;29;0,0014;29;0,0003
PA02C;U51.01;29;0,0014;29;0,0003
PA02C;U51.12;29;0,0014;29;0,0003
PA02C;Z64.8;29;0,0014;29;0,0003
PA02C;B35.1;28;0,0014;28;0,0003
PA02C;F31.6;28;0,0014;28;0,0003
PA02C;F90.1;28;0,0014;28;0,0003
PA02C;K44.9;28;0,0014;28;0,0003
PA02C;L84;28;0,0014;28;0,0003
PA02C;R45.0;28;0,0014;28;0,0003
PA02C;S20.2;28;0,0014;28;0,0003
PA02C;S22.32;28;0,0014;28;0,0003
PA02C;Z04.9;28;0,0014;28;0,0003
PA02C;E61.1;27;0,0013;27;0,0003
PA02C;F42.2;27;0,0013;27;0,0003
PA02C;K52.9;27;0,0013;28;0,0003
PA02C;T14.1;27;0,0013;27;0,0003
PA02C;U50.01;27;0,0013;27;0,0003
PA02C;E05.9;26;0,0013;26;0,0003
PA02C;F06.3;26;0,0013;26;0,0003
PA02C;F60.9;26;0,0013;26;0,0003
PA02C;J45.8;26;0,0013;26;0,0003
PA02C;R25.1;26;0,0013;26;0,0003
PA02C;S01.9;26;0,0013;26;0,0003
PA02C;S02.2;26;0,0013;26;0,0003
PA02C;Z88.6;26;0,0013;26;0,0003
PA02C;Z90.4;26;0,0013;26;0,0003
PA02C;E66.91;25;0,0012;25;0,0003
PA02C;F13.4;25;0,0012;25;0,0003
PA02C;F63.9;25;0,0012;25;0,0003
PA02C;H10.9;25;0,0012;25;0,0003
PA02C;I11.90;25;0,0012;25;0,0003
PA02C;I70.22;25;0,0012;25;0,0003
PA02C;J43.9;25;0,0012;25;0,0003
PA02C;L97;25;0,0012;25;0,0003
PA02C;M51.1;25;0,0012;25;0,0003
PA02C;E58;24;0,0012;24;0,0002
PA02C;F03;24;0,0012;24;0,0002
PA02C;F20.1;24;0,0012;24;0,0002
PA02C;F21;24;0,0012;24;0,0002
PA02C;H61.2;24;0,0012;24;0,0002
PA02C;I34.0;24;0,0012;24;0,0002
PA02C;I44.4;24;0,0012;24;0,0002
PA02C;L20.9;24;0,0012;24;0,0002
PA02C;R07.3;24;0,0012;25;0,0003
PA02C;R21;24;0,0012;24;0,0002
PA02C;S01.80;24;0,0012;24;0,0002
PA02C;Z65;24;0,0012;24;0,0002
PA02C;Z72.0;24;0,0012;24;0,0002
PA02C;Z87.1;24;0,0012;24;0,0002
PA02C;Z95.1;24;0,0012;24;0,0002
PA02C;E66.99;23;0,0011;23;0,0002
PA02C;F33.3;23;0,0011;23;0,0002
PA02C;F34.1;23;0,0011;23;0,0002
PA02C;G57.3;23;0,0011;23;0,0002
PA02C;I80.28;23;0,0011;23;0,0002
PA02C;I87.20;23;0,0011;23;0,0002
PA02C;L30.9;23;0,0011;23;0,0002
PA02C;N19;23;0,0011;23;0,0002
PA02C;R50.9;23;0,0011;23;0,0002
PA02C;S00.85;23;0,0011;23;0,0002
PA02C;U50.40;23;0,0011;23;0,0002
PA02C;Z29.28;23;0,0011;23;0,0002
PA02C;B35.3;22;0,0011;22;0,0002
PA02C;B86;22;0,0011;22;0,0002
PA02C;E53.9;22;0,0011;22;0,0002
PA02C;F31.0;22;0,0011;22;0,0002
PA02C;F42.1;22;0,0011;22;0,0002
PA02C;F63.8;22;0,0011;22;0,0002
PA02C;I67.88;22;0,0011;23;0,0002
PA02C;I83.1;22;0,0011;22;0,0002
PA02C;K50.9;22;0,0011;22;0,0002
PA02C;L29.9;22;0,0011;22;0,0002
PA02C;R33;22;0,0011;22;0,0002
PA02C;E13.90;21;0,001;21;0,0002
PA02C;F64.0;21;0,001;21;0,0002
PA02C;G37.2;21;0,001;21;0,0002
PA02C;I49.9;21;0,001;21;0,0002
PA02C;I83.9;21;0,001;21;0,0002
PA02C;R00.1;21;0,001;21;0,0002
PA02C;T78.4;21;0,001;21;0,0002
PA02C;U51.11;21;0,001;21;0,0002
PA02C;Z85.0;21;0,001;21;0,0002
PA02C;Z85.8;21;0,001;21;0,0002
PA02C;F90.8;20;0,001;20;0,0002
PA02C;I49.8;20;0,001;20;0,0002
PA02C;L30.8;20;0,001;20;0,0002
PA02C;M16.9;20;0,001;20;0,0002
PA02C;R45.5;20;0,001;20;0,0002
PA02C;R55;20;0,001;20;0,0002
PA02C;S80.0;20;0,001;20;0,0002
PA02C;U50.30;20;0,001;20;0,0002
PA02C;Z01.0;20;0,001;20;0,0002
PA02C;Z85.4;20;0,001;20;0,0002
PA02C;A08.1;19;0,0009;19;0,0002
PA02C;D64.8;19;0,0009;20;0,0002
PA02C;E88.29;19;0,0009;19;0,0002
PA02C;F42.0;19;0,0009;19;0,0002
PA02C;F91.1;19;0,0009;19;0,0002
PA02C;G25.88;19;0,0009;19;0,0002
PA02C;G35.9;19;0,0009;19;0,0002
PA02C;G43.9;19;0,0009;19;0,0002
PA02C;I11.00;19;0,0009;19;0,0002
PA02C;K29.1;19;0,0009;19;0,0002
PA02C;M48.06;19;0,0009;19;0,0002
PA02C;N18.2;19;0,0009;19;0,0002
PA02C;R60.9;19;0,0009;19;0,0002
PA02C;S06.0;19;0,0009;19;0,0002
PA02C;B36.0;18;0,0009;18;0,0002
PA02C;D52.0;18;0,0009;18;0,0002
PA02C;E66.09;18;0,0009;18;0,0002
PA02C;E73.9;18;0,0009;18;0,0002
PA02C;G62.88;18;0,0009;18;0,0002
PA02C;H54.4;18;0,0009;18;0,0002
PA02C;K22.6;18;0,0009;18;0,0002
PA02C;K72.79;18;0,0009;18;0,0002
PA02C;K85.90;18;0,0009;18;0,0002
PA02C;L60.0;18;0,0009;18;0,0002
PA02C;M79.70;18;0,0009;18;0,0002
PA02C;R14;18;0,0009;18;0,0002
PA02C;R16.1;18;0,0009;18;0,0002
PA02C;B37.0;17;0,0008;17;0,0002
PA02C;D52.9;17;0,0008;17;0,0002
PA02C;E10.91;17;0,0008;17;0,0002
PA02C;F40.00;17;0,0008;17;0,0002
PA02C;F45.0;17;0,0008;17;0,0002
PA02C;F50.0;17;0,0008;17;0,0002
PA02C;H04.1;17;0,0008;17;0,0002
PA02C;I26.9;17;0,0008;17;0,0002
PA02C;I65.2;17;0,0008;17;0,0002
PA02C;R47.1;17;0,0008;17;0,0002
PA02C;S51.9;17;0,0008;18;0,0002
PA02C;S60.2;17;0,0008;17;0,0002
PA02C;Z72.8;17;0,0008;17;0,0002
PA02C;B99;16;0,0008;16;0,0002
PA02C;C34.9;16;0,0008;16;0,0002
PA02C;E78.1;16;0,0008;16;0,0002
PA02C;F07.8;16;0,0008;16;0,0002
PA02C;G81.1;16;0,0008;17;0,0002
PA02C;H40.8;16;0,0008;16;0,0002
PA02C;I35.1;16;0,0008;16;0,0002
PA02C;I50.13;16;0,0008;16;0,0002
PA02C;I87.21;16;0,0008;17;0,0002
PA02C;J22;16;0,0008;16;0,0002
PA02C;J41.0;16;0,0008;16;0,0002
PA02C;J45.1;16;0,0008;16;0,0002
PA02C;L71.8;16;0,0008;16;0,0002
PA02C;M10.07;16;0,0008;16;0,0002
PA02C;M62.89;16;0,0008;16;0,0002
PA02C;M79.65;16;0,0008;16;0,0002
PA02C;N18.5;16;0,0008;16;0,0002
PA02C;S00.05;16;0,0008;16;0,0002
PA02C;S00.95;16;0,0008;16;0,0002
PA02C;S93.40;16;0,0008;16;0,0002
PA02C;Z03.9;16;0,0008;16;0,0002
PA02C;Z90.5;16;0,0008;16;0,0002
PA02C;Z92.4;16;0,0008;16;0,0002
PA02C;B00.1;15;0,0007;15;0,0002
PA02C;B95.2;15;0,0007;15;0,0002
PA02C;E03.1;15;0,0007;15;0,0002
PA02C;E72.2;15;0,0007;15;0,0002
PA02C;F32.3;15;0,0007;15;0,0002
PA02C;F55.0;15;0,0007;15;0,0002
PA02C;G56.2;15;0,0007;15;0,0002
PA02C;I50.01;15;0,0007;15;0,0002
PA02C;I70.21;15;0,0007;15;0,0002
PA02C;K20;15;0,0007;15;0,0002
PA02C;K29.3;15;0,0007;15;0,0002
PA02C;L29.8;15;0,0007;15;0,0002
PA02C;L30.4;15;0,0007;15;0,0002
PA02C;R39.1;15;0,0007;15;0,0002
PA02C;S61.0;15;0,0007;15;0,0002
PA02C;Z22.3;15;0,0007;17;0,0002
PA02C;Z63;15;0,0007;15;0,0002
PA02C;Z87.3;15;0,0007;15;0,0002
PA02C;Z90.7;15;0,0007;15;0,0002
PA02C;C61;14;0,0007;14;0,0001
PA02C;E11.80;14;0,0007;14;0,0001
PA02C;E66.80;14;0,0007;14;0,0001
PA02C;E83.58;14;0,0007;14;0,0001
PA02C;F19.8;14;0,0007;14;0,0001
PA02C;F40.2;14;0,0007;14;0,0001
PA02C;F50.1;14;0,0007;14;0,0001
PA02C;F50.3;14;0,0007;14;0,0001
PA02C;H52.4;14;0,0007;15;0,0002
PA02C;I25.21;14;0,0007;14;0,0001
PA02C;I64;14;0,0007;14;0,0001
PA02C;J20.9;14;0,0007;14;0,0001
PA02C;K70.2;14;0,0007;14;0,0001
PA02C;K72.71;14;0,0007;14;0,0001
PA02C;R03.0;14;0,0007;14;0,0001
PA02C;R10.3;14;0,0007;14;0,0001
PA02C;Z95.2;14;0,0007;14;0,0001
PA02C;C50.9;13;0,0006;14;0,0001
PA02C;D50.0;13;0,0006;13;0,0001
PA02C;E87.5;13;0,0006;13;0,0001
PA02C;F12.8;13;0,0006;13;0,0001
PA02C;F15.7;13;0,0006;13;0,0001
PA02C;F18.2;13;0,0006;13;0,0001
PA02C;F23.1;13;0,0006;13;0,0001
PA02C;F31.1;13;0,0006;13;0,0001
PA02C;F44.5;13;0,0006;13;0,0001
PA02C;F50.9;13;0,0006;13;0,0001
PA02C;G43.1;13;0,0006;13;0,0001
PA02C;G63.4;13;0,0006;13;0,0001
PA02C;G81.0;13;0,0006;13;0,0001
PA02C;G81.9;13;0,0006;14;0,0001
PA02C;H35.3;13;0,0006;13;0,0001
PA02C;I70.20;13;0,0006;13;0,0001
PA02C;K51.9;13;0,0006;13;0,0001
PA02C;K64.9;13;0,0006;13;0,0001
PA02C;L21.9;13;0,0006;13;0,0001
PA02C;M17.1;13;0,0006;13;0,0001
PA02C;M19.91;13;0,0006;13;0,0001
PA02C;M25.55;13;0,0006;13;0,0001
PA02C;M25.57;13;0,0006;13;0,0001
PA02C;M45.09;13;0,0006;13;0,0001
PA02C;M70.2;13;0,0006;13;0,0001
PA02C;N28.1;13;0,0006;14;0,0001
PA02C;R13.9;13;0,0006;13;0,0001
PA02C;R20.1;13;0,0006;13;0,0001
PA02C;R77.88;13;0,0006;13;0,0001
PA02C;S40.0;13;0,0006;13;0,0001
PA02C;S61.80;13;0,0006;13;0,0001
PA02C;T78.1;13;0,0006;13;0,0001
PA02C;Z88.1;13;0,0006;13;0,0001
PA02C;B95.6;12;0,0006;12;0,0001
PA02C;E05.0;12;0,0006;12;0,0001
PA02C;F06.8;12;0,0006;12;0,0001
PA02C;F10.9;12;0,0006;12;0,0001
PA02C;F55.8;12;0,0006;12;0,0001
PA02C;F60.1;12;0,0006;12;0,0001
PA02C;H26.9;12;0,0006;12;0,0001
PA02C;I42.6;12;0,0006;12;0,0001
PA02C;I69.1;12;0,0006;12;0,0001
PA02C;I70.0;12;0,0006;12;0,0001
PA02C;I79.2;12;0,0006;12;0,0001
PA02C;K92.1;12;0,0006;12;0,0001
PA02C;L40.8;12;0,0006;12;0,0001
PA02C;L70.0;12;0,0006;12;0,0001
PA02C;L71.9;12;0,0006;12;0,0001
PA02C;M06.99;12;0,0006;12;0,0001
PA02C;M10.47;12;0,0006;12;0,0001
PA02C;M47.86;12;0,0006;12;0,0001
PA02C;M75.4;12;0,0006;12;0,0001
PA02C;N17.99;12;0,0006;12;0,0001
PA02C;R20.2;12;0,0006;12;0,0001
PA02C;R93.0;12;0,0006;12;0,0001
PA02C;S91.3;12;0,0006;12;0,0001
PA02C;Z23.5;12;0,0006;12;0,0001
PA02C;Z48.8;12;0,0006;12;0,0001
PA02C;D29.1;11;0,0005;11;0,0001
PA02C;D53.1;11;0,0005;11;0,0001
PA02C;E04.9;11;0,0005;11;0,0001
PA02C;E13.91;11;0,0005;11;0,0001
PA02C;F01.2;11;0,0005;11;0,0001
PA02C;F06.2;11;0,0005;11;0,0001
PA02C;F15.8;11;0,0005;11;0,0001
PA02C;F25.9;11;0,0005;11;0,0001
PA02C;F31.9;11;0,0005;11;0,0001
PA02C;F41.3;11;0,0005;11;0,0001
PA02C;F60.4;11;0,0005;11;0,0001
PA02C;G30.1;11;0,0005;11;0,0001
PA02C;G40.1;11;0,0005;11;0,0001
PA02C;G43.0;11;0,0005;11;0,0001
PA02C;H00.0;11;0,0005;11;0,0001
PA02C;I44.7;11;0,0005;11;0,0001
PA02C;I45.6;11;0,0005;11;0,0001
PA02C;I47.1;11;0,0005;11;0,0001
PA02C;I49.3;11;0,0005;11;0,0001
PA02C;I50.12;11;0,0005;11;0,0001
PA02C;I63.5;11;0,0005;12;0,0001
PA02C;I63.9;11;0,0005;11;0,0001
PA02C;J30.4;11;0,0005;11;0,0001
PA02C;J34.2;11;0,0005;11;0,0001
PA02C;J44.81;11;0,0005;11;0,0001
PA02C;J44.82;11;0,0005;11;0,0001
PA02C;K76.6;11;0,0005;11;0,0001
PA02C;K76.8;11;0,0005;11;0,0001
PA02C;L02.4;11;0,0005;12;0,0001
PA02C;L60.2;11;0,0005;11;0,0001
PA02C;L85.3;11;0,0005;11;0,0001
PA02C;L98.4;11;0,0005;12;0,0001
PA02C;M10.09;11;0,0005;11;0,0001
PA02C;M42.09;11;0,0005;11;0,0001
PA02C;N30.0;11;0,0005;12;0,0001
PA02C;N39.42;11;0,0005;11;0,0001
PA02C;R04.0;11;0,0005;11;0,0001
PA02C;R47.0;11;0,0005;11;0,0001
PA02C;R50.80;11;0,0005;11;0,0001
PA02C;R82.5;11;0,0005;11;0,0001
PA02C;S42.00;11;0,0005;11;0,0001
PA02C;Z87.0;11;0,0005;11;0,0001
PA02C;D51.9;10;0,0005;10;0,0001
PA02C;D69.59;10;0,0005;10;0,0001
PA02C;D72.8;10;0,0005;10;0,0001
PA02C;E66.92;10;0,0005;10;0,0001
PA02C;F00.1;10;0,0005;10;0,0001
PA02C;F00.2;10;0,0005;10;0,0001
PA02C;F07.2;10;0,0005;10;0,0001
PA02C;F45.1;10;0,0005;10;0,0001
PA02C;F45.2;10;0,0005;10;0,0001
PA02C;F45.40;10;0,0005;10;0,0001
PA02C;F81.0;10;0,0005;10;0,0001
PA02C;F95.2;10;0,0005;10;0,0001
PA02C;F98.5;10;0,0005;10;0,0001
PA02C;G21.1;10;0,0005;10;0,0001
PA02C;G30.8;10;0,0005;10;0,0001
PA02C;G35.10;10;0,0005;10;0,0001
PA02C;G51.0;10;0,0005;10;0,0001
PA02C;I50.19;10;0,0005;10;0,0001
PA02C;I71.4;10;0,0005;10;0,0001
PA02C;I73.9;10;0,0005;10;0,0001
PA02C;J32.9;10;0,0005;10;0,0001
PA02C;K70.4;10;0,0005;10;0,0001
PA02C;K72.9;10;0,0005;10;0,0001
PA02C;K76.9;10;0,0005;10;0,0001
PA02C;L27.0;10;0,0005;10;0,0001
PA02C;M17.0;10;0,0005;10;0,0001
PA02C;M25.46;10;0,0005;10;0,0001
PA02C;M48.09;10;0,0005;10;0,0001
PA02C;M79.09;10;0,0005;10;0,0001
PA02C;R07.4;10;0,0005;10;0,0001
PA02C;S02.3;10;0,0005;10;0,0001
PA02C;S30.0;10;0,0005;10;0,0001
PA02C;S61.9;10;0,0005;10;0,0001
PA02C;S90.3;10;0,0005;10;0,0001
PA02C;S92.3;10;0,0005;10;0,0001
PA02C;U50.11;10;0,0005;10;0,0001
PA02C;U69.00;10;0,0005;11;0,0001
PA02C;Z03.4;10;0,0005;10;0,0001
PA02C;C16.9;9;0,0004;9;0,0001
PA02C;C34.1;9;0,0004;9;0,0001
PA02C;D53.8;9;0,0004;9;0,0001
PA02C;E05.8;9;0,0004;9;0,0001
PA02C;F16.0;9;0,0004;9;0,0001
PA02C;F19.4;9;0,0004;9;0,0001
PA02C;F70.8;9;0,0004;9;0,0001
PA02C;F81.9;9;0,0004;9;0,0001
PA02C;F90.9;9;0,0004;9;0,0001
PA02C;G25.9;9;0,0004;9;0,0001
PA02C;G44.0;9;0,0004;9;0,0001
PA02C;G83.2;9;0,0004;9;0,0001
PA02C;H10.8;9;0,0004;9;0,0001
PA02C;H60.9;9;0,0004;9;0,0001
PA02C;H90.3;9;0,0004;9;0,0001
PA02C;I20.8;9;0,0004;9;0,0001
PA02C;I27.28;9;0,0004;9;0,0001
PA02C;I80.3;9;0,0004;9;0,0001
PA02C;J06.8;9;0,0004;9;0,0001
PA02C;K04.0;9;0,0004;9;0,0001
PA02C;K08.9;9;0,0004;9;0,0001
PA02C;K26.9;9;0,0004;9;0,0001
PA02C;K29.8;9;0,0004;9;0,0001
PA02C;K51.8;9;0,0004;9;0,0001
PA02C;K57.30;9;0,0004;9;0,0001
PA02C;K87.1;9;0,0004;9;0,0001
PA02C;L28.2;9;0,0004;9;0,0001
PA02C;L30.3;9;0,0004;9;0,0001
PA02C;M06.90;9;0,0004;9;0,0001
PA02C;M10.00;9;0,0004;9;0,0001
PA02C;M15.9;9;0,0004;10;0,0001
PA02C;M79.19;9;0,0004;9;0,0001
PA02C;M79.66;9;0,0004;9;0,0001
PA02C;M79.69;9;0,0004;9;0,0001
PA02C;N18.9;9;0,0004;9;0,0001
PA02C;R26.2;9;0,0004;9;0,0001
PA02C;R47.8;9;0,0004;9;0,0001
PA02C;R59.0;9;0,0004;9;0,0001
PA02C;R61.9;9;0,0004;9;0,0001
PA02C;R78.8;9;0,0004;9;0,0001
PA02C;S06.5;9;0,0004;9;0,0001
PA02C;S51.7;9;0,0004;9;0,0001
PA02C;S60.0;9;0,0004;9;0,0001
PA02C;S82.6;9;0,0004;9;0,0001
PA02C;S92.5;9;0,0004;9;0,0001
PA02C;Z01.4;9;0,0004;9;0,0001
PA02C;Z71;9;0,0004;9;0,0001
PA02C;Z85.5;9;0,0004;9;0,0001
PA02C;Z86.3;9;0,0004;9;0,0001
PA02C;Z86.5;9;0,0004;9;0,0001
PA02C;Z89.6;9;0,0004;9;0,0001
PA02C;Z95.4;9;0,0004;9;0,0001
PA02C;Z95.9;9;0,0004;9;0,0001
PA02C;A09.0;8;0,0004;8;0,0001
PA02C;B02.9;8;0,0004;8;0,0001
PA02C;B36.9;8;0,0004;8;0,0001
PA02C;D62;8;0,0004;8;0,0001
PA02C;D68.9;8;0,0004;8;0,0001
PA02C;E07.9;8;0,0004;8;0,0001
PA02C;E11.41;8;0,0004;8;0,0001
PA02C;E79.9;8;0,0004;8;0,0001
PA02C;F05.0;8;0,0004;8;0,0001
PA02C;F05.8;8;0,0004;8;0,0001
PA02C;F06.9;8;0,0004;8;0,0001
PA02C;F25.8;8;0,0004;8;0,0001
PA02C;F31.8;8;0,0004;8;0,0001
PA02C;F60.5;8;0,0004;8;0,0001
PA02C;G47.2;8;0,0004;8;0,0001
PA02C;G56.0;8;0,0004;8;0,0001
PA02C;H10.3;8;0,0004;8;0,0001
PA02C;H40.1;8;0,0004;8;0,0001
PA02C;H52.1;8;0,0004;8;0,0001
PA02C;H52.2;8;0,0004;8;0,0001
PA02C;H69.8;8;0,0004;8;0,0001
PA02C;I25.10;8;0,0004;8;0,0001
PA02C;I35.0;8;0,0004;8;0,0001
PA02C;I47.9;8;0,0004;8;0,0001
PA02C;I50.14;8;0,0004;8;0,0001
PA02C;I67.9;8;0,0004;8;0,0001
PA02C;I70.9;8;0,0004;8;0,0001
PA02C;I95.9;8;0,0004;8;0,0001
PA02C;I98.3;8;0,0004;8;0,0001
PA02C;J03.9;8;0,0004;8;0,0001
PA02C;J18.0;8;0,0004;8;0,0001
PA02C;J18.8;8;0,0004;8;0,0001
PA02C;J30.3;8;0,0004;8;0,0001
PA02C;K22.2;8;0,0004;8;0,0001
PA02C;K25.9;8;0,0004;8;0,0001
PA02C;K58.0;8;0,0004;8;0,0001
PA02C;K74.0;8;0,0004;8;0,0001
PA02C;L03.02;8;0,0004;8;0,0001
PA02C;L23.0;8;0,0004;8;0,0001
PA02C;L23.5;8;0,0004;8;0,0001
PA02C;L30.0;8;0,0004;8;0,0001
PA02C;L30.1;8;0,0004;8;0,0001
PA02C;L72.1;8;0,0004;8;0,0001
PA02C;L73.2;8;0,0004;8;0,0001
PA02C;M13.0;8;0,0004;8;0,0001
PA02C;M15.8;8;0,0004;8;0,0001
PA02C;M19.99;8;0,0004;8;0,0001
PA02C;M25.53;8;0,0004;8;0,0001
PA02C;M40.24;8;0,0004;8;0,0001
PA02C;M47.99;8;0,0004;8;0,0001
PA02C;M51.9;8;0,0004;8;0,0001
PA02C;M53.1;8;0,0004;8;0,0001
PA02C;M54.87;8;0,0004;8;0,0001
PA02C;M54.96;8;0,0004;8;0,0001
PA02C;M81.00;8;0,0004;8;0,0001
PA02C;N39.3;8;0,0004;8;0,0001
PA02C;N62;8;0,0004;8;0,0001
PA02C;N76.0;8;0,0004;8;0,0001
PA02C;N83.2;8;0,0004;8;0,0001
PA02C;Q98.4;8;0,0004;8;0,0001
PA02C;R17;8;0,0004;8;0,0001
PA02C;R27.0;8;0,0004;8;0,0001
PA02C;R29.8;8;0,0004;8;0,0001
PA02C;R63.3;8;0,0004;8;0,0001
PA02C;R72;8;0,0004;8;0,0001
PA02C;S01.54;8;0,0004;8;0,0001
PA02C;S02.4;8;0,0004;8;0,0001
PA02C;S22.40;8;0,0004;8;0,0001
PA02C;S22.42;8;0,0004;8;0,0001
PA02C;S22.43;8;0,0004;8;0,0001
PA02C;S80.81;8;0,0004;8;0,0001
PA02C;S90.82;8;0,0004;8;0,0001
PA02C;T90.5;8;0,0004;8;0,0001
PA02C;T93.2;8;0,0004;8;0,0001
PA02C;Z01.3;8;0,0004;8;0,0001
PA02C;Z03.8;8;0,0004;8;0,0001
PA02C;Z29.21;8;0,0004;8;0,0001
PA02C;Z55;8;0,0004;8;0,0001
PA02C;Z85.2;8;0,0004;8;0,0001
PA02C;Z89.4;8;0,0004;8;0,0001
PA02C;Z90.2;8;0,0004;8;0,0001
PA02C;A69.2;7;0,0003;7;0,0001
PA02C;D63.8;7;0,0003;7;0,0001
PA02C;D66;7;0,0003;7;0,0001
PA02C;D68.4;7;0,0003;8;0,0001
PA02C;E01.8;7;0,0003;7;0,0001
PA02C;E11.20;7;0,0003;7;0,0001
PA02C;E41;7;0,0003;7;0,0001
PA02C;F17.3;7;0,0003;7;0,0001
PA02C;F20.2;7;0,0003;7;0,0001
PA02C;F20.3;7;0,0003;7;0,0001
PA02C;F84.5;7;0,0003;7;0,0001
PA02C;F95.1;7;0,0003;7;0,0001
PA02C;G25.2;7;0,0003;7;0,0001
PA02C;H66.9;7;0,0003;7;0,0001
PA02C;I07.1;7;0,0003;7;0,0001
PA02C;I44.6;7;0,0003;7;0,0001
PA02C;I49.4;7;0,0003;7;0,0001
PA02C;I51.7;7;0,0003;7;0,0001
PA02C;I62.02;7;0,0003;7;0,0001
PA02C;I80.9;7;0,0003;7;0,0001
PA02C;I87.00;7;0,0003;7;0,0001
PA02C;J04.0;7;0,0003;7;0,0001
PA02C;J37.0;7;0,0003;7;0,0001
PA02C;J44.00;7;0,0003;7;0,0001
PA02C;K02.9;7;0,0003;7;0,0001
PA02C;K22.88;7;0,0003;7;0,0001
PA02C;K29.4;7;0,0003;7;0,0001
PA02C;K31.88;7;0,0003;7;0,0001
PA02C;K92.2;7;0,0003;7;0,0001
PA02C;L23.9;7;0,0003;7;0,0001
PA02C;L80;7;0,0003;7;0,0001
PA02C;L89.14;7;0,0003;7;0,0001
PA02C;M10.97;7;0,0003;7;0,0001
PA02C;M47.26;7;0,0003;7;0,0001
PA02C;M53.0;7;0,0003;7;0,0001
PA02C;M54.90;7;0,0003;7;0,0001
PA02C;M54.94;7;0,0003;7;0,0001
PA02C;M79.62;7;0,0003;7;0,0001
PA02C;N08.3;7;0,0003;7;0,0001
PA02C;N32.0;7;0,0003;7;0,0001
PA02C;R35;7;0,0003;7;0,0001
PA02C;S22.06;7;0,0003;7;0,0001
PA02C;S32.01;7;0,0003;7;0,0001
PA02C;S42.3;7;0,0003;7;0,0001
PA02C;S50.0;7;0,0003;7;0,0001
PA02C;S52.50;7;0,0003;7;0,0001
PA02C;T08.0;7;0,0003;7;0,0001
PA02C;T14.03;7;0,0003;7;0,0001
PA02C;T42.4;7;0,0003;7;0,0001
PA02C;T92.1;7;0,0003;7;0,0001
PA02C;Z03.6;7;0,0003;7;0,0001
PA02C;Z74.3;7;0,0003;7;0,0001
PA02C;Z89.5;7;0,0003;8;0,0001
PA02C;Z92.6;7;0,0003;7;0,0001
PA02C;Z99.3;7;0,0003;7;0,0001
PA02C;B37.2;6;0,0003;6;0,0001
PA02C;D52.8;6;0,0003;6;0,0001
PA02C;D61.9;6;0,0003;6;0,0001
PA02C;D68.5;6;0,0003;6;0,0001
PA02C;D70.7;6;0,0003;6;0,0001
PA02C;E03.2;6;0,0003;6;0,0001
PA02C;E11.50;6;0,0003;6;0,0001
PA02C;E11.74;6;0,0003;10;0,0001
PA02C;E14.91;6;0,0003;6;0,0001
PA02C;E51.8;6;0,0003;6;0,0001
PA02C;E66.81;6;0,0003;6;0,0001
PA02C;E83.59;6;0,0003;6;0,0001
PA02C;E88.0;6;0,0003;6;0,0001
PA02C;F05.1;6;0,0003;6;0,0001
PA02C;F05.9;6;0,0003;6;0,0001
PA02C;F14.3;6;0,0003;6;0,0001
PA02C;F16.3;6;0,0003;6;0,0001
PA02C;F20.9;6;0,0003;6;0,0001
PA02C;F23.3;6;0,0003;6;0,0001
PA02C;F29;6;0,0003;6;0,0001
PA02C;F45.8;6;0,0003;6;0,0001
PA02C;F70.9;6;0,0003;6;0,0001
PA02C;F81.3;6;0,0003;6;0,0001
PA02C;G20.90;6;0,0003;6;0,0001
PA02C;G24.3;6;0,0003;6;0,0001
PA02C;G41.8;6;0,0003;6;0,0001
PA02C;G43.8;6;0,0003;6;0,0001
PA02C;G44.4;6;0,0003;6;0,0001
PA02C;G55.1;6;0,0003;6;0,0001
PA02C;G62.2;6;0,0003;6;0,0001
PA02C;H10.2;6;0,0003;7;0,0001
PA02C;H52.0;6;0,0003;6;0,0001
PA02C;H53.0;6;0,0003;6;0,0001
PA02C;H53.2;6;0,0003;6;0,0001
PA02C;H55;6;0,0003;8;0,0001
PA02C;H57.0;6;0,0003;6;0,0001
PA02C;H61.0;6;0,0003;6;0,0001
PA02C;I46.0;6;0,0003;6;0,0001
PA02C;I50.00;6;0,0003;6;0,0001
PA02C;I63.8;6;0,0003;6;0,0001
PA02C;I80.80;6;0,0003;6;0,0001
PA02C;I83.2;6;0,0003;9;0,0001
PA02C;I89.09;6;0,0003;6;0,0001
PA02C;J01.9;6;0,0003;6;0,0001
