pr_Pepp;pr_Code;pr_FaelleAnzahl;pr_FaelleAnteil;pr_NennungenAnzahl;pr_NennungenAnteil
PA04A;9-649.74;517;0,086;638;0,0048
PA04A;9-649.82;464;0,0772;747;0,0056
PA04A;9-649.32;459;0,0764;611;0,0046
PA04A;9-649.75;415;0,069;510;0,0039
PA04A;9-649.64;412;0,0685;632;0,0048
PA04A;3-990;411;0,0684;525;0,004
PA04A;9-649.33;396;0,0659;654;0,0049
PA04A;9-649.54;392;0,0652;490;0,0037
PA04A;9-649.14;358;0,0596;437;0,0033
PA04A;9-640.06;340;0,0566;694;0,0052
PA04A;9-649.76;312;0,0519;395;0,003
PA04A;9-649.15;300;0,0499;393;0,003
PA04A;9-649.55;300;0,0499;384;0,0029
PA04A;9-984.9;297;0,0494;323;0,0024
PA04A;9-626;288;0,0479;388;0,0029
PA04A;9-61a;274;0,0456;451;0,0034
PA04A;9-649.77;269;0,0448;306;0,0023
PA04A;9-640.08;233;0,0388;412;0,0031
PA04A;9-640.04;218;0,0363;379;0,0029
PA04A;9-649.65;216;0,0359;309;0,0023
PA04A;9-649.41;211;0,0351;443;0,0033
PA04A;9-649.78;210;0,0349;245;0,0019
PA04A;9-649.83;205;0,0341;320;0,0024
PA04A;9-640.07;203;0,0338;299;0,0023
PA04A;3-820;194;0,0323;200;0,0015
PA04A;9-649.56;191;0,0318;230;0,0017
PA04A;9-649.79;188;0,0313;213;0,0016
PA04A;9-649.7r;188;0,0313;407;0,0031
PA04A;9-984.b;185;0,0308;192;0,0015
PA04A;9-649.34;184;0,0306;247;0,0019
PA04A;9-649.35;177;0,0294;309;0,0023
PA04A;9-649.7a;177;0,0294;211;0,0016
PA04A;9-649.16;169;0,0281;193;0,0015
PA04A;9-649.57;155;0,0258;194;0,0015
PA04A;8-630.3;150;0,025;971;0,0073
PA04A;9-649.7b;149;0,0248;177;0,0013
PA04A;9-649.7c;148;0,0246;178;0,0013
PA04A;9-649.7d;143;0,0238;170;0,0013
PA04A;9-645.03;142;0,0236;194;0,0015
PA04A;1-204.2;127;0,0211;139;0,0011
PA04A;9-649.7f;122;0,0203;133;0,001
PA04A;9-640.15;119;0,0198;423;0,0032
PA04A;9-640.05;118;0,0196;186;0,0014
PA04A;9-649.66;117;0,0195;150;0,0011
PA04A;9-649.7e;114;0,019;138;0,001
PA04A;9-649.84;114;0,019;166;0,0013
PA04A;8-630.2;107;0,0178;130;0,001
PA04A;9-646.0;104;0,0173;110;0,0008
PA04A;9-649.58;104;0,0173;132;0,001
PA04A;9-984.6;100;0,0166;120;0,0009
PA04A;9-649.7g;98;0,0163;105;0,0008
PA04A;9-649.17;96;0,016;114;0,0009
PA04A;9-649.7h;95;0,0158;107;0,0008
PA04A;9-981.1;90;0,015;130;0,001
PA04A;9-649.7j;80;0,0133;88;0,0007
PA04A;9-649.59;78;0,013;86;0,0006
PA04A;9-981.0;74;0,0123;104;0,0008
PA04A;9-649.21;72;0,012;117;0,0009
PA04A;3-993;71;0,0118;73;0,0006
PA04A;9-649.7k;70;0,0116;81;0,0006
PA04A;9-649.36;65;0,0108;77;0,0006
PA04A;1-206;64;0,0106;100;0,0008
PA04A;9-649.7n;64;0,0106;71;0,0005
PA04A;9-641.11;63;0,0105;144;0,0011
PA04A;9-649.18;63;0,0105;88;0,0007
PA04A;9-982.3;63;0,0105;75;0,0006
PA04A;9-649.67;61;0,0101;73;0,0006
PA04A;9-649.7m;61;0,0101;69;0,0005
PA04A;9-640.13;60;0,01;92;0,0007
PA04A;9-649.37;60;0,01;86;0,0006
PA04A;9-649.5a;60;0,01;77;0,0006
PA04A;9-649.42;59;0,0098;120;0,0009
PA04A;9-649.85;59;0,0098;86;0,0006
PA04A;9-649.5b;58;0,0096;75;0,0006
PA04A;9-649.5r;56;0,0093;215;0,0016
PA04A;9-640.16;55;0,0091;215;0,0016
PA04A;9-984.a;55;0,0091;64;0,0005
PA04A;9-61b;53;0,0088;79;0,0006
PA04A;9-641.10;52;0,0087;73;0,0006
PA04A;9-649.7p;51;0,0085;58;0,0004
PA04A;1-770;50;0,0083;52;0,0004
PA04A;9-649.68;49;0,0082;58;0,0004
PA04A;9-640.17;47;0,0078;519;0,0039
PA04A;9-980.3;47;0,0078;56;0,0004
PA04A;8-560.x;46;0,0077;46;0,0003
PA04A;3-203;44;0,0073;45;0,0003
PA04A;9-649.5c;44;0,0073;55;0,0004
PA04A;3-802;43;0,0072;46;0,0003
PA04A;9-649.7q;43;0,0072;46;0,0003
PA04A;1-771;42;0,007;44;0,0003
PA04A;9-649.86;38;0,0063;46;0,0003
PA04A;9-980.4;38;0,0063;40;0,0003
PA04A;1-632.0;36;0,006;41;0,0003
PA04A;9-641.14;34;0,0057;83;0,0006
PA04A;9-640.14;32;0,0053;38;0,0003
PA04A;9-649.5e;32;0,0053;38;0,0003
PA04A;3-202;31;0,0052;33;0,0002
PA04A;9-645.13;31;0,0052;34;0,0003
PA04A;9-649.19;31;0,0052;36;0,0003
PA04A;1-790;30;0,005;47;0,0004
PA04A;3-222;30;0,005;31;0,0002
PA04A;8-390.0;28;0,0047;30;0,0002
PA04A;9-641.01;28;0,0047;46;0,0003
PA04A;9-649.5d;28;0,0047;31;0,0002
PA04A;3-035;27;0,0045;27;0,0002
PA04A;9-320;27;0,0045;29;0,0002
PA04A;3-225;26;0,0043;28;0,0002
PA04A;9-649.38;26;0,0043;34;0,0003
PA04A;9-641.00;25;0,0042;47;0,0004
PA04A;9-649.5g;25;0,0042;31;0,0002
PA04A;3-84x;24;0,004;25;0,0002
PA04A;9-649.5f;24;0,004;34;0,0003
PA04A;1-205;23;0,0038;24;0,0002
PA04A;1-208.2;23;0,0038;29;0,0002
PA04A;3-220;23;0,0038;23;0,0002
PA04A;9-642;23;0,0038;53;0,0004
PA04A;9-641.12;22;0,0037;26;0,0002
PA04A;9-649.5h;22;0,0037;24;0,0002
PA04A;9-649.6a;22;0,0037;27;0,0002
PA04A;9-645.04;21;0,0035;24;0,0002
PA04A;9-649.39;21;0,0035;26;0,0002
PA04A;1-242;20;0,0033;24;0,0002
PA04A;1-710;20;0,0033;26;0,0002
PA04A;9-649.43;20;0,0033;31;0,0002
PA04A;9-649.69;20;0,0033;24;0,0002
PA04A;3-994;19;0,0032;22;0,0002
PA04A;8-632.0;19;0,0032;19;0,0001
PA04A;8-632.1;19;0,0032;305;0,0023
PA04A;9-646.1;19;0,0032;19;0,0001
PA04A;8-548.0;18;0,003;20;0,0002
PA04A;9-649.87;17;0,0028;19;0,0001
PA04A;1-440.a;16;0,0027;16;0,0001
PA04A;3-806;16;0,0027;16;0,0001
PA04A;9-649.5k;16;0,0027;19;0,0001
PA04A;3-205;14;0,0023;15;0,0001
PA04A;9-648.00;14;0,0023;16;0,0001
PA04A;9-649.1a;14;0,0023;17;0,0001
PA04A;9-649.1b;14;0,0023;14;0,0001
PA04A;9-649.5j;13;0,0022;15;0,0001
PA04A;9-649.6b;12;0,002;12;0,0001
PA04A;3-034;11;0,0018;11;0,0001
PA04A;8-900;11;0,0018;11;0,0001
PA04A;9-649.5q;11;0,0018;17;0,0001
PA04A;3-750;10;0,0017;10;0,0001
PA04A;3-823;10;0,0017;11;0,0001
PA04A;9-641.13;10;0,0017;17;0,0001
PA04A;9-649.5m;10;0,0017;10;0,0001
PA04A;9-649.5n;10;0,0017;10;0,0001
PA04A;9-649.88;10;0,0017;11;0,0001
PA04A;1-610.0;9;0,0015;9;0,0001
PA04A;3-221;9;0,0015;9;0,0001
PA04A;3-828;9;0,0015;9;0,0001
PA04A;8-550.1;9;0,0015;9;0,0001
PA04A;9-500.0;9;0,0015;9;0,0001
PA04A;9-649.3d;9;0,0015;10;0,0001
PA04A;1-208.6;8;0,0013;9;0,0001
PA04A;9-647.u;8;0,0013;9;0,0001
PA04A;9-649.1c;8;0,0013;10;0,0001
PA04A;9-649.1d;8;0,0013;8;0,0001
PA04A;9-649.1g;8;0,0013;12;0,0001
PA04A;9-649.6c;8;0,0013;9;0,0001
PA04A;1-711;7;0,0012;9;0,0001
PA04A;1-791;7;0,0012;7;0,0001
PA04A;3-226;7;0,0012;8;0,0001
PA04A;3-808;7;0,0012;7;0,0001
PA04A;8-191.00;7;0,0012;7;0,0001
PA04A;8-800.c0;7;0,0012;7;0,0001
PA04A;9-647.8;7;0,0012;7;0,0001
PA04A;9-649.3b;7;0,0012;8;0,0001
PA04A;9-649.44;7;0,0012;8;0,0001
PA04A;9-649.6d;7;0,0012;7;0,0001
PA04A;9-649.6e;7;0,0012;7;0,0001
PA04A;9-981.3;7;0,0012;7;0,0001
PA04A;9-982.4;7;0,0012;7;0,0001
PA04A;3-206;6;0,001;6;0,00
PA04A;3-207;6;0,001;6;0,00
PA04A;3-24x;6;0,001;6;0,00
PA04A;3-740;6;0,001;6;0,00
PA04A;5-900.08;6;0,001;17;0,0001
PA04A;6-006.a1;6;0,001;6;0,00
PA04A;8-191.x;6;0,001;6;0,00
PA04A;8-771;6;0,001;6;0,00
PA04A;8-98g.11;6;0,001;6;0,00
PA04A;9-646.2;6;0,001;6;0,00
PA04A;9-648.10;6;0,001;7;0,0001
PA04A;9-648.11;6;0,001;6;0,00
PA04A;9-649.46;6;0,001;6;0,00
PA04A;9-649.5p;6;0,001;8;0,0001
PA04A;1-207.2;5;0,0008;5;0,00
PA04A;1-208.4;5;0,0008;5;0,00
PA04A;1-613;5;0,0008;6;0,00
PA04A;1-661;5;0,0008;5;0,00
PA04A;3-036;5;0,0008;5;0,00
PA04A;3-05b.0;5;0,0008;5;0,00
PA04A;3-05c.0;5;0,0008;5;0,00
PA04A;3-05d;5;0,0008;5;0,00
PA04A;3-100.0;5;0,0008;5;0,00
PA04A;3-201;5;0,0008;6;0,00
PA04A;3-22x;5;0,0008;5;0,00
PA04A;3-701;5;0,0008;5;0,00
PA04A;3-821;5;0,0008;5;0,00
PA04A;5-900.04;5;0,0008;5;0,00
PA04A;8-547.31;5;0,0008;5;0,00
PA04A;8-919;5;0,0008;5;0,00
PA04A;9-645.05;5;0,0008;5;0,00
PA04A;9-645.14;5;0,0008;5;0,00
PA04A;9-647.0;5;0,0008;7;0,0001
PA04A;9-647.6;5;0,0008;5;0,00
PA04A;9-647.a;5;0,0008;5;0,00
PA04A;9-648.01;5;0,0008;5;0,00
PA04A;9-649.22;5;0,0008;7;0,0001
PA04A;9-649.23;5;0,0008;6;0,00
PA04A;9-649.3a;5;0,0008;5;0,00
PA04A;9-649.89;5;0,0008;6;0,00
PA04A;1-650.1;4;0,0007;4;0,00
PA04A;1-650.2;4;0,0007;4;0,00
PA04A;3-052;4;0,0007;5;0,00
PA04A;3-228;4;0,0007;4;0,00
PA04A;3-300.0;4;0,0007;6;0,00
PA04A;3-80x;4;0,0007;4;0,00
PA04A;8-171.0;4;0,0007;4;0,00
PA04A;8-717.1;4;0,0007;6;0,00
PA04A;8-854.2;4;0,0007;13;0,0001
PA04A;9-647.3;4;0,0007;4;0,00
PA04A;9-647.d;4;0,0007;4;0,00
PA04A;9-647.k;4;0,0007;4;0,00
PA04A;9-649.1e;4;0,0007;5;0,00
PA04A;9-649.45;4;0,0007;4;0,00
PA04A;9-649.4b;4;0,0007;4;0,00
PA04A;9-649.6f;4;0,0007;4;0,00
PA04A;9-649.6r;4;0,0007;8;0,0001
PA04B;9-607;15472;0,9214;20155;0,056
PA04B;9-649.60;11090;0,6604;28629;0,0796
PA04B;9-649.80;10914;0,65;38276;0,1064
PA04B;9-649.61;8878;0,5287;21711;0,0604
PA04B;9-982.0;8161;0,486;14308;0,0398
PA04B;9-649.70;7188;0,4281;12534;0,0349
PA04B;9-980.0;6748;0,4019;14583;0,0406
PA04B;9-649.40;6739;0,4013;23057;0,0641
PA04B;9-649.50;6508;0,3876;11664;0,0324
PA04B;9-649.10;6458;0,3846;10935;0,0304
PA04B;9-649.62;5558;0,331;10653;0,0296
PA04B;9-649.71;4849;0,2888;7181;0,02
PA04B;9-649.51;4729;0,2816;8152;0,0227
PA04B;9-649.11;4642;0,2764;7116;0,0198
PA04B;9-649.0;4615;0,2748;6677;0,0186
PA04B;9-617;4165;0,248;6152;0,0171
PA04B;9-649.20;3798;0,2262;11502;0,032
PA04B;9-649.81;3771;0,2246;7767;0,0216
PA04B;9-649.30;3715;0,2212;7081;0,0197
PA04B;9-649.31;3636;0,2165;7723;0,0215
PA04B;9-649.63;2746;0,1635;4482;0,0125
PA04B;9-618;2741;0,1632;3997;0,0111
PA04B;9-649.72;2676;0,1594;3555;0,0099
PA04B;9-982.1;2590;0,1542;4002;0,0111
PA04B;9-980.1;2539;0,1512;3545;0,0099
PA04B;9-649.52;2442;0,1454;3410;0,0095
PA04B;1-207.0;2318;0,138;2584;0,0072
PA04B;9-649.12;2031;0,121;2534;0,007
PA04B;3-200;2010;0,1197;2091;0,0058
PA04B;9-649.73;1673;0,0996;2106;0,0059
PA04B;9-649.82;1536;0,0915;2489;0,0069
PA04B;9-649.53;1531;0,0912;2060;0,0057
PA04B;9-649.13;1387;0,0826;1695;0,0047
PA04B;3-800;1375;0,0819;1427;0,004
PA04B;9-649.64;1342;0,0799;1922;0,0053
PA04B;9-649.32;1315;0,0783;1889;0,0053
PA04B;9-984.7;1150;0,0685;1288;0,0036
PA04B;9-649.74;1056;0,0629;1320;0,0037
PA04B;9-649.33;1012;0,0603;1595;0,0044
PA04B;9-619;921;0,0548;1230;0,0034
PA04B;3-990;799;0,0476;917;0,0025
PA04B;9-649.41;772;0,046;1460;0,0041
PA04B;9-649.75;757;0,0451;901;0,0025
PA04B;9-649.54;726;0,0432;902;0,0025
PA04B;9-626;720;0,0429;1377;0,0038
PA04B;9-649.83;646;0,0385;991;0,0028
PA04B;9-649.14;638;0,038;691;0,0019
PA04B;8-630.3;625;0,0372;3802;0,0106
PA04B;9-981.1;617;0,0367;874;0,0024
PA04B;9-649.65;611;0,0364;851;0,0024
PA04B;9-981.0;597;0,0356;820;0,0023
PA04B;9-649.76;592;0,0353;714;0,002
PA04B;8-630.2;510;0,0304;603;0,0017
PA04B;9-649.55;476;0,0283;599;0,0017
PA04B;9-649.77;457;0,0272;557;0,0015
PA04B;3-820;422;0,0251;433;0,0012
PA04B;9-984.b;374;0,0223;384;0,0011
PA04B;9-649.78;353;0,021;423;0,0012
PA04B;9-649.15;351;0,0209;371;0,001
PA04B;9-649.84;292;0,0174;400;0,0011
PA04B;9-649.34;291;0,0173;375;0,001
PA04B;9-649.66;280;0,0167;350;0,001
PA04B;9-645.03;276;0,0164;387;0,0011
PA04B;9-649.56;275;0,0164;323;0,0009
PA04B;9-649.79;273;0,0163;327;0,0009
PA04B;9-649.21;272;0,0162;438;0,0012
PA04B;9-984.6;252;0,015;271;0,0008
PA04B;9-646.0;248;0,0148;267;0,0007
PA04B;9-61a;242;0,0144;296;0,0008
PA04B;9-649.7a;233;0,0139;283;0,0008
PA04B;9-640.06;223;0,0133;282;0,0008
PA04B;1-204.2;217;0,0129;229;0,0006
PA04B;3-993;216;0,0129;243;0,0007
PA04B;9-649.7b;211;0,0126;245;0,0007
PA04B;9-640.04;206;0,0123;275;0,0008
PA04B;9-649.35;204;0,0121;258;0,0007
PA04B;9-649.57;197;0,0117;244;0,0007
PA04B;8-560.x;194;0,0116;197;0,0005
PA04B;9-980.4;187;0,0111;210;0,0006
PA04B;9-649.7r;185;0,011;430;0,0012
PA04B;9-649.67;169;0,0101;209;0,0006
PA04B;9-649.7c;156;0,0093;182;0,0005
PA04B;9-649.7d;143;0,0085;165;0,0005
PA04B;9-649.7e;139;0,0083;151;0,0004
PA04B;9-649.16;136;0,0081;145;0,0004
PA04B;9-649.85;135;0,008;179;0,0005
PA04B;1-206;133;0,0079;216;0,0006
PA04B;3-802;132;0,0079;147;0,0004
PA04B;9-640.15;130;0,0077;289;0,0008
PA04B;9-982.3;129;0,0077;151;0,0004
PA04B;9-649.42;127;0,0076;212;0,0006
PA04B;9-649.58;119;0,0071;129;0,0004
PA04B;9-641.11;108;0,0064;165;0,0005
PA04B;9-640.05;105;0,0063;121;0,0003
PA04B;1-771;97;0,0058;100;0,0003
PA04B;9-649.59;96;0,0057;116;0,0003
PA04B;3-84x;93;0,0055;94;0,0003
PA04B;1-770;92;0,0055;93;0,0003
PA04B;9-643.7;92;0,0055;92;0,0003
PA04B;9-649.68;91;0,0054;110;0,0003
PA04B;9-649.7f;91;0,0054;97;0,0003
PA04B;9-980.3;87;0,0052;98;0,0003
PA04B;9-649.7j;86;0,0051;93;0,0003
PA04B;1-205;81;0,0048;94;0,0003
PA04B;9-649.86;79;0,0047;105;0,0003
PA04B;9-649.17;78;0,0046;82;0,0002
PA04B;1-632.0;77;0,0046;81;0,0002
PA04B;3-222;74;0,0044;78;0,0002
PA04B;9-649.7g;74;0,0044;77;0,0002
PA04B;9-641.10;72;0,0043;88;0,0002
PA04B;9-645.13;72;0,0043;75;0,0002
PA04B;9-647.u;72;0,0043;88;0,0002
PA04B;9-646.1;71;0,0042;73;0,0002
PA04B;8-632.1;69;0,0041;1089;0,003
PA04B;9-645.04;69;0,0041;80;0,0002
PA04B;9-649.7h;69;0,0041;73;0,0002
PA04B;9-640.07;68;0,004;77;0,0002
PA04B;8-632.0;65;0,0039;67;0,0002
PA04B;9-649.7k;64;0,0038;70;0,0002
PA04B;3-203;63;0,0038;66;0,0002
PA04B;3-225;63;0,0038;68;0,0002
PA04B;1-440.a;57;0,0034;59;0,0002
PA04B;9-649.36;52;0,0031;61;0,0002
PA04B;9-640.13;51;0,003;68;0,0002
PA04B;3-823;50;0,003;58;0,0002
PA04B;9-649.5a;50;0,003;52;0,0001
PA04B;9-641.01;49;0,0029;69;0,0002
PA04B;9-649.7n;48;0,0029;50;0,0001
PA04B;9-649.7m;47;0,0028;50;0,0001
PA04B;9-982.4;47;0,0028;56;0,0002
PA04B;3-806;46;0,0027;48;0,0001
PA04B;3-994;46;0,0027;46;0,0001
PA04B;9-649.69;46;0,0027;53;0,0001
PA04B;9-640.16;45;0,0027;83;0,0002
PA04B;1-790;44;0,0026;78;0,0002
PA04B;3-220;44;0,0026;44;0,0001
PA04B;9-648.00;43;0,0026;54;0,0002
PA04B;9-61b;41;0,0024;41;0,0001
PA04B;9-640.17;40;0,0024;207;0,0006
PA04B;9-641.00;40;0,0024;47;0,0001
PA04B;1-710;39;0,0023;49;0,0001
PA04B;9-647.0;39;0,0023;45;0,0001
PA04B;9-649.7p;39;0,0023;42;0,0001
PA04B;9-649.87;38;0,0023;42;0,0001
PA04B;3-035;37;0,0022;53;0,0001
PA04B;9-649.18;37;0,0022;37;0,0001
PA04B;9-649.5b;37;0,0022;39;0,0001
PA04B;1-208.2;36;0,0021;44;0,0001
PA04B;9-647.6;36;0,0021;38;0,0001
PA04B;1-208.6;34;0,002;38;0,0001
PA04B;9-649.37;33;0,002;37;0,0001
PA04B;9-649.7q;33;0,002;37;0,0001
PA04B;9-649.22;32;0,0019;35;0,0001
PA04B;9-648.11;31;0,0018;63;0,0002
PA04B;1-242;30;0,0018;47;0,0001
PA04B;9-640.08;30;0,0018;30;0,0001
PA04B;3-05d;29;0,0017;35;0,0001
PA04B;8-390.0;29;0,0017;29;0,0001
PA04B;9-647.1;29;0,0017;30;0,0001
PA04B;1-791;28;0,0017;30;0,0001
PA04B;9-649.43;28;0,0017;37;0,0001
PA04B;1-208.0;27;0,0016;27;0,0001
PA04B;3-202;27;0,0016;27;0,0001
PA04B;9-500.0;27;0,0016;27;0,0001
PA04B;9-649.6a;27;0,0016;30;0,0001
PA04B;9-647.2;25;0,0015;25;0,0001
PA04B;9-647.8;25;0,0015;25;0,0001
PA04B;9-647.d;25;0,0015;25;0,0001
PA04B;9-649.6b;25;0,0015;27;0,0001
PA04B;9-640.14;24;0,0014;26;0,0001
PA04B;1-207.2;23;0,0014;25;0,0001
PA04B;9-642;23;0,0014;107;0,0003
PA04B;9-649.5d;23;0,0014;23;0,0001
PA04B;1-650.2;22;0,0013;23;0,0001
PA04B;9-643.4;22;0,0013;22;0,0001
PA04B;9-649.5c;22;0,0013;23;0,0001
PA04B;3-750;21;0,0013;23;0,0001
PA04B;9-647.5;21;0,0013;21;0,0001
PA04B;9-647.h;21;0,0013;21;0,0001
PA04B;9-649.88;21;0,0013;26;0,0001
PA04B;3-701;20;0,0012;21;0,0001
PA04B;9-647.7;20;0,0012;20;0,0001
PA04B;9-647.e;20;0,0012;20;0,0001
PA04B;1-610.0;19;0,0011;20;0,0001
PA04B;3-205;19;0,0011;20;0,0001
PA04B;9-647.m;19;0,0011;19;0,0001
PA04B;9-649.19;19;0,0011;19;0,0001
PA04B;9-649.5e;19;0,0011;20;0,0001
PA04B;1-711;18;0,0011;19;0,0001
PA04B;3-207;18;0,0011;19;0,0001
PA04B;8-900;18;0,0011;59;0,0002
PA04B;9-641.14;18;0,0011;29;0,0001
PA04B;9-646.2;18;0,0011;18;0,0001
PA04B;9-647.9;18;0,0011;18;0,0001
PA04B;9-647.a;18;0,0011;18;0,0001
PA04B;3-221;17;0,001;17;0,00
PA04B;3-808;17;0,001;17;0,00
PA04B;3-828;17;0,001;17;0,00
PA04B;8-919;17;0,001;18;0,0001
PA04B;9-647.3;17;0,001;18;0,0001
PA04B;3-052;16;0,001;18;0,0001
PA04B;3-226;16;0,001;16;0,00
PA04B;9-320;16;0,001;17;0,00
PA04B;9-643.5;16;0,001;16;0,00
PA04B;9-647.c;16;0,001;16;0,00
PA04B;1-440.9;15;0,0009;15;0,00
PA04B;3-100.0;15;0,0009;21;0,0001
PA04B;3-206;15;0,0009;19;0,0001
PA04B;3-825;15;0,0009;15;0,00
PA04B;8-548.0;15;0,0009;17;0,00
PA04B;8-717.0;15;0,0009;16;0,00
PA04B;9-981.3;15;0,0009;16;0,00
PA04B;1-650.1;14;0,0008;18;0,0001
PA04B;3-034;14;0,0008;16;0,00
PA04B;8-930;14;0,0008;14;0,00
PA04B;9-643.2;14;0,0008;14;0,00
PA04B;9-647.4;14;0,0008;14;0,00
PA04B;9-649.38;14;0,0008;15;0,00
PA04B;9-649.6c;14;0,0008;16;0,00
PA04B;8-550.1;13;0,0008;13;0,00
PA04B;9-641.12;13;0,0008;16;0,00
PA04B;9-643.1;13;0,0008;13;0,00
PA04B;9-647.g;13;0,0008;13;0,00
PA04B;9-649.5f;13;0,0008;14;0,00
PA04B;1-208.4;12;0,0007;18;0,0001
PA04B;1-661;12;0,0007;12;0,00
PA04B;3-82x;12;0,0007;12;0,00
PA04B;6-006.a3;12;0,0007;12;0,00
PA04B;8-191.00;12;0,0007;13;0,00
PA04B;9-643.3;12;0,0007;13;0,00
PA04B;9-647.f;12;0,0007;12;0,00
PA04B;9-648.10;12;0,0007;14;0,00
PA04B;1-653;11;0,0007;11;0,00
PA04B;3-05c.0;11;0,0007;11;0,00
PA04B;3-804;11;0,0007;12;0,00
PA04B;3-80x;11;0,0007;11;0,00
PA04B;3-821;11;0,0007;11;0,00
PA04B;3-997;11;0,0007;12;0,00
PA04B;9-647.k;11;0,0007;11;0,00
PA04B;1-631.0;10;0,0006;12;0,00
PA04B;3-05b.0;10;0,0006;10;0,00
PA04B;3-826;10;0,0006;10;0,00
PA04B;8-771;10;0,0006;10;0,00
PA04B;9-647.b;10;0,0006;10;0,00
PA04B;9-647.p;10;0,0006;10;0,00
PA04B;9-647.t;10;0,0006;10;0,00
PA04B;9-649.89;10;0,0006;13;0,00
PA04B;3-036;9;0,0005;9;0,00
PA04B;9-643.6;9;0,0005;9;0,00
PA04B;9-645.05;9;0,0005;9;0,00
PA04B;9-648.01;9;0,0005;11;0,00
PA04B;9-649.23;9;0,0005;12;0,00
PA04B;9-649.39;9;0,0005;9;0,00
PA04B;1-444.6;8;0,0005;9;0,00
PA04B;1-444.7;8;0,0005;8;0,00
PA04B;1-612;8;0,0005;9;0,00
PA04B;3-228;8;0,0005;8;0,00
PA04B;3-720.0;8;0,0005;8;0,00
PA04B;5-452.61;8;0,0005;8;0,00
PA04B;5-572.1;8;0,0005;9;0,00
PA04B;8-020.x;8;0,0005;9;0,00
PA04B;8-171.0;8;0,0005;11;0,00
PA04B;9-641.13;8;0,0005;8;0,00
PA04B;9-649.44;8;0,0005;8;0,00
PA04B;9-649.6d;8;0,0005;9;0,00
PA04B;3-201;7;0,0004;7;0,00
PA04B;3-600;7;0,0004;7;0,00
PA04B;3-740;7;0,0004;7;0,00
PA04B;3-805;7;0,0004;8;0,00
PA04B;8-133.0;7;0,0004;9;0,00
PA04B;8-547.31;7;0,0004;7;0,00
PA04B;9-634;7;0,0004;11;0,00
PA04B;9-647.n;7;0,0004;7;0,00
PA04B;9-647.s;7;0,0004;7;0,00
PA04B;9-649.1a;7;0,0004;7;0,00
PA04B;9-649.5g;7;0,0004;7;0,00
PA04B;9-649.6f;7;0,0004;7;0,00
PA04B;1-610.1;6;0,0004;7;0,00
PA04B;3-720.10;6;0,0004;6;0,00
PA04B;5-469.e3;6;0,0004;6;0,00
PA04B;9-647.r;6;0,0004;6;0,00
PA04B;9-649.6k;6;0,0004;7;0,00
PA04B;9-649.6r;6;0,0004;8;0,00
PA04B;1-266.0;5;0,0003;8;0,00
PA04B;1-266.2;5;0,0003;5;0,00
PA04B;1-334.0;5;0,0003;5;0,00
PA04B;1-611.1;5;0,0003;6;0,00
PA04B;1-632.x;5;0,0003;6;0,00
PA04B;1-713;5;0,0003;5;0,00
PA04B;3-730;5;0,0003;5;0,00
PA04B;6-006.a1;5;0,0003;5;0,00
PA04B;8-561.1;5;0,0003;5;0,00
PA04B;8-987.11;5;0,0003;5;0,00
PA04B;9-641.02;5;0,0003;6;0,00
PA04B;9-645.14;5;0,0003;5;0,00
PA04B;9-647.j;5;0,0003;5;0,00
PA04B;9-649.1b;5;0,0003;5;0,00
PA04B;9-649.5j;5;0,0003;5;0,00
PA04B;1-207.1;4;0,0002;4;0,00
PA04B;1-208.x;4;0,0002;4;0,00
PA04B;1-243;4;0,0002;4;0,00
PA04B;1-611.0;4;0,0002;7;0,00
PA04B;1-63b;4;0,0002;4;0,00
PA04B;1-712;4;0,0002;4;0,00
PA04B;3-22x;4;0,0002;4;0,00
PA04B;3-24x;4;0,0002;6;0,00
PA04B;3-705.0;4;0,0002;4;0,00
PA04B;3-801;4;0,0002;4;0,00
PA04B;3-82a;4;0,0002;4;0,00
PA04B;3-841;4;0,0002;4;0,00
PA04B;3-900;4;0,0002;4;0,00
PA04B;5-900.09;4;0,0002;4;0,00
PA04B;6-006.a2;4;0,0002;4;0,00
PA04B;8-191.x;4;0,0002;4;0,00
PA04B;8-547.2;4;0,0002;4;0,00
PA04B;8-550.0;4;0,0002;4;0,00
PA04B;8-650;4;0,0002;4;0,00
PA04B;8-717.1;4;0,0002;5;0,00
PA04B;8-98g.11;4;0,0002;4;0,00
PA04B;9-647.q;4;0,0002;4;0,00
PA04B;9-649.5h;4;0,0002;4;0,00
PA04B;9-649.5r;4;0,0002;4;0,00
PA04B;9-649.6j;4;0,0002;4;0,00
PA04B;9-649.6n;4;0,0002;4;0,00
PA04B;9-982.5;4;0,0002;4;0,00
PA04C;9-607;47587;0,9217;58115;0,056
PA04C;9-980.0;44122;0,8546;85470;0,0824
PA04C;9-649.80;32217;0,624;114950;0,1108
PA04C;9-649.60;29952;0,5801;71206;0,0686
PA04C;9-649.61;25088;0,4859;61532;0,0593
PA04C;9-649.70;23476;0,4547;42309;0,0408
PA04C;9-649.40;21353;0,4136;75151;0,0724
PA04C;9-649.10;18921;0,3665;31257;0,0301
PA04C;9-649.50;18455;0,3575;32486;0,0313
PA04C;9-649.62;17012;0,3295;33653;0,0324
PA04C;9-649.71;14783;0,2863;23102;0,0223
PA04C;9-649.11;14215;0,2753;23947;0,0231
PA04C;9-649.0;13495;0,2614;17025;0,0164
