pr_Pepp;pr_Code;pr_FaelleAnzahl;pr_FaelleAnteil;pr_NennungenAnzahl;pr_NennungenAnteil
PA03B;9-605.1;121;0,0052;342;0,0009
PA03B;9-649.16;121;0,0052;126;0,0003
PA03B;9-649.58;115;0,005;127;0,0003
PA03B;9-640.08;110;0,0048;110;0,0003
PA03B;9-615.20;106;0,0046;225;0,0006
PA03B;9-641.01;105;0,0045;178;0,0005
PA03B;9-649.59;105;0,0045;121;0,0003
PA03B;3-993;100;0,0043;114;0,0003
PA03B;1-903;97;0,0042;102;0,0003
PA03B;9-645.04;95;0,0041;112;0,0003
PA03B;6-006.a2;91;0,0039;93;0,0002
PA03B;9-649.7c;91;0,0039;106;0,0003
PA03B;9-649.87;91;0,0039;109;0,0003
PA03B;9-649.6a;90;0,0039;105;0,0003
PA03B;9-649.17;86;0,0037;86;0,0002
PA03B;9-606.4;80;0,0035;153;0,0004
PA03B;9-649.34;80;0,0035;90;0,0002
PA03B;6-006.a4;79;0,0034;79;0,0002
PA03B;9-649.7d;77;0,0033;88;0,0002
PA03B;9-615.10;76;0,0033;109;0,0003
PA03B;6-006.a5;75;0,0032;75;0,0002
PA03B;9-615.0;73;0,0032;162;0,0004
PA03B;9-984.5;73;0,0032;78;0,0002
PA03B;9-645.13;72;0,0031;80;0,0002
PA03B;9-614.22;66;0,0029;123;0,0003
PA03B;9-649.7e;63;0,0027;67;0,0002
PA03B;9-615.21;62;0,0027;119;0,0003
PA03B;9-649.35;61;0,0026;76;0,0002
PA03B;9-649.6b;59;0,0026;64;0,0002
PA03B;9-646.2;57;0,0025;57;0,0001
PA03B;9-647.u;56;0,0024;64;0,0002
PA03B;9-649.5a;55;0,0024;61;0,0002
PA03B;9-649.88;55;0,0024;73;0,0002
PA03B;9-641.00;54;0,0023;59;0,0002
PA03B;9-641.12;54;0,0023;73;0,0002
PA03B;9-606.5;53;0,0023;83;0,0002
PA03B;1-207.2;52;0,0023;62;0,0002
PA03B;9-649.22;51;0,0022;64;0,0002
PA03B;9-649.42;51;0,0022;59;0,0002
PA03B;9-649.5b;49;0,0021;56;0,0001
PA03B;1-632.0;48;0,0021;49;0,0001
PA03B;9-605.2;48;0,0021;100;0,0003
PA03B;9-614.23;46;0,002;75;0,0002
PA03B;9-649.5r;46;0,002;90;0,0002
PA03B;9-649.7f;46;0,002;47;0,0001
PA03B;3-802;45;0,0019;50;0,0001
PA03B;9-649.18;43;0,0019;43;0,0001
PA03B;9-649.6c;43;0,0019;51;0,0001
PA03B;9-614.11;39;0,0017;55;0,0001
PA03B;9-641.14;39;0,0017;61;0,0002
PA03B;9-649.7j;39;0,0017;40;0,0001
PA03B;3-84x;38;0,0016;43;0,0001
PA03B;9-647.0;37;0,0016;44;0,0001
PA03B;9-980.4;37;0,0016;45;0,0001
PA03B;9-649.7g;36;0,0016;38;0,0001
PA03B;9-649.26;35;0,0015;49;0,0001
PA03B;9-649.7h;35;0,0015;37;0,0001
PA03B;9-615.22;34;0,0015;51;0,0001
PA03B;9-649.6e;34;0,0015;39;0,0001
PA03B;9-649.89;34;0,0015;42;0,0001
PA03B;9-984.4;34;0,0015;34;0,0001
PA03B;9-649.6g;32;0,0014;36;0,0001
PA03B;3-222;30;0,0013;32;0,0001
PA03B;9-642;30;0,0013;98;0,0003
PA03B;9-649.6d;30;0,0013;35;0,0001
PA03B;1-440.a;29;0,0013;29;0,0001
PA03B;9-647.1;29;0,0013;30;0,0001
PA03B;9-649.7m;29;0,0013;33;0,0001
PA03B;1-206;28;0,0012;47;0,0001
PA03B;6-006.a7;28;0,0012;28;0,0001
PA03B;9-606.6;28;0,0012;46;0,0001
PA03B;9-649.5c;28;0,0012;29;0,0001
PA03B;9-649.7k;28;0,0012;29;0,0001
PA03B;3-05d;27;0,0012;27;0,0001
PA03B;3-806;26;0,0011;29;0,0001
PA03B;9-615.23;26;0,0011;41;0,0001
PA03B;9-641.13;26;0,0011;28;0,0001
PA03B;9-649.7n;26;0,0011;30;0,0001
PA03B;9-606.7;25;0,0011;31;0,0001
PA03B;9-647.3;25;0,0011;26;0,0001
PA03B;9-647.7;25;0,0011;25;0,0001
PA03B;3-225;24;0,001;25;0,0001
PA03B;9-614.24;24;0,001;36;0,0001
PA03B;9-647.6;24;0,001;24;0,0001
PA03B;9-647.4;23;0,001;25;0,0001
PA03B;9-649.5d;23;0,001;26;0,0001
PA03B;1-242;22;0,001;23;0,0001
PA03B;3-203;22;0,001;23;0,0001
PA03B;9-645.05;22;0,001;22;0,0001
PA03B;9-647.2;22;0,001;23;0,0001
PA03B;9-649.36;22;0,001;22;0,0001
PA03B;9-649.43;22;0,001;29;0,0001
PA03B;9-981.3;22;0,001;23;0,0001
PA03B;3-808;21;0,0009;21;0,0001
PA03B;9-647.5;21;0,0009;21;0,0001
PA03B;1-610.0;20;0,0009;21;0,0001
PA03B;3-205;20;0,0009;21;0,0001
PA03B;9-649.19;20;0,0009;20;0,0001
PA03B;9-649.6f;20;0,0009;27;0,0001
PA03B;9-649.6r;20;0,0009;41;0,0001
PA03B;9-614.25;19;0,0008;34;0,0001
PA03B;9-647.a;19;0,0008;19;0,00
PA03B;9-649.8b;19;0,0008;26;0,0001
PA03B;3-220;18;0,0008;19;0,00
PA03B;9-647.9;18;0,0008;18;0,00
PA03B;9-648.00;18;0,0008;26;0,0001
PA03B;9-649.7p;18;0,0008;19;0,00
PA03B;9-649.7q;18;0,0008;19;0,00
PA03B;9-605.3;17;0,0007;22;0,0001
PA03B;9-649.6m;17;0,0007;20;0,0001
PA03B;1-208.6;16;0,0007;18;0,00
PA03B;9-647.8;16;0,0007;16;0,00
PA03B;9-649.8c;16;0,0007;21;0,0001
PA03B;9-649.8r;16;0,0007;18;0,00
PA03B;6-006.a6;15;0,0006;15;0,00
PA03B;9-647.h;15;0,0006;15;0,00
PA03B;9-649.8a;15;0,0006;17;0,00
PA03B;3-226;14;0,0006;15;0,00
PA03B;3-823;14;0,0006;16;0,00
PA03B;8-900;14;0,0006;84;0,0002
PA03B;9-647.e;14;0,0006;14;0,00
PA03B;1-205;13;0,0006;15;0,00
PA03B;3-202;13;0,0006;13;0,00
PA03B;3-994;13;0,0006;16;0,00
PA03B;8-560.x;13;0,0006;13;0,00
PA03B;8-930;13;0,0006;13;0,00
PA03B;9-615.11;13;0,0006;13;0,00
PA03B;9-615.24;13;0,0006;27;0,0001
PA03B;9-647.b;13;0,0006;13;0,00
PA03B;9-647.d;13;0,0006;13;0,00
PA03B;9-647.m;13;0,0006;13;0,00
PA03B;9-649.5e;13;0,0006;14;0,00
PA03B;9-649.5h;13;0,0006;17;0,00
PA03B;1-208.2;12;0,0005;13;0,00
PA03B;9-647.c;12;0,0005;12;0,00
PA03B;9-649.6h;12;0,0005;12;0,00
PA03B;1-208.0;11;0,0005;11;0,00
PA03B;1-650.2;11;0,0005;11;0,00
PA03B;1-710;11;0,0005;12;0,00
PA03B;3-600;11;0,0005;11;0,00
PA03B;9-606.8;11;0,0005;16;0,00
PA03B;9-614.26;11;0,0005;19;0,00
PA03B;9-624.0;11;0,0005;36;0,0001
PA03B;9-648.11;11;0,0005;11;0,00
PA03B;9-649.8e;11;0,0005;16;0,00
PA03B;9-649.8f;11;0,0005;12;0,00
PA03B;6-006.a9;10;0,0004;10;0,00
PA03B;9-641.02;10;0,0004;12;0,00
PA03B;9-647.p;10;0,0004;10;0,00
PA03B;9-649.5j;10;0,0004;11;0,00
PA03B;1-653;9;0,0004;9;0,00
PA03B;3-207;9;0,0004;9;0,00
PA03B;3-80x;9;0,0004;9;0,00
PA03B;9-646.3;9;0,0004;9;0,00
PA03B;9-647.j;9;0,0004;9;0,00
PA03B;9-648.10;9;0,0004;9;0,00
PA03B;1-440.9;8;0,0003;8;0,00
PA03B;3-035;8;0,0003;18;0,00
PA03B;3-221;8;0,0003;9;0,00
PA03B;3-701;8;0,0003;8;0,00
PA03B;3-821;8;0,0003;8;0,00
PA03B;8-171.0;8;0,0003;10;0,00
PA03B;8-632.1;8;0,0003;94;0,0002
PA03B;9-606.9;8;0,0003;11;0,00
PA03B;9-647.f;8;0,0003;8;0,00
PA03B;9-649.1a;8;0,0003;8;0,00
PA03B;9-649.24;8;0,0003;10;0,00
PA03B;9-649.39;8;0,0003;8;0,00
PA03B;9-649.5q;8;0,0003;10;0,00
PA03B;1-444.7;7;0,0003;7;0,00
PA03B;1-612;7;0,0003;7;0,00
PA03B;3-100.0;7;0,0003;7;0,00
PA03B;3-825;7;0,0003;8;0,00
PA03B;8-632.0;7;0,0003;7;0,00
PA03B;9-605.4;7;0,0003;8;0,00
PA03B;9-625.1;7;0,0003;15;0,00
PA03B;9-625.2;7;0,0003;10;0,00
PA03B;9-647.n;7;0,0003;7;0,00
PA03B;9-649.1g;7;0,0003;7;0,00
PA03B;9-649.37;7;0,0003;10;0,00
PA03B;9-649.6n;7;0,0003;12;0,00
PA03B;9-649.6q;7;0,0003;8;0,00
PA03B;9-649.8d;7;0,0003;8;0,00
PA03B;1-650.1;6;0,0003;6;0,00
PA03B;1-790;6;0,0003;8;0,00
PA03B;3-206;6;0,0003;6;0,00
PA03B;3-750;6;0,0003;6;0,00
PA03B;3-82a;6;0,0003;13;0,00
PA03B;3-82x;6;0,0003;6;0,00
PA03B;9-606.b;6;0,0003;6;0,00
PA03B;9-614.27;6;0,0003;7;0,00
PA03B;9-615.26;6;0,0003;11;0,00
PA03B;9-649.5m;6;0,0003;6;0,00
PA03B;9-649.5p;6;0,0003;6;0,00
PA03B;9-649.6j;6;0,0003;6;0,00
PA03B;9-649.8h;6;0,0003;6;0,00
PA03B;9-980.5;6;0,0003;6;0,00
PA03B;1-208.4;5;0,0002;9;0,00
PA03B;1-791;5;0,0002;5;0,00
PA03B;3-828;5;0,0002;5;0,00
PA03B;8-020.x;5;0,0002;5;0,00
PA03B;8-100.8;5;0,0002;5;0,00
PA03B;8-561.1;5;0,0002;5;0,00
PA03B;8-771;5;0,0002;5;0,00
PA03B;9-606.a;5;0,0002;9;0,00
PA03B;9-614.12;5;0,0002;5;0,00
PA03B;9-616.20;5;0,0002;7;0,00
PA03B;9-625.0;5;0,0002;9;0,00
PA03B;9-645.14;5;0,0002;5;0,00
PA03B;9-647.k;5;0,0002;5;0,00
PA03B;9-649.5f;5;0,0002;6;0,00
PA03B;9-649.5k;5;0,0002;5;0,00
PA03B;9-649.8g;5;0,0002;7;0,00
PA03B;1-266.2;4;0,0002;4;0,00
PA03B;1-444.6;4;0,0002;4;0,00
PA03B;1-631.0;4;0,0002;4;0,00
PA03B;1-661;4;0,0002;5;0,00
PA03B;1-711;4;0,0002;4;0,00
PA03B;3-826;4;0,0002;4;0,00
PA03B;9-616.0;4;0,0002;6;0,00
PA03B;9-624.1;4;0,0002;14;0,00
PA03B;9-648.01;4;0,0002;4;0,00
PA03B;9-649.38;4;0,0002;4;0,00
PA03B;9-649.3a;4;0,0002;4;0,00
PA03B;9-649.3b;4;0,0002;4;0,00
PA03B;9-649.44;4;0,0002;4;0,00
PA03B;9-649.6k;4;0,0002;5;0,00
PA03B;9-649.8k;4;0,0002;4;0,00
PA03B;9-980.2;4;0,0002;4;0,00
PA04A;9-607;4047;0,7909;5267;0,0475
PA04A;9-649.60;3082;0,6023;7390;0,0666
PA04A;9-649.80;2797;0,5466;8254;0,0744
PA04A;9-982.0;2199;0,4297;3755;0,0338
PA04A;9-649.61;2120;0,4143;4664;0,042
PA04A;9-649.70;1988;0,3885;3377;0,0304
PA04A;9-980.0;1950;0,3811;9135;0,0823
PA04A;9-649.50;1928;0,3768;3239;0,0292
PA04A;9-649.10;1859;0,3633;3077;0,0277
PA04A;9-649.71;1425;0,2785;2139;0,0193
PA04A;9-617;1422;0,2779;2108;0,019
PA04A;9-649.0;1406;0,2748;2410;0,0217
PA04A;9-649.11;1372;0,2681;2068;0,0186
PA04A;9-649.51;1371;0,2679;2268;0,0204
PA04A;9-982.1;1313;0,2566;1807;0,0163
PA04A;9-649.40;1305;0,255;3761;0,0339
PA04A;9-618;1252;0,2447;1997;0,018
PA04A;9-649.62;1248;0,2439;2304;0,0208
PA04A;9-980.1;1018;0,1989;1630;0,0147
PA04A;9-649.81;977;0,1909;1752;0,0158
PA04A;9-649.31;897;0,1753;1624;0,0146
PA04A;3-200;834;0,163;918;0,0083
PA04A;9-649.30;816;0,1595;1380;0,0124
PA04A;1-207.0;815;0,1593;991;0,0089
PA04A;9-649.72;811;0,1585;1055;0,0095
PA04A;9-649.52;750;0,1466;1022;0,0092
PA04A;9-619;713;0,1393;1114;0,01
PA04A;9-649.12;698;0,1364;849;0,0077
PA04A;9-649.20;689;0,1346;1909;0,0172
PA04A;9-649.63;632;0,1235;1048;0,0094
PA04A;9-649.53;618;0,1208;819;0,0074
PA04A;9-649.73;608;0,1188;783;0,0071
PA04A;9-984.0;560;0,1094;634;0,0057
PA04A;9-649.13;548;0,1071;788;0,0071
PA04A;9-984.1;538;0,1051;572;0,0052
PA04A;3-800;466;0,0911;492;0,0044
PA04A;9-649.74;456;0,0891;578;0,0052
PA04A;9-649.33;428;0,0836;814;0,0073
PA04A;9-649.82;395;0,0772;672;0,0061
PA04A;9-649.32;369;0,0721;501;0,0045
PA04A;3-990;368;0,0719;448;0,004
PA04A;9-649.75;329;0,0643;394;0,0036
PA04A;9-649.64;320;0,0625;469;0,0042
PA04A;9-649.54;304;0,0594;387;0,0035
PA04A;9-649.15;303;0,0592;371;0,0033
PA04A;9-640.06;292;0,0571;577;0,0052
PA04A;9-649.14;287;0,0561;390;0,0035
PA04A;9-626;286;0,0559;416;0,0037
PA04A;9-61a;276;0,0539;389;0,0035
PA04A;9-649.55;248;0,0485;321;0,0029
PA04A;9-649.76;233;0,0455;284;0,0026
PA04A;9-649.77;207;0,0405;236;0,0021
PA04A;9-649.83;201;0,0393;277;0,0025
PA04A;9-640.04;198;0,0387;332;0,003
PA04A;9-649.35;193;0,0377;333;0,003
PA04A;9-640.08;189;0,0369;356;0,0032
PA04A;9-649.7r;186;0,0363;447;0,004
PA04A;9-640.07;178;0,0348;265;0,0024
PA04A;9-649.41;178;0,0348;386;0,0035
PA04A;3-820;173;0,0338;179;0,0016
PA04A;9-649.78;163;0,0319;182;0,0016
PA04A;9-649.56;161;0,0315;191;0,0017
PA04A;9-649.34;158;0,0309;218;0,002
PA04A;9-649.57;146;0,0285;177;0,0016
PA04A;9-649.65;145;0,0283;191;0,0017
PA04A;9-649.16;144;0,0281;157;0,0014
PA04A;9-649.79;144;0,0281;158;0,0014
PA04A;9-649.7a;132;0,0258;146;0,0013
PA04A;8-630.3;119;0,0233;892;0,008
PA04A;9-649.7b;110;0,0215;131;0,0012
PA04A;9-649.7c;107;0,0209;120;0,0011
PA04A;9-649.58;106;0,0207;123;0,0011
PA04A;9-640.15;104;0,0203;304;0,0027
PA04A;9-649.17;103;0,0201;113;0,001
PA04A;9-649.5r;102;0,0199;304;0,0027
PA04A;9-645.03;100;0,0195;141;0,0013
PA04A;9-640.05;99;0,0193;143;0,0013
PA04A;9-649.84;95;0,0186;133;0,0012
PA04A;9-649.7d;94;0,0184;109;0,001
PA04A;9-649.7e;92;0,018;112;0,001
PA04A;9-984.4;92;0,018;93;0,0008
PA04A;9-649.59;91;0,0178;116;0,001
PA04A;8-630.2;86;0,0168;126;0,0011
PA04A;1-204.2;84;0,0164;92;0,0008
PA04A;9-981.1;80;0,0156;107;0,001
PA04A;9-984.5;80;0,0156;86;0,0008
PA04A;9-984.2;75;0,0147;82;0,0007
PA04A;9-605.0;73;0,0143;288;0,0026
PA04A;9-646.0;73;0,0143;78;0,0007
PA04A;9-649.66;73;0,0143;82;0,0007
PA04A;9-649.5c;72;0,0141;92;0,0008
PA04A;9-649.21;71;0,0139;123;0,0011
PA04A;9-980.4;71;0,0139;74;0,0007
PA04A;9-649.42;70;0,0137;155;0,0014
PA04A;9-981.0;69;0,0135;242;0,0022
PA04A;9-649.7j;67;0,0131;74;0,0007
PA04A;9-606.0;66;0,0129;235;0,0021
PA04A;9-649.7g;66;0,0129;75;0,0007
PA04A;9-649.7f;65;0,0127;77;0,0007
PA04A;9-649.36;63;0,0123;76;0,0007
PA04A;9-649.5b;63;0,0123;75;0,0007
PA04A;9-640.13;62;0,0121;83;0,0007
PA04A;9-641.11;62;0,0121;88;0,0008
PA04A;9-649.5d;62;0,0121;72;0,0006
PA04A;9-980.3;62;0,0121;75;0,0007
PA04A;9-606.1;60;0,0117;191;0,0017
PA04A;9-61b;60;0,0117;68;0,0006
PA04A;9-649.5a;59;0,0115;70;0,0006
PA04A;9-649.7h;59;0,0115;63;0,0006
PA04A;9-641.10;57;0,0111;106;0,001
PA04A;9-649.37;57;0,0111;81;0,0007
PA04A;9-649.85;57;0,0111;79;0,0007
PA04A;9-649.67;54;0,0106;70;0,0006
PA04A;9-649.18;53;0,0104;68;0,0006
PA04A;3-993;50;0,0098;54;0,0005
PA04A;9-649.7k;50;0,0098;58;0,0005
PA04A;9-649.7m;48;0,0094;56;0,0005
PA04A;8-560.x;47;0,0092;56;0,0005
PA04A;9-606.2;47;0,0092;127;0,0011
PA04A;9-649.5e;47;0,0092;55;0,0005
PA04A;9-649.7n;47;0,0092;51;0,0005
PA04A;9-982.3;47;0,0092;58;0,0005
PA04A;9-649.86;46;0,009;86;0,0008
PA04A;1-206;45;0,0088;79;0,0007
PA04A;9-649.5f;44;0,0086;56;0,0005
PA04A;3-802;43;0,0084;48;0,0004
PA04A;9-649.5h;42;0,0082;51;0,0005
PA04A;9-649.7p;42;0,0082;46;0,0004
PA04A;9-640.16;41;0,008;75;0,0007
PA04A;3-203;40;0,0078;44;0,0004
PA04A;3-222;40;0,0078;41;0,0004
PA04A;9-649.69;38;0,0074;51;0,0005
PA04A;1-771;36;0,007;38;0,0003
PA04A;9-606.3;35;0,0068;75;0,0007
PA04A;9-640.17;35;0,0068;202;0,0018
PA04A;9-645.13;35;0,0068;40;0,0004
PA04A;9-649.19;34;0,0066;38;0,0003
PA04A;9-649.5g;33;0,0064;44;0,0004
PA04A;3-84x;32;0,0063;36;0,0003
PA04A;3-994;31;0,0061;37;0,0003
PA04A;9-614.20;31;0,0061;89;0,0008
PA04A;1-632.0;30;0,0059;36;0,0003
PA04A;9-605.1;30;0,0059;85;0,0008
PA04A;9-614.10;29;0,0057;65;0,0006
PA04A;9-649.6a;29;0,0057;38;0,0003
PA04A;9-649.45;28;0,0055;58;0,0005
PA04A;9-649.5k;28;0,0055;29;0,0003
PA04A;9-649.68;28;0,0055;35;0,0003
PA04A;1-903;27;0,0053;28;0,0003
PA04A;9-649.5j;27;0,0053;29;0,0003
PA04A;9-649.87;27;0,0053;34;0,0003
PA04A;9-649.22;26;0,0051;54;0,0005
PA04A;9-649.5m;26;0,0051;29;0,0003
PA04A;9-614.21;25;0,0049;53;0,0005
PA04A;9-649.38;25;0,0049;33;0,0003
PA04A;9-604;24;0,0047;42;0,0004
PA04A;9-649.1a;24;0,0047;25;0,0002
PA04A;1-208.6;23;0,0045;23;0,0002
PA04A;9-642;23;0,0045;116;0,001
PA04A;9-649.7q;23;0,0045;29;0,0003
PA04A;8-390.0;22;0,0043;25;0,0002
PA04A;9-640.14;22;0,0043;26;0,0002
PA04A;9-641.01;22;0,0043;24;0,0002
PA04A;9-649.39;22;0,0043;33;0,0003
PA04A;1-205;21;0,0041;21;0,0002
PA04A;1-208.2;21;0,0041;22;0,0002
PA04A;1-440.a;21;0,0041;21;0,0002
PA04A;1-770;21;0,0041;22;0,0002
PA04A;1-790;21;0,0041;38;0,0003
PA04A;3-220;21;0,0041;22;0,0002
PA04A;9-645.04;21;0,0041;26;0,0002
PA04A;3-225;20;0,0039;21;0,0002
PA04A;9-614.22;20;0,0039;38;0,0003
PA04A;9-649.43;20;0,0039;34;0,0003
PA04A;9-649.5p;20;0,0039;23;0,0002
PA04A;1-242;19;0,0037;27;0,0002
PA04A;9-606.4;19;0,0037;30;0,0003
PA04A;9-641.00;19;0,0037;26;0,0002
PA04A;9-649.5q;19;0,0037;28;0,0003
PA04A;9-649.6d;19;0,0037;24;0,0002
PA04A;9-641.14;18;0,0035;56;0,0005
PA04A;9-649.5n;18;0,0035;20;0,0002
PA04A;9-649.88;18;0,0035;24;0,0002
PA04A;3-202;17;0,0033;17;0,0002
PA04A;8-548.0;17;0,0033;17;0,0002
PA04A;9-649.6e;17;0,0033;21;0,0002
PA04A;9-649.6b;16;0,0031;28;0,0003
PA04A;9-649.6r;16;0,0031;22;0,0002
PA04A;9-649.89;16;0,0031;23;0,0002
PA04A;1-208.0;15;0,0029;15;0,0001
PA04A;3-806;15;0,0029;16;0,0001
PA04A;9-320;15;0,0029;23;0,0002
PA04A;9-614.0;15;0,0029;51;0,0005
PA04A;9-649.6c;15;0,0029;26;0,0002
PA04A;9-606.5;14;0,0027;23;0,0002
PA04A;9-614.11;14;0,0027;17;0,0002
PA04A;9-641.12;14;0,0027;24;0,0002
PA04A;9-649.6h;14;0,0027;20;0,0002
PA04A;9-606.6;13;0,0025;19;0,0002
PA04A;9-646.1;13;0,0025;14;0,0001
PA04A;9-649.6m;13;0,0025;17;0,0002
PA04A;3-035;12;0,0023;12;0,0001
PA04A;3-821;12;0,0023;12;0,0001
PA04A;9-649.1b;12;0,0023;12;0,0001
PA04A;3-205;11;0,0021;11;0,0001
PA04A;3-828;11;0,0021;11;0,0001
PA04A;9-605.2;11;0,0021;24;0,0002
PA04A;9-648.00;11;0,0021;14;0,0001
PA04A;9-649.23;11;0,0021;17;0,0002
PA04A;9-649.4b;11;0,0021;39;0,0004
PA04A;3-207;10;0,002;11;0,0001
PA04A;3-823;10;0,002;13;0,0001
PA04A;8-900;10;0,002;36;0,0003
PA04A;9-614.23;10;0,002;17;0,0002
PA04A;9-615.10;10;0,002;13;0,0001
PA04A;9-649.48;10;0,002;16;0,0001
PA04A;9-649.4e;10;0,002;56;0,0005
PA04A;9-649.6k;10;0,002;14;0,0001
PA04A;9-649.6n;10;0,002;13;0,0001
PA04A;1-610.0;9;0,0018;9;0,0001
PA04A;1-650.2;9;0,0018;9;0,0001
PA04A;1-710;9;0,0018;10;0,0001
PA04A;3-226;9;0,0018;9;0,0001
PA04A;9-649.6f;9;0,0018;11;0,0001
PA04A;9-649.6g;9;0,0018;13;0,0001
PA04A;1-207.2;8;0,0016;11;0,0001
PA04A;3-221;8;0,0016;8;0,0001
PA04A;3-750;8;0,0016;9;0,0001
PA04A;8-133.0;8;0,0016;10;0,0001
PA04A;8-632.0;8;0,0016;8;0,0001
PA04A;8-632.1;8;0,0016;90;0,0008
PA04A;8-987.12;8;0,0016;8;0,0001
PA04A;9-615.20;8;0,0016;12;0,0001
PA04A;9-624.0;8;0,0016;18;0,0002
PA04A;9-649.6q;8;0,0016;15;0,0001
PA04A;9-981.3;8;0,0016;8;0,0001
PA04A;1-208.4;7;0,0014;8;0,0001
PA04A;1-791;7;0,0014;8;0,0001
PA04A;3-052;7;0,0014;7;0,0001
PA04A;3-100.0;7;0,0014;7;0,0001
PA04A;3-808;7;0,0014;8;0,0001
PA04A;9-606.8;7;0,0014;9;0,0001
PA04A;9-624.1;7;0,0014;11;0,0001
PA04A;9-641.13;7;0,0014;12;0,0001
PA04A;9-649.1c;7;0,0014;9;0,0001
PA04A;9-649.1g;7;0,0014;7;0,0001
PA04A;9-649.27;7;0,0014;9;0,0001
PA04A;9-649.3c;7;0,0014;7;0,0001
PA04A;1-711;6;0,0012;6;0,0001
PA04A;3-05b.0;6;0,0012;6;0,0001
PA04A;3-228;6;0,0012;6;0,0001
PA04A;3-80x;6;0,0012;7;0,0001
PA04A;3-900;6;0,0012;6;0,0001
PA04A;3-991;6;0,0012;6;0,0001
PA04A;9-606.7;6;0,0012;8;0,0001
PA04A;9-614.26;6;0,0012;6;0,0001
PA04A;9-625.0;6;0,0012;11;0,0001
PA04A;9-625.1;6;0,0012;13;0,0001
PA04A;9-625.2;6;0,0012;9;0,0001
PA04A;9-645.14;6;0,0012;6;0,0001
PA04A;9-648.11;6;0,0012;6;0,0001
PA04A;9-649.1d;6;0,0012;6;0,0001
PA04A;9-649.25;6;0,0012;11;0,0001
PA04A;9-649.3a;6;0,0012;9;0,0001
PA04A;9-649.6j;6;0,0012;7;0,0001
PA04A;9-649.8a;6;0,0012;6;0,0001
PA04A;1-266.2;5;0,001;5;0,00
PA04A;1-612;5;0,001;6;0,0001
PA04A;1-650.1;5;0,001;5;0,00
PA04A;3-05c.0;5;0,001;5;0,00
PA04A;3-05d;5;0,001;5;0,00
PA04A;3-201;5;0,001;5;0,00
PA04A;3-22x;5;0,001;5;0,00
PA04A;3-82x;5;0,001;5;0,00
PA04A;8-561.1;5;0,001;5;0,00
PA04A;8-650;5;0,001;5;0,00
PA04A;9-614.29;5;0,001;6;0,0001
PA04A;9-615.0;5;0,001;13;0,0001
PA04A;9-615.21;5;0,001;9;0,0001
PA04A;9-615.22;5;0,001;5;0,00
PA04A;9-624.2;5;0,001;10;0,0001
PA04A;9-645.05;5;0,001;5;0,00
PA04A;9-647.0;5;0,001;5;0,00
PA04A;9-647.1;5;0,001;5;0,00
PA04A;9-647.5;5;0,001;5;0,00
PA04A;9-647.u;5;0,001;5;0,00
PA04A;9-649.44;5;0,001;6;0,0001
PA04A;9-649.46;5;0,001;6;0,0001
PA04A;9-649.8r;5;0,001;5;0,00
PA04A;9-982.4;5;0,001;5;0,00
PA04A;1-444.7;4;0,0008;5;0,00
PA04A;1-613;4;0,0008;5;0,00
PA04A;1-661;4;0,0008;4;0,00
PA04A;3-206;4;0,0008;4;0,00
PA04A;3-24x;4;0,0008;4;0,00
PA04A;3-701;4;0,0008;4;0,00
PA04A;6-006.a1;4;0,0008;7;0,0001
PA04A;8-171.0;4;0,0008;4;0,00
PA04A;8-550.0;4;0,0008;4;0,00
PA04A;8-919;4;0,0008;5;0,00
PA04A;8-98g.10;4;0,0008;4;0,00
PA04A;9-605.3;4;0,0008;5;0,00
PA04A;9-614.25;4;0,0008;4;0,00
PA04A;9-614.27;4;0,0008;5;0,00
PA04A;9-615.23;4;0,0008;5;0,00
PA04A;9-616.10;4;0,0008;5;0,00
PA04A;9-625.3;4;0,0008;6;0,0001
PA04A;9-647.7;4;0,0008;4;0,00
PA04A;9-647.9;4;0,0008;4;0,00
PA04A;9-649.26;4;0,0008;4;0,00
PA04A;9-649.3b;4;0,0008;4;0,00
PA04A;9-649.4g;4;0,0008;15;0,0001
PA04A;9-649.6p;4;0,0008;4;0,00
PA04A;9-649.8b;4;0,0008;6;0,0001
PA04A;9-984.3;4;0,0008;4;0,00
PA04B;9-607;13165;0,8746;16401;0,0532
PA04B;9-649.60;9313;0,6187;23196;0,0752
PA04B;9-649.80;9192;0,6106;31026;0,1006
PA04B;9-649.61;7408;0,4921;17647;0,0572
PA04B;9-982.0;7188;0,4775;12598;0,0408
PA04B;9-649.70;6367;0,423;11124;0,0361
PA04B;9-980.0;6106;0,4056;12805;0,0415
PA04B;9-649.10;5685;0,3777;9781;0,0317
PA04B;9-649.40;5445;0,3617;17734;0,0575
PA04B;9-649.50;5385;0,3577;9297;0,0301
PA04B;9-649.62;4730;0,3142;9111;0,0295
PA04B;9-649.71;4182;0,2778;6073;0,0197
PA04B;9-649.0;4100;0,2724;6183;0,02
PA04B;9-649.11;3946;0,2621;5898;0,0191
PA04B;9-649.51;3783;0,2513;6296;0,0204
PA04B;9-649.81;3291;0,2186;6347;0,0206
PA04B;9-649.20;3193;0,2121;9145;0,0297
PA04B;9-617;3061;0,2033;4346;0,0141
PA04B;9-649.30;2919;0,1939;5470;0,0177
PA04B;9-649.31;2885;0,1917;6102;0,0198
PA04B;9-649.72;2374;0,1577;3124;0,0101
PA04B;9-618;2363;0,157;3271;0,0106
