IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt7;IO_KArt8;IO_Summe
M06Z;9;12,71;0;14,28;0,2;0,04;0,77;3,87;9,26;7,45;9,64;58,22
M06Z;10;10,13;0;37,38;1,95;18,56;0;23,53;12,77;4,84;17,21;126,37
M06Z;11;41,37;0,83;38,51;1,67;0;0;10,33;1,61;11,62;22,34;128,28
M07Z;1;148,65;217,59;9,26;18,93;0,02;0;20,53;5,08;66,02;213,38;699,46
M07Z;2;1,01;2,21;0;0,41;0;0;0,27;0;0,37;1,29;5,56
M07Z;4;293,28;0;198,5;24,1;0,39;1783,61;475,69;922,67;150,62;231,75;4080,61
M07Z;5;226,7;0;156,93;11,41;0;0;42,91;0;29,93;67,38;535,26
M07Z;8;2,95;0;1,19;0,14;0;0;0,41;0,09;1,58;0,78;7,14
M07Z;9;120,71;0;160,04;0,8;0;538,56;5,19;358,92;92,08;88,82;1365,12
M07Z;10;1,11;0;11,21;0,24;0;0;9,42;1,22;1,63;5,69;30,52
M07Z;11;13,45;0,05;16,58;1,19;0;0;9,45;0;7,12;12,84;60,68
M09A;1;441,77;834,3;31,21;62,14;10,41;0;88,85;58,88;253,33;712,77;2493,66
M09A;2;46,33;96,02;0,76;9,78;4,64;0;15,21;0,03;16,31;40,69;229,77
M09A;4;407,31;0;296,12;15,24;3,14;1,51;163,1;111,34;169,31;243,54;1410,61
M09A;5;282,8;0;187,19;16,3;1,47;0;48,71;1,38;34,46;73,64;645,95
M09A;7;0,09;0;0,15;0,01;0;0;0,11;0,04;0,03;0,05;0,48
M09A;8;5,63;0;4,77;0,32;0;0,02;3,89;0,35;3,05;4,2;22,23
M09A;9;15,4;0;16,79;0,17;0,01;0;3,64;8,69;7,45;11,59;63,74
M09A;10;22,5;0;65,36;2,93;33,34;0;44,95;53,93;8,29;31,86;263,16
M09A;11;58,61;2,77;62,02;3,42;0;0;24,41;8,51;18,25;36,65;214,64
M09B;1;279,24;474,2;19,23;41,91;4,71;0;48,82;19,85;148,07;428,46;1464,49
M09B;2;4,67;12,25;0,06;1,85;0,51;0;1,86;0;1,79;5,19;28,18
M09B;4;194,18;0;186,4;12,19;13,38;2,27;110,34;110,22;120,34;159,61;908,93
M09B;5;197,9;0;132,96;11,37;0,89;0;39,02;0,31;24,59;52,2;459,24
M09B;7;0,09;0;0,13;0;0,01;0;0,04;0,22;0,05;0,08;0,62
M09B;8;6,85;0;3,9;0,45;0;0,02;4,95;0,43;3,16;5,51;25,27
M09B;9;17,78;0;18,17;0,39;0,02;0,09;7,32;8,9;9,21;14,05;75,93
M09B;10;21,89;0;49,3;1,87;8,93;0;29,54;34,37;7,44;26,62;179,96
M09B;11;29,94;0,53;35,91;1,48;0;0;11,76;5,55;11,27;21,08;117,52
M10A;1;1188,28;2107,09;133,83;262,35;37,09;0;193,52;32,5;696,78;1845,59;6497,03
M10A;2;14,29;22,49;2,09;3,44;0;0;5,03;0;4,07;14,11;65,52
M10A;4;54,38;0;48,26;2,73;0,14;1,55;30,13;9,51;26,84;41,87;215,41
M10A;5;43,88;0;33,1;1,61;0;0;8,74;0;6,04;9,16;102,53
M10A;7;9,54;0;5,09;0,2;0,02;0;3,26;11,21;2,64;7,82;39,78
M10A;8;20,91;0;21,91;0,82;0;0;7,75;1,66;9,29;12,7;75,04
M10A;9;896,09;0;1309,97;4,82;0,67;8;81,69;1016,06;550;607,33;4474,63
M10A;10;28,46;0;96,84;1,6;92,96;0;79,37;41,24;17,38;50,33;408,18
M10A;11;102,97;1,97;204,99;6,73;0;0;20,47;9,39;38,38;95,59;480,49
M10B;1;164,85;282,13;13,01;32,39;4,99;0;21,08;2,11;132,2;312,4;965,16
M10B;2;1,27;3,32;0,02;0,33;0,01;0;0,59;0;1;1,82;8,36
M10B;4;90,47;0;17,53;13,72;0;1;9,2;0,78;45,46;46,21;224,37
M10B;5;121,29;0;71,88;7,18;0;0;25,37;0;20,95;26,16;272,83
M10B;8;0,7;0;1,21;0,06;0;0;0,25;0,09;0,56;0,61;3,48
M10B;9;182,09;0;258,99;1,59;94,71;0;36,36;146,58;116,71;130,36;967,39
M10B;10;3,36;0;16,97;0,51;8,48;0;14,85;4,1;3,05;8,75;60,07
M10B;11;17,3;0,33;12,19;7,92;0;0;14,49;5,39;14,66;21,22;93,5
M11Z;1;238,53;407,07;17,98;35,38;2,1;0;44,68;7,05;114,7;365,39;1232,88
M11Z;2;4,46;12,3;0,14;2,15;0,04;0;1,97;0;2,13;6,3;29,49
M11Z;4;199,71;0;226,89;12,51;9,46;0,57;126,38;195,25;135,39;230,16;1136,32
M11Z;5;200,05;0;147,38;13,15;1,37;0;44,87;0,08;27,39;63,27;497,56
M11Z;7;0,15;0;0,07;0;0;0;0,07;0,08;0,04;0,12;0,53
M11Z;8;1,47;0;0,66;0,06;0;0,03;0,29;1;0,81;0,47;4,79
M11Z;9;4,62;0;6,61;0,32;0,01;0;2,14;0,64;2,78;5,24;22,36
M11Z;10;10,9;0;32,61;2,83;2,26;0;24,89;24,02;4,4;16,61;118,52
M11Z;11;24,79;0,23;30,58;1,55;0;0;13,57;11,62;10,15;21,19;113,68
M37Z;1;732,14;1620,73;66,17;148,87;68,61;0;159,46;71,27;404,04;1188,59;4459,88
M37Z;2;569,54;1050,43;12,32;117,41;31,52;0;169,23;20,89;233,11;629,33;2833,78
M37Z;4;929,62;0;709,16;38,08;7,56;11,8;441,27;253,9;440,94;585,22;3417,55
M37Z;5;639,34;0;403,8;30,84;2,86;0;120,12;1,65;83,93;165,88;1448,42
M37Z;7;3,31;0;3,15;0,51;0;2,62;0,45;4,17;1,44;3,8;19,45
M37Z;8;20,45;0;17,73;0,81;0,18;0,12;7,04;4,69;10,62;11,93;73,57
M37Z;9;66,36;0;73,17;0,87;0,07;0,63;12,85;24,38;31,98;49,07;259,38
M37Z;10;58,46;0;151,12;5,11;139,26;0;132,08;161,65;21,95;90,88;760,51
M37Z;11;102,26;6,12;197,06;5,97;0,01;0;33,92;26,05;34,05;85,02;490,46
M38Z;1;737,55;1316,42;85,64;128,73;573,64;0;124,52;0,38;300,42;1038,43;4305,73
M38Z;2;544,94;1111,74;18,38;137,85;436,44;0;217,64;3,52;201,68;491,56;3163,75
M38Z;4;756,62;0;846,11;20,46;139,56;11,22;318,93;244,13;343,35;425,4;3105,78
M38Z;5;520,43;0;336,26;33,44;72,85;0;112,15;2,77;80,04;144,82;1302,76
M38Z;8;9,94;0;6,78;0,42;0;0;5,07;0;7,74;6,68;36,63
M38Z;9;89,51;0;166,07;4,01;0,41;0;9,91;275,96;98,54;113,22;757,63
M38Z;10;89,24;0;263,42;17,81;1125,35;0;221,92;89,88;49,25;157,59;2014,46
M38Z;11;146,41;8,43;114,55;0,82;0;0;12,44;32,81;38,54;56,68;410,68
M60A;1;574,15;1223,68;48,73;141,74;74,38;0;103,62;19,15;267,86;821,23;3274,54
M60A;2;32,42;61,04;0,67;6,44;4,54;0;10,11;0,13;11,06;27,92;154,33
M60A;4;16,9;0;18,19;0,64;0,34;1,88;10,43;3,3;11,65;14,49;77,82
M60A;5;13,82;0;8,17;0,61;0,02;0;2,44;0,07;1,68;3,26;30,07
M60A;7;0,79;0;0,75;0,05;0,02;0,28;0,26;1,67;0,31;0,73;4,86
M60A;8;19,77;0;20,4;0,82;0,01;0,35;9,9;3,95;9,12;14,54;78,86
M60A;9;72,14;0;74,02;0,93;0,86;0,8;14,89;42,04;30,2;52,85;288,73
M60A;10;14,31;0;71,62;3,92;122,95;0;51,8;50,29;8,8;32,22;355,91
M60A;11;62,77;4,1;109,27;3,08;0;0,16;11,37;13,44;15,18;50,06;269,43
M60B;1;287,08;514,04;30,4;79,97;186,95;0;59,85;6,5;167,95;467,5;1800,24
M60B;2;0,57;1,18;0,01;0,18;0,12;0;0,24;0;0,16;0,43;2,89
M60B;4;4,14;0;3,87;0,32;0,01;1,58;3,03;0,88;2,18;3,4;19,41
M60B;5;5,88;0;3,4;0,23;0,02;0;0,9;0,09;0,61;1,46;12,59
M60B;7;0,66;0;0,3;0,01;0;0;0,14;0,12;0,18;0,45;1,86
M60B;8;0,64;0;0,6;0,02;0;0;0,38;0,02;0,22;0,37;2,25
M60B;9;16,58;0;17,82;0,3;0,04;0,26;3,8;4,39;8,19;11,42;62,8
M60B;10;6,35;0;34,16;0,67;5,83;0;29,62;10,44;4,71;15,45;107,23
M60B;11;35,73;0,54;32,33;1,55;0,63;0;5,17;7,44;8,23;18,55;110,17
M60C;1;247,9;439,86;19,53;44,59;23,74;0;40,73;5,91;121,95;376,94;1321,15
M60C;2;2,72;6,12;0,07;0,7;0,05;0;0,89;0,07;1;2,67;14,29
M60C;4;14,65;0;16,04;0,98;0,4;1,79;9,24;3,64;8,77;11,45;66,96
M60C;5;14,34;0;9,43;0,68;0,06;0;2,58;0,06;1,62;3,4;32,17
M60C;7;0,26;0;0,29;0,01;0;0,03;0,18;0,18;0,13;0,19;1,27
M60C;8;8,37;0;7,83;0,39;0,04;0,05;4,61;1,14;4,09;5,79;32,31
M60C;9;31,52;0;34,11;0,56;0,15;0,05;8,12;22,7;15,69;23,75;136,65
M60C;10;8,66;0;34,76;0,93;42,61;0;24,87;26,3;4,34;16,59;159,06
M60C;11;38,58;1,54;52,94;1,85;0;0,08;7,72;2,81;9,54;30,65;145,71
M61Z;1;185,15;315,85;10,49;28,33;0,75;0;29,84;4,52;104,08;279,14;958,15
M61Z;2;1,17;2,17;0,01;0,23;0;0;0,28;0;0,36;1,01;5,23
M61Z;4;35,14;0;39,88;2,59;0,45;0,27;20,64;4,45;20,2;25,77;149,39
M61Z;5;28,68;0;18,83;1,17;0,1;0;4,94;0,13;2,91;6,84;63,6
M61Z;7;0,05;0;0,02;0;0;0;0,02;2,09;0,02;0,05;2,25
M61Z;8;5,35;0;4,31;0,27;0;0;3;0,43;2,38;3,51;19,25
M61Z;9;11,53;0;11,92;0,2;0,01;0;3,13;3,09;6,37;7,69;43,94
M61Z;10;13,17;0;33,5;0,53;3,49;0;21,47;23,71;5,02;19,31;120,2
M61Z;11;32,32;1,34;30,75;1,84;0,02;0;11,14;1,71;10,67;19,03;108,82
M62Z;1;236,21;369,97;19,66;30,92;1,13;0;37,42;2,77;120,4;354,61;1173,09
M62Z;2;0,88;1,82;0,01;0,2;0;0;0,24;0;0,25;0,84;4,24
M62Z;4;11,22;0;12,35;0,64;0,06;0,01;7,03;1,47;6,26;8,71;47,75
M62Z;5;11,47;0;7,84;0,58;0,05;0;2,11;0,02;1,28;2,8;26,15
M62Z;7;0,1;0;0,14;0;0;0;0,03;0,14;0,05;0,06;0,52
M62Z;8;1,15;0;0,97;0,06;0;0;0,54;0,07;0,51;0,71;4,01
M62Z;9;6,56;0;6,79;0,17;0,01;0;2,27;2,84;3,81;4,29;26,74
M62Z;10;3,92;0;22,52;0,36;0,41;0;17,94;9,39;2,67;9,61;66,82
M62Z;11;30,76;0,64;31,51;1,34;0;0;7,08;0,34;7,69;17,06;96,42
M64Z;1;176,78;273,15;17,74;19,64;0,34;0;26,68;2,17;84,3;249,77;850,57
M64Z;2;4,95;11,44;0,15;0,64;0;0;1,27;0;2,13;4,68;25,26
M64Z;4;20,95;0;19,43;0,92;0,34;0;11,23;3,46;10,81;13,91;81,05
M64Z;5;19,27;0;11,81;0,88;0,11;0;3,4;0,08;2,15;4,3;42
M64Z;8;1,22;0;1,11;0,06;0;0;0,32;0,12;0,65;0,71;4,19
M64Z;9;12,77;0;12,47;0,17;0,43;0;1,9;7,17;6,07;9,05;50,03
M64Z;10;2,53;0;14,24;0,23;1,19;0;11,65;7,77;1,95;6,48;46,04
M64Z;11;33,19;0,82;33,12;1,23;0;0;7;0,28;6,72;18,26;100,62
N01A;1;1250,11;2301,16;176,01;164,58;130,16;0;226,4;45,72;566,7;1908,79;6769,63
N01A;2;652,52;1602,89;28,8;117,58;141,77;0;235,71;0,74;315,51;898,75;3994,27
N01A;4;1970,89;0;1524,83;42,44;15,93;53,66;665,41;429,92;752,76;1041,16;6497
N01A;5;1054,4;0;673,68;73,09;7,81;0;223,1;0;132,83;357,43;2522,34
N01A;7;0,15;0;0,24;0;0;0;0,03;0;0,02;0,1;0,54
N01A;8;11,11;0;10,17;0,24;0;0;6,68;3,01;4,82;8,38;44,41
N01A;9;96,45;0;119,4;0,8;0,23;0;29,19;87,18;54,96;73,62;461,83
N01A;10;142,74;0;329,76;13,13;517,65;0;222,72;281,51;47,68;210,48;1765,67
N01A;11;170,68;11,52;360,12;5,53;0;0;49,17;177,03;74,23;166,19;1014,47
N01B;1;929,13;1548,62;167,91;107,83;81,6;0;161,47;17,85;319,43;1278,39;4612,23
N01B;2;672,84;1323,05;24,4;119,51;177,23;0;189,85;2,89;248,35;587,54;3345,66
N01B;4;1971,38;0;1304,17;26,73;21,31;15,37;511,46;645,75;571,67;846,26;5914,1
N01B;5;825,4;0;531,23;52,24;15,21;0;185,18;0,23;106,22;253,71;1969,42
N01B;7;1,48;0;1,44;0,06;0;0;0,33;2,68;0,49;0,94;7,42
N01B;8;11;0;11,26;0,67;0;0;5,48;5,86;5,11;7,55;46,93
N01B;9;57,55;0;60,68;0,46;0,42;4,95;12,18;22,5;26,12;42,14;227
N01B;10;109,07;0;304,72;4,12;417,88;0;171,76;449,21;41,94;139,79;1638,49
N01B;11;133,29;2,02;235,65;3,37;0;0,7;22,39;61,52;26,58;104,5;590,02
N01C;1;777,21;1394,84;95,68;90,52;50,97;0;134,07;25,33;356,46;1156,06;4081,14
N01C;2;403,5;858,61;18,56;72,59;28,66;0;119,97;5,27;167,99;402,39;2077,54
N01C;4;1349,94;0;996,33;24,26;14,72;19,74;426,46;243,82;448,5;680,89;4204,66
N01C;5;684,25;0;440,31;42,31;5,79;0;147,55;1,32;89,94;199,57;1611,04
N01C;7;1,68;0;1,38;0,12;0;5;1,4;0,06;1,04;1,38;12,06
N01C;8;10,75;0;9,4;0,5;0,01;0,07;4,86;2,39;5,1;7,34;40,42
N01C;9;60,74;0;68,41;0,54;0,85;3,01;12,12;40,29;28,4;45,31;259,67
N01C;10;117,5;0;251,51;5,92;215,81;0;164,28;206,88;38,16;139,86;1139,92
N01C;11;96,02;1,77;177,98;2,44;0,59;0,36;17,17;48,42;22,32;84,29;451,36
N01D;1;629,09;1157,04;79,76;82,54;25,46;0;102,17;15,23;304,96;977,29;3373,54
N01D;2;203,11;490,24;9,91;36,99;8,98;0;58,57;1,09;91,93;219;1119,82
N01D;4;1157,91;0;812,84;19,61;10;10,85;356,8;166,64;389,52;608,98;3533,15
N01D;5;597,43;0;376,03;34,86;1,69;0;122,12;1,05;74,26;174,09;1381,53
N01D;7;0,92;0;0,42;0,01;0;2,92;0,2;0;0,21;0,68;5,36
N01D;8;8,53;0;8,83;0,44;0;0,13;5,18;0,3;3,9;6,66;33,97
N01D;9;41,42;0;47,4;0,45;0,99;0,46;8,54;57,73;18,58;30,56;206,13
N01D;10;104,71;0;205,05;4,2;98,04;0;132,55;164,83;31,95;122,32;863,65
N01D;11;80,79;1,96;145,65;1,42;0;0;11,67;24,13;15,8;62,06;343,48
N01E;1;514,41;868,82;63,66;59,05;4,28;0;81,12;12,02;253,41;789,65;2646,42
N01E;2;116,52;269,74;5,18;20,34;1,96;0;30,76;0,95;53,27;126,45;625,17
N01E;4;992,71;0;712,38;16,4;14,8;6,87;279,19;190,26;334,24;500,97;3047,82
N01E;5;515,26;0;324,79;31,48;1,68;0;106,05;1,21;68,83;149,19;1198,49
N01E;7;0,18;0;0,2;0,01;0;0,01;0,04;0,06;0,03;0,08;0,61
N01E;8;3,09;0;2,71;0,11;0;0,01;1,36;0,29;1,28;2,09;10,94
N01E;9;36,66;0;45,19;0,49;1,57;0,27;11,45;27,36;19,3;30,62;172,91
N01E;10;88,03;0;160,43;3,68;17,23;0;102;157,14;25,48;94,94;648,93
N01E;11;50,78;1,73;108,51;1,42;0;0;7,63;17,92;12,61;47,18;247,78
N02A;1;808,7;1492,89;86,4;107,67;27,96;0;145,06;20,44;384,01;1211,38;4284,51
N02A;2;252,3;508,88;9,02;52,56;8,11;0;78,37;1,23;107,99;254,77;1273,23
N02A;4;739,1;0;545,66;14,72;6,87;14,69;246,99;117,95;265,88;380,24;2332,1
N02A;5;433,29;0;284,35;24,95;1,2;0;86,29;1,33;55,38;116,99;1003,78
N02A;7;1,5;0;1,08;0,04;0;1,78;1,07;0,26;0,35;0,87;6,95
N02A;8;15,04;0;14,52;0,64;0;0;6,78;2,07;6,19;10,64;55,88
N02A;9;68,28;0;71,26;0,56;1,05;1,88;13,22;51,13;29,69;46,69;283,76
N02A;10;67,93;0;165,34;5,71;115,68;0;107,29;169,89;24,02;84,28;740,14
N02A;11;100,68;2,78;163,52;3,8;0;0,38;13,41;28,88;18,93;75,29;407,67
N02B;1;469,74;874,68;58,17;59,54;16,01;0;76,67;13,06;245,97;735,66;2549,5
N02B;2;95,75;234,62;5,26;15,68;2,77;0;23,94;0,23;50;108,26;536,51
N02B;4;565,02;0;421,63;11,12;5,24;10,79;190,57;123,24;210,64;316,8;1855,05
N02B;5;364,24;0;236,69;20;1,11;0;72,15;0,73;44,87;96,63;836,42
N02B;7;0,31;0;0,18;0,01;0;0,22;0,14;0;0,06;0,17;1,09
N02B;8;8,57;0;8,07;0,38;0;0,02;3,95;2;4,06;6,06;33,11
N02B;9;39,8;0;40,12;0,54;0,67;0,23;7,27;42,91;17,61;26,97;176,12
N02B;10;44,36;0;96,96;2,55;29,45;0;61,34;88,46;13,78;53,53;390,43
N02B;11;52,14;2,68;79,88;1,7;0,1;0;7,02;11,13;10,54;38,31;203,5
N02C;1;314,39;529,02;35,65;35,51;2,69;0;45,95;7,37;155,25;483,77;1609,6
N02C;2;19,15;48,07;0,96;2,84;0,69;0;4,52;0,2;9,13;21,86;107,42
N02C;4;425,47;0;322,47;8,08;3,08;3,61;140,38;107,5;167,79;248,59;1426,97
N02C;5;268,81;0;174,61;15,66;0,87;0;55,1;0,47;34,88;75,38;625,78
N02C;7;0,06;0;0,03;0;0;0;0,01;0;0,01;0,03;0,14
N02C;8;2,5;0;2,19;0,09;0,03;0,01;1,01;0,27;1;1,78;8,88
N02C;9;20,38;0;22,25;0,32;0,44;0;4,32;19,37;9,26;15,3;91,64
N02C;10;37,83;0;71,47;1,47;1,98;0;43,55;71,38;10,11;41,71;279,5
N02C;11;33,23;0,87;50,05;0,61;0;0;3,78;5,69;7,32;24,17;125,72
N04Z;1;364,96;597,66;34,89;35,69;6,28;0;50,86;3,93;176,32;527,99;1798,58
N04Z;2;16,32;36,22;0,52;2,95;0,99;0;4,08;0,18;7,4;16,43;85,09
N04Z;4;417,47;0;273,31;7,7;1,38;112,69;133,87;65,64;152,15;204,96;1369,17
N04Z;5;243,72;0;156,86;13,47;0,88;0;46,93;0,45;30,52;66,35;559,18
N04Z;7;0,67;0;0,9;0,09;0;2,54;0,34;2,96;0,34;0,58;8,42
N04Z;8;0,92;0;1,04;0,04;0;0;0,48;0,07;0,53;0,64;3,72
N04Z;9;36,07;0;35,33;1,09;4,99;24,74;13,81;79,47;15,36;24,24;235,1
N04Z;10;13,47;0;39,02;0,7;12,96;0;24,43;45,46;4,61;19,13;159,78
N04Z;11;30,37;1,19;42,3;0,9;0;0;4,83;4,84;6,26;20,91;111,6
N05A;1;469,87;809,89;52,11;56,62;13,46;0;79,14;6,51;211,53;697,03;2396,16
N05A;2;124,88;214,69;4,23;21,1;6,18;0;31,23;0,41;41,8;105,19;549,71
N05A;4;523,86;0;392,18;10,92;3,13;29,81;168,17;149,37;197,52;281,87;1756,83
N05A;5;322,77;0;208,67;20,01;1,13;0;65,15;0,94;39,25;92,08;750
N05A;7;0,34;0;0,08;0,01;0;0;0,06;0,42;0,1;0,18;1,19
N05A;8;7,52;0;6,4;0,29;0;0,09;2,93;1,24;2,82;5,39;26,68
N05A;9;30,48;0;31,46;0,32;0,29;0;4,94;18,97;11,9;19,77;118,13
N05A;10;20,12;0;73,45;2,13;43,01;0;48,76;82,7;10,08;32,76;313,01
N05A;11;46,01;1,64;62,65;1,14;0,03;0;5,75;10,9;7,31;30,16;165,59
N05B;1;191,52;331,59;20,16;20,98;0,93;0;29,07;2,32;96,28;299,71;992,56
N05B;2;2,66;6,04;0,06;0,39;0,01;0;0,62;0;1,24;2,85;13,87
N05B;4;272,15;0;218,61;6,3;2,53;0,56;97,03;80,09;115;161,46;953,73
N05B;5;191,72;0;128,83;10,98;0,59;0;37,86;0,42;23,83;50,99;445,22
N05B;6;0,02;0;0;0;0;0;0;0;0;0,01;0,03
N05B;7;0,06;0;0,03;0;0;0;0,02;0,24;0,02;0,05;0,42
N05B;8;0,67;0;0,62;0,03;0;0;0,21;0,06;0,21;0,56;2,36
N05B;9;3,82;0;4,17;0,04;0,02;0;0,74;1,83;1,87;2,91;15,4
N05B;10;11,7;0;28,69;0,74;0,51;0;18,45;32,74;3,98;14,92;111,73
N05B;11;21,45;1,8;19,07;0,56;0;0;3,17;1,58;4,2;11,7;63,53
N06Z;1;296,81;477,32;29,48;28,33;1,18;0;43,66;2,87;142,92;432,54;1455,11
N06Z;2;4,38;9,37;0,2;0,63;0,18;0;0,92;0,01;1,83;4,23;21,75
N06Z;4;342,5;0;231,68;6,83;1,49;220;103,77;89,08;123,34;170,95;1289,64
N06Z;5;202,95;0;137,36;10,68;0,69;0;37,7;0,39;24,68;54,28;468,73
N06Z;7;0,07;0;0,03;0;0;0;0,02;0,01;0,03;0,05;0,21
N06Z;8;1,01;0;0,52;0,03;0;0;0,38;0,03;0,42;0,47;2,86
N06Z;9;2,7;0;3,32;0,03;0,01;0;0,48;1,64;1,34;2,11;11,63
N06Z;10;3,8;0;16,22;0,48;0,67;0;11,84;15,76;2,23;7,48;58,48
N06Z;11;24,35;1,14;31,37;0,6;0;0;4,52;1,66;6,04;15,56;85,24
N07Z;1;236,3;387,1;23,31;22,99;0,45;0;33,38;3,98;111,87;357,96;1177,34
N07Z;2;3,36;8,86;0,08;0,47;0,35;0;0,68;0,02;1,59;3,87;19,28
N07Z;4;278,41;0;200,6;5,81;1,04;0,4;87,94;65,23;105,95;145,76;891,14
N07Z;5;181,14;0;121,25;9,96;0,52;0;33,87;0,48;22,05;47,72;416,99
N07Z;7;0,1;0;0,04;0;0;0;0,04;0,03;0,04;0,08;0,33
N07Z;8;0,64;0;0,69;0,03;0;0;0,25;0,1;0,31;0,53;2,55
N07Z;9;2,63;0;2,59;0,02;0,01;0;0,49;2,16;0,99;1,76;10,65
N07Z;10;8,86;0;27,91;0,71;1,28;0;18,27;33,13;3,41;12,85;106,42
N07Z;11;21,4;1,93;22,54;0,56;0;0;2,96;1,64;4,71;13,47;69,21
N08Z;1;187,25;314,67;19,51;19,61;0,72;0;27,94;2,16;91,66;283,13;946,65
N08Z;2;3,39;9,76;0,1;0,49;0,23;0;0,77;0;1,87;4,22;20,83
N08Z;4;241,98;0;204,95;5,06;1,45;0,59;88,43;77,57;107,1;143,44;870,57
N08Z;5;176,36;0;117,52;10,11;0,46;0;35,67;0,38;22,85;47,76;411,11
N08Z;8;0,92;0;0,84;0,05;0;0;0,45;0,13;0,39;0,69;3,47
N08Z;9;3,05;0;3,25;0,03;0,04;0;0,55;1,53;1,33;2,08;11,86
N08Z;10;8,67;0;25,8;0,41;0,79;0;18,05;25,05;3,44;12,78;94,99
N08Z;11;24,64;2,11;22,26;0,7;0;0;3,33;1,2;4,87;14,19;73,3
N09A;1;63,08;132,75;7,16;14,26;0,4;0;11,21;0,07;38,33;118,82;386,08
N09A;4;9,95;0;9;0,72;0;0;5,61;0,35;6,41;5,83;37,87
N09A;5;49,18;0;34,06;2,47;0;0;11,31;0;5,94;12,3;115,26
N09A;9;102,59;0;190,72;0,78;0,01;0;15,84;81,07;70,79;98,89;560,69
N09A;10;1,65;0;8,47;0,08;2,08;0;6,37;2,78;1,17;3,68;26,28
N09A;11;5,69;0,06;7,87;0,31;0;0;0,33;0,23;1,27;3,55;19,31
N09B;1;162,77;293,12;19,95;17,92;0,79;0;25,79;2,3;79,36;260,49;862,49
N09B;2;1,57;4,07;0,06;0,21;0,01;0;0,38;0;0,77;1,86;8,93
N09B;4;96,2;0;104,65;2,82;0,87;0,19;43,5;15,83;47,18;73,88;385,12
N09B;5;107,59;0;71,47;7,29;0,46;0;21,96;0,18;13,58;32,9;255,43
N09B;6;0,14;0;0,52;0,03;0;0;0,04;0;0,03;0,25;1,01
N09B;7;0,03;0;0,09;0;0;0;0,08;0;0,02;0,03;0,25
N09B;8;1,25;0;1,12;0,05;0;0,02;0,58;0,19;0,73;1,03;4,97
N09B;9;11,33;0;11,85;0,11;0,34;0;2,63;8,46;5,18;8,5;48,4
N09B;10;14,44;0;33,15;0,51;3,42;0;20,74;33,22;3,91;19,74;129,13
N09B;11;23,62;1,09;21,58;0,67;0;0;3,1;0,79;3,86;13,02;67,73
N10Z;1;141,95;255,32;15,92;16,45;1,72;0;23,1;1,24;69,53;224,04;749,27
N10Z;2;2,29;6,89;0,11;0,44;0,19;0;0,65;0;1,34;2,94;14,85
N10Z;4;84,35;0;86,51;2,75;0,22;0,21;37,33;7,66;40,52;61,15;320,7
N10Z;5;88,93;0;59,23;4,88;0,3;0;16,9;0,18;10,36;24,07;204,85
N10Z;7;0,16;0;0,1;0;0;0;0,03;0;0,01;0,04;0,34
N10Z;8;1,87;0;1,75;0,1;0;0;0,53;0,33;0,66;1,79;7,03
N10Z;9;5,74;0;6,31;0,05;0,03;0;1,02;3,2;2,68;4,04;23,07
N10Z;10;8,2;0;22,55;0,97;18,66;0;15,56;28,3;2,88;11,31;108,43
N10Z;11;25,93;1,67;22,04;0,74;0;0;3,98;0,53;4,61;13,43;72,93
N11A;1;793,78;1474,22;89,77;125,07;26,07;0;132,56;10,93;384,79;1206,93;4244,12
N11A;2;113,55;196,98;0,93;19,12;2,64;0;33,47;1,11;37,24;94,05;499,09
N11A;4;474,11;0;364,82;9,96;2,65;6,24;175,94;98,15;182,76;259,47;1574,1
N11A;5;317,91;0;203,15;18,68;1,31;0;63,85;0;38,77;85,95;729,62
N11A;7;0,09;0;0,02;0;0;0;0;0;0,01;0,02;0,14
N11A;8;28,69;0;26,43;1,31;0;0,01;16,46;4,01;10,88;21,88;109,67
N11A;9;68,01;0;77,17;1,84;1,42;0;15,12;36,77;30,91;50,82;282,06
N11A;10;34,2;0;119,4;1,4;76,51;0;70,33;86,83;15;50,49;454,16
N11A;11;114,75;5,11;171,6;1,78;0;0;14,59;64,32;25,13;73,08;470,36
N11B;1;405,7;715,86;37,96;58,87;109,13;0;75,25;5,79;204,29;627,88;2240,73
N11B;2;33,24;74,97;1,31;6,47;0,61;0;8,37;0;16,68;35,62;177,27
N11B;4;240,82;0;198,18;6,35;1,18;4,7;100,23;138,5;101,55;149,29;940,8
N11B;5;182,05;0;115,89;10,09;0,75;0;34,85;0,47;22,12;48,89;415,11
N11B;7;0,05;0;0,01;0;0;0;0,01;4,02;0,02;0,04;4,15
N11B;8;10,4;0;8,19;0,27;0,05;0;4,88;1,52;3,59;6,93;35,83
N11B;9;40,32;0;42,47;0,69;0,39;0,19;11,54;25,84;19,37;28,72;169,53
N11B;10;16,97;0;57,83;1,4;19,47;0;42,63;40,58;8,01;27,47;214,36
N11B;11;46,24;2,01;65,06;1,38;0;0;9,2;3,72;10,54;32,09;170,24
N13A;1;414,01;717,55;47,86;45,77;2,65;0;63,84;3,43;192,99;596,34;2084,44
N13A;2;27,74;73,06;3,14;7,95;0,55;0;10,91;0;13,54;34,56;171,45
N13A;4;344,47;0;261,4;7,05;1,75;19,45;123,98;50,28;136,43;192,88;1137,69
