pr_Pepp;pr_Code;pr_FaelleAnzahl;pr_FaelleAnteil;pr_NennungenAnzahl;pr_NennungenAnteil
PA03B;9-605.3;152;0,0075;179;0,0009
PA03B;9-616.20;148;0,0073;246;0,0012
PA03B;8-630.3;142;0,007;862;0,0042
PA03B;9-641.14;141;0,007;232;0,0011
PA03B;9-606.9;133;0,0066;163;0,0008
PA03B;9-624.0;130;0,0065;284;0,0014
PA03B;9-614.12;129;0,0064;143;0,0007
PA03B;9-640.03;128;0,0064;128;0,0006
PA03B;9-641.12;128;0,0064;191;0,0009
PA03B;9-646.1;122;0,0061;126;0,0006
PA03B;9-640.10;121;0,006;141;0,0007
PA03B;9-614.26;113;0,0056;138;0,0007
PA03B;3-993;110;0,0055;113;0,0005
PA03B;9-615.25;110;0,0055;143;0,0007
PA03B;9-616.0;106;0,0053;161;0,0008
PA03B;9-606.a;103;0,0051;121;0,0006
PA03B;9-616.10;98;0,0049;154;0,0007
PA03B;9-641.01;95;0,0047;128;0,0006
PA03B;9-984.0;89;0,0044;99;0,0005
PA03B;9-641.00;86;0,0043;96;0,0005
PA03B;9-615.12;85;0,0042;87;0,0004
PA03B;9-700.1;80;0,004;85;0,0004
PA03B;9-606.b;79;0,0039;91;0,0004
PA03B;6-006.a2;77;0,0038;78;0,0004
PA03B;9-615.26;76;0,0038;96;0,0005
PA03B;9-616.21;74;0,0037;107;0,0005
PA03B;9-625.2;73;0,0036;113;0,0005
PA03B;9-645.00;72;0,0036;72;0,0003
PA03B;9-614.27;67;0,0033;78;0,0004
PA03B;9-624.1;67;0,0033;104;0,0005
PA03B;9-641.02;63;0,0031;82;0,0004
PA03B;9-625.1;59;0,0029;101;0,0005
PA03B;9-606.d;58;0,0029;71;0,0003
PA03B;9-606.r;58;0,0029;126;0,0006
PA03B;9-700.0;58;0,0029;67;0,0003
PA03B;9-615.27;56;0,0028;66;0,0003
PA03B;6-006.a4;52;0,0026;52;0,0003
PA03B;9-606.c;51;0,0025;57;0,0003
PA03B;9-625.0;51;0,0025;80;0,0004
PA03B;1-207.2;49;0,0024;50;0,0002
PA03B;9-646.2;48;0,0024;52;0,0003
PA03B;3-84x;46;0,0023;46;0,0002
PA03B;9-606.e;44;0,0022;58;0,0003
PA03B;9-606.f;44;0,0022;54;0,0003
PA03B;9-625.3;44;0,0022;58;0,0003
PA03B;9-642;43;0,0021;171;0,0008
PA03B;6-006.a5;42;0,0021;43;0,0002
PA03B;9-614.28;42;0,0021;48;0,0002
PA03B;3-802;40;0,002;42;0,0002
PA03B;3-05d;38;0,0019;44;0,0002
PA03B;9-605.4;37;0,0018;42;0,0002
PA03B;9-615.28;36;0,0018;37;0,0002
PA03B;9-984.4;36;0,0018;38;0,0002
PA03B;9-606.h;35;0,0017;47;0,0002
PA03B;9-616.11;34;0,0017;60;0,0003
PA03B;1-206;32;0,0016;54;0,0003
PA03B;9-615.13;32;0,0016;33;0,0002
PA03B;9-641.13;32;0,0016;33;0,0002
PA03B;3-222;30;0,0015;30;0,0001
PA03B;9-614.29;29;0,0014;29;0,0001
PA03B;3-220;28;0,0014;28;0,0001
PA03B;9-614.13;28;0,0014;29;0,0001
PA03B;9-616.22;28;0,0014;34;0,0002
PA03B;9-700.2;28;0,0014;32;0,0002
PA03B;9-980.4;27;0,0013;28;0,0001
PA03B;9-615.29;24;0,0012;24;0,0001
PA03B;9-984.1;24;0,0012;27;0,0001
PA03B;9-606.g;23;0,0011;31;0,0002
PA03B;1-632;22;0,0011;23;0,0001
PA03B;9-606.k;22;0,0011;24;0,0001
PA03B;1-242;20;0,001;22;0,0001
PA03B;3-806;20;0,001;20;0,0001
PA03B;9-606.j;20;0,001;30;0,0001
PA03B;9-615.2r;20;0,001;21;0,0001
PA03B;3-808;19;0,0009;19;0,0001
PA03B;9-625.5;19;0,0009;22;0,0001
PA03B;9-645.01;19;0,0009;19;0,0001
PA03B;1-440.a;18;0,0009;21;0,0001
PA03B;9-625.4;18;0,0009;29;0,0001
PA03B;3-202;17;0,0008;17;0,0001
PA03B;3-205;17;0,0008;17;0,0001
PA03B;9-606.m;17;0,0008;18;0,0001
PA03B;9-624.2;17;0,0008;19;0,0001
PA03B;9-614.2c;16;0,0008;17;0,0001
PA03B;1-205;15;0,0007;15;0,0001
PA03B;1-208.2;15;0,0007;20;0,0001
PA03B;1-710;15;0,0007;19;0,0001
PA03B;9-614.2b;15;0,0007;16;0,0001
PA03B;9-614.2d;15;0,0007;15;0,0001
PA03B;9-615.2a;15;0,0007;17;0,0001
PA03B;3-225;14;0,0007;14;0,0001
PA03B;8-632.1;14;0,0007;177;0,0009
PA03B;9-605.5;14;0,0007;14;0,0001
PA03B;1-610.1;13;0,0006;14;0,0001
PA03B;3-203;13;0,0006;13;0,0001
PA03B;3-207;13;0,0006;14;0,0001
PA03B;8-632.0;13;0,0006;14;0,0001
PA03B;8-930;13;0,0006;13;0,0001
PA03B;9-614.2r;13;0,0006;16;0,0001
PA03B;9-615.2c;13;0,0006;14;0,0001
PA03B;9-616.12;13;0,0006;17;0,0001
PA03B;9-700.3;13;0,0006;13;0,0001
PA03B;9-606.n;12;0,0006;12;0,0001
PA03B;9-606.p;12;0,0006;12;0,0001
PA03B;9-616.23;12;0,0006;12;0,0001
PA03B;1-208.6;11;0,0005;11;0,0001
PA03B;1-790;11;0,0005;19;0,0001
PA03B;6-006.a7;11;0,0005;11;0,0001
PA03B;8-560.x;11;0,0005;11;0,0001
PA03B;9-615.14;11;0,0005;11;0,0001
PA03B;9-615.2b;11;0,0005;12;0,0001
PA03B;9-615.2d;11;0,0005;12;0,0001
PA03B;9-646.3;11;0,0005;11;0,0001
PA03B;9-981.3;11;0,0005;11;0,0001
PA03B;1-791;10;0,0005;10;0,00
PA03B;3-035;10;0,0005;11;0,0001
PA03B;3-821;10;0,0005;10;0,00
PA03B;3-994;10;0,0005;10;0,00
PA03B;8-171.0;10;0,0005;10;0,00
PA03B;9-614.2a;10;0,0005;11;0,0001
PA03B;9-700.4;10;0,0005;10;0,00
PA03B;9-980.5;10;0,0005;10;0,00
PA03B;1-653;9;0,0004;11;0,0001
PA03B;3-100.0;9;0,0004;11;0,0001
PA03B;3-206;9;0,0004;9;0,00
PA03B;8-900;9;0,0004;10;0,00
PA03B;9-982.3;9;0,0004;13;0,0001
PA03B;1-711;8;0,0004;8;0,00
PA03B;3-701;8;0,0004;8;0,00
PA03B;6-006.a6;8;0,0004;8;0,00
PA03B;9-606.q;8;0,0004;8;0,00
PA03B;9-615.2j;8;0,0004;8;0,00
PA03B;9-643.0;8;0,0004;8;0,00
PA03B;1-220.0;7;0,0003;8;0,00
PA03B;1-631;7;0,0003;7;0,00
PA03B;3-80x;7;0,0003;8;0,00
PA03B;3-823;7;0,0003;8;0,00
PA03B;1-612;6;0,0003;7;0,00
PA03B;3-226;6;0,0003;6;0,00
PA03B;8-650;6;0,0003;7;0,00
PA03B;9-614.2e;6;0,0003;7;0,00
PA03B;9-614.2f;6;0,0003;6;0,00
PA03B;9-614.2j;6;0,0003;6;0,00
PA03B;9-614.2p;6;0,0003;6;0,00
PA03B;9-615.2g;6;0,0003;7;0,00
PA03B;9-615.2n;6;0,0003;6;0,00
PA03B;9-625.6;6;0,0003;6;0,00
PA03B;9-641.03;6;0,0003;6;0,00
PA03B;9-641.04;6;0,0003;6;0,00
PA03B;9-665.1;6;0,0003;7;0,00
PA03B;1-650.1;5;0,0002;6;0,00
PA03B;1-654.1;5;0,0002;5;0,00
PA03B;1-661;5;0,0002;5;0,00
PA03B;3-600;5;0,0002;5;0,00
PA03B;3-801;5;0,0002;5;0,00
PA03B;5-230.1;5;0,0002;5;0,00
PA03B;6-006.a9;5;0,0002;5;0,00
PA03B;9-320;5;0,0002;8;0,00
PA03B;9-614.14;5;0,0002;5;0,00
PA03B;9-614.2g;5;0,0002;5;0,00
PA03B;9-624.3;5;0,0002;6;0,00
PA03B;9-631.0;5;0,0002;14;0,0001
PA03B;9-665.0;5;0,0002;14;0,0001
PA03B;9-980.2;5;0,0002;5;0,00
PA03B;1-610.0;4;0,0002;4;0,00
PA03B;1-611.0;4;0,0002;4;0,00
PA03B;3-201;4;0,0002;4;0,00
PA03B;3-221;4;0,0002;4;0,00
PA03B;3-228;4;0,0002;4;0,00
PA03B;3-601;4;0,0002;4;0,00
PA03B;3-804;4;0,0002;4;0,00
PA03B;3-825;4;0,0002;4;0,00
PA03B;3-828;4;0,0002;4;0,00
PA03B;5-232.00;4;0,0002;4;0,00
PA03B;5-900.08;4;0,0002;4;0,00
PA03B;8-191.00;4;0,0002;4;0,00
PA03B;8-717.0;4;0,0002;4;0,00
PA03B;9-615.2f;4;0,0002;6;0,00
PA03B;9-615.2k;4;0,0002;4;0,00
PA03B;9-616.13;4;0,0002;4;0,00
PA03B;9-645.02;4;0,0002;4;0,00
PA03B;9-664.0;4;0,0002;7;0,00
PA03B;9-664.1;4;0,0002;7;0,00
PA04A;9-606.0;2102;0,5284;5049;0,0934
PA04A;9-982.0;1884;0,4736;2565;0,0474
PA04A;9-605.0;1794;0,451;4589;0,0849
PA04A;9-606.1;1700;0,4274;3618;0,0669
PA04A;9-980.0;1336;0,3358;4133;0,0764
PA04A;9-606.2;1191;0,2994;2122;0,0392
PA04A;9-982.1;1157;0,2908;1506;0,0278
PA04A;9-604;900;0,2262;1283;0,0237
PA04A;3-200;847;0,2129;931;0,0172
PA04A;9-980.1;835;0,2099;1330;0,0246
PA04A;1-207.0;825;0,2074;987;0,0183
PA04A;9-614.20;809;0,2034;1520;0,0281
PA04A;9-605.1;738;0,1855;1286;0,0238
PA04A;9-606.3;644;0,1619;1015;0,0188
PA04A;9-614.10;600;0,1508;1119;0,0207
PA04A;9-614.21;534;0,1342;865;0,016
PA04A;1-903;516;0,1297;617;0,0114
PA04A;9-615.20;516;0,1297;1125;0,0208
PA04A;9-614.0;439;0,1104;621;0,0115
PA04A;9-615.10;434;0,1091;871;0,0161
PA04A;9-615.21;409;0,1028;693;0,0128
PA04A;9-606.4;397;0,0998;575;0,0106
PA04A;9-614.22;337;0,0847;484;0,009
PA04A;9-984.0;334;0,084;373;0,0069
PA04A;3-800;315;0,0792;331;0,0061
PA04A;9-640.00;294;0,0739;602;0,0111
PA04A;9-984.1;292;0,0734;327;0,006
PA04A;9-615.0;283;0,0711;449;0,0083
PA04A;9-615.22;269;0,0676;421;0,0078
PA04A;9-605.2;264;0,0664;408;0,0075
PA04A;9-606.5;250;0,0628;351;0,0065
PA04A;9-640.01;247;0,0621;499;0,0092
PA04A;3-990;224;0,0563;259;0,0048
PA04A;9-614.23;200;0,0503;294;0,0054
PA04A;9-605.3;182;0,0458;288;0,0053
PA04A;9-615.23;181;0,0455;241;0,0045
PA04A;9-614.11;179;0,045;227;0,0042
PA04A;9-640.02;179;0,045;275;0,0051
PA04A;9-640.03;171;0,043;299;0,0055
PA04A;9-615.11;159;0,04;260;0,0048
PA04A;3-820;150;0,0377;151;0,0028
PA04A;9-606.6;146;0,0367;186;0,0034
PA04A;9-614.24;142;0,0357;203;0,0038
PA04A;9-615.24;136;0,0342;199;0,0037
PA04A;9-642;112;0,0282;590;0,0109
PA04A;9-605.4;109;0,0274;183;0,0034
PA04A;9-615.25;108;0,0271;162;0,003
PA04A;9-640.12;101;0,0254;1259;0,0233
PA04A;9-614.25;96;0,0241;121;0,0022
PA04A;9-615.26;94;0,0236;113;0,0021
PA04A;9-606.7;91;0,0229;127;0,0023
PA04A;8-630.3;86;0,0216;672;0,0124
PA04A;9-640.11;85;0,0214;179;0,0033
PA04A;1-204.2;78;0,0196;81;0,0015
PA04A;9-984.4;76;0,0191;82;0,0015
PA04A;9-614.26;71;0,0178;84;0,0016
PA04A;9-615.27;70;0,0176;90;0,0017
PA04A;9-606.8;69;0,0173;81;0,0015
PA04A;9-981.1;69;0,0173;101;0,0019
PA04A;9-624.0;65;0,0163;159;0,0029
PA04A;9-641.11;61;0,0153;133;0,0025
PA04A;9-981.0;61;0,0153;90;0,0017
PA04A;9-641.10;59;0,0148;288;0,0053
PA04A;9-646.0;59;0,0148;63;0,0012
PA04A;9-615.28;56;0,0141;72;0,0013
PA04A;8-630.2;55;0,0138;62;0,0011
PA04A;9-615.12;54;0,0136;70;0,0013
PA04A;9-625.1;53;0,0133;80;0,0015
PA04A;9-641.14;52;0,0131;264;0,0049
PA04A;9-606.9;49;0,0123;55;0,001
PA04A;1-770;48;0,0121;48;0,0009
PA04A;3-993;47;0,0118;50;0,0009
PA04A;9-614.28;47;0,0118;57;0,0011
PA04A;9-614.12;46;0,0116;53;0,001
PA04A;9-980.3;44;0,0111;49;0,0009
PA04A;9-614.27;43;0,0108;44;0,0008
PA04A;9-615.29;42;0,0106;49;0,0009
PA04A;9-625.2;42;0,0106;73;0,0013
PA04A;9-984.2;41;0,0103;44;0,0008
PA04A;8-560.x;39;0,0098;39;0,0007
PA04A;9-615.2a;38;0,0096;44;0,0008
PA04A;1-206;37;0,0093;61;0,0011
PA04A;9-980.4;37;0,0093;42;0,0008
PA04A;9-982.3;37;0,0093;52;0,001
PA04A;9-624.1;36;0,009;77;0,0014
PA04A;9-640.10;36;0,009;44;0,0008
PA04A;9-641.12;36;0,009;68;0,0013
PA04A;3-203;34;0,0085;38;0,0007
PA04A;9-616.10;34;0,0085;55;0,001
PA04A;9-616.20;34;0,0085;74;0,0014
PA04A;9-605.5;31;0,0078;42;0,0008
PA04A;9-614.29;31;0,0078;32;0,0006
PA04A;1-632;30;0,0075;30;0,0006
PA04A;9-615.2b;30;0,0075;34;0,0006
PA04A;9-606.a;29;0,0073;32;0,0006
PA04A;9-614.13;29;0,0073;34;0,0006
PA04A;9-625.0;28;0,007;43;0,0008
PA04A;9-625.3;27;0,0068;47;0,0009
PA04A;9-641.01;27;0,0068;55;0,001
PA04A;9-616.21;26;0,0065;42;0,0008
PA04A;3-225;24;0,006;25;0,0005
PA04A;3-802;24;0,006;31;0,0006
PA04A;3-222;23;0,0058;23;0,0004
PA04A;9-641.02;23;0,0058;36;0,0007
PA04A;9-616.22;22;0,0055;27;0,0005
PA04A;9-624.2;22;0,0055;60;0,0011
PA04A;9-614.2a;21;0,0053;25;0,0005
PA04A;3-220;20;0,005;20;0,0004
PA04A;9-625.4;20;0,005;43;0,0008
PA04A;9-641.00;20;0,005;25;0,0005
PA04A;3-202;19;0,0048;19;0,0004
PA04A;9-641.13;19;0,0048;28;0,0005
PA04A;3-994;18;0,0045;18;0,0003
PA04A;9-615.13;18;0,0045;19;0,0004
PA04A;1-440.a;17;0,0043;17;0,0003
PA04A;8-550.1;17;0,0043;17;0,0003
PA04A;9-606.b;17;0,0043;18;0,0003
PA04A;9-615.2c;17;0,0043;21;0,0004
PA04A;9-624.3;17;0,0043;35;0,0006
PA04A;9-616.0;16;0,004;24;0,0004
PA04A;3-035;15;0,0038;18;0,0003
PA04A;8-548.0;15;0,0038;21;0,0004
PA04A;9-614.2c;15;0,0038;17;0,0003
PA04A;9-646.1;15;0,0038;15;0,0003
PA04A;1-205;14;0,0035;14;0,0003
PA04A;9-614.2b;14;0,0035;17;0,0003
PA04A;1-266.2;13;0,0033;16;0,0003
PA04A;9-614.2r;13;0,0033;16;0,0003
PA04A;3-821;12;0,003;12;0,0002
PA04A;3-823;12;0,003;14;0,0003
PA04A;9-615.2r;12;0,003;14;0,0003
PA04A;9-616.24;12;0,003;15;0,0003
PA04A;9-625.5;12;0,003;18;0,0003
PA04A;1-208.2;11;0,0028;13;0,0002
PA04A;3-84x;11;0,0028;11;0,0002
PA04A;8-191.00;11;0,0028;11;0,0002
PA04A;9-606.c;11;0,0028;12;0,0002
PA04A;9-615.2d;11;0,0028;12;0,0002
PA04A;9-616.23;11;0,0028;12;0,0002
PA04A;3-207;10;0,0025;10;0,0002
PA04A;3-828;10;0,0025;10;0,0002
PA04A;9-614.2d;10;0,0025;10;0,0002
PA04A;9-614.2e;10;0,0025;11;0,0002
PA04A;9-624.4;10;0,0025;10;0,0002
PA04A;1-710;9;0,0023;10;0,0002
PA04A;3-05b.0;9;0,0023;10;0,0002
PA04A;3-205;9;0,0023;9;0,0002
PA04A;9-606.d;9;0,0023;12;0,0002
PA04A;9-606.r;9;0,0023;14;0,0003
PA04A;9-615.2f;9;0,0023;9;0,0002
PA04A;9-616.11;9;0,0023;19;0,0004
PA04A;9-700.1;9;0,0023;9;0,0002
PA04A;1-242;8;0,002;9;0,0002
PA04A;1-711;8;0,002;10;0,0002
PA04A;1-790;8;0,002;10;0,0002
PA04A;9-605.6;8;0,002;11;0,0002
PA04A;9-606.g;8;0,002;8;0,0001
PA04A;9-645.00;8;0,002;8;0,0001
PA04A;3-80x;7;0,0018;7;0,0001
PA04A;8-900;7;0,0018;9;0,0002
PA04A;9-606.e;7;0,0018;7;0,0001
PA04A;9-606.h;7;0,0018;8;0,0001
PA04A;9-615.2j;7;0,0018;9;0,0002
PA04A;9-625.6;7;0,0018;14;0,0003
PA04A;9-700.2;7;0,0018;7;0,0001
PA04A;1-266.0;6;0,0015;8;0,0001
PA04A;3-05d;6;0,0015;6;0,0001
PA04A;3-740;6;0,0015;6;0,0001
PA04A;3-750;6;0,0015;6;0,0001
PA04A;8-390.1;6;0,0015;6;0,0001
PA04A;8-984.2;6;0,0015;6;0,0001
PA04A;9-320;6;0,0015;7;0,0001
PA04A;9-615.14;6;0,0015;6;0,0001
PA04A;9-615.2e;6;0,0015;7;0,0001
PA04A;9-615.2m;6;0,0015;6;0,0001
PA04A;9-616.12;6;0,0015;7;0,0001
PA04A;9-646.2;6;0,0015;7;0,0001
PA04A;1-207.2;5;0,0013;5;0,0001
PA04A;1-610.1;5;0,0013;6;0,0001
PA04A;3-206;5;0,0013;5;0,0001
PA04A;3-226;5;0,0013;5;0,0001
PA04A;3-701;5;0,0013;5;0,0001
PA04A;3-806;5;0,0013;5;0,0001
PA04A;3-808;5;0,0013;5;0,0001
PA04A;3-997;5;0,0013;6;0,0001
PA04A;5-900.08;5;0,0013;6;0,0001
PA04A;8-550.0;5;0,0013;5;0,0001
PA04A;8-561.2;5;0,0013;6;0,0001
PA04A;8-771;5;0,0013;5;0,0001
PA04A;8-854.2;5;0,0013;17;0,0003
PA04A;8-930;5;0,0013;5;0,0001
PA04A;9-200.0;5;0,0013;5;0,0001
PA04A;9-606.f;5;0,0013;5;0,0001
PA04A;9-614.14;5;0,0013;5;0,0001
PA04A;9-614.2j;5;0,0013;5;0,0001
PA04A;9-616.26;5;0,0013;5;0,0001
PA04A;9-616.2a;5;0,0013;5;0,0001
PA04A;9-625.7;5;0,0013;11;0,0002
PA04A;9-625.8;5;0,0013;6;0,0001
PA04A;9-641.03;5;0,0013;6;0,0001
PA04A;9-984.3;5;0,0013;6;0,0001
PA04A;1-208.6;4;0,001;5;0,0001
PA04A;1-612;4;0,001;5;0,0001
PA04A;1-631;4;0,001;4;0,0001
PA04A;1-650.1;4;0,001;4;0,0001
PA04A;1-650.2;4;0,001;5;0,0001
PA04A;1-653;4;0,001;6;0,0001
PA04A;1-654.1;4;0,001;4;0,0001
PA04A;3-052;4;0,001;6;0,0001
PA04A;3-24x;4;0,001;5;0,0001
PA04A;3-74x;4;0,001;5;0,0001
PA04A;3-826;4;0,001;4;0,0001
PA04A;6-006.a3;4;0,001;4;0,0001
PA04A;8-171.0;4;0,001;4;0,0001
PA04A;8-191.5;4;0,001;4;0,0001
PA04A;8-550.2;4;0,001;4;0,0001
PA04A;8-650;4;0,001;4;0,0001
PA04A;8-800.c0;4;0,001;4;0,0001
PA04A;9-606.k;4;0,001;4;0,0001
PA04A;9-614.2f;4;0,001;4;0,0001
PA04A;9-615.2h;4;0,001;4;0,0001
PA04A;9-615.2k;4;0,001;4;0,0001
PA04A;9-615.2q;4;0,001;4;0,0001
PA04A;9-624.5;4;0,001;4;0,0001
PA04A;9-981.3;4;0,001;4;0,0001
PA04A;9-982.4;4;0,001;4;0,0001
PA04B;9-606.0;8535;0,626;21555;0,1349
PA04B;9-605.0;8144;0,5973;24957;0,1562
PA04B;9-606.1;7432;0,5451;17336;0,1085
PA04B;9-982.0;6675;0,4896;10524;0,0659
PA04B;9-980.0;5272;0,3867;7966;0,0499
PA04B;9-606.2;4901;0,3595;9076;0,0568
PA04B;9-605.1;3538;0,2595;6819;0,0427
PA04B;9-604;3249;0,2383;4315;0,027
PA04B;9-606.3;2765;0,2028;4311;0,027
PA04B;1-207.0;2372;0,174;2594;0,0162
PA04B;9-980.1;2123;0,1557;2810;0,0176
PA04B;9-982.1;2082;0,1527;3085;0,0193
PA04B;3-200;2041;0,1497;2133;0,0134
PA04B;9-614.20;2020;0,1482;3575;0,0224
PA04B;9-614.10;1638;0,1201;2918;0,0183
PA04B;9-606.4;1461;0,1072;2130;0,0133
PA04B;1-903;1373;0,1007;1777;0,0111
PA04B;9-614.21;1257;0,0922;1999;0,0125
PA04B;9-605.2;1028;0,0754;1626;0,0102
PA04B;9-614.0;982;0,072;1291;0,0081
PA04B;3-800;950;0,0697;992;0,0062
PA04B;9-606.5;754;0,0553;1011;0,0063
PA04B;9-614.22;717;0,0526;1098;0,0069
PA04B;9-615.20;565;0,0414;715;0,0045
PA04B;3-990;532;0,039;615;0,0038
PA04B;9-981.1;514;0,0377;601;0,0038
PA04B;9-981.0;495;0,0363;607;0,0038
PA04B;9-615.10;469;0,0344;596;0,0037
PA04B;9-614.11;467;0,0343;604;0,0038
PA04B;9-984.0;460;0,0337;513;0,0032
PA04B;9-606.6;424;0,0311;543;0,0034
PA04B;9-614.23;423;0,031;578;0,0036
PA04B;8-630.3;414;0,0304;2560;0,016
PA04B;3-820;367;0,0269;380;0,0024
PA04B;9-640.00;340;0,0249;548;0,0034
PA04B;9-624.0;329;0,0241;841;0,0053
PA04B;9-615.21;324;0,0238;388;0,0024
PA04B;9-615.0;299;0,0219;356;0,0022
PA04B;8-630.2;269;0,0197;305;0,0019
PA04B;9-605.3;248;0,0182;315;0,002
PA04B;9-614.24;245;0,018;324;0,002
PA04B;9-606.7;240;0,0176;297;0,0019
PA04B;9-624.1;227;0,0166;445;0,0028
PA04B;9-625.1;214;0,0157;387;0,0024
PA04B;9-640.01;201;0,0147;261;0,0016
PA04B;9-625.2;183;0,0134;340;0,0021
PA04B;9-614.25;180;0,0132;218;0,0014
PA04B;9-615.22;179;0,0131;206;0,0013
PA04B;9-980.4;179;0,0131;191;0,0012
PA04B;8-560.x;172;0,0126;176;0,0011
PA04B;1-204.2;167;0,0122;170;0,0011
PA04B;1-206;162;0,0119;254;0,0016
PA04B;9-606.8;154;0,0113;181;0,0011
PA04B;9-984.4;153;0,0112;156;0,001
PA04B;9-625.0;149;0,0109;254;0,0016
PA04B;3-993;144;0,0106;162;0,001
PA04B;9-615.11;143;0,0105;159;0,001
PA04B;9-640.12;138;0,0101;659;0,0041
PA04B;9-614.12;134;0,0098;153;0,001
PA04B;9-646.0;127;0,0093;134;0,0008
PA04B;9-640.11;117;0,0086;156;0,001
PA04B;9-625.3;115;0,0084;199;0,0012
PA04B;3-802;109;0,008;116;0,0007
PA04B;9-641.11;109;0,008;167;0,001
PA04B;9-614.26;107;0,0078;127;0,0008
PA04B;9-615.23;107;0,0078;121;0,0008
PA04B;9-606.9;105;0,0077;130;0,0008
PA04B;1-632;104;0,0076;113;0,0007
PA04B;1-770;100;0,0073;102;0,0006
PA04B;9-641.10;100;0,0073;308;0,0019
PA04B;9-700.1;95;0,007;100;0,0006
PA04B;9-982.3;92;0,0067;140;0,0009
PA04B;9-642;87;0,0064;366;0,0023
PA04B;9-980.3;87;0,0064;106;0,0007
PA04B;9-614.27;84;0,0062;100;0,0006
PA04B;9-643.7;75;0,0055;77;0,0005
PA04B;9-605.4;73;0,0054;80;0,0005
PA04B;3-222;66;0,0048;67;0,0004
PA04B;1-205;65;0,0048;68;0,0004
PA04B;9-606.a;65;0,0048;79;0,0005
PA04B;9-625.4;65;0,0048;93;0,0006
PA04B;3-225;64;0,0047;64;0,0004
PA04B;9-624.2;64;0,0047;93;0,0006
PA04B;9-615.24;62;0,0045;69;0,0004
PA04B;1-208.2;60;0,0044;70;0,0004
PA04B;3-203;60;0,0044;64;0,0004
PA04B;8-550.1;60;0,0044;60;0,0004
PA04B;9-640.10;60;0,0044;69;0,0004
PA04B;9-640.02;55;0,004;57;0,0004
PA04B;9-700.2;55;0,004;56;0,0004
PA04B;1-440.a;54;0,004;57;0,0004
PA04B;3-220;47;0,0034;49;0,0003
PA04B;9-641.01;47;0,0034;77;0,0005
PA04B;9-614.28;45;0,0033;53;0,0003
PA04B;9-615.25;41;0,003;44;0,0003
PA04B;9-700.0;41;0,003;42;0,0003
PA04B;3-84x;39;0,0029;40;0,0003
PA04B;9-606.c;39;0,0029;45;0,0003
PA04B;9-641.12;39;0,0029;48;0,0003
PA04B;3-806;38;0,0028;43;0,0003
PA04B;9-625.5;38;0,0028;48;0,0003
PA04B;9-646.1;38;0,0028;38;0,0002
PA04B;9-641.14;36;0,0026;73;0,0005
PA04B;1-242;35;0,0026;47;0,0003
PA04B;9-606.b;35;0,0026;41;0,0003
PA04B;9-982.4;35;0,0026;36;0,0002
PA04B;1-207.2;34;0,0025;41;0,0003
PA04B;3-994;34;0,0025;34;0,0002
PA04B;3-823;33;0,0024;37;0,0002
PA04B;9-640.03;33;0,0024;33;0,0002
PA04B;1-710;32;0,0023;41;0,0003
PA04B;1-790;32;0,0023;54;0,0003
PA04B;9-615.26;31;0,0023;34;0,0002
PA04B;9-700.3;31;0,0023;31;0,0002
PA04B;3-202;30;0,0022;30;0,0002
PA04B;8-632.1;30;0,0022;453;0,0028
PA04B;8-632.0;29;0,0021;31;0,0002
PA04B;9-641.00;29;0,0021;34;0,0002
PA04B;9-614.29;28;0,0021;34;0,0002
PA04B;9-614.2a;28;0,0021;34;0,0002
PA04B;9-615.12;28;0,0021;28;0,0002
PA04B;9-605.5;27;0,002;27;0,0002
PA04B;3-207;26;0,0019;26;0,0002
PA04B;9-614.13;26;0,0019;28;0,0002
PA04B;9-606.d;25;0,0018;26;0,0002
PA04B;9-616.20;25;0,0018;31;0,0002
PA04B;3-035;24;0,0018;26;0,0002
PA04B;3-750;24;0,0018;26;0,0002
PA04B;3-05d;23;0,0017;25;0,0002
PA04B;9-625.6;22;0,0016;26;0,0002
PA04B;9-616.10;21;0,0015;24;0,0002
PA04B;9-645.00;21;0,0015;21;0,0001
PA04B;9-700.4;21;0,0015;22;0,0001
PA04B;8-900;20;0,0015;28;0,0002
PA04B;9-643.4;20;0,0015;22;0,0001
PA04B;1-208.4;19;0,0014;23;0,0001
PA04B;1-266.2;19;0,0014;25;0,0002
PA04B;3-205;19;0,0014;19;0,0001
PA04B;9-643.5;19;0,0014;19;0,0001
PA04B;9-643.6;19;0,0014;19;0,0001
PA04B;9-615.27;18;0,0013;22;0,0001
PA04B;1-650.1;17;0,0012;20;0,0001
PA04B;1-650.2;17;0,0012;17;0,0001
PA04B;3-808;17;0,0012;17;0,0001
PA04B;9-625.7;17;0,0012;21;0,0001
PA04B;9-641.02;17;0,0012;22;0,0001
PA04B;1-791;16;0,0012;16;0,0001
PA04B;3-226;16;0,0012;16;0,0001
PA04B;9-606.e;16;0,0012;18;0,0001
PA04B;9-641.13;16;0,0012;17;0,0001
PA04B;9-643.2;16;0,0012;16;0,0001
PA04B;9-643.3;16;0,0012;18;0,0001
PA04B;3-701;15;0,0011;15;0,0001
PA04B;9-614.2b;15;0,0011;16;0,0001
PA04B;9-616.21;15;0,0011;18;0,0001
PA04B;3-720.0;14;0,001;14;0,0001
PA04B;9-320;14;0,001;17;0,0001
PA04B;9-615.29;14;0,001;14;0,0001
PA04B;9-630.0;14;0,001;23;0,0001
PA04B;1-208.6;13;0,001;14;0,0001
