IP_DRG;IP_CodeF;IP_Anzahl;IP_Prozent;IP_AnzahlN;IP_ProzentN
D62Z;1-710;7;0,004;8;0,0092
D62Z;3-201;7;0,004;7;0,008
D62Z;8-98g.10;6;0,0034;6;0,0069
D62Z;9-984.9;6;0,0034;6;0,0069
D62Z;1-611.0;5;0,0029;5;0,0057
D62Z;5-984;5;0,0029;5;0,0057
D62Z;8-159.x;5;0,0029;5;0,0057
D62Z;8-933;5;0,0029;5;0,0057
D62Z;1-440.a;4;0,0023;4;0,0046
D62Z;1-610.2;4;0,0023;4;0,0046
D62Z;1-859.x;4;0,0023;4;0,0046
D62Z;3-220;4;0,0023;4;0,0046
D62Z;3-801;4;0,0023;4;0,0046
D62Z;9-984.8;4;0,0023;4;0,0046
D65Z;3-221;31;0,0607;31;0,0881
D65Z;3-821;27;0,0528;27;0,0767
D65Z;5-216.0;27;0,0528;27;0,0767
D65Z;3-801;25;0,0489;25;0,071
D65Z;3-200;20;0,0391;23;0,0653
D65Z;3-990;15;0,0294;15;0,0426
D65Z;3-820;12;0,0235;12;0,0341
D65Z;1-242;10;0,0196;13;0,0369
D65Z;1-610.2;8;0,0157;8;0,0227
D65Z;5-260.20;8;0,0157;8;0,0227
D65Z;8-020.x;8;0,0157;8;0,0227
D65Z;8-500;8;0,0157;8;0,0227
D65Z;8-930;7;0,0137;7;0,0199
D65Z;3-800;6;0,0117;6;0,017
D65Z;3-222;5;0,0098;5;0,0142
D65Z;5-260.10;5;0,0098;5;0,0142
D65Z;5-984;5;0,0098;5;0,0142
D65Z;1-208.1;4;0,0078;4;0,0114
D65Z;9-984.8;4;0,0078;4;0,0114
D65Z;9-984.a;4;0,0078;4;0,0114
D67Z;3-200;18;0,0629;22;0,0982
D67Z;3-990;18;0,0629;21;0,0938
D67Z;3-221;16;0,0559;16;0,0714
D67Z;5-231.00;10;0,035;10;0,0446
D67Z;8-930;8;0,028;8;0,0357
D67Z;5-250.2;7;0,0245;7;0,0313
D67Z;3-821;6;0,021;6;0,0268
D67Z;5-230.1;6;0,021;6;0,0268
D67Z;5-760.0;6;0,021;6;0,0268
D67Z;1-610.2;5;0,0175;5;0,0223
D67Z;1-630.1;4;0,014;4;0,0179
D67Z;3-203;4;0,014;4;0,0179
D67Z;5-231.10;4;0,014;4;0,0179
D67Z;5-892.04;4;0,014;4;0,0179
D67Z;8-020.x;4;0,014;4;0,0179
D67Z;8-158.s;4;0,014;4;0,0179
D67Z;8-178.s;4;0,014;4;0,0179
D67Z;8-900;4;0,014;4;0,0179
E02B;3-222;4;0,3333;4;0,0548
E02C;1-620.01;64;0,3459;64;0,0755
E02C;1-843;60;0,3243;62;0,0731
E02C;3-05f;40;0,2162;40;0,0472
E02C;5-316.2;39;0,2108;40;0,0472
E02C;1-620.1x;39;0,2108;39;0,046
E02C;1-426.3;38;0,2054;38;0,0448
E02C;1-620.0x;27;0,1459;28;0,033
E02C;8-701;26;0,1405;27;0,0318
E02C;1-430.2;26;0,1405;26;0,0307
E02C;1-430.1;25;0,1351;25;0,0295
E02C;8-900;25;0,1351;25;0,0295
E02C;1-430.3;24;0,1297;24;0,0283
E02C;5-339.54;23;0,1243;23;0,0271
E02C;1-710;21;0,1135;21;0,0248
E02C;1-620.00;20;0,1081;21;0,0248
E02C;3-222;17;0,0919;17;0,02
E02C;5-339.53;12;0,0649;12;0,0142
E02C;1-632.0;10;0,0541;10;0,0118
E02C;3-225;9;0,0486;9;0,0106
E02C;5-300.2;9;0,0486;9;0,0106
E02C;5-339.51;9;0,0486;9;0,0106
E02C;9-984.7;9;0,0486;9;0,0106
E02C;9-984.8;8;0,0432;9;0,0106
E02C;5-339.52;8;0,0432;8;0,0094
E02C;8-930;8;0,0432;8;0,0094
E02C;1-610.2;7;0,0378;7;0,0083
E02C;3-202;7;0,0378;7;0,0083
E02C;5-214.6;7;0,0378;7;0,0083
E02C;5-215.00;6;0,0324;6;0,0071
E02C;5-215.3;6;0,0324;6;0,0071
E02C;5-320.4;6;0,0324;6;0,0071
E02C;3-990;5;0,027;6;0,0071
E02C;1-620.03;5;0,027;5;0,0059
E02C;5-214.0;5;0,027;5;0,0059
E02C;5-218.20;5;0,027;5;0,0059
E02C;8-152.1;5;0,027;5;0,0059
E02C;9-984.9;5;0,027;5;0,0059
E02C;1-630.1;4;0,0216;4;0,0047
E02C;1-844;4;0,0216;4;0,0047
E02C;5-224.63;4;0,0216;4;0,0047
E02C;5-315.2;4;0,0216;4;0,0047
E02C;5-316.1;4;0,0216;4;0,0047
E02C;5-320.0;4;0,0216;4;0,0047
E02C;5-340.0;4;0,0216;4;0,0047
E02C;5-983;4;0,0216;4;0,0047
E02C;8-179.x;4;0,0216;4;0,0047
E02D;3-05f;60;0,4511;60;0,1071
E02D;1-426.3;59;0,4436;59;0,1054
E02D;1-620.1x;59;0,4436;59;0,1054
E02D;1-430.2;45;0,3383;45;0,0804
E02D;1-430.3;45;0,3383;45;0,0804
E02D;1-620.0x;45;0,3383;45;0,0804
E02D;5-316.2;33;0,2481;35;0,0625
E02D;1-620.01;31;0,2331;31;0,0554
E02D;1-430.1;30;0,2256;30;0,0536
E02D;8-900;17;0,1278;17;0,0304
E02D;1-620.00;8;0,0602;8;0,0143
E02D;1-620.10;6;0,0451;6;0,0107
E02D;5-300.2;6;0,0451;6;0,0107
E02D;5-316.3;6;0,0451;6;0,0107
E02D;5-320.4;6;0,0451;6;0,0107
E02D;8-930;6;0,0451;6;0,0107
E02D;1-843;5;0,0376;5;0,0089
E02D;1-710;4;0,0301;4;0,0071
E02D;5-320.0;4;0,0301;4;0,0071
E02D;5-401.00;4;0,0301;4;0,0071
E02D;9-984.7;4;0,0301;4;0,0071
E07Z;5-294.4;210;0,5412;210;0,1369
E07Z;5-215.3;139;0,3582;139;0,0906
E07Z;5-281.0;136;0,3505;137;0,0893
E07Z;5-275.8;107;0,2758;108;0,0704
E07Z;5-214.6;92;0,2371;92;0,06
E07Z;5-214.70;82;0,2113;82;0,0535
E07Z;5-215.1;74;0,1907;74;0,0482
E07Z;5-224.63;65;0,1675;65;0,0424
E07Z;5-215.4;56;0,1443;56;0,0365
E07Z;5-284.0;38;0,0979;38;0,0248
E07Z;8-930;35;0,0902;36;0,0235
E07Z;5-215.02;29;0,0747;29;0,0189
E07Z;5-988;28;0,0722;28;0,0183
E07Z;5-215.00;25;0,0644;25;0,0163
E07Z;5-281.5;24;0,0619;24;0,0156
E07Z;5-98f;23;0,0593;23;0,015
E07Z;5-214.3;22;0,0567;22;0,0143
E07Z;5-222.20;21;0,0541;21;0,0137
E07Z;5-282.0;19;0,049;19;0,0124
E07Z;1-611.0;17;0,0438;20;0,013
E07Z;5-221.6;16;0,0412;16;0,0104
E07Z;5-215.2;13;0,0335;13;0,0085
E07Z;5-222.21;13;0,0335;13;0,0085
E07Z;1-610.0;12;0,0309;12;0,0078
E07Z;5-211.41;12;0,0309;12;0,0078
E07Z;1-620.00;11;0,0284;11;0,0072
E07Z;5-212.2;11;0,0284;11;0,0072
E07Z;5-984;10;0,0258;10;0,0065
E07Z;5-985.x;10;0,0258;10;0,0065
E07Z;1-610.2;8;0,0206;8;0,0052
E07Z;5-221.1;8;0,0206;8;0,0052
E07Z;5-983;8;0,0206;8;0,0052
E07Z;5-985.1;8;0,0206;8;0,0052
E07Z;5-985.2;7;0,018;7;0,0046
E07Z;5-985.y;7;0,018;7;0,0046
E07Z;5-222.0;6;0,0155;6;0,0039
E07Z;5-272.60;6;0,0155;6;0,0039
E07Z;8-500;6;0,0155;6;0,0039
E07Z;8-506;6;0,0155;6;0,0039
E07Z;5-218.20;5;0,0129;5;0,0033
E07Z;5-223.5;5;0,0129;5;0,0033
E07Z;5-224.4;5;0,0129;5;0,0033
E07Z;5-272.1;5;0,0129;5;0,0033
E07Z;5-289.1;5;0,0129;5;0,0033
E07Z;5-272.5;4;0,0103;4;0,0026
E07Z;5-281.4;4;0,0103;4;0,0026
E07Z;5-300.2;4;0,0103;4;0,0026
E08B;8-527.8;51;0,6986;529;0,2212
E08B;8-529.8;33;0,4521;48;0,0201
E08B;8-522.91;30;0,411;512;0,214
E08B;8-529.3;29;0,3973;85;0,0355
E08B;8-528.6;25;0,3425;30;0,0125
E08B;8-522.d1;22;0,3014;243;0,1016
E08B;8-527.1;19;0,2603;95;0,0397
E08B;8-528.9;16;0,2192;19;0,0079
E08B;3-222;15;0,2055;16;0,0067
E08B;8-800.c0;14;0,1918;14;0,0059
E08B;8-527.2;13;0,1781;15;0,0063
E08B;3-225;13;0,1781;13;0,0054
E08B;3-200;11;0,1507;12;0,005
E08B;3-800;11;0,1507;11;0,0046
E08B;3-820;11;0,1507;11;0,0046
E08B;5-399.5;11;0,1507;11;0,0046
E08B;8-522.90;10;0,137;90;0,0376
E08B;8-522.d0;10;0,137;90;0,0376
E08B;3-220;10;0,137;10;0,0042
E08B;8-522.a1;9;0,1233;94;0,0393
E08B;8-561.1;9;0,1233;9;0,0038
E08B;9-401.22;9;0,1233;9;0,0038
E08B;8-522.b0;8;0,1096;74;0,0309
E08B;8-527.0;8;0,1096;45;0,0188
E08B;3-202;8;0,1096;8;0,0033
E08B;9-984.b;7;0,0959;7;0,0029
E08B;8-982.2;6;0,0822;6;0,0025
E08B;8-522.b1;5;0,0685;70;0,0293
E08B;8-542.11;5;0,0685;6;0,0025
E08B;1-620.00;5;0,0685;5;0,0021
E08B;1-843;5;0,0685;5;0,0021
E08B;8-152.1;5;0,0685;5;0,0021
E08B;8-529.4;5;0,0685;5;0,0021
E08B;8-982.3;5;0,0685;5;0,0021
E08B;8-542.12;4;0,0548;6;0,0025
E08B;8-543.12;4;0,0548;6;0,0025
E08B;3-990;4;0,0548;5;0,0021
E08B;1-430.2;4;0,0548;4;0,0017
E08B;1-710;4;0,0548;4;0,0017
E08B;3-705.0;4;0,0548;4;0,0017
E08B;8-800.0;4;0,0548;4;0,0017
E08C;8-527.8;27;0,587;153;0,204
E08C;8-522.91;17;0,3696;120;0,16
E08C;8-522.d1;15;0,3261;97;0,1293
E08C;8-529.3;15;0,3261;28;0,0373
E08C;8-529.8;14;0,3043;20;0,0267
E08C;8-528.6;13;0,2826;20;0,0267
E08C;8-522.90;9;0,1957;55;0,0733
E08C;8-522.b0;7;0,1522;36;0,048
E08C;8-522.d0;5;0,1087;17;0,0227
E08C;8-527.0;5;0,1087;10;0,0133
E08C;8-527.1;5;0,1087;9;0,012
E08C;3-200;5;0,1087;6;0,008
E08C;8-543.12;5;0,1087;6;0,008
E08C;1-710;5;0,1087;5;0,0067
E08C;3-222;5;0,1087;5;0,0067
E08C;8-528.9;5;0,1087;5;0,0067
E08C;8-800.c0;5;0,1087;5;0,0067
E08C;8-527.2;4;0,087;4;0,0053
E08D;8-527.8;20;0,5263;85;0,2316
E08D;8-522.91;14;0,3684;52;0,1417
E08D;8-522.90;7;0,1842;38;0,1035
E08D;8-522.d1;7;0,1842;28;0,0763
E08D;8-529.8;7;0,1842;11;0,03
E08D;8-527.1;7;0,1842;7;0,0191
E08D;8-529.3;6;0,1579;10;0,0272
E08D;8-522.a1;5;0,1316;20;0,0545
E08D;8-528.9;4;0,1053;5;0,0136
E08D;5-399.5;4;0,1053;4;0,0109
E08D;8-528.6;4;0,1053;4;0,0109
E08D;8-529.4;4;0,1053;4;0,0109
E08D;8-543.42;4;0,1053;4;0,0109
E08D;8-800.c0;4;0,1053;4;0,0109
E40B;8-706;7;0,70;7;0,0921
E40B;8-930;5;0,50;5;0,0658
E40B;8-831.0;4;0,40;5;0,0658
E40B;8-800.c0;4;0,40;4;0,0526
E40C;8-706;22;0,7333;23;0,1257
E40C;8-930;21;0,70;21;0,1148
E40C;8-831.0;11;0,3667;12;0,0656
E40C;8-701;11;0,3667;11;0,0601
E40C;8-980.10;9;0,30;9;0,0492
E40C;8-931.0;6;0,20;6;0,0328
E40C;1-620.00;5;0,1667;8;0,0437
E40C;3-202;5;0,1667;5;0,0273
E40C;3-222;5;0,1667;5;0,0273
E40C;8-98f.10;5;0,1667;5;0,0273
E40C;1-843;4;0,1333;11;0,0601
E40C;8-98f.0;4;0,1333;4;0,0219
E63B;1-790;911;0,835;1498;0,5881
E63B;8-717.0;726;0,6654;730;0,2866
E63B;8-706;140;0,1283;142;0,0558
E63B;8-717.1;63;0,0577;69;0,0271
E63B;8-716.00;33;0,0302;38;0,0149
E63B;1-710;19;0,0174;20;0,0079
E63B;1-791;8;0,0073;11;0,0043
E63B;1-795;5;0,0046;5;0,002
E63B;9-984.8;5;0,0046;5;0,002
E63B;8-716.10;4;0,0037;10;0,0039
E63B;8-930;4;0,0037;4;0,0016
E64A;3-222;240;0,5811;243;0,2282
E64A;8-930;114;0,276;114;0,107
E64A;8-933;105;0,2542;105;0,0986
E64A;1-632.0;49;0,1186;49;0,046
E64A;1-650.1;33;0,0799;33;0,031
E64A;8-980.0;32;0,0775;32;0,03
E64A;3-225;31;0,0751;32;0,03
E64A;3-990;29;0,0702;47;0,0441
E64A;3-202;27;0,0654;27;0,0254
E64A;3-035;26;0,063;26;0,0244
E64A;1-631.0;24;0,0581;24;0,0225
E64A;3-703.0;22;0,0533;22;0,0207
E64A;1-440.a;20;0,0484;20;0,0188
E64A;1-275.0;18;0,0436;18;0,0169
E64A;1-710;16;0,0387;16;0,015
E64A;3-24x;15;0,0363;15;0,0141
E64A;1-650.2;13;0,0315;13;0,0122
E64A;9-984.7;11;0,0266;11;0,0103
E64A;9-984.8;10;0,0242;10;0,0094
E64A;9-401.22;8;0,0194;8;0,0075
E64A;1-444.7;7;0,0169;7;0,0066
E64A;3-052;7;0,0169;7;0,0066
E64A;3-722.0;7;0,0169;7;0,0066
E64A;3-722.1;7;0,0169;7;0,0066
E64A;8-800.c0;7;0,0169;7;0,0066
E64A;8-900;6;0,0145;8;0,0075
E64A;3-994;6;0,0145;6;0,0056
E64A;8-640.0;6;0,0145;6;0,0056
E64A;8-831.0;6;0,0145;6;0,0056
E64A;3-200;5;0,0121;5;0,0047
E64A;3-226;5;0,0121;5;0,0047
E64A;9-401.00;5;0,0121;5;0,0047
E64A;1-266.0;4;0,0097;6;0,0056
E64A;1-620.01;4;0,0097;4;0,0038
E64A;3-703.2;4;0,0097;4;0,0038
E64A;3-993;4;0,0097;4;0,0038
E64C;8-930;15;0,2206;15;0,1261
E64C;1-710;7;0,1029;8;0,0672
E64C;3-222;7;0,1029;7;0,0588
E64C;9-984.7;7;0,1029;7;0,0588
E64C;8-706;6;0,0882;6;0,0504
E64C;9-401.22;6;0,0882;6;0,0504
E64C;8-152.1;5;0,0735;5;0,042
E64C;9-984.8;5;0,0735;5;0,042
E64D;8-930;5;0,1923;5;0,3571
E65A;8-930;18;0,3103;18;0,0933
E65A;3-222;13;0,2241;13;0,0674
E65A;1-710;12;0,2069;16;0,0829
E65A;1-620.01;9;0,1552;11;0,057
E65A;3-990;8;0,1379;12;0,0622
E65A;3-994;6;0,1034;10;0,0518
E65A;9-984.8;6;0,1034;8;0,0415
E65A;1-843;6;0,1034;6;0,0311
E65A;9-984.7;6;0,1034;6;0,0311
E65A;3-202;5;0,0862;5;0,0259
E65A;8-706;5;0,0862;5;0,0259
E65A;8-800.c0;5;0,0862;5;0,0259
E65A;3-225;4;0,069;4;0,0207
E65A;8-980.0;4;0,069;4;0,0207
E65B;1-710;176;0,456;255;0,2843
E65B;8-930;57;0,1477;57;0,0635
E65B;9-984.7;42;0,1088;42;0,0468
E65B;3-222;41;0,1062;42;0,0468
E65B;1-620.01;35;0,0907;40;0,0446
E65B;1-843;32;0,0829;40;0,0446
E65B;9-984.8;25;0,0648;25;0,0279
E65B;9-401.22;24;0,0622;24;0,0268
E65B;1-620.00;23;0,0596;24;0,0268
E65B;9-401.00;22;0,057;22;0,0245
E65B;8-900;20;0,0518;22;0,0245
E65B;8-706;19;0,0492;19;0,0212
E65B;3-990;16;0,0415;20;0,0223
E65B;3-994;14;0,0363;16;0,0178
E65B;1-791;13;0,0337;26;0,029
E65B;1-440.a;13;0,0337;13;0,0145
E65B;1-632.0;13;0,0337;13;0,0145
E65B;1-711;11;0,0285;14;0,0156
E65B;3-202;11;0,0285;11;0,0123
E65B;8-980.0;10;0,0259;10;0,0111
E65B;9-984.6;9;0,0233;9;0,01
E65B;1-430.1;7;0,0181;7;0,0078
E65B;9-984.b;7;0,0181;7;0,0078
E65B;1-440.9;6;0,0155;6;0,0067
E65B;8-800.c0;6;0,0155;6;0,0067
E65B;3-200;5;0,013;6;0,0067
E65B;1-650.1;5;0,013;5;0,0056
E65B;8-716.00;5;0,013;5;0,0056
E65B;8-933;5;0,013;5;0,0056
E65B;1-275.0;4;0,0104;4;0,0045
E65B;1-444.7;4;0,0104;4;0,0045
E65B;3-052;4;0,0104;4;0,0045
E65B;8-987.10;4;0,0104;4;0,0045
E65B;9-984.9;4;0,0104;4;0,0045
E65C;1-710;299;0,2611;339;0,212
E65C;8-930;149;0,1301;150;0,0938
E65C;3-222;85;0,0742;85;0,0532
E65C;9-984.7;83;0,0725;83;0,0519
E65C;9-401.22;63;0,055;63;0,0394
E65C;9-984.8;56;0,0489;56;0,035
E65C;1-620.01;53;0,0463;59;0,0369
E65C;1-711;48;0,0419;53;0,0331
E65C;3-990;48;0,0419;52;0,0325
E65C;1-632.0;44;0,0384;45;0,0281
E65C;8-933;33;0,0288;33;0,0206
E65C;1-620.00;32;0,0279;32;0,02
E65C;3-994;28;0,0245;29;0,0181
E65C;8-706;27;0,0236;27;0,0169
E65C;1-843;25;0,0218;33;0,0206
E65C;1-440.a;24;0,021;24;0,015
E65C;3-202;24;0,021;24;0,015
E65C;8-547.30;19;0,0166;19;0,0119
E65C;8-980.0;18;0,0157;18;0,0113
E65C;9-984.6;16;0,014;16;0,01
E65C;3-225;15;0,0131;15;0,0094
E65C;1-650.2;14;0,0122;14;0,0088
E65C;8-547.31;14;0,0122;14;0,0088
E65C;9-984.9;13;0,0114;13;0,0081
E65C;8-900;12;0,0105;13;0,0081
E65C;1-650.1;12;0,0105;12;0,0075
E65C;3-200;11;0,0096;11;0,0069
E65C;8-800.c0;11;0,0096;11;0,0069
E65C;1-275.0;9;0,0079;9;0,0056
E65C;1-444.7;9;0,0079;9;0,0056
E65C;9-984.b;9;0,0079;9;0,0056
E65C;1-430.1;8;0,007;8;0,005
E65C;8-561.1;8;0,007;8;0,005
E65C;1-791;7;0,0061;11;0,0069
E65C;8-716.00;7;0,0061;7;0,0044
E65C;1-266.1;6;0,0052;6;0,0038
E65C;1-440.9;6;0,0052;6;0,0038
E65C;8-716.10;6;0,0052;6;0,0038
E65C;8-98f.0;6;0,0052;6;0,0038
E65C;8-855.3;5;0,0044;20;0,0125
E65C;8-831.0;5;0,0044;6;0,0038
E65C;1-266.0;5;0,0044;5;0,0031
E65C;3-220;5;0,0044;5;0,0031
E65C;5-452.61;5;0,0044;5;0,0031
E65C;1-790;4;0,0035;4;0,0025
E65C;3-203;4;0,0035;4;0,0025
E65C;8-390.x;4;0,0035;4;0,0025
E65C;8-987.10;4;0,0035;4;0,0025
E65C;9-984.a;4;0,0035;4;0,0025
E66A;8-020.x;10;0,3333;10;0,3125
E66A;8-930;7;0,2333;7;0,2188
E66B;8-020.x;28;0,3373;28;0,3784
E66B;8-930;9;0,1084;9;0,1216
E66B;9-984.7;6;0,0723;6;0,0811
E66B;9-401.22;4;0,0482;4;0,0541
E69B;1-710;90;0,1393;100;0,1418
E69B;9-401.22;47;0,0728;47;0,0667
E69B;3-222;41;0,0635;43;0,061
E69B;9-984.7;40;0,0619;40;0,0567
E69B;1-632.0;35;0,0542;37;0,0525
E69B;8-930;31;0,048;31;0,044
E69B;9-984.8;29;0,0449;29;0,0411
E69B;3-990;27;0,0418;32;0,0454
E69B;1-620.01;27;0,0418;31;0,044
E69B;1-440.a;20;0,031;20;0,0284
E69B;3-994;18;0,0279;21;0,0298
E69B;9-984.9;17;0,0263;17;0,0241
E69B;3-200;15;0,0232;16;0,0227
E69B;1-843;12;0,0186;19;0,027
E69B;8-390.x;12;0,0186;12;0,017
E69B;8-900;9;0,0139;12;0,017
E69B;1-620.00;9;0,0139;10;0,0142
E69B;9-984.a;9;0,0139;10;0,0142
E69B;8-933;9;0,0139;9;0,0128
E69B;1-711;7;0,0108;7;0,0099
E69B;8-800.c0;7;0,0108;7;0,0099
E69B;1-430.1;6;0,0093;6;0,0085
E69B;1-650.2;6;0,0093;6;0,0085
E69B;9-984.b;6;0,0093;6;0,0085
E69B;1-275.0;5;0,0077;5;0,0071
E69B;3-202;5;0,0077;5;0,0071
E69B;3-225;5;0,0077;5;0,0071
E69B;1-266.0;4;0,0062;4;0,0057
E69B;1-440.9;4;0,0062;4;0,0057
E69B;3-052;4;0,0062;4;0,0057
E69B;8-547.31;4;0,0062;4;0,0057
E69B;8-561.1;4;0,0062;4;0,0057
E69B;8-839.y;4;0,0062;4;0,0057
E69B;9-984.6;4;0,0062;4;0,0057
E69D;1-710;20;0,102;20;0,5405
E69D;8-930;8;0,0408;8;0,2162
E69E;1-710;52;0,1688;58;0,1555
E69E;3-222;39;0,1266;39;0,1046
E69E;8-930;28;0,0909;28;0,0751
E69E;1-620.01;17;0,0552;17;0,0456
E69E;3-990;16;0,0519;19;0,0509
E69E;1-275.0;13;0,0422;13;0,0349
E69E;8-933;13;0,0422;13;0,0349
E69E;1-632.0;12;0,039;12;0,0322
E69E;3-994;10;0,0325;11;0,0295
E69E;3-225;10;0,0325;10;0,0268
E69E;1-440.a;9;0,0292;9;0,0241
E69E;1-275.1;7;0,0227;7;0,0188
E69E;9-984.8;6;0,0195;6;0,0161
E69E;1-843;5;0,0162;5;0,0134
E69E;1-790;4;0,013;13;0,0349
E69E;1-266.0;4;0,013;4;0,0107
E69E;1-316.10;4;0,013;4;0,0107
E69E;1-711;4;0,013;4;0,0107
E69E;3-200;4;0,013;4;0,0107
E69E;3-202;4;0,013;4;0,0107
E70B;1-710;5;0,3125;5;0,1613
E70B;3-222;4;0,25;4;0,129
E71A;8-800.c0;18;0,45;18;0,0857
E71A;3-222;14;0,35;17;0,081
E71A;3-225;10;0,25;10;0,0476
E71A;3-220;6;0,15;6;0,0286
E71A;5-399.5;6;0,15;6;0,0286
E71A;8-930;6;0,15;6;0,0286
E71A;8-542.11;4;0,10;6;0,0286
E71A;1-632.0;4;0,10;4;0,019
E71A;3-820;4;0,10;4;0,019
E71A;8-800.f1;4;0,10;4;0,019
E71B;1-430.3;30;0,625;30;0,057
E71B;1-843;29;0,6042;47;0,0894
E71B;3-225;29;0,6042;31;0,0589
E71B;3-990;27;0,5625;61;0,116
E71B;3-994;27;0,5625;59;0,1122
E71B;3-820;26;0,5417;27;0,0513
E71B;3-705.0;25;0,5208;25;0,0475
E71B;1-430.1;23;0,4792;25;0,0475
E71B;8-900;22;0,4583;22;0,0418
E71B;1-620.00;20;0,4167;20;0,038
E71B;1-620.01;17;0,3542;19;0,0361
E71B;1-432.00;17;0,3542;17;0,0323
E71B;3-202;16;0,3333;16;0,0304
E71B;3-222;16;0,3333;16;0,0304
E71B;1-430.2;12;0,25;12;0,0228
E71B;1-710;10;0,2083;10;0,019
E71B;1-632.0;9;0,1875;9;0,0171
E71B;8-152.1;7;0,1458;8;0,0152
E71B;1-844;5;0,1042;6;0,0114
E71B;3-05f;5;0,1042;5;0,0095
E71B;1-650.2;4;0,0833;5;0,0095
E71B;3-220;4;0,0833;4;0,0076
E71B;8-144.0;4;0,0833;4;0,0076
E71C;1-430.1;28;0,80;29;0,1388
E71C;1-620.00;18;0,5143;18;0,0861
E71C;1-620.01;16;0,4571;19;0,0909
E71C;1-843;11;0,3143;14;0,067
E71C;3-990;10;0,2857;16;0,0766
E71C;3-994;9;0,2571;14;0,067
E71C;1-430.2;9;0,2571;9;0,0431
E71C;1-710;9;0,2571;9;0,0431
E71C;3-225;8;0,2286;8;0,0383
E71C;8-152.1;8;0,2286;8;0,0383
E71C;1-430.0;7;0,20;7;0,0335
E71C;3-222;6;0,1714;6;0,0287
E71C;3-705.0;6;0,1714;6;0,0287
E71C;3-820;5;0,1429;5;0,0239
E71C;1-844;4;0,1143;4;0,0191
E71D;3-222;109;0,2541;109;0,1194
E71D;3-225;56;0,1305;56;0,0613
E71D;8-152.1;48;0,1119;48;0,0526
E71D;8-800.c0;42;0,0979;42;0,046
E71D;8-542.11;33;0,0769;33;0,0361
E71D;8-542.12;29;0,0676;29;0,0318
E71D;5-399.5;26;0,0606;27;0,0296
E71D;1-632.0;24;0,0559;25;0,0274
E71D;9-984.7;21;0,049;21;0,023
E71D;1-710;19;0,0443;19;0,0208
E71D;1-844;19;0,0443;19;0,0208
E71D;8-543.52;18;0,042;18;0,0197
E71D;3-220;17;0,0396;17;0,0186
E71D;9-984.b;17;0,0396;17;0,0186
E71D;8-543.32;16;0,0373;16;0,0175
E71D;8-930;16;0,0373;16;0,0175
E71D;3-202;15;0,035;16;0,0175
E71D;3-990;15;0,035;16;0,0175
E71D;1-440.a;14;0,0326;15;0,0164
E71D;9-401.22;14;0,0326;14;0,0153
E71D;1-650.1;13;0,0303;13;0,0142
E71D;3-200;13;0,0303;13;0,0142
E71D;6-001.c4;13;0,0303;13;0,0142
E71D;3-820;11;0,0256;11;0,012
E71D;1-620.01;10;0,0233;10;0,011
E71D;8-542.32;10;0,0233;10;0,011
E71D;9-984.8;10;0,0233;10;0,011
E71D;1-620.00;9;0,021;9;0,0099
E71D;3-705.1;9;0,021;9;0,0099
E71D;6-002.72;9;0,021;9;0,0099
E71D;8-547.0;8;0,0186;8;0,0088
E71D;8-933;8;0,0186;8;0,0088
E71D;8-982.0;8;0,0186;8;0,0088
E71D;6-008.m;7;0,0163;10;0,011
E71D;3-207;7;0,0163;7;0,0077
E71D;3-226;7;0,0163;7;0,0077
E71D;8-982.1;7;0,0163;7;0,0077
E71D;9-401.30;7;0,0163;7;0,0077
E71D;8-144.2;6;0,014;6;0,0066
E71D;8-543.12;6;0,014;6;0,0066
E71D;1-843;5;0,0117;5;0,0055
E71D;6-001.c2;5;0,0117;5;0,0055
E71D;8-144.1;5;0,0117;5;0,0055
E71D;8-542.42;5;0,0117;5;0,0055
E71D;3-203;4;0,0093;5;0,0055
E71D;1-650.2;4;0,0093;4;0,0044
E71D;6-001.c3;4;0,0093;4;0,0044
E71D;8-020.x;4;0,0093;4;0,0044
E71D;9-401.00;4;0,0093;4;0,0044
E71D;9-984.6;4;0,0093;4;0,0044
E73B;8-152.1;59;0,5842;63;0,2614
E73B;1-844;36;0,3564;36;0,1494
E73B;3-222;21;0,2079;21;0,0871
E73B;1-632.0;7;0,0693;7;0,029
E73B;1-710;7;0,0693;7;0,029
E73B;3-202;7;0,0693;7;0,029
E73B;3-225;6;0,0594;6;0,0249
E73B;8-933;6;0,0594;6;0,0249
E73B;8-930;5;0,0495;5;0,0207
E73B;8-144.1;4;0,0396;4;0,0166
E73B;8-144.2;4;0,0396;4;0,0166
E74Z;1-710;22;0,3014;23;0,1041
E74Z;1-620.01;15;0,2055;15;0,0679
E74Z;3-202;15;0,2055;15;0,0679
E74Z;3-222;15;0,2055;15;0,0679
E74Z;1-843;9;0,1233;11;0,0498
E74Z;1-430.1;9;0,1233;9;0,0407
E74Z;1-440.a;9;0,1233;9;0,0407
E74Z;3-990;8;0,1096;12;0,0543
E74Z;1-430.2;8;0,1096;8;0,0362
E74Z;1-632.0;8;0,1096;8;0,0362
E74Z;1-430.3;7;0,0959;7;0,0317
E74Z;3-994;6;0,0822;10;0,0452
E74Z;8-900;6;0,0822;6;0,0271
E74Z;9-401.22;6;0,0822;6;0,0271
E74Z;3-225;5;0,0685;5;0,0226
E74Z;9-984.7;5;0,0685;5;0,0226
E74Z;1-620.00;4;0,0548;4;0,0181
