ko_Pepp;ko_BereichNr;ko_KArt1;ko_KArt2;ko_KArt3a;ko_KArt3b;ko_KArt3c;ko_KArt3;ko_KArt4a;ko_KArt4b;ko_KArt5;ko_KArt6a;ko_KArt6b;ko_KArt6c;ko_KArt7;ko_KArt8
PP04A;25;0,00;0,11;0,01;0,01;3,43;0,04;0,02;0,00;0,00;0,14;0,00;0,10;0,21;1,33
PP04A;26;0,05;0,03;0,01;0,02;0,05;0,01;0,00;0,00;0,00;0,00;0,00;0,03;0,01;0,03
PP04A;5;0,01;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
PP04A;7;0,07;0,00;0,00;0,00;0,00;0,05;0,00;0,00;0,01;0,04;0,01;0,00;0,01;0,02
PP04A;8;0,05;0,00;0,00;0,00;0,00;0,06;0,00;0,00;0,00;0,01;0,01;0,00;0,04;0,04
PP04A;9;0,19;0,00;0,00;0,00;0,00;0,21;0,00;0,00;0,00;0,06;0,02;0,15;0,09;0,17
PP04A;10;0,04;0,00;0,00;0,00;0,00;0,29;0,01;0,00;0,00;0,25;0,03;0,54;0,05;0,11
PP04A;11;0,67;0,05;0,00;0,00;0,00;1,01;0,12;0,00;0,00;0,07;0,01;0,03;0,16;0,49
PP04A;12;0,10;0,00;0,00;0,00;0,00;0,26;0,00;0,00;0,00;0,00;0,00;0,32;0,02;0,09
PP04A;13;0,13;0,10;0,00;0,00;0,00;0,07;0,00;0,00;0,00;0,01;0,00;0,00;0,02;0,08
PP04B;21;27,19;37,58;8,73;2,00;3,95;1,36;1,19;0,03;0,00;0,79;0,04;0,16;12,04;56,27
PP04B;22;0,18;0,31;0,06;0,02;0,02;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,07;0,41
PP04B;23;10,23;4,84;7,62;0,61;0,48;0,01;0,04;0,00;0,00;0,05;0,00;0,00;0,00;0,01
PP04B;24;0,01;0,04;0,00;0,00;3,13;0,00;0,00;0,00;0,00;0,07;0,02;0,05;0,22;1,69
PP04B;25;0,01;0,13;0,01;0,01;3,58;0,04;0,01;0,00;0,00;0,14;0,00;0,08;0,23;1,38
PP04B;26;0,06;0,03;0,01;0,03;0,10;0,01;0,00;0,00;0,00;0,00;0,00;0,02;0,01;0,05
PP04B;7;0,03;0,00;0,00;0,00;0,00;0,02;0,00;0,00;0,00;0,02;0,00;0,00;0,01;0,01
PP04B;8;0,02;0,00;0,00;0,00;0,00;0,02;0,00;0,00;0,00;0,01;0,00;0,00;0,01;0,01
PP04B;9;0,08;0,00;0,00;0,00;0,00;0,08;0,00;0,00;0,00;0,01;0,00;0,09;0,04;0,06
PP04B;10;0,02;0,00;0,00;0,00;0,00;0,18;0,01;0,00;0,00;0,14;0,02;0,37;0,03;0,07
PP04B;11;0,45;0,03;0,00;0,00;0,00;0,75;0,08;0,00;0,00;0,04;0,01;0,02;0,11;0,37
PP04B;12;0,03;0,00;0,00;0,00;0,00;0,14;0,00;0,00;0,00;0,00;0,00;0,04;0,01;0,05
PP04B;13;0,08;0,06;0,00;0,00;0,00;0,05;0,00;0,00;0,00;0,00;0,00;0,00;0,02;0,05
PP10A;21;36,29;44,80;13,76;2,59;5,25;3,27;1,47;0,07;0,00;1,12;0,09;0,16;11,23;56,40
PP10A;22;2,94;7,83;1,87;0,18;0,61;0,01;0,02;0,00;0,00;0,05;0,00;0,03;0,51;9,11
PP10A;23;9,63;8,72;8,35;0,74;0,74;0,06;0,03;0,00;0,00;0,07;0,00;0,00;0,00;0,00
PP10A;24;0,01;0,02;0,00;0,00;1,46;0,00;0,00;0,00;0,00;0,01;0,00;0,01;0,16;0,55
PP10A;25;0,01;0,81;0,00;0,00;3,32;0,00;0,01;0,00;0,00;0,06;0,00;0,07;0,26;1,31
PP10A;26;0,00;0,01;0,00;0,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01
PP10A;5;0,01;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
PP10A;7;0,05;0,00;0,00;0,00;0,00;0,04;0,00;0,00;0,01;0,03;0,01;0,00;0,01;0,02
PP10A;8;0,04;0,00;0,00;0,00;0,00;0,04;0,00;0,00;0,00;0,01;0,01;0,00;0,02;0,03
PP10A;9;0,10;0,00;0,00;0,00;0,00;0,09;0,00;0,00;0,00;0,01;0,00;0,03;0,06;0,06
PP10A;10;0,07;0,00;0,00;0,00;0,00;0,36;0,00;0,00;0,00;0,34;0,00;0,75;0,06;0,16
PP10A;11;0,65;0,15;0,00;0,00;0,00;2,08;0,37;0,00;0,00;0,13;0,00;0,03;0,15;0,79
PP10A;12;0,02;0,00;0,00;0,00;0,00;0,63;0,00;0,00;0,00;0,00;0,00;0,19;0,05;0,15
PP10A;13;0,23;0,01;0,00;0,00;0,00;0,12;0,00;0,00;0,00;0,01;0,00;0,00;0,04;0,10
PP10B;21;34,98;37,55;14,65;2,44;5,46;1,61;1,18;0,00;0,00;0,74;0,01;0,23;10,00;59,41
PP10B;22;0,21;0,36;0,03;0,01;0,04;0,00;0,01;0,00;0,00;0,01;0,00;0,00;0,07;0,26
PP10B;23;9,52;8,42;8,79;0,53;0,79;0,08;0,06;0,00;0,00;0,08;0,00;0,00;0,00;0,00
PP10B;24;0,01;0,03;0,00;0,00;1,46;0,00;0,00;0,00;0,00;0,02;0,00;0,00;0,09;0,68
PP10B;25;0,01;0,45;0,00;0,00;3,74;0,00;0,02;0,00;0,00;0,07;0,00;0,04;0,28;1,61
PP10B;26;0,00;0,01;0,00;0,03;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01
PP10B;4;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
PP10B;5;0,01;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
PP10B;7;0,04;0,00;0,00;0,00;0,00;0,03;0,00;0,00;0,00;0,03;0,00;0,00;0,01;0,01
PP10B;8;0,03;0,00;0,00;0,00;0,00;0,02;0,00;0,00;0,00;0,01;0,00;0,00;0,02;0,02
PP10B;9;0,04;0,00;0,00;0,00;0,00;0,04;0,00;0,00;0,00;0,01;0,00;0,01;0,03;0,03
PP10B;10;0,04;0,00;0,00;0,00;0,00;0,22;0,00;0,00;0,00;0,16;0,00;0,48;0,04;0,08
PP10B;11;0,38;0,08;0,00;0,00;0,00;1,09;0,18;0,00;0,00;0,06;0,00;0,01;0,08;0,42
PP10B;12;0,03;0,00;0,00;0,00;0,00;0,30;0,00;0,00;0,00;0,01;0,00;0,10;0,02;0,09
PP10B;13;0,06;0,01;0,00;0,00;0,00;0,05;0,00;0,00;0,00;0,01;0,00;0,00;0,01;0,03
PP14Z;21;29,24;54,56;10,19;2,99;4,56;1,47;1,28;0,04;0,00;0,80;0,02;0,28;14,32;62,59
PP14Z;22;0,65;1,73;0,20;0,09;0,09;0,04;0,05;0,00;0,00;0,04;0,00;0,02;0,30;1,46
PP14Z;23;11,63;8,45;9,30;0,83;0,49;0,02;0,05;0,00;0,00;0,04;0,00;0,00;0,00;0,01
PP14Z;24;0,00;0,07;0,00;0,00;1,57;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,08;0,82
PP14Z;25;0,01;0,12;0,02;0,01;3,50;0,31;0,03;0,00;0,00;0,25;0,00;0,00;0,24;1,78
PP14Z;26;0,10;0,04;0,02;0,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,07;0,02;0,05
PP14Z;7;0,03;0,00;0,00;0,00;0,00;0,02;0,00;0,00;0,00;0,02;0,00;0,00;0,00;0,01
PP14Z;8;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
PP14Z;9;0,20;0,00;0,00;0,00;0,00;0,20;0,01;0,00;0,00;0,01;0,01;0,09;0,09;0,13
PP14Z;10;0,03;0,00;0,00;0,00;0,00;0,27;0,00;0,00;0,00;0,23;0,02;0,54;0,03;0,09
PP14Z;11;0,43;0,01;0,00;0,00;0,00;0,37;0,02;0,00;0,00;0,02;0,00;0,13;0,06;0,17
PP14Z;12;0,13;0,00;0,00;0,00;0,00;0,29;0,00;0,00;0,00;0,00;0,00;0,06;0,02;0,09
PP14Z;13;0,17;0,20;0,00;0,00;0,00;0,12;0,00;0,00;0,00;0,02;0,00;0,00;0,05;0,14
TA02Z;21;29,82;45,46;10,29;6,04;4,55;1,80;1,29;0,10;0,00;1,61;0,00;0,02;15,71;60,97
TA02Z;22;0,02;0,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,02;0,06
TA02Z;23;6,45;7,97;5,78;1,52;0,61;0,00;0,06;0,01;0,00;0,07;0,00;0,00;0,00;0,00
TA02Z;24;0,00;0,01;0,00;0,00;0,70;0,00;0,00;0,00;0,00;0,01;0,01;0,01;0,07;0,34
TA02Z;25;0,15;0,67;0,14;0,13;7,51;0,16;0,02;0,00;0,00;0,30;0,00;0,03;0,68;3,21
TA02Z;26;0,04;0,02;0,01;0,00;0,20;0,00;0,00;0,00;0,00;0,00;0,00;0,02;0,06;0,02
TA02Z;9;0,09;0,00;0,00;0,00;0,00;0,14;0,00;0,00;0,00;0,01;0,00;0,12;0,05;0,07
TA02Z;10;0,16;0,00;0,00;0,00;0,00;0,83;0,00;0,00;0,00;0,73;0,00;1,00;0,10;0,35
TA02Z;11;0,11;0,01;0,00;0,00;0,00;0,21;0,00;0,00;0,00;0,01;0,00;0,38;0,02;0,10
TA02Z;12;0,01;0,00;0,00;0,00;0,00;0,02;0,00;0,00;0,00;0,00;0,00;0,01;0,00;0,01
TA02Z;13;0,28;0,24;0,00;0,00;0,00;0,28;0,00;0,00;0,00;0,02;0,00;0,00;0,04;0,24
TA15Z;21;30,29;44,67;10,09;6,25;5,03;4,21;2,14;0,08;0,00;4,81;0,07;0,09;13,63;61,22
TA15Z;22;0,01;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,01
TA15Z;23;3,76;6,33;2,70;1,56;0,43;0,00;0,04;0,00;0,00;0,06;0,00;0,01;0,00;0,00
TA15Z;24;0,00;0,01;0,00;0,00;2,08;0,00;0,01;0,00;0,00;0,04;0,05;0,01;0,10;0,92
TA15Z;25;0,01;0,34;0,00;0,01;8,03;0,09;0,01;0,00;0,00;0,31;0,00;0,31;0,39;2,90
TA15Z;26;0,02;0,00;0,02;0,00;0,06;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,03
TA15Z;7;0,05;0,00;0,00;0,00;0,00;0,14;0,00;0,00;0,00;0,01;0,00;0,00;0,05;0,06
TA15Z;8;0,03;0,00;0,00;0,00;0,00;0,03;0,00;0,00;0,00;0,00;0,00;0,00;0,04;0,02
TA15Z;9;0,92;0,00;0,00;0,00;0,00;0,88;0,19;0,00;0,00;0,24;0,32;0,56;0,33;0,49
TA15Z;10;0,18;0,00;0,00;0,00;0,00;0,85;0,00;0,00;0,00;0,78;0,01;1,59;0,17;0,35
TA15Z;11;0,32;0,00;0,00;0,00;0,00;0,77;0,00;0,00;0,00;0,04;0,00;0,06;0,09;0,30
TA15Z;12;0,02;0,00;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,03
TA15Z;13;0,25;0,06;0,00;0,00;0,00;0,23;0,00;0,00;0,00;0,03;0,00;0,00;0,04;0,18
TA19Z;21;27,07;41,18;10,30;6,31;5,86;2,89;1,40;0,15;0,00;2,17;0,06;0,12;15,16;56,75
TA19Z;22;0,02;0,05;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,04
TA19Z;23;4,60;6,82;4,96;1,40;0,41;0,00;0,07;0,01;0,00;0,06;0,00;0,01;0,00;0,01
TA19Z;24;0,00;0,02;0,01;0,00;1,90;0,00;0,01;0,00;0,00;0,03;0,00;0,01;0,10;0,73
TA19Z;25;0,05;0,39;0,06;0,03;8,75;0,41;0,02;0,00;0,00;0,32;0,00;0,26;0,49;3,41
TA19Z;26;0,07;0,03;0,01;0,01;0,01;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,05
TA19Z;8;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TA19Z;9;0,21;0,00;0,00;0,00;0,00;0,23;0,01;0,00;0,00;0,03;0,00;0,32;0,09;0,13
TA19Z;10;0,05;0,00;0,00;0,00;0,00;0,40;0,00;0,00;0,00;0,37;0,00;0,67;0,07;0,18
TA19Z;11;0,28;0,03;0,00;0,00;0,00;0,39;0,00;0,00;0,00;0,03;0,00;0,12;0,08;0,20
TA19Z;12;0,01;0,00;0,00;0,00;0,00;0,13;0,00;0,00;0,00;0,00;0,00;0,02;0,00;0,05
TA19Z;13;0,20;0,21;0,00;0,00;0,00;0,18;0,00;0,00;0,00;0,01;0,00;0,00;0,03;0,18
TA20Z;21;27,29;34,24;10,17;6,31;6,48;2,94;1,05;0,08;0,00;1,23;0,02;0,07;10,99;52,00
TA20Z;22;0,01;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,02
TA20Z;23;7,03;7,27;7,02;1,57;0,71;0,00;0,06;0,00;0,00;0,08;0,00;0,03;0,00;0,03
TA20Z;24;0,01;0,05;0,04;0,00;1,10;0,00;0,00;0,00;0,00;0,02;0,02;0,04;0,07;0,45
TA20Z;25;0,07;0,62;0,10;0,04;7,49;0,23;0,02;0,00;0,00;0,30;0,00;0,28;0,49;3,02
TA20Z;26;0,17;0,04;0,04;0,02;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,01;0,01;0,06
TA20Z;7;0,01;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00
TA20Z;8;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TA20Z;9;0,12;0,00;0,00;0,00;0,00;0,13;0,00;0,00;0,00;0,02;0,00;0,21;0,05;0,07
TA20Z;10;0,04;0,00;0,00;0,00;0,00;0,32;0,00;0,00;0,00;0,32;0,01;0,57;0,05;0,14
TA20Z;11;0,25;0,04;0,00;0,00;0,00;0,27;0,00;0,00;0,00;0,02;0,00;0,04;0,06;0,15
TA20Z;12;0,02;0,00;0,00;0,00;0,00;0,09;0,00;0,00;0,00;0,00;0,00;0,03;0,01;0,03
TA20Z;13;0,14;0,18;0,00;0,00;0,00;0,12;0,00;0,00;0,00;0,01;0,00;0,00;0,02;0,12
TK04Z;21;41,17;67,38;23,58;8,91;7,89;4,02;0,74;0,01;0,00;1,90;0,01;0,13;18,69;69,89
TK04Z;22;0,17;0,21;0,11;0,04;0,01;0,01;0,00;0,00;0,00;0,01;0,00;0,00;0,04;0,22
TK04Z;23;10,83;23,09;13,95;2,64;1,04;0,00;0,02;0,00;0,00;0,05;0,00;0,02;0,00;0,00
TK04Z;24;0,00;0,07;0,00;0,00;0,69;0,00;0,00;0,00;0,00;0,01;0,00;0,05;0,04;0,26
TK04Z;25;0,00;2,68;0,02;0,40;7,30;0,47;0,02;0,00;0,00;0,20;0,00;0,18;0,71;3,39
TK04Z;26;0,00;0,00;0,00;0,00;0,34;0,05;0,00;0,00;0,00;0,00;0,00;0,02;0,03;0,09
TK04Z;9;0,03;0,00;0,00;0,00;0,00;0,03;0,00;0,00;0,00;0,00;0,00;0,01;0,01;0,02
TK04Z;10;0,03;0,00;0,00;0,00;0,00;0,16;0,00;0,00;0,00;0,14;0,00;0,26;0,03;0,07
TK04Z;11;0,13;0,01;0,00;0,00;0,00;0,31;0,00;0,00;0,00;0,02;0,00;0,06;0,03;0,10
TK04Z;12;0,00;0,00;0,00;0,00;0,00;0,08;0,00;0,00;0,00;0,00;0,00;0,01;0,00;0,02
TK04Z;13;0,13;0,10;0,00;0,00;0,00;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,07
TK14Z;21;43,37;73,46;27,29;9,75;8,41;4,55;0,89;0,04;0,00;2,05;0,01;0,15;20,60;73,23
TK14Z;22;0,85;1,02;0,46;0,24;0,11;0,03;0,02;0,00;0,00;0,03;0,00;0,01;0,23;1,06
TK14Z;23;9,77;27,37;14,08;3,35;1,00;0,00;0,05;0,03;0,00;0,08;0,00;0,01;0,00;0,00
TK14Z;24;0,01;0,09;0,00;0,00;0,71;0,00;0,00;0,00;0,00;0,02;0,00;0,04;0,05;0,31
TK14Z;25;0,00;2,26;0,01;0,52;8,45;0,42;0,02;0,00;0,00;0,22;0,00;0,34;0,75;3,85
TK14Z;26;0,00;0,01;0,00;0,00;0,44;0,09;0,00;0,00;0,00;0,01;0,00;0,09;0,04;0,13
TK14Z;9;0,03;0,00;0,00;0,00;0,00;0,03;0,00;0,00;0,00;0,00;0,00;0,02;0,01;0,01
TK14Z;10;0,02;0,00;0,00;0,00;0,00;0,13;0,00;0,00;0,00;0,11;0,00;0,19;0,02;0,05
TK14Z;11;0,16;0,00;0,00;0,00;0,00;0,28;0,00;0,00;0,00;0,02;0,00;0,09;0,04;0,11
TK14Z;12;0,00;0,00;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,00;0,00;0,02;0,00;0,01
TK14Z;13;0,08;0,07;0,00;0,00;0,00;0,04;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,05
TP20Z;21;27,29;34,24;10,17;6,31;6,48;2,94;1,05;0,08;0,00;1,23;0,02;0,07;10,99;52,00
TP20Z;22;0,01;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,02
TP20Z;23;7,03;7,27;7,02;1,57;0,71;0,00;0,06;0,00;0,00;0,08;0,00;0,03;0,00;0,03
TP20Z;24;0,01;0,05;0,04;0,00;1,10;0,00;0,00;0,00;0,00;0,02;0,02;0,04;0,07;0,45
TP20Z;25;0,07;0,62;0,10;0,04;7,49;0,23;0,02;0,00;0,00;0,30;0,00;0,28;0,49;3,02
TP20Z;26;0,17;0,04;0,04;0,02;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,01;0,01;0,06
TP20Z;7;0,01;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,00
TP20Z;8;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
TP20Z;9;0,12;0,00;0,00;0,00;0,00;0,13;0,00;0,00;0,00;0,02;0,00;0,21;0,05;0,07
TP20Z;10;0,04;0,00;0,00;0,00;0,00;0,32;0,00;0,00;0,00;0,32;0,01;0,57;0,05;0,14
TP20Z;11;0,25;0,04;0,00;0,00;0,00;0,27;0,00;0,00;0,00;0,02;0,00;0,04;0,06;0,15
TP20Z;12;0,02;0,00;0,00;0,00;0,00;0,09;0,00;0,00;0,00;0,00;0,00;0,03;0,01;0,03
TP20Z;13;0,14;0,18;0,00;0,00;0,00;0,12;0,00;0,00;0,00;0,01;0,00;0,00;0,02;0,12
