pr_Pepp;pr_Code;pr_FaelleAnzahl;pr_FaelleAnteil;pr_NennungenAnzahl;pr_NennungenAnteil
PA03B;9-649.79;282;0,0098;334;0,0007
PA03B;9-982.0;279;0,0097;420;0,0009
PA03B;8-630.2;268;0,0093;274;0,0006
PA03B;9-641.11;265;0,0092;372;0,0008
PA03B;6-006.a0;264;0,0092;277;0,0006
PA03B;9-649.7a;264;0,0092;299;0,0007
PA03B;1-204.2;244;0,0085;268;0,0006
PA03B;9-649.56;237;0,0083;260;0,0006
PA03B;9-626;223;0,0078;352;0,0008
PA03B;9-649.68;219;0,0076;273;0,0006
PA03B;9-641.10;216;0,0075;315;0,0007
PA03B;9-980.3;213;0,0074;252;0,0006
PA03B;9-982.1;212;0,0074;268;0,0006
PA03B;9-649.85;206;0,0072;282;0,0006
PA03B;9-640.07;198;0,0069;219;0,0005
PA03B;9-649.7b;174;0,0061;193;0,0004
PA03B;9-649.57;171;0,006;193;0,0004
PA03B;9-984.6;159;0,0055;174;0,0004
PA03B;9-61b;153;0,0053;171;0,0004
PA03B;9-649.7r;151;0,0053;220;0,0005
PA03B;9-649.34;144;0,005;159;0,0004
PA03B;9-645.04;141;0,0049;168;0,0004
PA03B;9-649.69;136;0,0047;156;0,0003
PA03B;9-649.7c;133;0,0046;149;0,0003
PA03B;9-649.58;128;0,0045;138;0,0003
PA03B;9-649.86;122;0,0042;160;0,0004
PA03B;9-649.7d;121;0,0042;140;0,0003
PA03B;6-006.a2;114;0,004;121;0,0003
PA03B;9-649.6a;107;0,0037;130;0,0003
PA03B;9-641.01;104;0,0036;157;0,0004
PA03B;9-649.16;100;0,0035;100;0,0002
PA03B;9-649.7e;90;0,0031;99;0,0002
PA03B;9-649.87;90;0,0031;119;0,0003
PA03B;9-984.b;86;0,003;93;0,0002
PA03B;6-006.a5;85;0,003;85;0,0002
PA03B;8-632.0;85;0,003;85;0,0002
PA03B;9-645.13;81;0,0028;93;0,0002
PA03B;9-649.17;81;0,0028;83;0,0002
PA03B;9-649.7f;81;0,0028;89;0,0002
PA03B;9-649.42;80;0,0028;110;0,0002
PA03B;3-993;77;0,0027;81;0,0002
PA03B;9-649.59;77;0,0027;80;0,0002
PA03B;9-649.35;74;0,0026;90;0,0002
PA03B;9-641.00;67;0,0023;73;0,0002
PA03B;6-006.a4;65;0,0023;65;0,0001
PA03B;9-649.6b;65;0,0023;74;0,0002
PA03B;3-84x;63;0,0022;64;0,0001
PA03B;9-641.12;62;0,0022;70;0,0002
PA03B;9-647.u;62;0,0022;73;0,0002
PA03B;9-649.88;62;0,0022;79;0,0002
PA03B;9-640.08;51;0,0018;51;0,0001
PA03B;9-649.7g;49;0,0017;56;0,0001
PA03B;9-649.22;48;0,0017;69;0,0002
PA03B;9-649.5b;48;0,0017;57;0,0001
PA03B;9-649.7h;48;0,0017;52;0,0001
PA03B;9-647.1;46;0,0016;48;0,0001
PA03B;9-649.89;46;0,0016;67;0,0002
PA03B;3-05d;44;0,0015;51;0,0001
PA03B;9-649.6c;44;0,0015;50;0,0001
PA03B;9-649.7j;44;0,0015;49;0,0001
PA03B;9-649.5a;42;0,0015;42;0,0001
PA03B;9-649.8r;41;0,0014;49;0,0001
PA03B;1-632.0;40;0,0014;46;0,0001
PA03B;9-649.18;40;0,0014;40;0,0001
PA03B;9-980.4;40;0,0014;44;0,0001
PA03B;1-206;39;0,0014;63;0,0001
PA03B;9-647.0;39;0,0014;44;0,0001
PA03B;3-802;38;0,0013;40;0,0001
PA03B;9-647.6;38;0,0013;38;0,0001
PA03B;9-649.5r;37;0,0013;94;0,0002
PA03B;9-649.6d;34;0,0012;39;0,0001
PA03B;3-222;33;0,0011;33;0,0001
PA03B;9-640.15;33;0,0011;59;0,0001
PA03B;9-647.2;32;0,0011;35;0,0001
PA03B;9-649.7k;32;0,0011;32;0,0001
PA03B;3-225;31;0,0011;32;0,0001
PA03B;3-806;31;0,0011;33;0,0001
PA03B;9-647.4;31;0,0011;31;0,0001
PA03B;9-649.36;31;0,0011;31;0,0001
PA03B;9-641.14;29;0,001;37;0,0001
PA03B;9-646.0;29;0,001;30;0,0001
PA03B;9-647.d;29;0,001;29;0,0001
PA03B;6-006.a6;28;0,001;28;0,0001
PA03B;9-641.13;28;0,001;33;0,0001
PA03B;9-649.7n;28;0,001;30;0,0001
PA03B;6-006.a7;27;0,0009;27;0,0001
PA03B;9-647.5;27;0,0009;27;0,0001
PA03B;9-649.7m;27;0,0009;28;0,0001
PA03B;9-647.3;26;0,0009;29;0,0001
PA03B;9-649.8a;26;0,0009;31;0,0001
PA03B;9-647.7;25;0,0009;26;0,0001
PA03B;9-640.17;24;0,0008;156;0,0003
PA03B;9-649.5c;24;0,0008;25;0,0001
PA03B;1-440.a;23;0,0008;29;0,0001
PA03B;9-645.05;23;0,0008;26;0,0001
PA03B;9-649.5e;22;0,0008;23;0,0001
PA03B;9-649.7q;22;0,0008;22;0,00
PA03B;1-791;21;0,0007;22;0,00
PA03B;3-035;20;0,0007;20;0,00
PA03B;9-647.a;20;0,0007;20;0,00
PA03B;9-647.b;20;0,0007;20;0,00
PA03B;9-981.3;20;0,0007;20;0,00
PA03B;3-220;19;0,0007;21;0,00
PA03B;9-647.8;19;0,0007;19;0,00
PA03B;9-647.9;19;0,0007;19;0,00
PA03B;9-647.e;19;0,0007;20;0,00
PA03B;9-649.8b;19;0,0007;21;0,00
PA03B;9-647.c;18;0,0006;18;0,00
PA03B;9-649.5d;18;0,0006;20;0,00
PA03B;3-036;17;0,0006;21;0,00
PA03B;8-632.1;17;0,0006;196;0,0004
PA03B;9-649.8c;17;0,0006;19;0,00
PA03B;1-208.6;16;0,0006;17;0,00
PA03B;1-242;16;0,0006;17;0,00
PA03B;1-610.0;16;0,0006;18;0,00
PA03B;3-203;16;0,0006;16;0,00
PA03B;3-205;16;0,0006;19;0,00
PA03B;3-600;16;0,0006;17;0,00
PA03B;9-645.14;16;0,0006;16;0,00
PA03B;9-647.j;16;0,0006;16;0,00
PA03B;9-649.37;16;0,0006;17;0,00
PA03B;9-649.6f;16;0,0006;17;0,00
PA03B;9-649.6h;16;0,0006;16;0,00
PA03B;1-205;15;0,0005;16;0,00
PA03B;9-640.16;15;0,0005;19;0,00
PA03B;9-649.6e;15;0,0005;18;0,00
PA03B;1-208.2;14;0,0005;20;0,00
PA03B;1-710;14;0,0005;17;0,00
PA03B;3-202;14;0,0005;14;0,00
PA03B;9-649.19;14;0,0005;14;0,00
PA03B;1-650.2;13;0,0005;13;0,00
PA03B;9-649.23;13;0,0005;16;0,00
PA03B;9-649.5f;13;0,0005;13;0,00
PA03B;9-649.6g;13;0,0005;14;0,00
PA03B;9-649.8d;13;0,0005;17;0,00
PA03B;1-653;12;0,0004;14;0,00
PA03B;9-647.f;12;0,0004;12;0,00
PA03B;9-647.m;12;0,0004;12;0,00
PA03B;9-649.5h;12;0,0004;15;0,00
PA03B;9-649.7p;12;0,0004;13;0,00
PA03B;9-649.8e;12;0,0004;12;0,00
PA03B;9-980.5;12;0,0004;12;0,00
PA03B;1-790;11;0,0004;14;0,00
PA03B;3-207;11;0,0004;11;0,00
PA03B;8-171.0;11;0,0004;16;0,00
PA03B;9-647.k;11;0,0004;11;0,00
PA03B;9-647.n;11;0,0004;11;0,00
PA03B;9-649.6r;11;0,0004;14;0,00
PA03B;9-500.0;10;0,0003;10;0,00
PA03B;9-649.5g;10;0,0003;16;0,00
PA03B;9-649.6k;10;0,0003;11;0,00
PA03B;1-440.9;9;0,0003;9;0,00
PA03B;3-100.0;9;0,0003;14;0,00
PA03B;3-221;9;0,0003;9;0,00
PA03B;3-994;9;0,0003;9;0,00
PA03B;8-900;9;0,0003;10;0,00
PA03B;8-930;9;0,0003;10;0,00
PA03B;9-647.p;9;0,0003;9;0,00
PA03B;9-647.r;9;0,0003;9;0,00
PA03B;9-649.5m;9;0,0003;9;0,00
PA03B;1-711;8;0,0003;8;0,00
PA03B;3-034;8;0,0003;8;0,00
PA03B;3-701;8;0,0003;8;0,00
PA03B;3-821;8;0,0003;8;0,00
PA03B;3-825;8;0,0003;8;0,00
PA03B;8-560.x;8;0,0003;8;0,00
PA03B;8-771;8;0,0003;8;0,00
PA03B;9-640.14;8;0,0003;11;0,00
PA03B;9-647.g;8;0,0003;8;0,00
PA03B;9-647.t;8;0,0003;8;0,00
PA03B;9-649.38;8;0,0003;8;0,00
PA03B;9-649.43;8;0,0003;10;0,00
PA03B;9-649.6n;8;0,0003;9;0,00
PA03B;1-207.3;7;0,0002;7;0,00
PA03B;3-226;7;0,0002;7;0,00
PA03B;3-823;7;0,0002;8;0,00
PA03B;9-320;7;0,0002;8;0,00
PA03B;9-642;7;0,0002;17;0,00
PA03B;9-647.h;7;0,0002;7;0,00
PA03B;9-649.1a;7;0,0002;7;0,00
PA03B;9-649.5k;7;0,0002;8;0,00
PA03B;9-649.6j;7;0,0002;7;0,00
PA03B;9-649.8f;7;0,0002;8;0,00
PA03B;3-05c.0;6;0,0002;6;0,00
PA03B;3-75x;6;0,0002;6;0,00
PA03B;3-805;6;0,0002;6;0,00
PA03B;5-900.08;6;0,0002;8;0,00
PA03B;6-006.a9;6;0,0002;6;0,00
PA03B;9-640.13;6;0,0002;6;0,00
PA03B;9-649.44;6;0,0002;7;0,00
PA03B;9-649.5j;6;0,0002;6;0,00
PA03B;9-649.6m;6;0,0002;6;0,00
PA03B;9-980.2;6;0,0002;6;0,00
PA03B;1-631.0;5;0,0002;7;0,00
PA03B;3-05b.0;5;0,0002;5;0,00
PA03B;3-80x;5;0,0002;5;0,00
PA03B;3-828;5;0,0002;5;0,00
PA03B;5-230.0;5;0,0002;6;0,00
PA03B;8-191.00;5;0,0002;5;0,00
PA03B;8-987.10;5;0,0002;5;0,00
PA03B;9-641.02;5;0,0002;5;0,00
PA03B;9-641.03;5;0,0002;6;0,00
PA03B;9-643.0;5;0,0002;5;0,00
PA03B;1-208.0;4;0,0001;4;0,00
PA03B;1-444.7;4;0,0001;4;0,00
PA03B;1-650.1;4;0,0001;7;0,00
PA03B;1-651;4;0,0001;4;0,00
PA03B;3-601;4;0,0001;4;0,00
PA03B;3-804;4;0,0001;4;0,00
PA03B;3-808;4;0,0001;4;0,00
PA03B;3-82a;4;0,0001;4;0,00
PA03B;5-900.04;4;0,0001;4;0,00
PA03B;5-900.09;4;0,0001;4;0,00
PA03B;6-006.aa;4;0,0001;4;0,00
PA03B;6-006.ab;4;0,0001;4;0,00
PA03B;8-717.0;4;0,0001;4;0,00
PA03B;8-800.c0;4;0,0001;4;0,00
PA03B;9-646.1;4;0,0001;4;0,00
PA03B;9-649.1c;4;0,0001;4;0,00
PA03B;9-649.24;4;0,0001;4;0,00
PA03B;9-649.5p;4;0,0001;4;0,00
PA03B;9-649.5q;4;0,0001;4;0,00
PA03B;9-649.6p;4;0,0001;4;0,00
PA03B;9-649.8h;4;0,0001;4;0,00
PA03B;9-649.8j;4;0,0001;4;0,00
PA03B;9-649.8n;4;0,0001;4;0,00
PA03B;9-982.3;4;0,0001;4;0,00
PA04A;9-607;7153;0,8449;9567;0,0495
PA04A;9-649.60;5687;0,6717;15314;0,0792
PA04A;9-649.80;4701;0,5553;15205;0,0787
PA04A;9-649.61;3996;0,472;9612;0,0497
PA04A;9-982.0;3857;0,4556;6332;0,0328
PA04A;9-649.50;3440;0,4063;6064;0,0314
PA04A;9-649.70;3408;0,4026;6034;0,0312
PA04A;9-980.0;3193;0,3772;10056;0,052
PA04A;9-649.10;3107;0,367;5129;0,0265
PA04A;9-649.40;2807;0,3316;9839;0,0509
PA04A;9-617;2768;0,327;4829;0,025
PA04A;9-649.51;2710;0,3201;4644;0,024
PA04A;9-649.0;2505;0,2959;4224;0,0219
PA04A;9-649.62;2352;0,2778;4626;0,0239
PA04A;9-649.71;2265;0,2675;3428;0,0177
PA04A;9-982.1;2249;0,2657;3110;0,0161
PA04A;9-649.11;2203;0,2602;3575;0,0185
PA04A;9-618;2098;0,2478;3823;0,0198
PA04A;9-649.31;1744;0,206;3622;0,0187
PA04A;9-649.30;1611;0,1903;2849;0,0147
PA04A;9-980.1;1552;0,1833;2287;0,0118
PA04A;9-649.52;1503;0,1775;2266;0,0117
PA04A;9-984.8;1358;0,1604;1490;0,0077
PA04A;9-649.72;1353;0,1598;1760;0,0091
PA04A;9-649.81;1352;0,1597;2508;0,013
PA04A;3-200;1323;0,1563;1440;0,0074
PA04A;9-649.20;1320;0,1559;3663;0,0189
PA04A;1-207.0;1269;0,1499;1403;0,0073
PA04A;9-649.12;1218;0,1439;1840;0,0095
PA04A;9-649.63;1189;0,1404;1988;0,0103
PA04A;9-649.53;1100;0,1299;1654;0,0086
PA04A;9-649.13;984;0,1162;1338;0,0069
PA04A;9-619;972;0,1148;1800;0,0093
PA04A;9-649.73;956;0,1129;1238;0,0064
PA04A;9-984.7;875;0,1034;959;0,005
PA04A;9-649.33;865;0,1022;2045;0,0106
PA04A;3-800;775;0,0915;811;0,0042
PA04A;9-649.74;686;0,081;850;0,0044
PA04A;9-649.54;676;0,0798;991;0,0051
PA04A;9-649.32;655;0,0774;867;0,0045
PA04A;9-649.14;567;0,067;740;0,0038
PA04A;9-649.64;542;0,064;777;0,004
PA04A;3-990;533;0,063;646;0,0033
PA04A;9-649.41;531;0,0627;1352;0,007
PA04A;9-649.82;509;0,0601;765;0,004
PA04A;9-649.75;500;0,0591;615;0,0032
PA04A;9-649.55;482;0,0569;686;0,0035
PA04A;9-649.76;443;0,0523;537;0,0028
PA04A;9-649.35;440;0,052;811;0,0042
PA04A;9-649.15;416;0,0491;539;0,0028
PA04A;9-984.9;402;0,0475;452;0,0023
PA04A;9-649.77;369;0,0436;432;0,0022
PA04A;9-649.56;336;0,0397;477;0,0025
PA04A;9-640.06;334;0,0395;669;0,0035
PA04A;9-61a;319;0,0377;556;0,0029
PA04A;9-649.78;311;0,0367;374;0,0019
PA04A;9-626;309;0,0365;493;0,0026
PA04A;9-649.65;295;0,0348;413;0,0021
PA04A;8-630.3;277;0,0327;1918;0,0099
PA04A;9-984.b;276;0,0326;285;0,0015
PA04A;9-649.34;265;0,0313;357;0,0018
PA04A;9-649.57;254;0,03;342;0,0018
PA04A;9-649.79;248;0,0293;291;0,0015
PA04A;9-640.04;246;0,0291;476;0,0025
PA04A;9-649.16;241;0,0285;283;0,0015
PA04A;9-640.08;233;0,0275;391;0,002
PA04A;9-649.7a;232;0,0274;272;0,0014
PA04A;3-820;229;0,027;238;0,0012
PA04A;9-645.03;226;0,0267;347;0,0018
PA04A;9-649.7b;221;0,0261;263;0,0014
PA04A;9-984.6;220;0,026;245;0,0013
PA04A;9-649.7c;204;0,0241;254;0,0013
PA04A;9-649.83;194;0,0229;297;0,0015
PA04A;9-640.07;192;0,0227;267;0,0014
PA04A;8-630.2;191;0,0226;212;0,0011
PA04A;9-649.7r;185;0,0219;391;0,002
PA04A;9-649.37;182;0,0215;264;0,0014
PA04A;1-204.2;173;0,0204;192;0,001
PA04A;9-649.58;167;0,0197;223;0,0012
PA04A;9-649.7d;156;0,0184;196;0,001
PA04A;9-649.7e;142;0,0168;162;0,0008
PA04A;9-649.42;139;0,0164;245;0,0013
PA04A;9-649.21;133;0,0157;231;0,0012
PA04A;9-649.59;133;0,0157;179;0,0009
PA04A;9-649.17;130;0,0154;166;0,0009
PA04A;9-649.66;127;0,015;165;0,0009
PA04A;3-993;126;0,0149;141;0,0007
PA04A;9-649.36;120;0,0142;140;0,0007
PA04A;9-640.05;116;0,0137;168;0,0009
PA04A;9-641.11;106;0,0125;210;0,0011
PA04A;9-981.1;106;0,0125;147;0,0008
PA04A;9-649.7f;104;0,0123;123;0,0006
PA04A;9-649.7g;104;0,0123;122;0,0006
PA04A;9-649.84;97;0,0115;126;0,0007
PA04A;9-982.3;96;0,0113;114;0,0006
PA04A;9-61b;87;0,0103;118;0,0006
PA04A;9-649.7h;86;0,0102;101;0,0005
PA04A;9-649.7j;86;0,0102;102;0,0005
PA04A;9-649.5a;85;0,01;106;0,0005
PA04A;9-981.0;84;0,0099;280;0,0014
PA04A;9-649.39;81;0,0096;97;0,0005
PA04A;9-641.10;79;0,0093;122;0,0006
PA04A;9-649.67;78;0,0092;103;0,0005
PA04A;9-649.5r;74;0,0087;230;0,0012
PA04A;3-802;70;0,0083;81;0,0004
PA04A;1-770;69;0,0082;69;0,0004
PA04A;9-984.a;69;0,0082;79;0,0004
PA04A;9-649.5b;68;0,008;95;0,0005
PA04A;9-649.5c;65;0,0077;81;0,0004
PA04A;9-980.3;64;0,0076;68;0,0004
PA04A;1-206;63;0,0074;97;0,0005
PA04A;3-035;61;0,0072;80;0,0004
PA04A;9-649.18;59;0,007;74;0,0004
PA04A;9-649.5d;59;0,007;79;0,0004
PA04A;9-649.7q;59;0,007;67;0,0003
PA04A;3-203;58;0,0069;66;0,0003
PA04A;3-84x;58;0,0069;62;0,0003
PA04A;9-649.7m;56;0,0066;70;0,0004
PA04A;8-632.0;55;0,0065;55;0,0003
PA04A;9-649.7k;53;0,0063;68;0,0004
PA04A;8-560.x;52;0,0061;52;0,0003
PA04A;9-649.7n;52;0,0061;63;0,0003
PA04A;3-222;48;0,0057;50;0,0003
PA04A;9-649.43;48;0,0057;60;0,0003
PA04A;9-649.85;48;0,0057;59;0,0003
PA04A;9-649.68;46;0,0054;53;0,0003
PA04A;9-980.4;46;0,0054;50;0,0003
PA04A;3-225;44;0,0052;45;0,0002
PA04A;9-649.7p;44;0,0052;57;0,0003
PA04A;1-632.0;42;0,005;47;0,0002
PA04A;9-649.19;42;0,005;50;0,0003
PA04A;9-645.13;41;0,0048;42;0,0002
PA04A;3-034;40;0,0047;53;0,0003
PA04A;9-649.38;40;0,0047;42;0,0002
PA04A;9-645.04;37;0,0044;40;0,0002
PA04A;9-649.5g;34;0,004;66;0,0003
PA04A;8-390.0;33;0,0039;33;0,0002
PA04A;9-649.5e;33;0,0039;41;0,0002
PA04A;3-202;32;0,0038;34;0,0002
PA04A;9-649.3b;32;0,0038;34;0,0002
PA04A;9-649.86;31;0,0037;45;0,0002
PA04A;9-649.22;29;0,0034;47;0,0002
PA04A;1-205;28;0,0033;28;0,0001
PA04A;9-641.01;28;0,0033;45;0,0002
PA04A;9-649.69;28;0,0033;33;0,0002
PA04A;9-649.87;28;0,0033;36;0,0002
PA04A;1-771;27;0,0032;27;0,0001
PA04A;9-641.14;27;0,0032;58;0,0003
PA04A;9-649.5f;27;0,0032;37;0,0002
PA04A;1-208.2;26;0,0031;30;0,0002
PA04A;9-641.12;26;0,0031;41;0,0002
PA04A;8-548.0;24;0,0028;29;0,0002
PA04A;8-632.1;24;0,0028;316;0,0016
PA04A;9-649.5m;24;0,0028;27;0,0001
PA04A;3-220;23;0,0027;24;0,0001
PA04A;9-649.1a;23;0,0027;28;0,0001
PA04A;9-649.5h;22;0,0026;25;0,0001
PA04A;3-205;21;0,0025;22;0,0001
PA04A;3-823;21;0,0025;26;0,0001
PA04A;9-641.00;21;0,0025;27;0,0001
PA04A;9-320;20;0,0024;20;0,0001
PA04A;9-642;20;0,0024;119;0,0006
PA04A;9-649.3a;19;0,0022;24;0,0001
PA04A;9-649.8r;19;0,0022;29;0,0002
PA04A;3-806;18;0,0021;18;0,0001
PA04A;1-440.a;17;0,002;18;0,0001
PA04A;1-790;17;0,002;29;0,0002
PA04A;9-641.13;17;0,002;25;0,0001
PA04A;9-649.6a;17;0,002;19;0,0001
PA04A;9-649.88;17;0,002;20;0,0001
PA04A;1-710;16;0,0019;19;0,0001
PA04A;3-207;16;0,0019;16;0,0001
PA04A;3-750;16;0,0019;20;0,0001
PA04A;3-821;16;0,0019;16;0,0001
PA04A;3-05d;15;0,0018;16;0,0001
PA04A;9-649.44;15;0,0018;23;0,0001
PA04A;9-649.89;15;0,0018;18;0,0001
PA04A;1-208.6;14;0,0017;14;0,0001
PA04A;1-791;14;0,0017;16;0,0001
PA04A;3-226;14;0,0017;14;0,0001
PA04A;3-828;14;0,0017;14;0,0001
PA04A;9-649.1b;14;0,0017;17;0,0001
PA04A;9-649.5j;14;0,0017;16;0,0001
PA04A;1-610.0;13;0,0015;14;0,0001
PA04A;3-206;13;0,0015;13;0,0001
PA04A;9-649.5k;13;0,0015;15;0,0001
PA04A;3-221;12;0,0014;12;0,0001
PA04A;3-994;12;0,0014;12;0,0001
PA04A;9-649.5n;12;0,0014;13;0,0001
PA04A;9-500.0;11;0,0013;11;0,0001
PA04A;9-649.23;11;0,0013;15;0,0001
PA04A;9-649.8a;11;0,0013;14;0,0001
PA04A;1-711;10;0,0012;10;0,0001
PA04A;5-900.08;10;0,0012;31;0,0002
PA04A;8-550.1;10;0,0012;10;0,0001
PA04A;8-900;10;0,0012;11;0,0001
PA04A;9-649.3d;10;0,0012;10;0,0001
PA04A;9-649.5p;10;0,0012;10;0,0001
PA04A;1-242;9;0,0011;9;0,00
PA04A;1-901.0;9;0,0011;9;0,00
PA04A;3-201;9;0,0011;9;0,00
PA04A;3-24x;9;0,0011;10;0,0001
PA04A;3-80x;9;0,0011;11;0,0001
PA04A;9-647.u;9;0,0011;11;0,0001
PA04A;9-649.6c;9;0,0011;9;0,00
PA04A;1-208.0;8;0,0009;8;0,00
PA04A;1-208.4;8;0,0009;10;0,0001
PA04A;1-653;8;0,0009;9;0,00
PA04A;3-05b.0;8;0,0009;8;0,00
PA04A;3-05c.0;8;0,0009;8;0,00
PA04A;8-133.0;8;0,0009;13;0,0001
PA04A;8-561.1;8;0,0009;28;0,0001
PA04A;8-771;8;0,0009;8;0,00
PA04A;8-930;8;0,0009;8;0,00
PA04A;9-647.n;8;0,0009;8;0,00
PA04A;9-649.6b;8;0,0009;9;0,00
PA04A;1-207.2;7;0,0008;7;0,00
PA04A;1-444.7;7;0,0008;8;0,00
PA04A;3-100.0;7;0,0008;12;0,0001
PA04A;3-228;7;0,0008;8;0,00
PA04A;3-701;7;0,0008;7;0,00
PA04A;5-900.04;7;0,0008;7;0,00
PA04A;8-191.00;7;0,0008;7;0,00
PA04A;8-191.x;7;0,0008;7;0,00
PA04A;8-800.c0;7;0,0008;7;0,00
PA04A;9-645.14;7;0,0008;8;0,00
PA04A;9-647.9;7;0,0008;7;0,00
PA04A;9-649.1d;7;0,0008;7;0,00
PA04A;9-649.3c;7;0,0008;12;0,0001
PA04A;9-981.3;7;0,0008;7;0,00
PA04A;1-440.9;6;0,0007;6;0,00
PA04A;1-613;6;0,0007;6;0,00
PA04A;1-631.0;6;0,0007;6;0,00
PA04A;1-650.1;6;0,0007;6;0,00
PA04A;3-052;6;0,0007;7;0,00
PA04A;3-805;6;0,0007;6;0,00
PA04A;3-808;6;0,0007;6;0,00
PA04A;3-825;6;0,0007;6;0,00
PA04A;5-431.20;6;0,0007;6;0,00
PA04A;8-171.0;6;0,0007;6;0,00
PA04A;9-643.7;6;0,0007;6;0,00
PA04A;9-647.0;6;0,0007;8;0,00
PA04A;9-647.1;6;0,0007;6;0,00
PA04A;9-649.1c;6;0,0007;6;0,00
PA04A;9-649.8c;6;0,0007;8;0,00
PA04A;1-266.0;5;0,0006;8;0,00
PA04A;1-650.2;5;0,0006;5;0,00
PA04A;3-036;5;0,0006;5;0,00
PA04A;3-20x;5;0,0006;5;0,00
PA04A;3-804;5;0,0006;5;0,00
PA04A;3-82x;5;0,0006;5;0,00
PA04A;8-650;5;0,0006;9;0,00
PA04A;8-987.13;5;0,0006;5;0,00
PA04A;9-640.14;5;0,0006;7;0,00
PA04A;9-640.16;5;0,0006;19;0,0001
PA04A;9-646.0;5;0,0006;5;0,00
PA04A;9-647.2;5;0,0006;5;0,00
PA04A;9-648.00;5;0,0006;8;0,00
PA04A;9-649.5q;5;0,0006;6;0,00
PA04A;9-649.6d;5;0,0006;5;0,00
PA04A;9-649.8d;5;0,0006;5;0,00
PA04A;9-982.4;5;0,0006;5;0,00
PA04A;1-661;4;0,0005;4;0,00
PA04A;1-713;4;0,0005;4;0,00
PA04A;3-134;4;0,0005;4;0,00
PA04A;3-720.0;4;0,0005;4;0,00
PA04A;3-720.10;4;0,0005;4;0,00
PA04A;6-006.a1;4;0,0005;4;0,00
PA04A;8-191.5;4;0,0005;4;0,00
PA04A;8-547.31;4;0,0005;4;0,00
PA04A;8-550.0;4;0,0005;4;0,00
PA04A;8-550.2;4;0,0005;4;0,00
PA04A;9-640.13;4;0,0005;5;0,00
PA04A;9-640.15;4;0,0005;22;0,0001
PA04A;9-640.17;4;0,0005;121;0,0006
PA04A;9-643.3;4;0,0005;4;0,00
PA04A;9-647.6;4;0,0005;4;0,00
PA04A;9-647.d;4;0,0005;4;0,00
PA04A;9-649.1e;4;0,0005;4;0,00
PA04A;9-649.1g;4;0,0005;4;0,00
PA04A;9-649.24;4;0,0005;4;0,00
PA04A;9-649.25;4;0,0005;4;0,00
PA04A;9-649.46;4;0,0005;4;0,00
PA04A;9-649.4b;4;0,0005;4;0,00
PA04A;9-649.6j;4;0,0005;4;0,00
PA04A;9-649.6r;4;0,0005;8;0,00
PA04A;9-649.8b;4;0,0005;5;0,00
PA04B;9-607;16976;0,9247;21367;0,0563
PA04B;9-649.60;12048;0,6563;31179;0,0822
PA04B;9-649.80;11346;0,618;39871;0,1051
PA04B;9-649.61;9565;0,521;23901;0,063
PA04B;9-982.0;8598;0,4684;13535;0,0357
PA04B;9-649.70;7641;0,4162;13804;0,0364
PA04B;9-649.40;7558;0,4117;26960;0,0711
PA04B;9-980.0;7523;0,4098;15217;0,0401
PA04B;9-649.50;6928;0,3774;12377;0,0326
PA04B;9-649.10;6443;0,351;10851;0,0286
PA04B;9-649.62;6026;0,3282;11797;0,0311
PA04B;9-649.0;5443;0,2965;8091;0,0213
PA04B;9-649.51;4945;0,2694;8478;0,0223
PA04B;9-649.71;4782;0,2605;7143;0,0188
PA04B;9-649.11;4406;0,24;6979;0,0184
PA04B;9-649.30;4376;0,2384;8209;0,0216
PA04B;9-617;4312;0,2349;6223;0,0164
PA04B;9-649.31;4261;0,2321;8939;0,0236
PA04B;9-649.20;3979;0,2167;11655;0,0307
PA04B;9-649.81;3592;0,1957;7270;0,0192
PA04B;9-649.63;3130;0,1705;5024;0,0132
PA04B;9-618;2777;0,1513;3933;0,0104
PA04B;9-980.1;2715;0,1479;3823;0,0101
PA04B;9-649.72;2577;0,1404;3352;0,0088
PA04B;9-982.1;2506;0,1365;3534;0,0093
PA04B;9-649.52;2476;0,1349;3578;0,0094
PA04B;1-207.0;2170;0,1182;2405;0,0063
PA04B;9-649.12;1961;0,1068;2519;0,0066
PA04B;3-200;1927;0,105;2009;0,0053
PA04B;9-649.73;1670;0,091;2103;0,0055
PA04B;9-649.32;1573;0,0857;2261;0,006
PA04B;9-984.7;1546;0,0842;1670;0,0044
PA04B;9-649.53;1524;0,083;2091;0,0055
PA04B;3-800;1507;0,0821;1564;0,0041
PA04B;9-649.64;1436;0,0782;2099;0,0055
PA04B;9-649.82;1372;0,0747;2229;0,0059
PA04B;9-649.13;1306;0,0711;1756;0,0046
PA04B;9-649.33;1165;0,0635;1974;0,0052
PA04B;9-649.74;1072;0,0584;1284;0,0034
PA04B;9-649.41;995;0,0542;1891;0,005
PA04B;9-619;932;0,0508;1315;0,0035
PA04B;8-630.3;888;0,0484;4126;0,0109
PA04B;9-981.1;834;0,0454;1109;0,0029
PA04B;9-649.75;754;0,0411;877;0,0023
PA04B;9-649.54;752;0,041;955;0,0025
PA04B;9-981.0;746;0,0406;1139;0,003
PA04B;9-626;738;0,0402;1344;0,0035
PA04B;3-990;730;0,0398;819;0,0022
PA04B;9-649.65;657;0,0358;885;0,0023
PA04B;9-649.14;641;0,0349;745;0,002
PA04B;9-649.76;526;0,0287;605;0,0016
PA04B;9-649.83;514;0,028;795;0,0021
