IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt6c;IO_KArt7;IO_KArt8;IO_Summe
A13A;8;86,80;0,00;91,60;2,72;1,47;11,55;33,99;38,71;1,95;51,21;67,77;387,77
A13A;9;292,32;0,00;307,83;4,54;0,84;67,18;50,32;67,52;56,08;139,76;199,15;1185,54
A13A;10;162,05;0,00;725,58;30,81;864,71;13,12;580,19;15,43;389,17;118,25;309,62;3208,93
A13A;11;120,26;2,85;64,73;1,30;0,00;0,00;9,92;3,87;2,01;21,14;45,06;271,14
A13A;12;20,23;5,88;391,35;0,41;6,62;0,00;5,28;1,28;94,35;17,99;111,26;654,65
A13A;13;51,98;11,07;37,86;2,15;2,66;0,00;6,27;0,37;1,32;10,48;34,97;159,13
A13B;1;628,57;1284,65;69,96;98,87;122,71;0,00;119,17;67,23;18,55;324,65;784,79;3519,15
A13B;2;3448,65;6451,19;187,26;604,92;813,26;98,58;1311,37;63,57;47,33;978,41;2408,02;16412,56
A13B;4;1842,53;0,00;1337,81;81,17;131,79;794,79;787,36;691,54;369,29;698,75;1048,73;7783,76
A13B;5;1065,83;0,00;672,32;76,27;24,10;0,00;259,36;10,18;38,57;143,76;312,96;2603,35
A13B;6;0,95;0,00;0,41;0,01;0,02;0,00;0,29;0,06;0,00;0,19;1,09;3,02
A13B;7;73,91;0,00;47,10;4,05;3,02;45,10;36,27;98,22;4,17;28,35;47,77;387,96
A13B;8;52,56;0,00;56,59;1,60;0,06;9,32;18,75;21,17;0,09;30,96;37,44;228,54
A13B;9;216,23;0,00;220,49;2,67;2,07;31,55;47,20;51,18;31,31;96,66;141,52;840,88
A13B;10;129,03;0,00;463,57;21,02;885,97;0,00;358,64;15,85;259,69;80,00;218,07;2431,84
A13B;11;85,55;0,55;52,78;0,85;0,00;0,00;6,72;0,25;1,39;15,58;32,45;196,12
A13B;12;14,64;2,05;225,51;0,47;7,00;0,00;3,02;0,72;46,48;11,38;62,44;373,71
A13B;13;33,20;7,91;22,28;1,59;7,99;0,00;3,38;0,19;0,01;6,60;20,26;103,41
A13C;1;635,91;1276,46;94,30;111,97;120,14;0,00;126,99;78,09;13,36;316,48;856,29;3629,99
A13C;2;2969,42;5728,22;88,23;523,82;627,63;43,34;1122,47;46,02;15,22;853,81;2156,43;14174,61
A13C;4;1016,66;0,00;821,88;43,03;105,67;530,42;472,51;484,39;121,87;436,83;644,79;4678,05
A13C;5;674,88;0,00;429,97;45,27;33,42;0,00;154,51;8,31;4,99;89,71;206,19;1647,25
A13C;6;4,22;0,00;0,70;0,31;4,87;0,00;1,51;1,35;0,00;1,22;4,31;18,49
A13C;7;44,02;0,00;33,64;1,74;0,05;28,29;25,36;28,21;0,09;23,53;31,21;216,14
A13C;8;33,52;0,00;37,14;1,00;2,46;4,81;14,87;14,34;0,00;22,52;25,68;156,34
A13C;9;232,42;0,00;242,96;4,12;0,77;30,81;41,95;114,07;44,44;113,64;161,69;986,87
A13C;10;77,95;0,00;332,36;16,33;854,25;0,00;258,16;20,54;329,48;53,32;144,79;2087,18
A13C;11;80,90;0,46;54,24;1,18;0,00;0,00;7,62;0,42;1,43;15,25;33,85;195,35
A13C;12;26,39;1,86;193,29;0,46;8,79;0,00;4,12;1,79;51,35;12,27;53,09;353,41
A13C;13;39,26;7,46;30,54;1,33;34,77;0,00;4,75;0,00;0,66;7,06;24,04;149,87
A13D;1;441,14;790,33;70,86;53,51;67,85;0,00;66,86;129,97;12,19;233,67;642,80;2509,18
A13D;2;2901,28;5731,13;108,49;496,11;268,44;11,41;1070,16;61,49;30,75;854,39;2215,24;13748,89
A13D;4;729,99;0,00;591,79;33,41;27,66;522,87;343,02;423,05;22,58;334,81;505,56;3534,74
A13D;5;551,83;0,00;343,52;32,32;10,76;0,00;113,80;3,93;0,12;73,69;169,01;1298,98
A13D;7;69,89;0,00;78,28;3,97;2,34;373,01;38,77;108,81;14,14;40,35;57,48;787,04
A13D;8;30,92;0,00;35,63;0,98;0,57;1,31;12,73;14,94;0,34;19,55;24,57;141,54
A13D;9;292,76;0,00;248,79;4,44;2,61;95,33;67,28;305,91;57,50;124,33;186,47;1385,42
A13D;10;65,85;0,00;258,75;11,74;223,00;0,00;208,84;4,66;210,17;41,82;117,61;1142,44
A13D;11;69,86;0,59;48,37;0,94;0,00;0,00;7,34;2,17;3,12;13,00;28,77;174,16
A13D;12;13,07;2,03;185,21;0,27;0,60;0,00;2,28;0,24;62,39;9,46;55,92;331,47
A13D;13;54,16;14,40;36,42;2,03;6,26;0,00;5,61;0,30;0,64;10,41;30,89;161,12
A13E;1;394,22;821,83;38,55;59,24;28,81;0,00;70,51;22,13;10,45;200,25;513,01;2159,00
A13E;2;3494,31;6632,15;118,58;615,60;170,20;0,00;1170,14;52,62;13,59;947,19;2384,97;15599,35
A13E;4;287,42;0,00;237,94;9,39;6,87;109,48;116,80;109,35;7,11;131,20;182,04;1197,60
A13E;5;234,87;0,00;148,96;13,30;3,54;0,00;43,35;1,72;0,80;30,44;67,62;544,60
A13E;6;0,02;0,00;0,05;0,00;0,00;0,00;0,01;0,00;0,00;0,01;0,03;0,12
