IP_DRG;IP_CodeF;IP_Anzahl;IP_Prozent;IP_AnzahlN;IP_ProzentN
I10D;5-030.70;32;0,2783;32;0,0462
I10D;5-032.21;29;0,2522;29;0,0418
I10D;5-032.00;27;0,2348;27;0,039
I10D;5-839.60;26;0,2261;26;0,0375
I10D;5-830.2;23;0,20;23;0,0332
I10D;5-032.20;22;0,1913;22;0,0317
I10D;5-832.4;20;0,1739;20;0,0289
I10D;5-832.9;18;0,1565;18;0,026
I10D;5-032.40;16;0,1391;16;0,0231
I10D;9-401.22;14;0,1217;14;0,0202
I10D;5-032.31;13;0,113;13;0,0188
I10D;5-986.x;13;0,113;13;0,0188
I10D;5-831.0;11;0,0957;14;0,0202
I10D;5-832.7;10;0,087;10;0,0144
I10D;5-831.3;8;0,0696;8;0,0115
I10D;5-032.10;7;0,0609;7;0,0101
I10D;5-839.5;6;0,0522;6;0,0087
I10D;5-800.9x;5;0,0435;5;0,0072
I10D;5-830.1;5;0,0435;5;0,0072
I10D;5-832.1;5;0,0435;5;0,0072
I10D;5-836.50;5;0,0435;5;0,0072
I10D;5-030.x;4;0,0348;4;0,0058
I10D;5-831.9;4;0,0348;4;0,0058
I10D;5-989;4;0,0348;4;0,0058
I10E;5-984;173;0,6865;173;0,1337
I10E;5-032.00;165;0,6548;167;0,1291
I10E;5-032.10;145;0,5754;145;0,1121
I10E;5-839.60;124;0,4921;124;0,0958
I10E;5-032.20;98;0,3889;98;0,0757
I10E;5-831.2;84;0,3333;84;0,0649
I10E;5-033.0;76;0,3016;76;0,0587
I10E;5-032.30;60;0,2381;60;0,0464
I10E;5-986.x;54;0,2143;54;0,0417
I10E;5-830.2;42;0,1667;42;0,0325
I10E;5-831.9;28;0,1111;28;0,0216
I10E;5-831.7;27;0,1071;27;0,0209
I10E;5-831.3;26;0,1032;26;0,0201
I10E;5-832.9;25;0,0992;25;0,0193
I10E;5-830.1;21;0,0833;21;0,0162
I10E;5-832.4;21;0,0833;21;0,0162
I10E;5-831.0;20;0,0794;20;0,0155
I10E;3-131;15;0,0595;15;0,0116
I10E;5-831.a;15;0,0595;15;0,0116
I10E;5-989;13;0,0516;13;0,01
I10E;5-036.8;6;0,0238;6;0,0046
I10E;9-401.22;6;0,0238;6;0,0046
I10E;5-036.6;5;0,0198;5;0,0039
I10E;1-771;4;0,0159;4;0,0031
I10E;5-032.7;4;0,0159;4;0,0031
I10E;5-831.6;4;0,0159;4;0,0031
I10E;5-839.b0;4;0,0159;4;0,0031
I10E;8-930;4;0,0159;4;0,0031
I16B;5-814.3;241;0,8427;242;0,237
I16B;8-919;155;0,542;155;0,1518
I16B;8-915;126;0,4406;126;0,1234
I16B;5-811.20;80;0,2797;80;0,0784
I16B;5-782.b0;70;0,2448;70;0,0686
I16B;5-810.50;50;0,1748;50;0,049
I16B;5-814.7;49;0,1713;49;0,048
I16B;5-810.20;31;0,1084;31;0,0304
I16B;1-697.1;23;0,0804;23;0,0225
I16B;5-805.6;21;0,0734;21;0,0206
I16B;5-810.00;20;0,0699;20;0,0196
I16B;5-811.30;19;0,0664;19;0,0186
I16B;5-819.10;19;0,0664;19;0,0186
I16B;5-859.11;18;0,0629;18;0,0176
I16B;5-801.01;11;0,0385;11;0,0108
I16B;5-782.a0;9;0,0315;9;0,0088
I16B;5-801.g1;8;0,028;8;0,0078
I16B;5-810.40;7;0,0245;7;0,0069
I16B;5-810.90;6;0,021;6;0,0059
I16B;5-811.31;6;0,021;6;0,0059
I16B;8-210;6;0,021;6;0,0059
I16B;8-930;6;0,021;6;0,0059
I16C;5-814.3;248;1,00;248;0,3503
I16C;8-915;208;0,8387;208;0,2938
I16C;8-919;197;0,7944;197;0,2782
I16C;1-697.1;16;0,0645;16;0,0226
I16C;8-930;9;0,0363;9;0,0127
I16C;5-819.x1;7;0,0282;7;0,0099
I16C;5-810.00;6;0,0242;6;0,0085
I18B;5-812.5;98;0,6323;100;0,1866
I18B;5-812.eh;71;0,4581;71;0,1325
I18B;5-812.fh;46;0,2968;46;0,0858
I18B;5-811.2h;44;0,2839;44;0,0821
I18B;1-697.7;41;0,2645;41;0,0765
I18B;5-810.0h;39;0,2516;39;0,0728
I18B;5-810.4h;39;0,2516;39;0,0728
I18B;8-919;32;0,2065;32;0,0597
I18B;5-810.2h;29;0,1871;29;0,0541
I18B;5-811.1h;18;0,1161;18;0,0336
I18B;5-811.0h;17;0,1097;17;0,0317
I18B;5-810.9h;12;0,0774;12;0,0224
I18B;5-812.6;10;0,0645;10;0,0187
I18B;5-812.0h;8;0,0516;8;0,0149
I18B;5-811.3h;4;0,0258;4;0,0075
I18B;5-983;4;0,0258;4;0,0075
I20D;5-808.a4;119;0,7829;119;0,1308
I20D;5-788.00;76;0,50;76;0,0835
I20D;5-786.0;72;0,4737;73;0,0802
I20D;5-788.56;67;0,4408;68;0,0747
I20D;8-915;64;0,4211;64;0,0703
I20D;5-788.40;58;0,3816;58;0,0637
I20D;5-786.k;48;0,3158;48;0,0527
I20D;8-919;29;0,1908;29;0,0319
I20D;5-786.e;23;0,1513;23;0,0253
I20D;5-786.2;21;0,1382;21;0,0231
I20D;5-788.60;18;0,1184;18;0,0198
I20D;5-859.1a;18;0,1184;18;0,0198
I20D;5-788.5c;17;0,1118;17;0,0187
I20D;5-854.0c;15;0,0987;15;0,0165
I20D;5-788.5e;13;0,0855;13;0,0143
I20D;5-788.57;12;0,0789;12;0,0132
I20D;5-931.0;12;0,0789;12;0,0132
I20D;5-86a.10;11;0,0724;11;0,0121
I20D;5-851.1a;10;0,0658;10;0,011
I20D;5-788.51;9;0,0592;9;0,0099
I20D;5-800.4q;9;0,0592;9;0,0099
I20D;5-808.a5;9;0,0592;9;0,0099
I20D;5-808.b0;9;0,0592;9;0,0099
I20D;5-826.2;9;0,0592;9;0,0099
I20D;5-784.0v;8;0,0526;8;0,0088
I20D;5-788.52;8;0,0526;8;0,0088
I20D;5-788.0a;7;0,0461;7;0,0077
I20D;5-783.0w;6;0,0395;6;0,0066
I20D;5-787.3v;5;0,0329;5;0,0055
I20D;5-788.54;5;0,0329;5;0,0055
I20D;5-788.65;5;0,0329;5;0,0055
I20D;5-788.41;4;0,0263;4;0,0044
I20D;5-788.53;4;0,0263;4;0,0044
I20D;5-854.2c;4;0,0263;4;0,0044
I20D;5-86a.12;4;0,0263;4;0,0044
I20D;5-86a.13;4;0,0263;4;0,0044
I20D;5-983;4;0,0263;4;0,0044
I20G;5-786.0;55;0,534;55;0,1034
I20G;5-808.b0;49;0,4757;49;0,0921
I20G;8-915;41;0,3981;41;0,0771
I20G;5-788.40;30;0,2913;30;0,0564
I20G;8-919;29;0,2816;29;0,0545
I20G;5-788.00;27;0,2621;27;0,0508
I20G;5-788.56;24;0,233;24;0,0451
I20G;5-859.1a;19;0,1845;19;0,0357
I20G;5-786.k;16;0,1553;16;0,0301
I20G;5-854.2c;15;0,1456;15;0,0282
I20G;5-851.1a;14;0,1359;14;0,0263
I20G;5-786.e;13;0,1262;13;0,0244
I20G;5-788.54;13;0,1262;13;0,0244
I20G;5-788.51;10;0,0971;10;0,0188
I20G;5-788.5c;10;0,0971;10;0,0188
I20G;5-788.60;10;0,0971;10;0,0188
I20G;5-786.2;7;0,068;7;0,0132
I20G;5-931.0;7;0,068;7;0,0132
I20G;5-788.0a;6;0,0583;6;0,0113
I20G;5-983;6;0,0583;6;0,0113
I20G;5-788.62;5;0,0485;5;0,0094
I20G;5-86a.11;5;0,0485;5;0,0094
I20G;5-786.1;4;0,0388;4;0,0075
I20G;5-788.59;4;0,0388;4;0,0075
I20G;5-854.0c;4;0,0388;4;0,0075
I20H;5-786.0;66;0,4074;67;0,1029
I20H;5-788.51;62;0,3827;62;0,0952
I20H;8-919;56;0,3457;56;0,086
I20H;5-788.00;50;0,3086;50;0,0768
I20H;5-788.60;45;0,2778;45;0,0691
I20H;5-788.56;39;0,2407;39;0,0599
I20H;8-915;35;0,216;35;0,0538
I20H;5-788.40;31;0,1914;31;0,0476
I20H;5-788.5e;21;0,1296;21;0,0323
I20H;5-931.0;13;0,0802;13;0,02
I20H;5-788.57;12;0,0741;12;0,0184
I20H;5-786.1;10;0,0617;13;0,02
I20H;5-788.5c;10;0,0617;10;0,0154
I20H;5-854.0c;10;0,0617;10;0,0154
I20H;5-788.58;9;0,0556;9;0,0138
I20H;5-788.61;9;0,0556;9;0,0138
I20H;5-788.53;7;0,0432;7;0,0108
I20H;5-788.66;7;0,0432;7;0,0108
I20H;5-788.62;6;0,037;7;0,0108
I20H;5-788.41;6;0,037;6;0,0092
I20H;5-788.5d;6;0,037;6;0,0092
I20H;5-851.1a;6;0,037;6;0,0092
I20H;5-786.k;5;0,0309;5;0,0077
I20H;5-787.1v;5;0,0309;5;0,0077
I20H;5-829.8;5;0,0309;5;0,0077
I20H;5-855.19;5;0,0309;5;0,0077
I20H;5-859.1a;5;0,0309;5;0,0077
I20H;5-782.at;4;0,0247;4;0,0061
I20H;5-786.2;4;0,0247;4;0,0061
I20H;5-788.0a;4;0,0247;4;0,0061
I20H;5-788.0b;4;0,0247;4;0,0061
I20H;5-808.b1;4;0,0247;4;0,0061
I20H;5-808.b2;4;0,0247;4;0,0061
I21Z;5-850.88;19;0,2065;20;0,0752
I21Z;5-787.j1;18;0,1957;25;0,094
I21Z;5-787.1g;17;0,1848;17;0,0639
I21Z;5-794.k6;10;0,1087;10;0,0376
I21Z;8-915;9;0,0978;9;0,0338
I21Z;5-787.3h;8;0,087;8;0,0301
I21Z;5-787.3k;8;0,087;8;0,0301
I21Z;8-919;8;0,087;8;0,0301
I21Z;5-894.1e;7;0,0761;8;0,0301
I21Z;5-787.1k;6;0,0652;9;0,0338
I21Z;5-041.3;6;0,0652;6;0,0226
I21Z;5-787.1n;6;0,0652;6;0,0226
I21Z;5-895.2e;6;0,0652;6;0,0226
I21Z;5-041.4;5;0,0543;5;0,0188
I21Z;5-780.65;5;0,0543;5;0,0188
I21Z;5-850.89;5;0,0543;5;0,0188
I21Z;5-786.2;4;0,0435;4;0,015
I21Z;5-786.k;4;0,0435;4;0,015
I21Z;8-210;4;0,0435;4;0,015
I23B;5-036.6;110;0,679;110;0,1503
I23B;5-056.x;109;0,6728;109;0,1489
I23B;8-910;109;0,6728;109;0,1489
I23B;5-83a.02;90;0,5556;90;0,123
I23B;5-83a.2;88;0,5432;88;0,1202
I23B;5-032.8;68;0,4198;68;0,0929
I23B;5-032.00;51;0,3148;51;0,0697
I23B;5-787.3k;11;0,0679;11;0,015
I23B;5-032.02;9;0,0556;9;0,0123
I23B;5-787.kk;8;0,0494;8;0,0109
I23B;5-787.1k;5;0,0309;5;0,0068
I23B;5-787.3r;4;0,0247;4;0,0055
I24B;5-812.5;181;0,9476;183;0,4058
I24B;5-812.eh;75;0,3927;75;0,1663
I24B;1-697.7;48;0,2513;48;0,1064
I24B;5-810.0h;43;0,2251;43;0,0953
I24B;8-919;43;0,2251;43;0,0953
I24B;5-811.0h;24;0,1257;24;0,0532
I24B;5-811.1h;12;0,0628;12;0,0266
I24B;5-812.0h;7;0,0366;7;0,0155
I24B;5-983;4;0,0209;4;0,0089
I27D;5-859.28;16;0,1739;16;0,0514
I27D;8-919;16;0,1739;16;0,0514
I27D;8-915;11;0,1196;11;0,0354
I27D;5-800.00;9;0,0978;9;0,0289
I27D;5-859.18;8;0,087;8;0,0257
I27D;5-854.09;7;0,0761;7;0,0225
I27D;5-814.3;6;0,0652;6;0,0193
I27D;5-852.f8;6;0,0652;6;0,0193
I27D;5-855.21;6;0,0652;6;0,0193
I27D;5-859.11;6;0,0652;6;0,0193
I27D;5-855.18;5;0,0543;5;0,0161
I27D;5-855.41;5;0,0543;5;0,0161
I27D;1-697.7;4;0,0435;4;0,0129
I27D;5-811.0h;4;0,0435;4;0,0129
I27D;5-811.2h;4;0,0435;4;0,0129
I27D;5-812.5;4;0,0435;4;0,0129
I27D;5-855.19;4;0,0435;4;0,0129
I27D;5-855.58;4;0,0435;4;0,0129
I28E;8-910;135;0,9184;135;0,2052
I28E;5-056.x;83;0,5646;83;0,1261
I28E;5-83a.02;68;0,4626;68;0,1033
I28E;5-83a.2;67;0,4558;67;0,1018
I28E;5-986.x;57;0,3878;57;0,0866
I28E;5-989;56;0,381;56;0,0851
I28E;5-032.00;52;0,3537;52;0,079
I28E;5-038.20;52;0,3537;52;0,079
I28E;5-056.6;52;0,3537;52;0,079
I28E;5-811.4e;7;0,0476;7;0,0106
I28E;5-811.4x;7;0,0476;7;0,0106
I28E;5-032.02;5;0,034;5;0,0076
I29B;5-814.3;59;0,4683;59;0,1245
I29B;5-805.7;53;0,4206;53;0,1118
I29B;8-915;48;0,381;48;0,1013
I29B;5-814.4;39;0,3095;39;0,0823
I29B;8-919;36;0,2857;36;0,0759
I29B;5-805.6;33;0,2619;33;0,0696
I29B;5-814.7;29;0,2302;29;0,0612
I29B;5-859.11;22;0,1746;22;0,0464
I29B;5-811.20;16;0,127;16;0,0338
I29B;1-697.1;15;0,119;15;0,0316
I29B;5-814.9;12;0,0952;12;0,0253
I29B;5-801.01;11;0,0873;11;0,0232
I29B;5-814.0;10;0,0794;10;0,0211
I29B;5-782.b0;7;0,0556;7;0,0148
I29B;5-801.g1;6;0,0476;6;0,0127
I29B;5-805.8;6;0,0476;6;0,0127
I29B;5-814.2;6;0,0476;6;0,0127
I29B;5-782.20;4;0,0317;4;0,0084
I29B;5-805.x;4;0,0317;4;0,0084
I29B;5-814.5;4;0,0317;4;0,0084
I29B;5-851.11;4;0,0317;4;0,0084
I29B;5-851.12;4;0,0317;4;0,0084
I29B;5-855.71;4;0,0317;4;0,0084
I29C;5-814.4;131;1,00;131;0,2971
I29C;5-814.3;110;0,8397;110;0,2494
I29C;8-915;72;0,5496;72;0,1633
I29C;8-919;44;0,3359;44;0,0998
I29C;5-811.20;21;0,1603;21;0,0476
I29C;5-782.b0;15;0,1145;15;0,034
I29C;5-810.50;14;0,1069;14;0,0317
I29C;1-697.1;10;0,0763;10;0,0227
I29C;5-810.20;4;0,0305;4;0,0091
I30C;5-813.4;242;0,7806;242;0,2375
I30C;8-915;144;0,4645;144;0,1413
I30C;8-919;94;0,3032;94;0,0922
I30C;5-852.f9;59;0,1903;59;0,0579
I30C;5-812.5;50;0,1613;52;0,051
I30C;5-811.2h;44;0,1419;44;0,0432
I30C;5-852.f8;36;0,1161;36;0,0353
I30C;5-804.8;29;0,0935;29;0,0285
I30C;5-811.1h;28;0,0903;28;0,0275
I30C;5-812.eh;28;0,0903;28;0,0275
I30C;1-697.7;19;0,0613;19;0,0186
I30C;5-812.7;18;0,0581;19;0,0186
I30C;5-786.0;18;0,0581;18;0,0177
I30C;5-813.9;14;0,0452;14;0,0137
I30C;5-930.01;14;0,0452;14;0,0137
I30C;5-983;14;0,0452;14;0,0137
I30C;5-804.3;13;0,0419;13;0,0128
I30C;5-810.9h;13;0,0419;13;0,0128
I30C;5-804.1;11;0,0355;11;0,0108
I30C;8-910;7;0,0226;7;0,0069
I30C;5-811.3h;6;0,0194;6;0,0059
I30C;5-812.fh;6;0,0194;6;0,0059
I30C;5-813.3;6;0,0194;6;0,0059
I30C;8-930;6;0,0194;6;0,0059
I30C;5-786.e;5;0,0161;5;0,0049
I30C;5-801.nh;4;0,0129;4;0,0039
I30C;5-811.0h;4;0,0129;4;0,0039
I30C;5-852.18;4;0,0129;4;0,0039
I30C;5-869.2;4;0,0129;4;0,0039
I32F;5-847.32;45;0,3041;45;0,0955
I32F;8-919;43;0,2905;43;0,0913
I32F;8-915;38;0,2568;38;0,0807
I32F;5-782.9a;34;0,2297;34;0,0722
I32F;5-842.71;31;0,2095;31;0,0658
I32F;5-845.3;27;0,1824;27;0,0573
I32F;5-784.7b;19;0,1284;19;0,0403
I32F;5-840.35;18;0,1216;18;0,0382
I32F;5-783.4a;11;0,0743;11;0,0234
I32F;5-845.10;10;0,0676;10;0,0212
I32F;5-983;10;0,0676;10;0,0212
I32F;5-056.40;8;0,0541;8;0,017
I32F;5-840.33;7;0,0473;7;0,0149
I32F;5-984;7;0,0473;7;0,0149
I32F;5-041.3;6;0,0405;6;0,0127
I32F;5-783.4x;6;0,0405;6;0,0127
I32F;5-844.62;6;0,0405;6;0,0127
I32F;5-849.4;6;0,0405;6;0,0127
I32F;5-855.63;6;0,0405;6;0,0127
I32F;5-041.4;5;0,0338;5;0,0106
I32F;5-786.1;4;0,027;4;0,0085
I32F;5-844.36;4;0,027;4;0,0085
I32F;5-845.4;4;0,027;4;0,0085
I32F;5-846.4;4;0,027;4;0,0085
I32F;5-847.22;4;0,027;4;0,0085
I32F;5-849.5;4;0,027;4;0,0085
I43B;8-915;49;0,5506;49;0,1116
I43B;5-98d.0;42;0,4719;42;0,0957
I43B;8-919;40;0,4494;40;0,0911
I43B;5-829.p;39;0,4382;39;0,0888
I43B;5-822.g1;37;0,4157;37;0,0843
I43B;8-561.1;29;0,3258;29;0,0661
I43B;5-822.h1;16;0,1798;16;0,0364
I43B;5-986.x;13;0,1461;13;0,0296
I43B;9-401.22;13;0,1461;13;0,0296
I43B;5-822.91;12;0,1348;12;0,0273
I43B;5-823.2b;12;0,1348;12;0,0273
I43B;5-829.k;12;0,1348;12;0,0273
I43B;5-800.5h;11;0,1236;11;0,0251
I43B;5-983;11;0,1236;11;0,0251
I43B;5-780.6j;8;0,0899;8;0,0182
I43B;8-930;8;0,0899;8;0,0182
I43B;5-859.18;6;0,0674;6;0,0137
I43B;5-804.0;5;0,0562;5;0,0114
I43B;5-804.4;5;0,0562;5;0,0114
I43B;5-804.5;4;0,0449;4;0,0091
I44C;5-822.g1;619;0,5935;619;0,1598
I44C;8-915;564;0,5407;566;0,1461
I44C;8-561.1;359;0,3442;359;0,0927
I44C;8-919;296;0,2838;297;0,0767
I44C;5-822.j1;201;0,1927;201;0,0519
I44C;8-930;197;0,1889;197;0,0509
I44C;5-822.g2;136;0,1304;136;0,0351
I44C;5-800.5h;127;0,1218;127;0,0328
I44C;5-804.5;123;0,1179;123;0,0318
I44C;5-784.0h;117;0,1122;117;0,0302
I44C;5-986.x;112;0,1074;112;0,0289
I44C;9-401.22;109;0,1045;109;0,0281
I44C;5-822.81;97;0,093;97;0,025
I44C;5-800.4h;80;0,0767;80;0,0207
I44C;5-859.18;75;0,0719;75;0,0194
I44C;5-804.0;71;0,0681;71;0,0183
I44C;5-809.0h;66;0,0633;66;0,017
I44C;5-800.6h;59;0,0566;59;0,0152
I44C;5-983;52;0,0499;52;0,0134
I44C;5-822.k1;50;0,0479;50;0,0129
I44C;5-784.0k;49;0,047;49;0,0127
I44C;5-856.38;41;0,0393;41;0,0106
I44C;8-390.3;38;0,0364;38;0,0098
I44C;5-780.6j;20;0,0192;20;0,0052
I44C;8-800.c0;19;0,0182;19;0,0049
I44C;5-823.1b;18;0,0173;18;0,0046
I44C;8-803.2;16;0,0153;16;0,0041
I44C;5-784.1h;10;0,0096;10;0,0026
I44C;5-800.7h;10;0,0096;10;0,0026
I44C;9-984.7;8;0,0077;8;0,0021
I44C;5-800.1h;7;0,0067;7;0,0018
I44C;5-98d.0;7;0,0067;7;0,0018
I44C;8-561.2;7;0,0067;7;0,0018
I44C;5-800.0h;6;0,0058;6;0,0015
I44C;5-804.4;6;0,0058;6;0,0015
I44C;5-931.0;6;0,0058;6;0,0015
I44C;5-822.g0;5;0,0048;5;0,0013
I44C;5-822.x1;5;0,0048;5;0,0013
I44C;3-222;4;0,0038;4;0,001
I44C;5-787.1k;4;0,0038;4;0,001
I44C;5-800.8h;4;0,0038;4;0,001
I44C;5-823.19;4;0,0038;4;0,001
I44C;5-829.e;4;0,0038;4;0,001
I44C;5-829.n;4;0,0038;4;0,001
I44D;5-822.01;163;0,9702;163;0,2512
I44D;8-915;70;0,4167;70;0,1079
I44D;8-919;61;0,3631;61;0,094
I44D;5-986.x;44;0,2619;44;0,0678
I44D;9-401.22;43;0,256;43;0,0663
I44D;8-561.1;40;0,2381;40;0,0616
I44D;8-930;39;0,2321;39;0,0601
I44D;5-800.5h;32;0,1905;32;0,0493
I44D;5-859.18;27;0,1607;27;0,0416
I44D;5-804.5;20;0,119;20;0,0308
I44D;5-809.0h;19;0,1131;19;0,0293
I44D;5-784.0k;18;0,1071;18;0,0277
I44D;5-800.4h;16;0,0952;16;0,0247
I44D;5-800.6h;15;0,0893;15;0,0231
I44D;5-780.6j;12;0,0714;12;0,0185
I44D;5-784.0h;7;0,0417;7;0,0108
I47C;5-820.00;507;0,6559;507;0,2498
I47C;8-561.1;375;0,4851;375;0,1847
I47C;5-784.0d;282;0,3648;282;0,1389
I47C;5-820.94;195;0,2523;195;0,0961
I47C;8-930;150;0,194;150;0,0739
I47C;5-986.x;113;0,1462;113;0,0557
I47C;8-919;57;0,0737;57;0,0281
I47C;5-820.02;43;0,0556;43;0,0212
I47C;8-915;40;0,0517;40;0,0197
I47C;5-800.5g;39;0,0505;39;0,0192
I47C;5-859.18;26;0,0336;26;0,0128
I47C;8-800.c0;24;0,031;24;0,0118
I47C;5-820.01;20;0,0259;20;0,0099
I47C;8-803.2;17;0,022;17;0,0084
I47C;5-800.4g;15;0,0194;15;0,0074
I47C;5-800.6g;13;0,0168;13;0,0064
I47C;5-983;8;0,0103;8;0,0039
I47C;1-771;7;0,0091;7;0,0034
I47C;5-931.0;5;0,0065;5;0,0025
I47C;9-984.7;5;0,0065;5;0,0025
I47C;5-800.8g;4;0,0052;4;0,002
I47C;5-821.18;4;0,0052;4;0,002
I47C;8-190.40;4;0,0052;4;0,002
I68D;8-910;1265;0,5829;1285;0,2007
I68D;8-561.1;1110;0,5115;1110;0,1734
I68D;8-650;1095;0,5046;1095;0,171
I68D;8-914.02;835;0,3848;953;0,1489
I68D;8-914.12;487;0,2244;519;0,0811
I68D;5-038.21;281;0,1295;294;0,0459
I68D;8-917.13;201;0,0926;202;0,0316
I68D;8-919;136;0,0627;136;0,0212
I68D;8-561.2;129;0,0594;129;0,0201
I68D;8-915;82;0,0378;82;0,0128
I68D;8-914.00;56;0,0258;106;0,0166
I68D;5-83a.01;56;0,0258;56;0,0087
I68D;8-020.5;50;0,023;51;0,008
I68D;8-917.03;45;0,0207;45;0,007
I68D;8-914.10;43;0,0198;54;0,0084
I68D;5-83a.00;43;0,0198;43;0,0067
I68D;5-83a.02;41;0,0189;41;0,0064
I68D;3-802;40;0,0184;41;0,0064
I68D;3-203;22;0,0101;22;0,0034
I68D;9-984.7;20;0,0092;20;0,0031
I68D;8-914.01;9;0,0041;9;0,0014
I68D;8-310.2;7;0,0032;7;0,0011
I68D;9-984.6;7;0,0032;7;0,0011
I68D;5-038.20;6;0,0028;6;0,0009
I68D;9-984.8;6;0,0028;6;0,0009
I68D;3-990;5;0,0023;5;0,0008
I68D;5-83a.2;5;0,0023;5;0,0008
I68D;3-13d.0;4;0,0018;4;0,0006
I68D;5-032.00;4;0,0018;4;0,0006
I68D;8-917.11;4;0,0018;4;0,0006
J09B;5-897.0;59;0,6277;59;0,4155
J09B;5-897.1;34;0,3617;34;0,2394
J09B;8-502;15;0,1596;15;0,1056
J09B;8-506;15;0,1596;15;0,1056
J09B;5-983;8;0,0851;8;0,0563
L17B;5-585.1;78;0,5455;78;0,2524
L17B;1-661;41;0,2867;46;0,1489
L17B;8-137.00;26;0,1818;27;0,0874
L17B;5-562.9;25;0,1748;26;0,0841
L17B;5-585.0;17;0,1189;17;0,055
L17B;5-596.01;13;0,0909;13;0,0421
L17B;8-132.x;12;0,0839;12;0,0388
L17B;8-132.3;11;0,0769;11;0,0356
L17B;5-582.1;10;0,0699;10;0,0324
L17B;3-13d.5;9;0,0629;9;0,0291
L17B;5-581.1;9;0,0629;9;0,0291
L17B;1-336;5;0,035;8;0,0259
L17B;3-207;5;0,035;5;0,0162
L17B;3-992;4;0,028;6;0,0194
L17B;3-990;4;0,028;4;0,0129
L20B;5-573.41;55;0,5914;55;0,1978
L20B;8-541.4;28;0,3011;28;0,1007
L20B;8-132.3;27;0,2903;27;0,0971
L20B;8-137.2;14;0,1505;15;0,054
L20B;8-137.00;13;0,1398;13;0,0468
L20B;3-13d.0;12;0,129;12;0,0432
L20B;3-13d.5;11;0,1183;11;0,0396
L20B;5-573.40;11;0,1183;11;0,0396
L20B;5-98b;10;0,1075;10;0,036
L20B;1-661;9;0,0968;10;0,036
L20B;5-550.31;8;0,086;8;0,0288
L20B;5-985.x;8;0,086;8;0,0288
L20B;5-562.4;6;0,0645;7;0,0252
L20B;5-562.5;6;0,0645;6;0,0216
L20B;5-983;6;0,0645;6;0,0216
L20B;8-137.10;6;0,0645;6;0,0216
L20B;5-989;5;0,0538;5;0,018
L20B;5-585.1;4;0,043;4;0,0144
L20C;5-573.40;549;0,7776;553;0,2952
L20C;8-132.3;364;0,5156;366;0,1954
L20C;8-541.4;93;0,1317;93;0,0497
L20C;1-661;81;0,1147;108;0,0577
L20C;8-137.00;70;0,0992;85;0,0454
L20C;3-13d.5;58;0,0822;69;0,0368
L20C;8-137.2;57;0,0807;57;0,0304
L20C;5-562.4;52;0,0737;52;0,0278
L20C;5-570.0;36;0,051;37;0,0198
L20C;1-336;27;0,0382;50;0,0267
L20C;3-990;22;0,0312;25;0,0133
L20C;5-585.1;21;0,0297;21;0,0112
L20C;3-207;20;0,0283;20;0,0107
L20C;5-562.5;20;0,0283;20;0,0107
L20C;5-585.0;18;0,0255;18;0,0096
L20C;3-225;17;0,0241;17;0,0091
L20C;3-992;16;0,0227;16;0,0085
L20C;3-13d.0;14;0,0198;15;0,008
L20C;5-983;13;0,0184;13;0,0069
L20C;5-560.2;12;0,017;14;0,0075
L20C;5-550.21;12;0,017;12;0,0064
L20C;8-137.10;11;0,0156;11;0,0059
L20C;1-665;10;0,0142;11;0,0059
L20C;5-573.2;9;0,0127;9;0,0048
L20C;5-573.3;9;0,0127;9;0,0048
L20C;8-132.x;9;0,0127;9;0,0048
L20C;3-222;8;0,0113;8;0,0043
L20C;5-985.x;8;0,0113;8;0,0043
L20C;8-132.1;8;0,0113;8;0,0043
L20C;5-561.2;7;0,0099;8;0,0043
L20C;5-561.7;7;0,0099;8;0,0043
L20C;3-206;6;0,0085;6;0,0032
L20C;9-984.7;6;0,0085;6;0,0032
L20C;1-460.1;5;0,0071;5;0,0027
L20C;1-460.2;5;0,0071;5;0,0027
L20C;5-562.8;5;0,0071;5;0,0027
L20C;5-581.1;5;0,0071;5;0,0027
L20C;8-139.00;5;0,0071;5;0,0027
L20C;1-464.00;4;0,0057;5;0,0027
L20C;8-147.y;4;0,0057;5;0,0027
L20C;5-561.5;4;0,0057;4;0,0021
L20C;8-137.03;4;0,0057;4;0,0021
L63F;3-13d.0;10;0,098;10;0,1724
L63F;3-990;9;0,0882;9;0,1552
L63F;3-207;6;0,0588;6;0,1034
L63F;8-132.x;5;0,049;5;0,0862
L64B;8-137.00;105;0,4907;106;0,2066
L64B;3-13d.5;95;0,4439;98;0,191
L64B;1-661;51;0,2383;54;0,1053
L64B;8-137.10;39;0,1822;40;0,078
L64B;8-132.3;26;0,1215;28;0,0546
L64B;3-13d.0;24;0,1121;24;0,0468
L64B;8-132.x;18;0,0841;18;0,0351
L64B;8-137.2;16;0,0748;17;0,0331
L64B;3-990;16;0,0748;16;0,0312
L64B;3-207;14;0,0654;14;0,0273
L64B;5-560.2;11;0,0514;11;0,0214
L64B;5-572.1;9;0,0421;10;0,0195
L64B;3-992;9;0,0421;9;0,0175
L64B;3-225;8;0,0374;8;0,0156
L64B;3-206;7;0,0327;7;0,0136
L64B;9-984.8;6;0,028;6;0,0117
L64B;9-984.a;5;0,0234;5;0,0097
L64B;9-984.7;4;0,0187;4;0,0078
L64D;3-13d.0;40;0,3636;40;0,40
L64D;3-207;22;0,20;22;0,22
