IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt6c;IO_KArt7;IO_KArt8;IO_Summe
O01E;9;0,00;0,00;11,02;0,00;0,00;0,00;0,99;0,00;0,00;0,79;3,67;16,47
O01E;10;1,16;0,00;11,55;0,01;0,00;0,00;7,44;0,00;13,81;1,01;2,85;37,83
O01E;11;0,17;0,00;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,02;0,06;0,26
O01E;12;2,02;0,00;12,86;0,03;0,00;0,00;0,51;0,00;0,00;0,23;2,74;18,39
O01E;13;3,17;0,00;5,59;0,01;0,00;0,00;0,32;0,00;0,00;0,10;1,07;10,26
O01F;1;0,00;564,11;3,98;17,12;1,26;0,00;27,07;0,00;0,61;108,76;487,79;1210,70
O01F;2;0,25;0,32;0,00;0,02;0,00;0,00;0,06;0,00;0,00;0,08;0,35;1,08
O01F;4;0,00;0,00;126,40;5,94;0,30;0,05;41,77;28,69;0,96;48,98;71,49;324,58
O01F;5;133,02;0,00;88,93;7,83;0,00;0,00;25,88;0,04;1,60;12,12;44,12;313,54
O01F;6;0,00;0,00;364,14;17,09;0,00;0,00;53,79;0,00;0,05;19,79;78,44;533,30
O01F;9;0,00;0,00;9,75;0,00;0,00;0,00;0,88;0,00;0,00;0,70;3,24;14,57
O01F;10;1,06;0,00;9,87;0,01;1,06;0,00;6,23;0,00;8,70;0,97;2,71;30,61
O01F;12;1,44;0,00;8,83;0,02;0,00;0,00;0,37;0,00;0,00;0,17;1,88;12,71
O01F;13;4,13;0,00;7,44;0,05;0,00;0,00;0,50;0,00;0,00;0,15;1,62;13,89
O01H;1;0,00;486,63;14,37;12,14;1,72;0,00;23,33;0,00;0,90;100,96;404,73;1044,78
O01H;2;0,13;0,16;0,00;0,01;0,00;0,00;0,03;0,00;0,00;0,04;0,17;0,54
O01H;4;0,00;0,00;155,75;3,87;0,35;0,02;51,78;26,30;1,42;51,46;82,92;373,87
O01H;5;137,23;0,00;91,90;7,83;0,00;0,00;24,55;0,02;2,36;13,79;45,60;323,28
O01H;6;0,00;0,00;200,85;10,19;0,00;0,00;34,49;0,00;0,08;17,53;70,28;333,42
O01H;9;0,00;0,00;13,13;0,00;0,00;0,00;1,18;0,00;0,00;0,95;4,37;19,63
O01H;10;0,38;0,00;7,43;0,01;0,00;0,00;5,91;0,00;1,65;0,78;2,07;18,23
O01H;11;0,16;0,00;0,04;0,00;0,00;0,00;0,01;0,00;0,00;0,05;0,10;0,36
O01H;12;1,56;0,00;10,44;0,02;0,00;0,00;0,40;0,00;0,00;0,22;2,37;15,01
O01H;13;1,47;0,00;1,70;0,05;0,00;0,00;0,20;0,00;0,00;0,05;0,51;3,98
O60C;1;0,00;351,40;6,19;9,05;0,60;0,00;16,92;0,00;0,17;82,71;365,17;832,21
O60C;4;0,00;0,00;0,00;0,07;0,00;0,00;1,05;0,00;0,28;1,17;1,17;3,74
O60C;5;6,32;0,00;3,95;0,35;0,00;0,00;0,74;0,00;0,46;0,36;1,77;13,95
O60C;6;0,00;0,00;438,68;17,32;0,00;0,00;58,84;0,00;0,01;27,85;96,90;639,60
O60C;9;0,00;0,00;10,94;0,00;0,00;0,00;0,98;0,00;0,00;0,79;3,64;16,35
O60C;10;0,76;0,00;8,52;0,01;0,00;0,00;4,87;0,00;5,10;0,70;2,23;22,19
O60C;12;1,84;0,00;11,17;0,02;0,00;0,00;0,47;0,00;0,00;0,20;2,33;16,03
O60C;13;3,56;0,00;5,32;0,03;0,00;0,00;0,35;0,00;0,00;0,13;1,13;10,52
O60D;1;0,00;315,15;11,22;8,53;1,52;0,00;14,74;0,00;0,03;70,64;318,45;740,28
O60D;4;0,00;0,00;0,21;0,03;0,00;0,00;0,39;0,05;0,05;0,38;0,41;1,52
O60D;5;3,30;0,00;2,11;0,22;0,00;0,00;0,38;0,00;0,08;0,36;0,80;7,25
O60D;6;0,00;0,00;374,94;15,62;0,00;0,00;51,43;0,00;0,00;27,73;105,03;574,75
O60D;9;0,00;0,00;3,23;0,00;0,00;0,00;0,29;0,00;0,00;0,23;1,08;4,83
O60D;10;0,58;0,00;6,94;0,01;0,00;0,00;3,96;0,00;4,27;0,60;2,06;18,42
O60D;11;0,13;0,00;0,03;0,01;0,00;0,00;0,01;0,00;0,00;0,02;0,05;0,25
O60D;12;1,07;0,00;6,56;0,02;0,00;0,00;0,27;0,00;0,00;0,12;1,41;9,45
O60D;13;2,87;0,00;4,72;0,03;0,00;0,00;0,32;0,00;0,00;0,12;1,05;9,11
O65B;1;0,00;299,15;10,79;17,14;0,00;0,00;15,92;0,00;0,27;70,89;368,04;782,20
O65B;4;0,00;0,00;0,14;0,02;0,00;0,00;0,00;0,00;0,00;0,04;0,09;0,29
O65B;6;0,00;0,00;21,06;0,53;0,00;0,00;1,88;0,00;0,00;2,47;10,28;36,22
O65B;8;0,05;0,00;0,08;0,01;0,00;0,00;0,03;0,00;0,00;0,02;0,04;0,23
O65B;9;0,02;0,00;0,11;0,00;0,00;0,00;0,00;0,00;0,00;0,02;0,02;0,17
O65B;10;0,42;0,00;6,06;0,01;0,00;0,00;3,51;0,00;14,74;0,53;1,88;27,15
O65B;11;1,04;0,00;0,49;0,07;0,00;0,00;0,14;0,00;0,00;0,20;0,45;2,39
O65B;12;0,00;0,00;0,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,34
O65B;13;6,93;0,00;7,42;0,28;0,00;0,00;0,57;0,00;0,00;0,47;2,71;18,38
P67C;1;0,00;462,16;2,99;11,92;0,00;0,00;22,03;0,00;4,36;101,22;358,96;963,64
P67C;10;0,77;0,00;7,57;0,01;0,00;0,00;4,34;0,00;1,80;0,78;1,86;17,13
P67C;12;0,31;0,00;1,84;0,00;0,00;0,00;0,08;0,00;0,00;0,03;0,38;2,64
P67E;1;0,02;286,22;3,13;5,36;0,25;0,00;12,63;0,00;0,61;72,52;285,81;666,55
P67E;4;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,01;0,01;0,03
P67E;10;0,16;0,00;2,16;0,00;0,00;0,00;1,38;0,00;1,00;0,25;0,56;5,51
P67E;11;0,11;0,00;0,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,04;0,31
P67E;12;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01
