pr_Pepp;pr_Code;pr_FaelleAnzahl;pr_FaelleAnteil;pr_NennungenAnzahl;pr_NennungenAnteil
PA02B;1-207.0;234;0,0467;241;0,0075
PA02B;9-980.0;231;0,0461;302;0,0094
PA02B;9-980.1;185;0,0369;208;0,0065
PA02B;9-615.20;161;0,0321;194;0,006
PA02B;9-615.10;160;0,0319;192;0,006
PA02B;1-903;158;0,0315;176;0,0055
PA02B;3-200;155;0,0309;163;0,0051
PA02B;9-614.24;151;0,0301;174;0,0054
PA02B;9-640.00;143;0,0285;205;0,0064
PA02B;9-606.4;140;0,0279;164;0,0051
PA02B;9-640.01;135;0,0269;210;0,0065
PA02B;9-640.11;131;0,0261;267;0,0083
PA02B;9-615.0;109;0,0217;131;0,0041
PA02B;9-605.2;107;0,0213;129;0,004
PA02B;9-640.12;96;0,0191;286;0,0089
PA02B;9-605.3;94;0,0187;124;0,0039
PA02B;9-614.12;94;0,0187;105;0,0033
PA02B;9-615.21;94;0,0187;109;0,0034
PA02B;9-640.10;75;0,015;101;0,0031
PA02B;9-614.25;72;0,0144;77;0,0024
PA02B;3-800;67;0,0134;71;0,0022
PA02B;9-640.02;67;0,0134;88;0,0027
PA02B;9-606.5;66;0,0132;71;0,0022
PA02B;9-640.03;64;0,0128;108;0,0034
PA02B;9-615.22;59;0,0118;68;0,0021
PA02B;9-641.1;42;0,0084;73;0,0023
PA02B;9-615.11;41;0,0082;42;0,0013
PA02B;9-615.23;40;0,008;42;0,0013
PA02B;9-614.13;37;0,0074;39;0,0012
PA02B;9-606.6;34;0,0068;39;0,0012
PA02B;9-614.26;33;0,0066;38;0,0012
PA02B;9-982.0;33;0,0066;36;0,0011
PA02B;9-981.3;30;0,006;34;0,0011
PA02B;9-982.1;29;0,0058;33;0,001
PA02B;9-616.10;22;0,0044;28;0,0009
PA02B;9-616.20;22;0,0044;23;0,0007
PA02B;3-820;21;0,0042;21;0,0007
PA02B;9-643.1;21;0,0042;21;0,0007
PA02B;9-614.27;20;0,004;22;0,0007
PA02B;9-642;20;0,004;43;0,0013
PA02B;9-614.28;16;0,0032;16;0,0005
PA02B;3-990;15;0,003;15;0,0005
PA02B;1-632;14;0,0028;17;0,0005
PA02B;9-615.24;14;0,0028;15;0,0005
PA02B;9-616.0;14;0,0028;16;0,0005
PA02B;9-616.21;14;0,0028;17;0,0005
PA02B;3-220;13;0,0026;13;0,0004
PA02B;3-993;13;0,0026;13;0,0004
PA02B;9-606.8;13;0,0026;14;0,0004
PA02B;9-615.12;13;0,0026;14;0,0004
PA02B;9-624.0;13;0,0026;24;0,0007
PA02B;3-802;12;0,0024;14;0,0004
PA02B;9-615.25;12;0,0024;13;0,0004
PA02B;9-606.7;11;0,0022;12;0,0004
PA02B;9-641.0;10;0,002;19;0,0006
PA02B;9-624.1;9;0,0018;13;0,0004
PA02B;1-440.a;8;0,0016;11;0,0003
PA02B;9-605.4;8;0,0016;10;0,0003
PA02B;9-616.11;8;0,0016;15;0,0005
PA02B;9-643.2;8;0,0016;8;0,0002
PA02B;8-930;7;0,0014;9;0,0003
PA02B;9-606.9;7;0,0014;7;0,0002
PA02B;9-616.22;7;0,0014;8;0,0002
PA02B;9-625.0;7;0,0014;9;0,0003
PA02B;9-625.2;7;0,0014;8;0,0002
PA02B;3-203;6;0,0012;6;0,0002
PA02B;8-548.0;6;0,0012;7;0,0002
PA02B;9-614.29;6;0,0012;6;0,0002
PA02B;9-625.1;6;0,0012;6;0,0002
PA02B;1-204.2;5;0,001;5;0,0002
PA02B;1-206;5;0,001;9;0,0003
PA02B;1-650.2;5;0,001;5;0,0002
PA02B;3-202;5;0,001;5;0,0002
PA02B;3-207;5;0,001;5;0,0002
PA02B;3-225;5;0,001;5;0,0002
PA02B;9-605.5;5;0,001;7;0,0002
PA02B;9-614.2r;5;0,001;6;0,0002
PA02B;9-615.13;5;0,001;5;0,0002
PA02B;9-616.23;5;0,001;6;0,0002
PA02B;9-981.4;5;0,001;5;0,0002
PA02B;1-610.1;4;0,0008;4;0,0001
PA02B;3-05d;4;0,0008;4;0,0001
PA02B;3-222;4;0,0008;4;0,0001
PA02B;3-825;4;0,0008;4;0,0001
PA02B;9-605.6;4;0,0008;5;0,0002
PA02B;9-606.a;4;0,0008;4;0,0001
PA02B;9-615.27;4;0,0008;4;0,0001
PA02B;9-625.3;4;0,0008;4;0,0001
PA02B;9-625.4;4;0,0008;4;0,0001
PA02C;9-981.0;9286;0,7175;12021;0,1316
PA02C;9-981.1;8835;0,6826;11042;0,1209
PA02C;9-606.0;6632;0,5124;9849;0,1078
PA02C;9-605.0;6426;0,4965;10642;0,1165
PA02C;9-606.1;4780;0,3693;6568;0,0719
PA02C;9-614.10;3542;0,2737;4605;0,0504
PA02C;9-614.20;3176;0,2454;3929;0,043
PA02C;9-604;2808;0,217;3277;0,0359
PA02C;9-606.2;2435;0,1881;3006;0,0329
PA02C;9-614.21;2111;0,1631;2445;0,0268
PA02C;9-614.0;1574;0,1216;1920;0,021
PA02C;9-605.1;1293;0,0999;1584;0,0173
PA02C;1-903;1261;0,0974;1386;0,0152
PA02C;1-207.0;1146;0,0885;1192;0,0131
PA02C;9-606.3;1045;0,0807;1207;0,0132
PA02C;9-614.22;982;0,0759;1093;0,012
PA02C;9-614.11;940;0,0726;1037;0,0114
PA02C;9-615.10;761;0,0588;873;0,0096
PA02C;9-615.20;645;0,0498;758;0,0083
PA02C;9-980.0;645;0,0498;953;0,0104
PA02C;3-200;609;0,0471;653;0,0071
PA02C;9-640.11;604;0,0467;861;0,0094
PA02C;9-614.23;566;0,0437;638;0,007
PA02C;9-980.1;546;0,0422;603;0,0066
PA02C;9-615.21;522;0,0403;577;0,0063
PA02C;9-606.4;430;0,0332;474;0,0052
PA02C;3-800;427;0,033;432;0,0047
PA02C;9-615.0;407;0,0314;473;0,0052
PA02C;9-640.12;364;0,0281;647;0,0071
PA02C;9-605.2;363;0,028;467;0,0051
PA02C;9-640.00;305;0,0236;365;0,004
PA02C;9-640.01;292;0,0226;349;0,0038
PA02C;9-640.10;272;0,021;287;0,0031
PA02C;9-614.24;249;0,0192;270;0,003
PA02C;9-981.3;249;0,0192;263;0,0029
PA02C;9-615.22;240;0,0185;271;0,003
PA02C;9-982.1;219;0,0169;267;0,0029
PA02C;9-614.12;212;0,0164;228;0,0025
PA02C;9-982.0;200;0,0155;228;0,0025
PA02C;9-606.5;191;0,0148;209;0,0023
PA02C;9-641.1;190;0,0147;494;0,0054
PA02C;9-615.11;174;0,0134;180;0,002
PA02C;9-615.23;131;0,0101;149;0,0016
PA02C;9-614.25;129;0,01;138;0,0015
PA02C;9-606.6;98;0,0076;108;0,0012
PA02C;9-605.3;97;0,0075;108;0,0012
PA02C;9-616.10;82;0,0063;99;0,0011
PA02C;9-615.24;81;0,0063;93;0,001
PA02C;9-614.26;79;0,0061;82;0,0009
PA02C;9-616.20;64;0,0049;69;0,0008
PA02C;9-640.02;61;0,0047;67;0,0007
PA02C;3-990;57;0,0044;64;0,0007
PA02C;9-606.7;55;0,0042;59;0,0006
PA02C;3-820;48;0,0037;48;0,0005
PA02C;9-616.21;46;0,0036;50;0,0005
PA02C;1-206;44;0,0034;61;0,0007
PA02C;9-615.12;42;0,0032;44;0,0005
PA02C;9-615.25;39;0,003;43;0,0005
PA02C;9-614.13;38;0,0029;39;0,0004
PA02C;9-616.0;38;0,0029;41;0,0004
PA02C;9-640.03;34;0,0026;34;0,0004
PA02C;9-641.0;32;0,0025;48;0,0005
PA02C;9-614.27;31;0,0024;33;0,0004
PA02C;1-632;30;0,0023;32;0,0004
PA02C;9-615.26;30;0,0023;35;0,0004
PA02C;9-616.11;30;0,0023;39;0,0004
PA02C;9-616.22;28;0,0022;34;0,0004
PA02C;9-606.8;26;0,002;29;0,0003
PA02C;3-802;25;0,0019;29;0,0003
PA02C;3-993;25;0,0019;27;0,0003
PA02C;1-205;22;0,0017;22;0,0002
PA02C;9-624.0;22;0,0017;37;0,0004
PA02C;1-242;20;0,0015;20;0,0002
PA02C;1-204.2;19;0,0015;20;0,0002
PA02C;1-220.0;18;0,0014;20;0,0002
PA02C;3-203;18;0,0014;18;0,0002
PA02C;8-930;17;0,0013;20;0,0002
PA02C;9-614.28;17;0,0013;17;0,0002
PA02C;3-225;16;0,0012;17;0,0002
PA02C;9-980.4;16;0,0012;16;0,0002
PA02C;9-615.27;15;0,0012;17;0,0002
PA02C;1-440.a;14;0,0011;14;0,0002
PA02C;3-220;14;0,0011;14;0,0002
PA02C;3-222;14;0,0011;15;0,0002
PA02C;9-616.23;14;0,0011;17;0,0002
PA02C;9-606.9;13;0,001;17;0,0002
PA02C;3-806;12;0,0009;12;0,0001
PA02C;9-616.25;12;0,0009;13;0,0001
PA02C;9-614.29;11;0,0008;12;0,0001
PA02C;9-625.2;11;0,0008;15;0,0002
PA02C;3-205;10;0,0008;11;0,0001
PA02C;9-615.13;10;0,0008;10;0,0001
PA02C;9-616.24;10;0,0008;12;0,0001
PA02C;9-625.1;10;0,0008;10;0,0001
PA02C;1-610.1;9;0,0007;10;0,0001
PA02C;9-624.1;9;0,0007;11;0,0001
PA02C;3-05d;8;0,0006;8;0,0001
PA02C;9-615.2a;8;0,0006;8;0,0001
PA02C;9-625.3;8;0,0006;10;0,0001
PA02C;9-642;8;0,0006;16;0,0002
PA02C;9-981.4;8;0,0006;10;0,0001
PA02C;1-440.9;7;0,0005;7;0,0001
PA02C;1-653;7;0,0005;7;0,0001
PA02C;9-606.a;7;0,0005;7;0,0001
PA02C;9-606.b;7;0,0005;7;0,0001
PA02C;9-606.c;7;0,0005;8;0,0001
PA02C;9-614.2b;7;0,0005;7;0,0001
PA02C;9-615.28;7;0,0005;7;0,0001
PA02C;9-664.0;7;0,0005;13;0,0001
PA02C;9-665.2;7;0,0005;9;0,0001
PA02C;3-823;6;0,0005;9;0,0001
PA02C;3-994;6;0,0005;6;0,0001
PA02C;8-171.0;6;0,0005;6;0,0001
PA02C;9-614.14;6;0,0005;6;0,0001
PA02C;9-614.2a;6;0,0005;6;0,0001
PA02C;9-625.0;6;0,0005;6;0,0001
PA02C;1-650.2;5;0,0004;5;0,0001
PA02C;1-710;5;0,0004;6;0,0001
PA02C;3-228;5;0,0004;5;0,0001
PA02C;3-825;5;0,0004;5;0,0001
PA02C;3-84x;5;0,0004;5;0,0001
PA02C;8-900;5;0,0004;6;0,0001
PA02C;9-615.29;5;0,0004;5;0,0001
PA02C;9-615.2r;5;0,0004;5;0,0001
PA02C;9-616.12;5;0,0004;6;0,0001
PA02C;9-625.4;5;0,0004;6;0,0001
PA02C;9-665.0;5;0,0004;7;0,0001
PA02C;9-665.3;5;0,0004;5;0,0001
PA02C;9-980.5;5;0,0004;5;0,0001
PA02C;1-650.1;4;0,0003;4;0
PA02C;3-207;4;0,0003;4;0
PA02C;3-80x;4;0,0003;5;0,0001
PA02C;8-191.20;4;0,0003;4;0
PA02C;8-560.0;4;0,0003;4;0
PA02C;9-605.4;4;0,0003;4;0
PA02C;9-615.2b;4;0,0003;5;0,0001
PA02C;9-643.0;4;0,0003;4;0
PA02C;9-664.1;4;0,0003;9;0,0001
PA02C;9-665.1;4;0,0003;6;0,0001
PA02C;9-665.4;4;0,0003;4;0
PA02C;9-665.5;4;0,0003;5;0,0001
PA02C;9-671.00;4;0,0003;5;0,0001
PA02C;9-981.2;4;0,0003;4;0
PA02D;9-981.1;15037;0,637;17924;0,1472
PA02D;9-981.0;14590;0,618;17121;0,1407
PA02D;9-606.0;9672;0,4097;14577;0,1198
PA02D;9-605.0;7137;0,3023;11025;0,0906
PA02D;9-604;6028;0,2553;7119;0,0585
PA02D;9-614.20;5531;0,2343;6793;0,0558
PA02D;9-614.10;4739;0,2007;5753;0,0473
PA02D;9-606.1;4705;0,1993;6397;0,0526
PA02D;9-614.0;4308;0,1825;5094;0,0418
PA02D;9-614.21;2499;0,1059;2833;0,0233
PA02D;9-606.2;2294;0,0972;3049;0,025
PA02D;9-980.0;1629;0,069;1885;0,0155
PA02D;9-605.1;1580;0,0669;1945;0,016
PA02D;9-614.11;1486;0,0629;1662;0,0137
PA02D;9-614.22;1219;0,0516;1403;0,0115
PA02D;9-606.3;1129;0,0478;1393;0,0114
PA02D;9-980.1;1124;0,0476;1214;0,01
PA02D;3-200;1070;0,0453;1130;0,0093
PA02D;1-207.0;822;0,0348;851;0,007
PA02D;1-903;708;0,03;731;0,006
PA02D;9-614.23;598;0,0253;700;0,0058
PA02D;9-615.0;546;0,0231;561;0,0046
PA02D;9-606.4;508;0,0215;574;0,0047
PA02D;9-640.11;473;0,02;753;0,0062
PA02D;9-640.00;460;0,0195;561;0,0046
PA02D;9-640.12;438;0,0186;1219;0,01
PA02D;9-982.0;432;0,0183;502;0,0041
PA02D;9-615.20;385;0,0163;402;0,0033
PA02D;9-615.10;320;0,0136;328;0,0027
PA02D;9-605.2;306;0,013;365;0,003
PA02D;9-640.01;305;0,0129;351;0,0029
PA02D;9-614.12;302;0,0128;313;0,0026
PA02D;3-800;299;0,0127;303;0,0025
PA02D;9-614.24;282;0,0119;350;0,0029
PA02D;9-982.1;267;0,0113;300;0,0025
PA02D;9-640.10;212;0,009;243;0,002
PA02D;9-641.1;210;0,0089;346;0,0028
PA02D;9-606.5;195;0,0083;215;0,0018
PA02D;9-615.21;168;0,0071;175;0,0014
PA02D;9-614.25;152;0,0064;159;0,0013
PA02D;9-606.6;117;0,005;125;0,001
PA02D;3-990;107;0,0045;112;0,0009
PA02D;3-820;105;0,0044;108;0,0009
PA02D;9-616.0;86;0,0036;86;0,0007
PA02D;9-614.26;84;0,0036;87;0,0007
PA02D;9-981.3;83;0,0035;89;0,0007
PA02D;9-615.11;75;0,0032;76;0,0006
PA02D;9-624.0;74;0,0031;130;0,0011
PA02D;9-640.02;73;0,0031;77;0,0006
PA02D;1-632;71;0,003;77;0,0006
PA02D;9-605.3;68;0,0029;75;0,0006
PA02D;9-606.7;60;0,0025;68;0,0006
PA02D;9-614.27;54;0,0023;58;0,0005
PA02D;3-993;52;0,0022;52;0,0004
PA02D;3-203;43;0,0018;44;0,0004
PA02D;9-616.20;42;0,0018;43;0,0004
PA02D;9-625.3;42;0,0018;69;0,0006
PA02D;9-615.22;41;0,0017;41;0,0003
PA02D;9-625.2;39;0,0017;48;0,0004
PA02D;9-642;39;0,0017;66;0,0005
PA02D;1-206;38;0,0016;51;0,0004
PA02D;9-624.1;38;0,0016;58;0,0005
PA02D;9-640.03;35;0,0015;35;0,0003
PA02D;9-606.8;33;0,0014;40;0,0003
PA02D;9-616.10;33;0,0014;33;0,0003
PA02D;1-440.a;32;0,0014;33;0,0003
PA02D;9-614.13;32;0,0014;35;0,0003
PA02D;3-220;29;0,0012;30;0,0002
PA02D;1-204.2;27;0,0011;28;0,0002
PA02D;9-641.0;27;0,0011;30;0,0002
PA02D;3-225;26;0,0011;26;0,0002
PA02D;9-625.0;23;0,001;30;0,0002
PA02D;9-643.0;23;0,001;23;0,0002
PA02D;9-614.28;22;0,0009;26;0,0002
PA02D;9-625.1;22;0,0009;26;0,0002
PA02D;3-222;21;0,0009;21;0,0002
PA02D;9-606.9;20;0,0008;22;0,0002
PA02D;3-205;19;0,0008;21;0,0002
PA02D;3-802;19;0,0008;20;0,0002
PA02D;9-615.23;19;0,0008;21;0,0002
PA02D;9-606.a;18;0,0008;18;0,0001
PA02D;9-614.29;18;0,0008;20;0,0002
PA02D;3-84x;17;0,0007;17;0,0001
PA02D;9-625.4;17;0,0007;26;0,0002
PA02D;1-208.2;16;0,0007;20;0,0002
PA02D;1-710;16;0,0007;23;0,0002
PA02D;9-615.24;16;0,0007;16;0,0001
PA02D;9-983.1;16;0,0007;16;0,0001
PA02D;1-205;15;0,0006;15;0,0001
PA02D;9-615.12;15;0,0006;15;0,0001
PA02D;9-980.5;15;0,0006;15;0,0001
PA02D;9-605.4;14;0,0006;16;0,0001
PA02D;8-930;13;0,0006;13;0,0001
PA02D;9-981.4;13;0,0006;16;0,0001
PA02D;3-806;12;0,0005;13;0,0001
PA02D;9-614.2b;12;0,0005;13;0,0001
PA02D;9-615.25;12;0,0005;13;0,0001
PA02D;3-226;11;0,0005;11;0,0001
PA02D;9-616.21;11;0,0005;11;0,0001
PA02D;9-624.2;11;0,0005;15;0,0001
PA02D;9-980.4;11;0,0005;12;0,0001
PA02D;3-994;10;0,0004;11;0,0001
PA02D;5-900.04;10;0,0004;10;0,0001
PA02D;9-616.11;10;0,0004;10;0,0001
PA02D;1-207.2;9;0,0004;12;0,0001
PA02D;9-614.2c;9;0,0004;9;0,0001
PA02D;9-980.3;9;0,0004;9;0,0001
PA02D;9-981.5;9;0,0004;9;0,0001
PA02D;3-207;8;0,0003;8;0,0001
PA02D;9-664.0;8;0,0003;12;0,0001
PA02D;9-983.2;8;0,0003;8;0,0001
PA02D;1-440.9;7;0,0003;8;0,0001
PA02D;3-202;7;0,0003;7;0,0001
PA02D;8-900;7;0,0003;12;0,0001
PA02D;9-606.b;7;0,0003;8;0,0001
PA02D;9-614.2a;7;0,0003;7;0,0001
PA02D;9-614.2r;7;0,0003;7;0,0001
PA02D;3-052;6;0,0003;6;0
PA02D;9-606.c;6;0,0003;7;0,0001
PA02D;9-614.2d;6;0,0003;6;0
PA02D;9-665.0;6;0,0003;7;0,0001
PA02D;9-665.1;6;0,0003;6;0
PA02D;9-981.2;6;0,0003;6;0
PA02D;1-653;5;0,0002;5;0
PA02D;3-100.0;5;0,0002;5;0
PA02D;3-20x;5;0,0002;5;0
PA02D;3-221;5;0,0002;5;0
PA02D;8-800.c0;5;0,0002;5;0
PA02D;9-605.5;5;0,0002;5;0
PA02D;9-615.29;5;0,0002;5;0
PA02D;9-625.5;5;0,0002;6;0
PA02D;1-650.1;4;0,0002;5;0
PA02D;1-650.2;4;0,0002;4;0
PA02D;3-823;4;0,0002;4;0
PA02D;3-826;4;0,0002;4;0
PA02D;3-828;4;0,0002;4;0
PA02D;8-547.31;4;0,0002;6;0
PA02D;9-606.e;4;0,0002;4;0
PA02D;9-606.r;4;0,0002;4;0
PA02D;9-614.14;4;0,0002;4;0
PA02D;9-614.2k;4;0,0002;4;0
PA02D;9-615.26;4;0,0002;6;0
PA02D;9-615.2a;4;0,0002;4;0
PA03A;9-980.0;3528;0,5252;5696;0,073
PA03A;9-606.0;3524;0,5246;9027;0,1157
PA03A;9-980.1;2917;0,4342;3955;0,0507
PA03A;9-606.1;2490;0,3706;5251;0,0673
PA03A;9-605.0;2401;0,3574;5418;0,0695
PA03A;9-604;2145;0,3193;3714;0,0476
PA03A;9-614.20;1831;0,2726;3651;0,0468
PA03A;9-982.0;1721;0,2562;2247;0,0288
PA03A;9-606.2;1470;0,2188;2554;0,0327
PA03A;9-982.1;1388;0,2066;1811;0,0232
PA03A;9-614.0;1254;0,1867;2331;0,0299
PA03A;1-207.0;1231;0,1832;1454;0,0186
PA03A;9-614.10;1162;0,173;1900;0,0244
PA03A;9-615.20;1096;0,1631;2018;0,0259
PA03A;9-614.21;1070;0,1593;1751;0,0224
PA03A;1-903;959;0,1428;1044;0,0134
PA03A;9-606.3;873;0,1299;1377;0,0177
PA03A;3-200;858;0,1277;912;0,0117
PA03A;9-615.10;731;0,1088;1136;0,0146
PA03A;9-614.22;679;0,1011;970;0,0124
PA03A;9-605.1;672;0,1;1082;0,0139
PA03A;9-615.0;662;0,0985;1212;0,0155
PA03A;9-640.00;644;0,0959;1265;0,0162
PA03A;9-640.01;641;0,0954;1243;0,0159
PA03A;9-615.21;606;0,0902;971;0,0124
PA03A;9-606.4;500;0,0744;705;0,009
PA03A;9-614.23;410;0,061;563;0,0072
PA03A;9-615.22;387;0,0576;541;0,0069
PA03A;3-800;384;0,0572;406;0,0052
PA03A;9-640.02;363;0,054;531;0,0068
PA03A;9-640.03;344;0,0512;627;0,008
PA03A;9-614.11;302;0,045;365;0,0047
PA03A;9-606.5;282;0,042;364;0,0047
PA03A;9-641.1;260;0,0387;839;0,0108
PA03A;9-615.23;251;0,0374;339;0,0043
PA03A;9-614.24;237;0,0353;318;0,0041
PA03A;9-615.11;235;0,035;308;0,0039
PA03A;9-605.2;230;0,0342;376;0,0048
PA03A;9-606.6;196;0,0292;268;0,0034
PA03A;3-820;187;0,0278;196;0,0025
PA03A;9-615.24;178;0,0265;241;0,0031
PA03A;9-614.25;162;0,0241;213;0,0027
PA03A;9-606.7;146;0,0217;190;0,0024
PA03A;9-981.1;126;0,0188;200;0,0026
PA03A;9-614.26;116;0,0173;143;0,0018
PA03A;9-615.25;115;0,0171;143;0,0018
PA03A;9-606.8;107;0,0159;125;0,0016
PA03A;9-640.12;103;0,0153;808;0,0104
PA03A;9-980.3;103;0,0153;114;0,0015
PA03A;9-605.3;96;0,0143;148;0,0019
PA03A;9-614.12;96;0,0143;108;0,0014
PA03A;9-640.11;94;0,014;312;0,004
PA03A;9-614.27;89;0,0132;115;0,0015
PA03A;8-630.3;88;0,0131;595;0,0076
PA03A;9-640.10;81;0,0121;109;0,0014
PA03A;9-981.0;81;0,0121;152;0,0019
PA03A;1-204.2;77;0,0115;80;0,001
PA03A;9-616.20;77;0,0115;121;0,0016
PA03A;9-606.9;75;0,0112;96;0,0012
PA03A;8-630.2;74;0,011;85;0,0011
PA03A;9-641.0;73;0,0109;177;0,0023
PA03A;9-615.12;70;0,0104;77;0,001
PA03A;3-990;69;0,0103;77;0,001
PA03A;9-615.26;69;0,0103;85;0,0011
PA03A;3-993;68;0,0101;81;0,001
PA03A;9-616.0;59;0,0088;95;0,0012
PA03A;9-614.28;57;0,0085;71;0,0009
PA03A;9-616.21;52;0,0077;66;0,0008
PA03A;9-606.a;50;0,0074;68;0,0009
PA03A;9-615.27;50;0,0074;64;0,0008
PA03A;9-616.10;50;0,0074;77;0,001
PA03A;9-614.29;43;0,0064;49;0,0006
PA03A;9-606.b;38;0,0057;47;0,0006
PA03A;9-614.13;36;0,0054;41;0,0005
PA03A;9-615.28;35;0,0052;44;0,0006
PA03A;9-615.29;34;0,0051;41;0,0005
PA03A;1-632;33;0,0049;36;0,0005
PA03A;9-616.22;32;0,0048;50;0,0006
PA03A;1-220.0;31;0,0046;33;0,0004
PA03A;9-642;31;0,0046;145;0,0019
PA03A;9-614.2a;30;0,0045;32;0,0004
PA03A;9-624.0;26;0,0039;50;0,0006
PA03A;3-222;25;0,0037;26;0,0003
PA03A;9-605.4;25;0,0037;34;0,0004
PA03A;1-206;24;0,0036;38;0,0005
PA03A;1-242;24;0,0036;28;0,0004
PA03A;3-220;24;0,0036;24;0,0003
PA03A;9-615.2a;24;0,0036;31;0,0004
PA03A;9-616.11;24;0,0036;40;0,0005
PA03A;1-770;23;0,0034;25;0,0003
PA03A;9-606.c;23;0,0034;25;0,0003
PA03A;9-614.2b;21;0,0031;21;0,0003
PA03A;9-614.2r;21;0,0031;29;0,0004
PA03A;3-203;20;0,003;20;0,0003
PA03A;3-84x;20;0,003;20;0,0003
PA03A;9-614.2c;20;0,003;20;0,0003
PA03A;9-615.2b;20;0,003;27;0,0003
PA03A;3-05d;19;0,0028;21;0,0003
PA03A;9-615.13;19;0,0028;20;0,0003
PA03A;9-616.23;19;0,0028;23;0,0003
PA03A;8-171.0;16;0,0024;18;0,0002
PA03A;9-615.2c;16;0,0024;18;0,0002
PA03A;3-225;15;0,0022;16;0,0002
PA03A;9-606.e;15;0,0022;16;0,0002
PA03A;9-624.1;15;0,0022;21;0,0003
PA03A;1-205;14;0,0021;16;0,0002
PA03A;1-610.1;14;0,0021;16;0,0002
PA03A;3-202;14;0,0021;15;0,0002
PA03A;9-616.24;14;0,0021;16;0,0002
PA03A;9-625.1;14;0,0021;20;0,0003
PA03A;9-625.2;14;0,0021;17;0,0002
PA03A;3-802;13;0,0019;14;0,0002
PA03A;9-606.d;13;0,0019;13;0,0002
PA03A;9-614.2d;13;0,0019;13;0,0002
PA03A;1-440.a;12;0,0018;12;0,0002
PA03A;1-710;12;0,0018;15;0,0002
PA03A;9-615.14;12;0,0018;12;0,0002
PA03A;9-982.3;12;0,0018;14;0,0002
PA03A;1-208.2;11;0,0016;14;0,0002
PA03A;3-750;11;0,0016;12;0,0002
PA03A;9-615.2d;11;0,0016;12;0,0002
PA03A;8-854.2;10;0,0015;95;0,0012
PA03A;9-606.r;10;0,0015;14;0,0002
PA03A;9-625.0;10;0,0015;14;0,0002
PA03A;3-823;9;0,0013;10;0,0001
PA03A;9-615.2f;9;0,0013;10;0,0001
PA03A;9-615.2r;9;0,0013;9;0,0001
PA03A;8-561.2;8;0,0012;8;0,0001
PA03A;9-605.5;8;0,0012;9;0,0001
PA03A;9-614.2e;8;0,0012;8;0,0001
PA03A;9-615.2e;8;0,0012;8;0,0001
PA03A;9-616.12;8;0,0012;9;0,0001
PA03A;9-643.0;8;0,0012;9;0,0001
PA03A;8-133.0;7;0,001;7;0,0001
PA03A;8-191.5;7;0,001;8;0,0001
PA03A;9-606.f;7;0,001;7;0,0001
PA03A;9-614.14;7;0,001;8;0,0001
PA03A;9-614.2h;7;0,001;8;0,0001
PA03A;9-615.2k;7;0,001;12;0,0002
PA03A;9-625.3;7;0,001;10;0,0001
PA03A;9-643.7;7;0,001;7;0,0001
PA03A;3-100.0;6;0,0009;12;0,0002
PA03A;3-701;6;0,0009;6;0,0001
PA03A;8-560.x;6;0,0009;6;0,0001
PA03A;9-605.6;6;0,0009;6;0,0001
PA03A;9-606.k;6;0,0009;16;0,0002
PA03A;9-614.2f;6;0,0009;7;0,0001
PA03A;9-614.2g;6;0,0009;8;0,0001
PA03A;9-615.2g;6;0,0009;7;0,0001
PA03A;9-615.2h;6;0,0009;6;0,0001
PA03A;9-616.25;6;0,0009;6;0,0001
PA03A;9-980.4;6;0,0009;8;0,0001
PA03A;3-207;5;0,0007;5;0,0001
PA03A;3-226;5;0,0007;5;0,0001
PA03A;3-994;5;0,0007;5;0,0001
PA03A;8-390.1;5;0,0007;5;0,0001
PA03A;8-900;5;0,0007;5;0,0001
PA03A;9-320;5;0,0007;8;0,0001
PA03A;9-606.h;5;0,0007;6;0,0001
PA03A;9-981.3;5;0,0007;6;0,0001
PA03A;1-207.2;4;0,0006;4;0,0001
PA03A;1-208.6;4;0,0006;4;0,0001
PA03A;1-444.7;4;0,0006;4;0,0001
PA03A;1-612;4;0,0006;4;0,0001
PA03A;1-661;4;0,0006;5;0,0001
PA03A;1-791;4;0,0006;5;0,0001
PA03A;3-052;4;0,0006;4;0,0001
PA03A;3-205;4;0,0006;4;0,0001
PA03A;3-206;4;0,0006;4;0,0001
PA03A;3-720.0;4;0,0006;4;0,0001
PA03A;3-821;4;0,0006;4;0,0001
PA03A;3-825;4;0,0006;4;0,0001
PA03A;3-82x;4;0,0006;4;0,0001
PA03A;5-431.2;4;0,0006;4;0,0001
PA03A;8-191.00;4;0,0006;4;0,0001
PA03A;8-771;4;0,0006;4;0,0001
PA03A;9-605.a;4;0,0006;4;0,0001
PA03A;9-606.j;4;0,0006;6;0,0001
PA03A;9-616.26;4;0,0006;4;0,0001
PA03A;9-624.2;4;0,0006;4;0,0001
PA03A;9-625.4;4;0,0006;5;0,0001
PA03A;9-982.2;4;0,0006;4;0,0001
PA03B;9-980.0;15770;0,8366;22396;0,1151
PA03B;9-606.0;11653;0,6182;30540;0,1569
PA03B;9-980.1;9042;0,4797;11940;0,0614
PA03B;9-605.0;8311;0,4409;21123;0,1085
PA03B;9-606.1;7780;0,4127;16865;0,0867
PA03B;9-604;6610;0,3507;10846;0,0557
PA03B;9-606.2;4551;0,2414;8285;0,0426
PA03B;9-614.20;4337;0,2301;8222;0,0423
PA03B;9-614.0;3163;0,1678;5127;0,0263
PA03B;1-207.0;2854;0,1514;3278;0,0168
