IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt6c;IO_KArt7;IO_KArt8;IO_Summe
Q03B;1;221,14;0,00;23,16;23,21;1,19;0,00;25,75;2,62;11,19;119,48;324,44;752,18
Q03B;2;2,68;0,00;0,11;0,32;0,00;0,00;0,60;0,00;0,22;1,37;2,93;8,23
Q03B;4;137,37;0,00;126,87;4,76;0,35;0,80;53,39;19,16;0,27;68,70;93,26;504,93
Q03B;5;133,27;0,00;89,43;7,32;0,25;0,00;27,07;0,56;0,04;18,76;39,52;316,22
Q03B;7;0,26;0,00;0,19;0,00;0,00;0,00;0,05;0,04;0,05;0,10;0,09;0,78
Q03B;8;38,91;0,00;45,33;1,51;0,11;0,06;20,64;13,00;0,00;20,86;26,06;166,48
Q03B;9;22,90;0,00;21,86;0,26;0,49;0,00;4,49;2,14;9,62;9,55;14,36;85,67
Q03B;10;31,48;0,00;59,29;0,45;3,37;0,00;39,50;0,65;100,93;10,69;34,20;280,56
Q03B;11;24,68;0,39;26,19;0,44;0,00;0,00;3,96;0,36;0,78;5,45;13,68;75,93
Q03B;12;0,50;0,09;2,91;0,01;0,00;0,00;0,07;0,00;0,07;0,19;0,90;4,74
Q03B;13;21,07;1,04;18,03;0,43;0,00;0,00;2,10;0,00;0,06;3,53;11,71;57,97
Q60A;1;471,58;0,00;43,27;39,90;0,37;0,00;80,08;0,01;9,93;251,54;512,08;1408,76
Q60A;2;294,71;0,00;7,22;60,11;0,34;0,00;80,13;0,15;3,23;100,56;302,25;848,70
Q60A;5;22,56;0,00;16,42;0,86;0,00;0,00;3,82;0,00;1,48;2,70;5,56;53,40
Q60A;8;3,54;0,00;3,92;0,04;0,03;0,00;2,18;0,33;0,00;3,56;0,86;14,46
Q60A;9;58,67;0,00;50,58;0,30;0,05;0,00;5,24;2,47;26,01;19,83;33,27;196,42
Q60A;10;22,66;0,00;79,05;2,90;7,25;0,00;54,55;0,67;9,92;9,21;32,00;218,21
Q60A;11;76,77;0,51;23,89;0,03;0,00;0,00;2,34;0,00;0,00;8,72;19,72;131,98
Q60A;12;0,52;0,00;33,45;0,03;0,00;0,00;0,14;0,00;0,00;1,75;8,04;43,93
Q60A;13;37,59;4,10;31,60;1,35;0,01;0,00;5,30;0,00;0,00;5,58;18,51;104,04
Q60B;1;381,82;0,00;59,95;60,22;23,69;0,00;79,74;7,63;0,88;184,58;385,76;1184,27
Q60B;2;57,47;0,00;8,21;8,65;10,82;0,00;12,48;0,00;0,09;20,45;62,15;180,32
Q60B;4;13,79;0,00;11,44;0,51;0,00;5,67;6,41;2,14;0,00;5,08;7,17;52,21
Q60B;5;23,16;0,00;12,35;1,34;0,00;0,00;4,20;0,00;0,00;2,82;5,39;49,26
Q60B;8;1,53;0,00;1,36;0,03;0,00;0,00;0,66;0,00;0,00;3,74;1,24;8,56
Q60B;9;13,08;0,00;21,83;0,14;0,00;0,00;2,51;0,00;5,00;7,68;16,14;66,38
Q60B;10;23,63;0,00;102,00;1,48;24,00;0,00;85,66;0,78;92,69;15,95;43,69;389,88
Q60B;11;15,07;0,17;11,84;0,11;0,00;0,00;1,12;0,00;0,00;2,24;8,24;38,79
Q60B;12;0,36;0,00;14,07;0,02;0,00;0,00;0,04;0,00;0,00;0,39;2,38;17,26
Q60B;13;20,23;0,29;21,96;0,40;0,07;0,00;2,19;0,00;0,00;3,26;11,15;59,55
Q60C;1;354,56;0,00;33,26;60,27;35,92;0,00;46,65;3,68;7,40;183,01;482,07;1206,82
Q60C;2;24,06;0,00;1,54;3,87;4,01;0,00;6,60;0,07;0,18;9,25;24,44;74,02
Q60C;4;3,51;0,00;3,29;0,16;0,01;0,29;1,67;0,75;0,31;1,63;2,42;14,04
Q60C;5;2,66;0,00;1,74;0,15;0,00;0,00;0,49;0,00;0,06;0,31;0,74;6,15
Q60C;7;0,37;0,00;0,36;0,02;0,00;0,01;0,20;0,33;0,14;0,14;0,24;1,81
Q60C;8;10,78;0,00;12,24;0,47;0,07;0,06;5,19;2,24;0,04;5,55;7,45;44,09
Q60C;9;24,39;0,00;23,50;0,36;0,13;0,00;4,05;1,57;13,37;10,08;15,63;93,08
Q60C;10;18,16;0,00;62,11;0,92;45,86;0,00;48,48;1,64;70,90;9,75;28,67;286,49
Q60C;11;24,21;0,28;16,77;0,42;0,01;0,02;2,65;0,26;1,21;4,07;9,93;59,83
Q60C;12;1,98;0,22;12,59;0,08;0,00;0,00;0,32;0,03;1,45;0,64;3,68;20,99
Q60C;13;35,38;3,61;28,44;1,20;0,18;0,00;4,30;0,04;0,03;6,60;19,70;99,48
Q60D;1;285,46;0,00;25,56;31,88;6,67;0,00;35,12;0,95;5,24;137,75;356,97;885,60
Q60D;2;7,32;0,00;0,19;0,92;1,20;0,00;1,50;0,00;0,00;2,45;6,51;20,09
Q60D;4;8,36;0,00;8,35;0,28;0,01;0,06;3,00;1,11;0,57;4,16;5,68;31,58
Q60D;5;9,86;0,00;6,74;0,55;0,01;0,00;1,92;0,10;0,15;1,36;2,93;23,62
Q60D;7;0,26;0,00;0,37;0,01;0,00;0,00;0,16;0,63;0,78;0,11;0,26;2,58
Q60D;8;13,25;0,00;15,45;0,57;0,02;0,18;6,91;3,29;0,04;6,65;8,53;54,89
Q60D;9;24,28;0,00;22,97;0,30;0,16;0,00;3,83;1,52;14,08;9,89;14,77;91,80
Q60D;10;8,15;0,00;30,51;0,41;6,04;0,00;23,00;0,12;37,04;4,60;13,62;123,49
Q60D;11;21,44;0,31;16,90;0,53;0,00;0,03;2,26;0,13;0,48;4,07;9,41;55,56
Q60D;12;1,05;0,09;5,91;0,02;0,00;0,00;0,12;0,01;0,48;0,28;1,76;9,72
Q60D;13;33,59;3,18;29,96;1,09;0,04;0,00;4,13;0,03;0,03;6,25;19,36;97,66
Q61A;1;590,87;0,00;40,89;101,00;23,34;0,00;83,82;2,30;9,45;298,59;853,05;2003,31
Q61A;2;147,22;0,00;2,78;22,77;7,52;0,00;41,50;1,69;3,39;47,23;124,94;399,04
Q61A;4;2,42;0,00;2,24;0,07;0,20;0,21;1,16;1,03;0,00;1,68;2,19;11,20
Q61A;5;2,74;0,00;1,75;0,09;0,17;0,00;0,47;0,00;0,00;0,27;0,62;6,11
Q61A;7;3,20;0,00;3,72;0,13;0,02;0,00;0,88;2,54;0,29;1,49;2,58;14,85
Q61A;8;84,64;0,00;97,28;3,64;0,10;0,19;42,22;21,36;0,19;39,80;59,14;348,56
Q61A;9;46,06;0,00;50,80;0,69;0,14;0,05;7,35;3,36;35,44;18,28;31,08;193,25
Q61A;10;19,45;0,00;96,61;2,98;208,25;0,00;72,53;1,04;107,14;12,26;39,95;560,21
Q61A;11;45,92;0,76;32,14;0,63;0,12;0,06;4,56;0,00;1,48;7,17;17,68;110,52
Q61A;12;2,85;2,17;59,40;0,12;0,00;0,00;1,10;0,18;7,66;2,29;18,99;94,76
Q61A;13;50,93;8,52;40,13;1,77;0,02;0,00;6,08;0,00;0,05;9,49;30,15;147,14
Q61B;1;294,45;0,00;19,93;36,87;10,95;0,00;33,64;1,10;5,35;148,85;420,65;971,79
Q61B;2;9,96;0,00;0,49;1,57;0,29;0,00;2,41;0,01;0,02;3,38;9,27;27,40
Q61B;4;0,52;0,00;0,45;0,02;0,00;0,03;0,27;0,11;0,00;0,28;0,36;2,04
Q61B;5;1,28;0,00;0,52;0,06;0,00;0,00;0,20;0,00;0,00;0,15;0,33;2,54
Q61B;7;0,52;0,00;0,52;0,02;0,00;0,00;0,42;0,32;0,14;0,17;0,33;2,44
Q61B;8;85,84;0,00;99,02;3,59;0,16;0,42;41,74;27,96;1,24;42,32;57,60;359,89
Q61B;9;17,99;0,00;19,70;0,23;0,04;0,03;3,26;0,75;14,56;7,52;11,83;75,91
Q61B;10;10,14;0,00;45,54;1,39;107,24;0,00;30,66;0,40;67,69;5,68;18,66;287,40
Q61B;11;25,32;0,16;17,69;0,37;0,00;0,07;2,73;0,26;0,42;4,42;10,45;61,89
Q61B;12;0,75;0,38;10,89;0,03;0,00;0,00;0,27;0,00;1,41;0,48;3,30;17,51
Q61B;13;39,71;5,10;33,83;1,32;0,01;0,00;4,66;0,00;0,14;6,50;22,57;113,84
Q62Z;1;410,07;0,00;39,49;84,51;18,98;0,00;60,99;2,14;9,63;221,83;537,05;1384,69
Q62Z;2;38,78;0,00;2,59;8,50;8,82;0,00;9,39;0,32;0,36;16,38;42,00;127,14
Q62Z;4;2,11;0,00;1,36;0,04;0,00;0,53;0,59;0,13;0,00;0,88;1,05;6,69
Q62Z;5;1,73;0,00;1,14;0,06;0,02;0,00;0,36;0,00;0,00;0,24;0,56;4,11
Q62Z;6;0,29;0,00;0,39;0,01;0,00;0,00;0,11;0,00;0,00;0,15;0,37;1,32
Q62Z;7;0,16;0,00;0,11;0,00;0,00;0,00;0,05;0,00;0,00;0,05;0,07;0,44
Q62Z;8;41,06;0,00;47,55;1,58;0,01;0,65;19,81;4,86;0,00;21,12;28,83;165,47
Q62Z;9;23,74;0,00;22,38;0,36;0,03;0,19;3,52;1,21;9,81;9,08;14,49;84,81
Q62Z;10;24,09;0,00;86,42;1,70;101,93;0,00;60,45;2,16;102,68;12,32;37,47;429,22
Q62Z;11;25,25;0,52;17,73;0,34;0,03;0,05;2,50;0,27;1,18;4,24;10,33;62,44
Q62Z;12;1,89;0,26;19,16;0,10;0,00;0,00;0,26;0,06;2,45;0,92;5,41;30,51
Q62Z;13;50,00;6,59;34,44;1,59;0,05;0,00;5,57;0,00;0,07;10,46;30,87;139,64
Q63A;1;449,30;0,00;91,19;89,07;19,65;0,00;122,14;3,19;17,37;201,27;482,10;1475,28
Q63A;2;16,90;0,00;0,02;10,37;0,00;0,00;4,33;0,00;0,00;7,32;26,70;65,64
Q63A;4;13,67;0,00;16,66;1,04;0,00;6,06;2,72;8,86;0,00;7,65;9,88;66,54
Q63A;5;37,61;0,00;26,02;1,61;0,00;0,00;7,41;0,00;0,00;4,58;11,00;88,23
Q63A;7;0,31;0,00;0,33;0,03;0,00;0,00;0,21;0,00;0,00;0,20;0,17;1,25
Q63A;8;0,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,38
Q63A;9;18,24;0,00;17,14;0,06;0,00;0,00;0,87;0,07;0,00;5,03;9,87;51,28
Q63A;10;39,20;0,00;146,04;0,86;155,34;0,00;91,17;4,90;64,83;14,50;56,52;573,36
Q63A;11;29,50;0,00;11,98;0,13;0,00;0,00;1,09;0,00;0,00;2,20;9,19;54,09
Q63A;12;5,32;0,00;11,20;0,00;0,00;0,00;0,01;0,00;0,67;1,97;4,03;23,20
Q63A;13;20,00;0,22;26,63;0,66;0,00;0,00;3,53;0,00;0,00;4,75;15,75;71,54
Q63B;1;390,07;0,00;33,48;70,79;23,07;0,00;51,99;4,49;10,67;199,47;540,99;1325,02
Q63B;2;29,57;0,00;1,09;5,25;1,66;0,04;7,93;0,11;0,12;10,30;26,74;82,81
Q63B;4;1,26;0,00;1,22;0,07;0,01;0,43;0,69;0,46;0,00;0,66;1,10;5,90
Q63B;5;0,93;0,00;0,62;0,04;0,00;0,00;0,17;0,01;0,00;0,11;0,29;2,17
Q63B;7;0,47;0,00;0,38;0,01;0,00;0,00;0,22;0,06;0,06;0,16;0,23;1,59
Q63B;8;23,43;0,00;27,38;0,95;0,03;0,03;11,63;3,78;0,33;12,02;15,70;95,28
Q63B;9;25,01;0,00;25,37;0,37;0,08;0,17;4,14;1,60;14,14;10,93;15,76;97,57
Q63B;10;22,85;0,00;81,31;1,97;232,60;0,00;61,70;0,91;128,25;12,23;36,71;578,53
Q63B;11;23,40;0,13;14,05;0,37;0,00;0,03;2,55;0,00;1,92;3,84;9,03;55,32
Q63B;12;4,50;1,40;16,98;0,06;0,00;0,00;0,23;0,02;2,42;0,76;5,43;31,80
Q63B;13;35,53;3,99;30,95;1,30;0,22;0,00;4,64;0,03;0,09;6,59;21,81;105,15
R01A;1;1421,56;0,00;174,10;347,54;253,85;0,00;246,22;11,93;18,05;780,64;1959,69;5213,58
R01A;2;571,10;0,00;33,59;96,99;74,43;0,00;163,77;7,45;4,75;201,37;509,01;1662,46
R01A;4;739,59;0,00;629,90;30,50;24,68;764,45;322,58;333,66;4,47;361,04;446,08;3656,95
R01A;5;564,98;0,00;380,58;31,50;1,67;0,00;116,28;1,93;0,26;76,38;166,29;1339,87
R01A;7;5,83;0,00;5,07;0,24;0,11;7,54;2,40;6,05;0,51;3,17;4,23;35,15
R01A;8;21,59;0,00;24,22;0,85;0,09;0,01;9,09;9,04;0,00;11,88;16,55;93,32
R01A;9;293,63;0,00;283,10;5,63;1,12;5,05;41,52;34,14;38,13;147,51;193,08;1042,91
R01A;10;191,08;0,00;408,90;3,37;203,12;0,00;324,17;0,60;382,94;79,12;213,29;1806,59
R01A;11;67,18;0,38;42,46;1,09;0,00;0,00;8,99;0,04;16,18;11,67;26,62;174,61
R01A;12;32,03;3,27;215,78;0,24;0,00;0,00;2,19;0,00;42,08;13,67;62,54;371,80
R01A;13;62,22;5,48;46,57;1,77;0,01;0,00;6,39;0,02;0,11;13,63;36,14;172,34
R01B;1;1127,99;0,00;116,58;253,11;244,49;0,00;170,06;13,98;23,03;601,70;1513,78;4064,72
R01B;2;252,25;0,00;18,24;56,80;51,52;0,00;77,73;0,34;1,38;98,83;255,65;812,74
R01B;4;608,88;0,00;461,88;28,48;14,58;829,70;263,10;231,79;6,37;299,94;361,02;3105,74
R01B;5;418,88;0,00;278,07;23,51;0,98;0,00;82,47;0,66;0,19;58,76;135,19;998,71
R01B;7;3,58;0,00;5,31;0,18;0,00;4,27;3,06;2,65;0,00;1,82;2,29;23,16
R01B;8;26,87;0,00;36,70;0,93;0,01;4,95;13,06;7,27;0,00;11,94;19,76;121,49
R01B;9;226,68;0,00;217,29;3,92;2,82;10,30;31,23;52,82;66,97;114,17;148,45;874,65
R01B;10;135,74;0,00;299,91;2,74;236,38;0,00;237,35;1,54;254,83;53,47;171,36;1393,32
R01B;11;74,69;0,32;43,28;2,85;0,01;0,00;6,43;2,44;9,42;9,13;26,72;175,29
R01B;12;15,33;3,72;143,82;0,33;0,00;0,00;3,18;0,00;30,20;6,03;40,83;243,44
R01B;13;50,41;3,97;37,74;1,41;7,29;0,00;5,85;0,00;0,15;11,74;28,85;147,41
R01C;1;657,88;0,00;72,34;129,11;117,60;0,00;100,75;49,36;15,55;343,37;929,85;2415,81
R01C;2;182,41;0,00;5,55;25,32;0,33;0,00;51,30;0,00;3,62;61,57;162,68;492,78
R01C;4;503,48;0,00;377,98;15,98;10,17;58,57;186,60;290,78;0,76;243,63;292,27;1980,22
R01C;5;373,48;0,00;247,60;18,69;3,12;0,00;72,95;2,23;0,13;49,67;106,09;873,96
R01C;7;1,32;0,00;0,64;0,02;0,00;0,00;0,36;0,00;0,02;0,30;0,62;3,28
R01C;8;8,05;0,00;9,17;0,30;0,05;0,00;2,97;1,38;1,32;4,00;6,59;33,83
R01C;9;119,05;0,00;102,56;2,01;0,13;3,13;24,71;10,91;13,43;54,68;79,31;409,92
R01C;10;100,38;0,00;157,65;1,70;20,22;0,00;134,72;0,00;228,73;38,24;92,22;773,86
R01C;11;32,66;0,26;29,06;0,46;0,00;0,00;5,10;0,08;15,19;6,44;15,11;104,36
R01C;12;7,10;0,80;73,45;0,10;0,00;0,00;0,42;0,00;15,23;3,34;18,48;118,92
R01C;13;32,89;1,71;27,50;0,82;0,00;0,00;3,46;0,00;0,09;5,08;14,91;86,46
R01D;1;406,57;0,00;41,91;42,70;18,77;0,00;43,84;1,99;11,05;193,68;532,79;1293,30
R01D;2;37,62;0,00;1,97;14,43;0,15;0,00;9,28;0,14;2,08;14,35;37,41;117,43
R01D;4;395,68;0,00;319,48;11,23;3,89;7,76;149,25;170,77;1,14;186,09;221,43;1466,72
R01D;5;301,35;0,00;202,63;17,03;0,42;0,00;60,96;0,43;0,27;42,29;87,15;712,53
R01D;7;0,03;0,00;0,06;0,00;0,00;0,00;0,01;0,00;0,00;0,02;0,02;0,14
R01D;8;8,10;0,00;10,46;0,28;0,00;2,52;6,38;0,33;0,00;4,25;5,77;38,09
R01D;9;60,62;0,00;52,99;0,63;1,02;1,82;8,75;13,84;22,55;26,81;37,85;226,88
R01D;10;73,46;0,00;123,13;0,92;3,99;0,00;95,03;0,43;228,00;27,34;76,25;628,55
R01D;11;20,11;0,46;20,34;0,24;0,00;0,00;2,10;0,05;0,12;3,58;11,22;58,22
R01D;12;2,94;0,15;29,21;0,04;0,00;0,00;0,35;0,00;0,94;1,77;6,57;41,97
R01D;13;32,79;4,36;21,82;0,59;0,00;0,00;2,30;0,00;0,21;4,70;15,55;82,32
R02Z;1;967,08;0,00;82,85;142,07;39,80;0,00;147,05;12,28;36,57;448,21;1237,80;3113,71
R02Z;2;576,28;0,00;15,84;129,55;39,87;0,00;197,71;2,30;6,82;204,97;508,79;1682,13
R02Z;4;1110,33;0,00;751,20;33,73;38,95;187,80;432,00;402,60;0,61;374,53;541,08;3872,83
R02Z;5;654,07;0,00;431,79;37,74;4,31;0,00;140,94;3,62;0,06;86,30;206,75;1565,58
R02Z;7;2,72;0,00;3,87;0,08;0,01;0,00;0,70;8,37;0,00;2,24;1,84;19,83
R02Z;8;29,70;0,00;30,28;2,19;0,06;0,03;13,12;8,82;0,16;15,45;18,73;118,54
R02Z;9;118,16;0,00;116,43;1,69;2,26;0,00;15,93;18,76;43,75;51,32;76,25;444,55
R02Z;10;145,07;0,00;301,60;2,04;183,00;0,00;213,76;0,00;198,92;49,59;172,58;1266,56
R02Z;11;49,22;0,42;34,27;1,30;0,00;0,01;6,70;0,00;1,61;8,41;21,27;123,21
R02Z;12;34,67;1,82;165,98;1,74;0,00;0,00;3,92;0,00;37,52;9,16;45,78;300,59
R02Z;13;34,15;2,35;26,61;0,93;0,01;0,00;3,86;0,00;0,00;6,11;17,32;91,34
R03Z;1;1139,37;0,00;115,08;300,67;217,49;0,00;191,80;31,21;51,08;619,06;1540,80;4206,56
R03Z;2;153,21;0,00;6,97;31,91;46,90;0,00;49,85;0,38;0,65;60,24;152,55;502,66
R03Z;4;325,45;0,00;250,43;16,15;4,25;197,85;149,09;53,15;0,56;153,87;197,87;1348,67
R03Z;5;244,30;0,00;155,48;13,67;0,16;0,00;47,73;0,08;0,06;32,46;70,13;564,07
R03Z;7;39,32;0,00;35,29;1,20;0,90;21,01;12,65;68,59;26,54;16,10;23,83;245,43
R03Z;8;25,74;0,00;37,48;1,07;0,18;7,15;13,31;4,86;0,00;16,26;18,64;124,69
R03Z;9;164,52;0,00;178,15;4,29;3,56;17,51;37,39;56,30;56,78;89,58;120,25;728,33
R03Z;10;95,85;0,00;248,35;2,40;204,33;0,00;204,10;0,82;302,88;42,91;128,18;1229,82
R03Z;11;87,32;0,41;53,62;1,43;0,00;0,00;7,15;0,21;5,90;13,10;29,27;198,41
R03Z;12;15,11;1,78;130,37;0,75;0,00;0,00;1,95;0,00;38,89;6,52;34,55;229,92
R03Z;13;57,12;3,55;41,41;1,65;0,04;0,00;6,91;0,65;0,05;11,40;34,15;156,93
R04A;1;833,97;0,00;91,97;168,89;63,20;0,00;129,08;5,30;31,70;430,04;1130,89;2885,04
R04A;2;151,42;0,00;4,72;25,74;17,01;0,00;46,73;0,88;0,77;56,71;148,02;452,00
R04A;4;355,23;0,00;282,81;14,11;9,38;47,81;142,34;72,86;1,43;153,90;220,87;1300,74
R04A;5;265,67;0,00;179,19;15,18;0,92;0,00;53,73;0,49;0,02;35,24;73,83;624,27
R04A;6;1,98;0,00;3,84;0,17;0,00;0,00;0,43;0,00;0,00;0,81;1,09;8,32
R04A;7;5,12;0,00;5,69;0,28;0,00;2,42;2,13;10,00;0,00;2,11;4,44;32,19
R04A;8;36,60;0,00;44,76;1,80;0,69;8,93;18,48;10,89;0,00;18,98;25,45;166,58
R04A;9;120,03;0,00;131,03;3,43;0,42;7,85;20,50;45,65;63,53;53,91;82,16;528,51
R04A;10;72,54;0,00;157,12;1,48;97,73;0,00;112,31;0,73;176,33;26,29;81,80;726,33
R04A;11;40,51;0,22;37,26;0,97;0,13;0,10;5,85;0,51;10,38;9,14;20,22;125,29
R04A;12;20,44;2,98;90,02;0,27;0,00;0,00;1,35;0,00;20,00;4,29;24,67;164,02
R04A;13;44,35;5,19;34,00;1,20;0,07;0,00;6,72;0,49;0,08;8,50;22,93;123,53
R04B;1;525,63;0,00;40,99;66,56;7,05;0,00;61,84;0,43;24,18;270,35;711,75;1708,78
R04B;2;52,33;0,00;1,06;5,74;0,00;0,00;9,87;0,00;0,28;21,19;53,52;143,99
R04B;4;109,97;0,00;97,78;3,64;0,60;0,97;37,66;17,44;0,39;47,90;71,00;387,35
R04B;5;90,48;0,00;61,59;4,68;0,10;0,00;17,37;0,00;0,16;10,80;26,97;212,15
R04B;7;1,87;0,00;2,61;0,15;0,00;0,00;0,70;0,00;0,54;0,96;1,60;8,43
R04B;8;79,85;0,00;95,07;3,19;0,12;2,03;41,13;20,93;0,00;45,57;55,07;342,96
R04B;9;115,58;0,00;114,79;1,33;1,82;0,00;30,41;10,17;41,62;54,82;82,76;453,30
R04B;10;61,15;0,00;111,15;0,77;15,92;0,00;73,52;0,26;170,70;19,05;59,85;512,37
R04B;11;67,93;1,00;54,57;1,33;0,36;0,00;9,41;0,48;0,03;12,19;27,47;174,77
R04B;12;9,60;1,54;44,43;0,03;0,00;0,00;0,75;0,00;1,48;2,84;10,82;71,49
R04B;13;33,35;1,94;24,16;0,70;0,02;0,00;2,92;0,00;0,26;4,75;14,57;82,67
R05Z;1;2200,59;0,00;230,51;588,88;295,61;0,00;338,59;33,34;263,07;1136,07;2786,08;7872,74
R05Z;2;175,74;0,00;8,27;25,40;22,90;0,00;55,13;8,27;12,32;77,55;205,90;591,48
R05Z;4;38,49;0,00;40,39;3,12;0,21;13,22;21,57;11,72;0,01;24,77;31,15;184,65
R05Z;5;46,91;0,00;25,60;2,30;0,01;0,00;9,16;0,02;0,00;5,68;12,30;101,98
R05Z;7;4,22;0,00;7,10;0,24;0,00;0,57;1,92;1,07;0,17;3,74;5,22;24,25
R05Z;8;49,45;0,00;46,34;1,79;1,49;27,09;20,10;6,88;0,00;22,17;28,30;203,61
R05Z;9;646,21;0,00;1018,13;6,97;0,67;4,28;104,74;34,54;301,65;664,58;616,03;3397,80
R05Z;10;101,64;0,00;278,46;3,21;297,12;66,80;214,25;0,41;282,28;46,49;134,97;1425,63
R05Z;11;84,01;0,31;52,92;1,85;0,00;0,00;9,97;0,00;10,56;18,18;31,65;209,45
R05Z;12;78,13;11,52;262,62;0,52;0,00;0,00;2,25;0,00;35,66;13,67;75,54;479,91
R05Z;13;50,63;4,66;30,34;1,29;0,16;0,00;4,60;0,27;0,00;13,23;28,20;133,38
R06Z;1;1338,09;0,00;171,27;250,04;112,33;0,00;175,06;16,20;40,28;756,53;1885,20;4745,00
R06Z;2;8,82;0,00;0,38;0,69;5,54;0,00;1,66;0,00;0,21;3,63;11,04;31,97
R06Z;4;18,46;0,00;15,88;1,28;0,08;10,57;8,51;3,17;0,48;8,25;12,88;79,56
R06Z;5;16,96;0,00;11,19;1,07;0,01;0,00;3,27;0,01;0,00;1,97;6,08;40,56
R06Z;7;2,40;0,00;1,40;0,06;0,00;3,39;1,02;1,12;0,00;0,61;1,70;11,70
R06Z;8;11,00;0,00;11,59;0,51;0,16;0,19;4,26;4,87;0,00;5,19;7,09;44,86
R06Z;9;627,56;0,00;1055,77;6,97;0,09;4,12;70,64;5,22;408,32;641,02;587,90;3407,61
R06Z;10;26,77;0,00;76,56;0,58;29,98;0,00;64,53;0,85;98,18;13,41;37,16;348,02
R06Z;11;34,01;0,25;47,09;0,60;0,00;0,00;4,25;0,07;1,97;7,48;21,00;116,72
R06Z;12;29,69;6,66;157,90;0,34;0,00;0,00;0,97;4,00;23,37;12,34;43,00;278,27
R06Z;13;32,19;3,11;21,47;0,70;0,01;0,00;3,40;0,00;0,00;10,69;18,41;89,98
R07A;1;807,14;0,00;76,73;185,83;107,36;0,00;109,84;10,36;20,74;416,92;1046,26;2781,18
R07A;2;35,55;0,00;2,14;6,62;3,58;0,00;13,27;0,23;0,00;19,56;45,44;126,39
R07A;4;4,64;0,00;3,84;0,05;0,00;1,13;2,26;0,07;0,00;2,88;2,65;17,52
R07A;5;3,54;0,00;3,73;0,24;0,00;0,00;1,07;0,00;0,00;0,50;1,45;10,53
R07A;8;4,49;0,00;5,27;0,19;0,04;0,00;1,98;6,10;0,00;1,92;2,96;22,95
R07A;9;374,56;0,00;574,09;1,78;3,89;1,79;33,23;6,40;168,75;336,80;333,31;1834,60
R07A;10;24,49;0,00;80,89;0,83;74,34;0,00;59,01;0,59;71,32;12,75;34,11;358,33
R07A;11;33,92;0,07;17,18;0,54;0,00;0,00;1,66;0,05;0,91;3,41;10,01;67,75
R07A;12;36,46;8,64;91,68;0,54;0,00;0,00;1,84;9,06;15,70;17,58;25,88;207,38
R07A;13;29,25;1,71;20,33;0,70;0,00;0,00;2,54;0,00;0,02;6,60;15,59;76,74
R07B;1;383,13;0,00;51,77;70,61;41,86;0,00;47,95;3,04;15,70;225,56;517,47;1357,09
R07B;2;4,81;0,00;0,23;4,51;0,25;0,00;0,81;0,00;0,01;2,77;5,18;18,57
R07B;4;2,07;0,00;2,18;0,10;0,00;0,00;1,19;1,32;0,00;1,40;2,45;10,71
R07B;5;4,84;0,00;3,02;0,31;0,00;0,00;1,07;0,09;0,00;0,61;1,62;11,56
R07B;7;0,73;0,00;0,97;0,06;0,00;0,00;0,35;0,94;0,04;0,35;0,59;4,03
R07B;8;5,40;0,00;5,71;0,38;0,00;0,04;3,03;1,15;0,00;3,42;3,78;22,91
R07B;9;214,67;0,00;345,92;2,03;0,04;0,00;29,71;4,07;136,80;222,24;185,45;1140,93
R07B;10;11,57;0,00;34,45;0,34;12,01;0,00;28,54;0,01;18,54;4,78;13,91;124,15
R07B;11;9,19;0,11;14,03;0,22;0,00;0,00;2,31;0,12;0,89;2,60;7,74;37,21
R07B;12;5,61;1,50;26,94;0,25;0,00;0,00;0,52;0,00;4,74;1,50;7,02;48,08
R07B;13;17,34;1,53;11,00;0,50;0,02;0,00;1,67;0,05;0,00;3,50;8,63;44,24
R11A;1;895,19;0,00;84,00;186,89;94,14;0,00;134,64;4,39;33,48;477,15;1211,59;3121,47
R11A;2;88,05;0,00;4,41;13,54;7,44;0,00;21,52;0,13;0,80;28,05;80,17;244,11
R11A;4;210,13;0,00;178,31;8,52;2,53;89,81;90,03;72,04;4,56;100,07;123,59;879,59
R11A;5;166,99;0,00;115,12;9,16;1,43;0,00;32,78;0,65;0,04;22,65;51,18;400,00
R11A;7;7,57;0,00;10,02;0,32;0,01;2,61;4,44;12,88;6,22;3,62;6,99;54,68
R11A;8;40,00;0,00;50,56;1,67;0,07;0,36;17,28;13,09;0,57;20,82;26,70;171,12
R11A;9;129,00;0,00;124,14;2,63;2,09;3,87;27,22;21,52;36,00;52,60;84,72;483,79
R11A;10;116,19;0,00;234,98;1,58;63,03;0,00;192,54;2,79;360,16;41,68;137,18;1150,13
R11A;11;59,98;0,93;43,01;1,12;0,01;0,00;10,10;3,01;2,10;12,12;25,78;158,16
R11A;12;10,31;4,13;69,26;0,89;0,00;0,00;1,99;0,68;12,46;3,44;22,64;125,80
R11A;13;49,80;5,62;32,46;1,44;0,01;0,00;5,71;0,00;0,03;10,17;27,16;132,40
R11B;1;328,48;0,00;38,53;47,72;11,66;0,00;41,39;5,29;22,70;172,37;465,23;1133,37
