IK_MDC;IK_DRG;IK_Faelle_Anzahl;IK_PCCL0;IK_PCCL1;IK_PCCL2;IK_PCCL3;IK_PCCL4;IK_PCCL5;IK_PCCL6;IK_GeschlechtM;IK_GeschlechtW;IK_GeschlechtU;IK_AlterU28T;IK_AlterU01;IK_AlterU03;IK_AlterU06;IK_AlterU10;IK_AlterU16;IK_AlterU18;IK_AlterU30;IK_AlterU40;IK_AlterU50;IK_AlterU55;IK_AlterU60;IK_AlterU65;IK_AlterU75;IK_AlterU80;IK_AlterU99;IK_VWD_Kurz;IK_VWD_Norm;IK_VWD_Lang;IK_uGVD;IK_oGVD;IK_VWD_MW;IK_Bewertungsrelation;IK_Gesamt;IK_VWD_STD;IK_KOST_MW;IK_KOST_STD
03 ;D36Z;764;0,7801;0,1113;0,0497;0,0524;0,0052;0,0013;0,00;0,6257;0,3743;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0223;0,1283;0,1257;0,1741;0,1374;0,0877;0,0851;0,1296;0,0563;0,0537;0,0855;0,8594;0,0551;1;8;3,80;1,018;0,0003;1,70;3013,60;1020,69
03 ;D37A;338;0,7959;0,0148;0,0355;0,1479;0,0059;0,00;0,00;0,5325;0,4675;0,00;0,00;0,003;0,0089;0,0059;0,0178;0,0533;0,0562;0,3047;0,1805;0,1834;0,0769;0,0562;0,0266;0,0207;0,0059;0,00;0,0111;0,9363;0,0526;1;10;5,40;1,817;0,0001;1,80;5376,35;1648,74
03 ;D37B;2334;0,9683;0,0124;0,0124;0,0069;0,00;0,00;0,00;0,4751;0,5249;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0321;0,4927;0,2099;0,1448;0,048;0,0356;0,0201;0,0111;0,003;0,0026;0,0227;0,9465;0,0308;1;7;4,00;1,148;0,0008;1,10;3400,45;1048,95
03 ;D38Z;6920;0,9484;0,0301;0,0118;0,0085;0,0012;0,00;0,00;0,6331;0,3669;0,00;0,00;0,0004;0,0016;0,0027;0,0045;0,0137;0,0263;0,3718;0,2116;0,161;0,0711;0,0507;0,0329;0,0328;0,0111;0,0077;0,0466;0,923;0,0304;1;7;3,60;0,803;0,0024;1,20;2375,66;691,99
03 ;D39Z;371;0,9569;0,0216;0,0162;0,0054;0,00;0,00;0,00;0,469;0,531;0,00;0,00;0,0027;0,0027;0,0162;0,0431;0,1321;0,0701;0,2534;0,1644;0,097;0,062;0,0323;0,0485;0,035;0,0243;0,0162;0,3818;0,5806;0,0376;1;6;3,00;0,591;0,0001;1,10;1745,86;592,25
03 ;D40Z;1429;0,6193;0,2064;0,1134;0,0581;0,0028;0,00;0,00;0,5269;0,4731;0,00;0,00;0,00;0,0182;0,0539;0,0546;0,0315;0,0196;0,0875;0,0511;0,0546;0,0553;0,0602;0,0686;0,1435;0,1155;0,1861;0,4492;0,5094;0,0414;1;6;2,90;0,67;0,0005;1,10;1984,65;862,99
03 ;D60A;77;0,00;0,00;0,00;0,9221;0,0779;0,00;0,00;0,7143;0,2857;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,013;0,0649;0,0779;0,1429;0,0779;0,3506;0,1429;0,1299;0,1277;0,8191;0,0532;2;17;7,70;1,449;0,00;4,20;4290,37;2089,03
03 ;D60B;1098;0,00;0,00;0,00;0,7514;0,2459;0,0027;0,00;0,7587;0,2413;0,00;0,00;0,00;0,00;0,00;0,0009;0,0027;0,00;0,0146;0,0128;0,0592;0,0902;0,1639;0,1794;0,286;0,1029;0,0874;0,1233;0,7962;0,0805;2;20;8,90;1,254;0,0004;5,10;3719,04;2023,71
03 ;D60C;3520;0,5588;0,2634;0,1778;0,00;0,00;0,00;0,00;0,7474;0,2526;0,00;0,00;0,00;0,0009;0,0003;0,0003;0,0003;0,0011;0,0031;0,0145;0,0673;0,1236;0,1545;0,1693;0,2966;0,0952;0,073;0,4512;0,4893;0,0595;1;8;3,70;0,687;0,0012;1,90;2033,70;774,84
03 ;D61Z;22130;0,8747;0,0849;0,0316;0,0085;0,0003;0,00;0,00;0,4238;0,5762;0,00;0,00;0,00;0,0005;0,001;0,0033;0,0166;0,0071;0,0464;0,0672;0,1196;0,0907;0,0893;0,0942;0,1848;0,1264;0,1529;0,2108;0,7514;0,0378;1;9;4,10;0,572;0,0078;1,80;1692,11;696,63
03 ;D62Z;15032;0,8381;0,0949;0,0444;0,021;0,0015;0,00;0,00;0,5221;0,4779;0,00;0,00;0,0001;0,0004;0,1168;0,0597;0,0631;0,0337;0,1744;0,116;0,0792;0,0436;0,0419;0,0425;0,0865;0,0581;0,0838;0,2255;0,7177;0,0568;1;7;3,30;0,43;0,0053;1,30;1271,15;483,16
03 ;D63Z;5928;0,8617;0,067;0,0489;0,0209;0,0012;0,0003;0,00;0,5484;0,4516;0,00;0,00;0,3662;0,6307;0,0015;0,001;0,0005;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,239;0,7139;0,0471;1;6;2,80;0,47;0,0021;1,00;1388,36;461,80
03 ;D64Z;749;0,9119;0,0601;0,0187;0,0067;0,0027;0,00;0,00;0,6582;0,3418;0,00;0,00;0,2403;0,3618;0,1749;0,0801;0,0347;0,00;0,012;0,0187;0,0174;0,0053;0,02;0,008;0,0107;0,008;0,008;0,5613;0,394;0,0447;1;5;2,50;0,372;0,0003;0,80;1098,39;337,60
03 ;D65Z;5210;0,8048;0,1157;0,0503;0,0244;0,0048;0,00;0,00;0,5282;0,4718;0,00;0,00;0,0342;0,0317;0,0332;0,0296;0,0447;0,0184;0,1157;0,0787;0,1113;0,0731;0,0695;0,0633;0,1086;0,0701;0,1179;0,3982;0,5632;0,0386;1;8;3,50;0,532;0,0018;1,60;1570,45;661,42
03 ;D67Z;3428;0,7652;0,133;0,0653;0,0318;0,0047;0,00;0,00;0,5228;0,4772;0,00;0,00;0,0446;0,1339;0,049;0,0356;0,0376;0,0149;0,1062;0,0691;0,0735;0,0572;0,0505;0,0548;0,1021;0,0706;0,1004;0,4068;0,5492;0,0441;1;8;3,50;0,548;0,0012;1,60;1621,31;708,72
04 ;E01A;252;0,0476;0,0238;0,0476;0,25;0,3175;0,2738;0,0397;0,7659;0,2341;0,00;0,00;0,00;0,00;0,00;0,00;0,004;0,00;0,0476;0,0238;0,0754;0,0992;0,127;0,131;0,3294;0,1071;0,0556;0,0253;0,7975;0,1772;6;40;22,30;5,81;0,0001;9,00;17336,77;7093,65
04 ;E01B;864;0,2338;0,1412;0,1713;0,3113;0,1227;0,0174;0,0023;0,6285;0,3715;0,00;0,00;0,00;0,00;0,00;0,00;0,0093;0,0058;0,0289;0,0301;0,066;0,11;0,1366;0,1771;0,2998;0,1007;0,0359;0,0156;0,8981;0,0863;3;23;12,30;3,663;0,0003;5,10;10937,11;4149,10
04 ;E02A;579;0,076;0,0207;0,0535;0,1434;0,0933;0,5872;0,0259;0,6528;0,3472;0,00;0,00;0,0017;0,0155;0,0259;0,0035;0,0052;0,00;0,0104;0,0121;0,0535;0,0518;0,0915;0,1503;0,3057;0,1313;0,1416;0,1829;0,7061;0,111;5;32;16,50;2,912;0,0002;7,30;8669,74;3788,52
04 ;E02B;1141;0,0561;0,014;0,0386;0,0552;0,8361;0,00;0,00;0,6538;0,3462;0,00;0,00;0,00;0,00;0,00;0,00;0,0026;0,0026;0,0149;0,0131;0,0535;0,057;0,1008;0,1332;0,2989;0,1823;0,1411;0,1097;0,8127;0,0776;3;25;12,30;1,934;0,0004;6,10;5755,84;2498,91
04 ;E02C;7307;0,4769;0,1225;0,1571;0,2435;0,00;0,00;0,00;0,6528;0,3472;0,00;0,00;0,00;0,00;0,00;0,00;0,0022;0,0037;0,0382;0,0365;0,0703;0,0814;0,1226;0,1349;0,2796;0,1427;0,0877;0,00;0,9126;0,0874;0;14;5,80;1,067;0,0026;3,80;3174,58;1370,03
04 ;E02D;1784;0,7091;0,0914;0,1037;0,0846;0,0112;0,00;0,00;0,6407;0,3593;0,00;0,00;0,00;0,00;0,00;0,00;0,0011;0,0045;0,0376;0,0488;0,1031;0,1037;0,1385;0,1418;0,2702;0,1037;0,0471;0,00;1,00;0,00;0;0;1,00;0,594;0,0006;0,00;1771,40;680,21
04 ;E03Z;50;0,18;0,06;0,18;0,38;0,18;0,02;0,00;0,68;0,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,18;0,12;0,08;0,10;0,28;0,18;0,06;0,00;0,9259;0,0741;0;5;2,80;0,912;0,00;0,80;2706,61;734,87
04 ;E05A;812;0,0197;0,00;0,0012;0,00;0,734;0,2365;0,0086;0,6921;0,3079;0,00;0,00;0,0025;0,0049;0,0037;0,0012;0,0062;0,0074;0,0283;0,0259;0,0443;0,0603;0,117;0,1712;0,2919;0,1601;0,0751;0,0305;0,8547;0,1147;5;34;17,80;4,696;0,0003;7,40;14011,98;5197,59
04 ;E05B;1770;0,3266;0,209;0,1966;0,2678;0,00;0,00;0,00;0,561;0,4384;0,0006;0,00;0,0062;0,0051;0,0045;0,0006;0,0028;0,0045;0,0051;0,009;0,0441;0,065;0,1288;0,1819;0,3458;0,1407;0,0559;0,0209;0,9008;0,0784;3;19;10,60;3,254;0,0006;3,80;9733,93;2618,88
04 ;E05C;365;0,3288;0,1534;0,1562;0,3616;0,00;0,00;0,00;0,6658;0,3342;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,1014;0,0904;0,1041;0,1151;0,1452;0,1041;0,1863;0,0822;0,0712;0,0461;0,8859;0,068;3;22;11,00;2,684;0,0001;4,80;7999,70;2977,52
04 ;E06A;1021;0,0069;0,002;0,001;0,0118;0,7424;0,2253;0,0108;0,6405;0,3595;0,00;0,00;0,0078;0,0078;0,0088;0,0069;0,0078;0,002;0,0255;0,0215;0,0627;0,0695;0,0872;0,1195;0,2419;0,1802;0,1508;0,0548;0,848;0,0972;5;34;17,10;3,592;0,0004;7,70;10686,73;4233,53
04 ;E06B;278;0,4856;0,1043;0,1906;0,2194;0,00;0,00;0,00;0,741;0,259;0,00;0,00;0,00;0,00;0,00;0,00;0,2086;0,1259;0,1151;0,018;0,0504;0,0612;0,054;0,1259;0,1583;0,0719;0,0108;0,0033;0,9175;0,0792;2;17;9,50;2,702;0,0001;3,30;8065,79;2015,87
04 ;E06C;4349;0,4074;0,161;0,1858;0,2384;0,0064;0,0009;0,00;0,622;0,378;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0097;0,074;0,0586;0,0761;0,0876;0,1209;0,1154;0,2589;0,1322;0,0665;0,0142;0,9079;0,0779;2;18;8,70;2,015;0,0015;4,00;6013,33;2045,58
04 ;E07Z;237;0,9409;0,0295;0,0084;0,0211;0,00;0,00;0,00;0,9114;0,0886;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0759;0,2025;0,2911;0,1814;0,1224;0,0464;0,0717;0,0042;0,0042;0,0238;0,9405;0,0357;1;9;4,50;0,991;0,0001;1,60;2931,55;985,32
04 ;E08A;47;0,0638;0,1702;0,1702;0,4681;0,1277;0,00;0,00;0,5532;0,4468;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0426;0,0426;0,1064;0,1277;0,4043;0,1702;0,1064;0,1515;0,7121;0,1364;6;37;20,10;4,202;0,00;7,80;12544,64;4805,31
04 ;E08B;1008;0,1399;0,122;0,2262;0,3909;0,119;0,002;0,00;0,6339;0,3661;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,001;0,0407;0,0694;0,1488;0,1538;0,3065;0,1627;0,1171;0,0103;0,8682;0,1214;7;43;24,60;3,99;0,0004;8,90;11863,08;4735,57
04 ;E08C;986;0,3154;0,142;0,2394;0,2546;0,0487;0,00;0,00;0,6491;0,3509;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,001;0,0101;0,0517;0,0609;0,1552;0,1501;0,3448;0,1349;0,0913;0,0142;0,8733;0,1125;3;24;11,10;1,816;0,0003;6,20;5409,42;2601,85
04 ;E08D;1381;0,2788;0,1303;0,2505;0,3034;0,0369;0,00;0,00;0,6213;0,3787;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0007;0,0036;0,042;0,0818;0,1412;0,1694;0,3613;0,1217;0,0782;0,2492;0,663;0,0879;2;19;7,90;1,231;0,0005;5,20;3672,91;1960,04
04 ;E36Z;1044;0,0086;0,0163;0,0565;0,2165;0,4128;0,2768;0,0125;0,6063;0,3937;0,00;0,00;0,0211;0,0048;0,001;0,001;0,0019;0,0029;0,0029;0,0105;0,0316;0,0498;0,0594;0,1102;0,2807;0,205;0,2174;0,0017;0,8855;0,1128;6;38;21,10;7,615;0,0004;7,70;22633,26;7044,52
04 ;E40A;217;0,023;0,023;0,1567;0,3502;0,4286;0,0184;0,00;0,5853;0,4147;0,00;0,00;0,0876;0,0599;0,0461;0,023;0,0276;0,0046;0,0092;0,0092;0,023;0,023;0,0599;0,0645;0,2166;0,129;0,2166;0,1095;0,792;0,0985;5;33;17,10;5,223;0,0001;7,40;15516,18;6018,39
04 ;E40B;815;0,00;0,0012;0,0307;0,0724;0,8847;0,011;0,00;0,5877;0,4123;0,00;0,00;0,00;0,00;0,0012;0,0012;0,0012;0,0012;0,0196;0,0319;0,0638;0,0589;0,0834;0,0945;0,2577;0,1926;0,1926;0,2198;0,6889;0,0913;3;28;13,00;3,262;0,0003;7,10;9705,32;3984,05
04 ;E40C;2954;0,1029;0,1435;0,2498;0,5037;0,00;0,00;0,00;0,5416;0,4584;0,00;0,00;0,0362;0,0142;0,0061;0,0051;0,0058;0,001;0,0142;0,0156;0,0372;0,0542;0,0914;0,1198;0,2942;0,1381;0,1669;0,082;0,8469;0,0711;2;21;10,10;2,375;0,001;5,10;7044,14;2901,34
04 ;E42Z;3860;0,1596;0,1528;0,2215;0,3505;0,1148;0,0008;0,00;0,4358;0,5642;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0088;0,1267;0,2018;0,6627;0,00;0,9223;0,0777;0;32;20,90;2,153;0,0014;5,00;6379,20;1879,70
04 ;E60A;737;0,0936;0,1316;0,1275;0,1682;0,4776;0,0014;0,00;0,4315;0,5685;0,00;0,00;0,0312;0,0434;0,0461;0,0991;0,3555;0,0326;0,2062;0,1085;0,0638;0,0109;0,0027;0,00;0,00;0,00;0,00;0,1386;0,8108;0,0506;2;21;9,80;1,861;0,0003;5,30;5531,48;3085,19
04 ;E60B;595;0,0908;0,1445;0,2084;0,5563;0,00;0,00;0,00;0,516;0,484;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,163;0,5244;0,2168;0,0622;0,0235;0,005;0,0017;0,0034;0,00;0,00;0,1691;0,7987;0,0322;2;18;7,60;1,268;0,0002;4,70;3762,42;2221,98
04 ;E63A;458;0,7882;0,0459;0,1245;0,0393;0,0022;0,00;0,00;0,5939;0,4061;0,00;0,00;0,1943;0,1179;0,2729;0,1725;0,179;0,00;0,00;0,0044;0,00;0,0066;0,0131;0,0087;0,0153;0,0109;0,0044;0,6175;0,3553;0,0272;1;4;2,10;0,513;0,0002;0,40;1517,89;445,86
04 ;E63B;11423;0,8703;0,0535;0,0523;0,0233;0,0007;0,00;0,00;0,6837;0,3163;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0039;0,0249;0,0611;0,1554;0,1372;0,1516;0,1332;0,1982;0,0894;0,0452;0,3754;0,6041;0,0205;1;4;2,20;0,32;0,004;0,40;945,36;247,82
04 ;E64A;9357;0,3376;0,1118;0,1686;0,2504;0,1304;0,0012;0,00;0,4923;0,5077;0,00;0,00;0,0004;0,0005;0,0002;0,0003;0,0005;0,0014;0,025;0,0335;0,0663;0,0627;0,0737;0,0911;0,2105;0,1795;0,2542;0,1264;0,8035;0,0702;2;16;7,90;1,052;0,0033;3,60;3120,82;1466,74
04 ;E64B;78;0,2949;0,2051;0,1538;0,3462;0,00;0,00;0,00;0,5128;0,4872;0,00;0,00;0,3205;0,2564;0,3077;0,1154;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,907;0,093;0;10;4,00;0,917;0,00;2,50;2709,48;1647,83
04 ;E64C;2252;0,2509;0,1727;0,2176;0,3588;0,00;0,00;0,00;0,5062;0,4938;0,00;0,00;0,00;0,00;0,00;0,00;0,0067;0,0013;0,0195;0,0178;0,0409;0,0386;0,056;0,0879;0,242;0,1541;0,3353;0,00;0,9306;0,0694;0;14;6,00;0,786;0,0008;3,40;2335,94;1216,30
04 ;E64D;801;0,3933;0,1873;0,1873;0,1835;0,0487;0,00;0,00;0,573;0,427;0,00;0,00;0,0087;0,0112;0,0062;0,005;0,0062;0,0012;0,04;0,0387;0,0562;0,0624;0,0712;0,0836;0,2097;0,1286;0,2709;0,00;1,00;0,00;0;0;1,00;0,232;0,0003;0,00;688,44;379,52
04 ;E65A;1667;0,00;0,0012;0,0042;0,0192;0,9718;0,0036;0,00;0,5741;0,4259;0,00;0,00;0,0108;0,0006;0,00;0,0006;0,0012;0,00;0,0024;0,0048;0,0108;0,021;0,054;0,0888;0,3035;0,2208;0,2807;0,0811;0,8449;0,074;4;27;14,00;1,75;0,0006;6,10;5186,28;2453,46
04 ;E65B;8523;0,1765;0,2176;0,298;0,3079;0,00;0,00;0,00;0,5911;0,4089;0,00;0,00;0,0009;0,00;0,0001;0,0001;0,0004;0,0005;0,0016;0,006;0,0223;0,0543;0,1156;0,1582;0,3489;0,1633;0,1278;0,0554;0,8713;0,0733;2;17;8,30;0,935;0,003;3,80;2772,13;1201,26
04 ;E65C;21089;0,3987;0,2361;0,2084;0,1568;0,00;0,00;0,00;0,5318;0,4682;0,00;0,00;0,00;0,0022;0,002;0,0012;0,0012;0,0004;0,0026;0,0071;0,0295;0,0479;0,0807;0,1045;0,2804;0,1821;0,258;0,0948;0,849;0,0562;1;14;6,50;0,716;0,0075;3,10;2123,44;920,95
04 ;E66A;1969;0,5292;0,2722;0,1366;0,0559;0,0061;0,00;0,00;0,6094;0,3906;0,00;0,00;0,0005;0,00;0,0005;0,0005;0,001;0,002;0,0234;0,0366;0,0792;0,0802;0,0808;0,0818;0,1762;0,1193;0,3179;0,0666;0,84;0,0934;1;12;5,70;0,762;0,0007;2,90;2255,04;1182,57
04 ;E66B;3678;0,776;0,1349;0,062;0,0266;0,0005;0,00;0,00;0,54;0,46;0,00;0,00;0,0003;0,00;0,00;0,0005;0,0063;0,0033;0,0269;0,0392;0,078;0,074;0,0764;0,0693;0,1433;0,1324;0,3502;0,1487;0,7693;0,082;1;9;4,10;0,528;0,0013;2,00;1561,08;645,40
04 ;E69A;248;0,0081;0,0444;0,1048;0,6895;0,1532;0,00;0,00;0,6089;0,3911;0,00;0,00;0,4516;0,0161;0,0121;0,0121;0,0121;0,0161;0,0282;0,0242;0,0323;0,0363;0,0605;0,0524;0,0968;0,0565;0,0927;0,0762;0,8212;0,1026;2;17;7,60;1,073;0,0001;4,20;3175,81;1708,50
04 ;E69B;11230;0,4815;0,1842;0,1593;0,1553;0,0197;0,00;0,00;0,4282;0,5718;0,00;0,00;0,0588;0,0094;0,0045;0,0022;0,0023;0,0003;0,0037;0,0035;0,0085;0,0074;0,0679;0,0858;0,21;0,1672;0,3686;0,0051;0,9173;0,0777;1;12;5,90;0,669;0,004;2,70;1991,63;812,16
04 ;E69C;2036;0,7122;0,2186;0,0688;0,0005;0,00;0,00;0,00;0,6547;0,3453;0,00;0,00;0,9661;0,0128;0,0103;0,0054;0,0049;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0005;0,00;0,00;0,1362;0,7876;0,0762;1;7;3,30;0,533;0,0007;1,50;1574,77;590,30
04 ;E69D;6836;0,647;0,3006;0,05;0,0018;0,0006;0,00;0,00;0,6164;0,3836;0,00;0,00;0,0515;0,462;0,267;0,1173;0,1023;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,1766;0,7692;0,0542;1;6;3,00;0,477;0,0024;1,10;1409,62;458,39
04 ;E69E;7148;0,7571;0,1426;0,079;0,0192;0,0021;0,00;0,00;0,4386;0,5614;0,00;0,00;0,0001;0,00;0,0001;0,001;0,0144;0,036;0,155;0,1356;0,1809;0,1216;0,0609;0,0393;0,0983;0,0677;0,0891;0,4457;0,5209;0,0334;1;8;3,50;0,483;0,0025;1,50;1429,16;547,69
04 ;E70A;2550;0,8525;0,0757;0,0525;0,0173;0,002;0,00;0,00;0,5588;0,4412;0,00;0,00;0,9016;0,0984;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0631;0,8796;0,0573;1;9;4,20;0,666;0,0009;1,90;1967,79;860,62
04 ;E70B;193;0,6218;0,1244;0,1244;0,0984;0,0311;0,00;0,00;0,4197;0,5803;0,00;0,00;0,00;0,00;0,1088;0,0207;0,0518;0,0104;0,0466;0,0363;0,0777;0,0725;0,0829;0,0881;0,171;0,0933;0,1399;0,0991;0,8319;0,069;1;14;6,40;0,789;0,0001;3,40;2338,87;1148,87
04 ;E71A;2156;0,00;0,00;0,00;0,00;0,9935;0,0065;0,00;0,6647;0,3353;0,00;0,00;0,0005;0,0005;0,00;0,00;0,00;0,00;0,0023;0,0042;0,0255;0,0561;0,1053;0,1456;0,3516;0,1698;0,1387;0,1224;0,8024;0,0752;4;28;13,90;1,823;0,0008;6,50;5420,77;2537,52
04 ;E71B;1751;0,3221;0,1673;0,2187;0,2918;0,00;0,00;0,00;0,6168;0,3832;0,00;0,00;0,00;0,0006;0,00;0,00;0,00;0,00;0,0046;0,0051;0,0371;0,0531;0,1097;0,1565;0,3181;0,1753;0,1399;0,236;0,6946;0,0694;1;17;7,10;1,111;0,0006;4,60;3305,25;1676,04
04 ;E71C;2411;0,3683;0,1895;0,2248;0,2173;0,00;0,00;0,00;0,6275;0,3725;0,00;0,00;0,00;0,00;0,00;0,00;0,0004;0,00;0,0017;0,0046;0,0274;0,0597;0,1103;0,1402;0,3476;0,18;0,1282;0,2236;0,7066;0,0698;1;14;5,50;0,894;0,0009;3,60;2659,34;1222,24
04 ;E71D;16242;0,2416;0,166;0,2708;0,3216;0,00;0,00;0,00;0,6106;0,3894;0,00;0,00;0,0001;0,0004;0,00;0,0001;0,0006;0,0001;0,0022;0,0057;0,0308;0,0615;0,1276;0,167;0,3368;0,1556;0,1114;0,3213;0,5952;0,0836;1;11;4,60;0,623;0,0058;2,80;1850,70;872,41
04 ;E73A;132;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,6212;0,3788;0,00;0,00;0,00;0,00;0,0076;0,00;0,0076;0,00;0,0152;0,0227;0,0152;0,0303;0,0379;0,053;0,2121;0,2424;0,3561;0,1429;0,7543;0,1029;3;25;12,00;1,649;0,00;6,10;4903,27;2442,24
04 ;E73B;1737;0,4249;0,1785;0,1894;0,2073;0,00;0,00;0,00;0,5803;0,4197;0,00;0,00;0,0052;0,0006;0,00;0,0006;0,0023;0,004;0,019;0,0259;0,0512;0,0443;0,0547;0,0835;0,2493;0,1744;0,285;0,2008;0,7298;0,0693;1;14;6,00;0,768;0,0006;3,40;2279,07;1141,07
04 ;E74Z;3729;0,5063;0,2011;0,1512;0,1209;0,0204;0,00;0,00;0,5685;0,4315;0,00;0,00;0,0048;0,0091;0,0043;0,0054;0,0059;0,0019;0,0292;0,0488;0,0775;0,0751;0,0813;0,0914;0,2164;0,1757;0,1732;0,2033;0,733;0,0637;1;16;6,60;0,876;0,0013;4,10;2601,61;1338,33
04 ;E75A;36;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,6389;0,3611;0,00;0,00;0,1111;0,25;0,1667;0,0833;0,3889;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,1556;0,80;0,0444;1;19;7,10;1,675;0,00;5,20;4957,59;3125,43
04 ;E75B;407;0,00;0,00;0,00;0,00;0,9902;0,0098;0,00;0,5577;0,4423;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0025;0,0246;0,0123;0,0491;0,0467;0,0369;0,059;0,231;0,1892;0,3489;0,0913;0,8444;0,0643;2;21;10,10;1,36;0,0001;5,00;4045,50;2021,27
04 ;E75C;6023;0,4885;0,1946;0,1597;0,1547;0,0025;0,00;0,00;0,5512;0,4488;0,00;0,00;0,0181;0,0271;0,0189;0,0086;0,012;0,0053;0,0483;0,045;0,0629;0,0515;0,0609;0,0789;0,182;0,1361;0,2444;0,2379;0,7051;0,057;1;11;5,00;0,66;0,0021;2,60;1959,52;854,90
04 ;E76B;88;0,00;0,00;0,00;0,7727;0,2045;0,0227;0,00;0,5795;0,4205;0,00;0,00;0,00;0,0114;0,0114;0,00;0,00;0,0114;0,1136;0,1136;0,0909;0,0682;0,0909;0,0455;0,2045;0,1364;0,1023;0,1373;0,8627;0,00;2;0;8,60;1,285;0,00;3,30;3817,41;1736,54
04 ;E76C;2530;0,5368;0,1937;0,1514;0,0972;0,0206;0,0004;0,00;0,6996;0,3004;0,00;0,00;0,002;0,0055;0,0067;0,0059;0,0241;0,0332;0,1775;0,1079;0,10;0,083;0,0601;0,0696;0,1399;0,0704;0,1142;0,1023;0,8268;0,0709;1;14;6,50;0,945;0,0009;3,30;2796,04;1490,31
04 ;E77A;66;0,00;0,00;0,0303;0,2121;0,6515;0,1061;0,00;0,6667;0,3333;0,00;0,00;0,0303;0,0455;0,0152;0,0303;0,0152;0,00;0,0152;0,0152;0,0455;0,0303;0,0606;0,0606;0,1818;0,1818;0,2727;0,00;0,9296;0,0704;6;36;20,60;5,847;0,00;7,00;17365,70;5717,81
04 ;E77B;276;0,0181;0,0036;0,0326;0,1486;0,6486;0,1486;0,00;0,6812;0,3188;0,00;0,00;0,0399;0,029;0,0217;0,0217;0,0109;0,00;0,0072;0,0217;0,0471;0,0725;0,0978;0,1196;0,2464;0,1341;0,1304;0,1215;0,7797;0,0989;5;33;17,40;3,30;0,0001;7,40;9845,64;5307,07
04 ;E77C;365;0,00;0,00;0,00;0,00;0,811;0,189;0,00;0,6521;0,3479;0,00;0,00;0,0192;0,0164;0,011;0,011;0,0082;0,011;0,0219;0,0192;0,0274;0,0301;0,0795;0,0986;0,2384;0,1671;0,2411;0,0841;0,8075;0,1084;5;33;17,20;2,553;0,0001;7,50;7587,20;3842,01
04 ;E77D;370;0,0216;0,027;0,0973;0,3405;0,5135;0,00;0,00;0,6189;0,3811;0,00;0,00;0,0216;0,0432;0,0405;0,0243;0,027;0,0081;0,0432;0,0189;0,027;0,0432;0,0622;0,0351;0,1838;0,1459;0,2757;0,0605;0,8296;0,1099;5;33;17,10;2,282;0,0001;7,60;6762,10;3416,70
04 ;E77E;1405;0,0327;0,0349;0,0904;0,5964;0,2456;0,00;0,00;0,6512;0,3488;0,00;0,00;0,00;0,00;0,00;0,00;0,0107;0,005;0,0206;0,0313;0,0641;0,0641;0,0868;0,1011;0,2306;0,1338;0,252;0,0505;0,8876;0,0619;3;26;13,40;1,83;0,0005;6,10;5455,07;2857,24
04 ;E78Z;1222;0,3887;0,1604;0,3282;0,1187;0,0041;0,00;0,00;0,5802;0,4198;0,00;0,00;0,00;0,0008;0,0025;0,0016;0,0016;0,0016;0,0131;0,0147;0,0376;0,0548;0,1187;0,1555;0,3363;0,171;0,09;0,7538;0,2462;0,00;1;0;2,00;0,298;0,0004;0,00;880,51;200,58
04 ;E79A;6089;0,1143;0,1109;0,0655;0,0652;0,643;0,0011;0,00;0,6058;0,3942;0,00;0,00;0,0964;0,0724;0,02;0,0053;0,0051;0,0015;0,01;0,0112;0,0255;0,023;0,0389;0,0511;0,1677;0,1457;0,3263;0,0353;0,8883;0,0764;2;21;10,30;1,272;0,0022;4,70;3776,56;1779,19
