IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt6c;IO_KArt7;IO_KArt8;IO_Summe
I46B;9;56,91;0,00;68,03;0,70;0,00;0,00;9,94;0,21;26,22;23,24;41,55;226,80
I46B;10;13,28;0,00;75,52;5,03;234,64;0,00;55,55;1,92;61,72;8,88;30,62;487,16
I46B;11;9,26;0,01;9,24;0,15;0,00;0,00;2,19;0,11;0,00;2,42;5,55;28,93
I46B;12;8,09;0,48;237,73;0,30;0,00;0,00;3,53;0,21;30,99;10,68;83,12;375,13
I46B;13;42,21;10,23;36,27;1,43;0,04;0,00;5,62;0,01;0,00;6,22;24,35;126,38
I46C;1;564,84;1040,21;44,69;57,82;12,09;0,00;70,20;8,86;9,92;286,47;977,08;3072,18
I46C;2;81,73;178,55;4,52;14,68;2,53;0,00;25,48;3,84;0,34;31,79;92,78;436,24
I46C;4;695,69;0,00;423,55;15,87;18,11;1308,76;236,74;146,80;12,97;280,51;335,05;3474,05
I46C;5;371,80;0,00;248,70;24,26;2,11;0,00;80,22;8,23;0,51;47,45;112,89;896,17
I46C;7;0,61;0,00;0,71;0,03;0,00;0,74;0,25;2,48;0,00;0,31;0,46;5,59
I46C;8;0,59;0,00;0,45;0,02;0,00;0,00;0,24;0,12;0,00;0,24;0,39;2,05
I46C;9;28,14;0,00;41,63;0,38;0,09;2,51;5,07;0,38;17,28;12,00;24,63;132,11
I46C;10;9,84;0,00;51,65;2,16;81,16;0,00;36,47;2,00;78,29;6,50;21,67;289,74
I46C;11;8,77;0,04;8,33;0,16;0,00;0,00;1,14;0,16;0,68;1,31;4,51;25,10
I46C;12;3,82;0,84;165,18;0,26;0,00;0,00;2,51;0,03;37,52;6,20;59,18;275,54
I46C;13;23,01;4,67;19,81;0,51;0,01;0,00;2,30;0,01;0,01;4,14;12,60;67,07
I47A;1;516,75;921,60;42,33;52,15;3,24;0,00;64,81;1,86;9,10;267,51;868,87;2748,22
I47A;2;38,76;83,16;3,51;6,73;0,60;0,00;11,84;0,17;0,03;15,80;42,83;203,43
I47A;4;533,18;0,00;353,62;12,02;7,81;1107,03;202,93;106,06;15,09;234,27;271,75;2843,76
I47A;5;314,41;0,00;208,35;18,37;0,66;0,00;61,64;3,68;1,35;37,60;90,97;737,03
I47A;7;0,41;0,00;0,50;0,03;0,00;0,27;0,09;0,41;0,00;0,21;0,34;2,26
I47A;8;0,27;0,00;0,21;0,01;0,00;0,00;0,05;0,01;0,00;0,11;0,15;0,81
I47A;9;30,64;0,00;39,25;0,32;0,06;0,00;5,26;0,13;16,60;12,66;25,15;130,07
I47A;10;6,86;0,00;38,04;1,51;41,04;0,00;27,08;2,35;54,65;4,32;15,96;191,81
I47A;11;8,83;0,03;8,95;0,12;0,00;0,00;1,31;0,00;0,63;1,51;5,09;26,47
I47A;12;5,99;1,18;129,59;0,43;0,00;0,00;2,23;0,22;30,85;5,12;50,58;226,19
I47A;13;21,35;3,21;20,54;0,57;0,02;0,00;2,55;0,01;0,03;4,22;12,74;65,24
I47B;1;536,13;1019,02;32,06;55,29;7,40;0,00;71,88;1,35;11,33;263,16;813,20;2810,82
I47B;2;72,33;134,52;2,25;12,40;2,45;0,00;19,45;0,47;0,14;26,79;69,87;340,67
I47B;4;431,40;0,00;290,61;10,12;9,84;922,48;158,95;92,86;4,17;181,40;219,16;2320,99
I47B;5;268,53;0,00;179,63;15,60;0,72;0,00;52,14;1,70;0,53;35,03;76,64;630,52
I47B;7;0,42;0,00;0,42;0,02;0,00;0,21;0,22;0,63;0,47;0,22;0,29;2,90
I47B;8;0,84;0,00;0,89;0,04;0,00;0,03;0,38;0,16;0,00;0,42;0,58;3,34
I47B;9;34,40;0,00;44,56;0,40;0,07;0,00;5,85;0,18;21,14;15,45;28,19;150,24
I47B;10;6,30;0,00;40,01;1,79;41,44;0,00;29,68;0,74;34,92;4,39;16,01;175,28
I47B;11;7,94;0,05;7,17;0,12;0,00;0,00;1,28;0,32;0,51;1,46;3,92;22,77
I47B;12;5,55;0,79;141,62;0,16;0,00;0,00;1,86;0,03;23,85;5,71;52,79;232,36
I47B;13;35,70;6,84;34,74;1,34;0,11;0,00;4,72;0,02;0,05;5,93;21,46;110,91
I47C;1;471,64;819,73;32,46;41,77;1,36;0,00;53,58;0,73;6,50;227,26;803,38;2458,41
I47C;2;27,40;70,38;2,91;4,68;0,37;0,00;7,81;0,05;0,02;10,57;32,82;157,01
I47C;4;409,10;0,00;266,26;8,32;3,13;1355,33;148,34;83,89;31,12;173,37;207,53;2686,39
I47C;5;242,97;0,00;163,22;15,17;0,47;0,00;48,71;5,48;2,10;28,92;71,66;578,70
I47C;7;0,12;0,00;0,12;0,01;0,00;0,00;0,05;0,13;0,02;0,05;0,08;0,58
I47C;8;0,30;0,00;0,32;0,01;0,01;0,01;0,12;0,02;0,00;0,13;0,22;1,14
I47C;9;16,34;0,00;30,12;0,21;0,03;0,00;3,99;0,15;12,13;7,21;16,73;86,91
I47C;10;3,54;0,00;27,59;1,29;13,19;0,00;19,06;0,87;30,04;3,00;10,10;108,68
I47C;11;6,73;0,02;7,71;0,10;0,00;0,00;0,90;0,05;0,67;1,23;4,52;21,93
I47C;12;3,11;0,53;138,40;0,31;0,00;0,00;1,88;0,01;29,28;5,74;49,76;229,02
I47C;13;16,30;2,96;13,23;0,19;0,00;0,00;1,28;0,00;0,03;2,78;8,23;45,00
I50A;1;827,86;1377,61;59,21;89,11;12,65;0,00;120,50;55,02;22,09;419,22;1356,18;4339,45
I50A;2;28,32;49,64;2,86;3,69;0,54;0,00;8,28;0,00;0,11;9,69;28,26;131,39
I50A;4;625,61;0,00;521,97;19,77;7,82;115,60;260,83;125,99;14,47;278,72;388,83;2359,61
I50A;5;460,90;0,00;312,19;26,49;1,12;0,00;92,69;0,82;1,05;63,26;128,78;1087,30
I50A;7;0,11;0,00;0,07;0,00;0,00;0,00;0,03;0,00;0,00;0,02;0,06;0,29
I50A;8;0,90;0,00;0,67;0,04;0,00;0,00;0,39;0,26;0,00;0,38;0,49;3,13
I50A;9;30,70;0,00;32,46;0,54;0,23;0,27;6,53;3,55;13,24;15,02;21,42;123,96
I50A;10;24,23;0,00;66,99;1,27;9,99;0,00;47,67;1,50;58,80;9,86;29,28;249,59
I50A;11;10,56;0,16;8,65;0,21;0,00;0,00;1,73;0,08;0,55;1,83;5,46;29,23
I50A;12;4,91;0,83;92,76;0,30;0,00;0,00;2,41;0,43;9,05;5,15;34,23;150,07
I50A;13;30,95;4,61;26,62;0,88;0,02;0,00;3,64;0,01;0,02;5,91;18,67;91,33
I50B;1;482,65;815,48;35,58;46,44;11,16;0,00;65,68;23,28;22,56;257,71;760,11;2520,65
I50B;2;6,13;12,32;0,20;0,77;0,00;0,00;1,88;0,09;0,55;2,56;7,05;31,55
I50B;4;321,36;0,00;294,46;9,82;5,09;25,07;147,71;83,31;2,39;181,23;222,29;1292,73
I50B;5;287,72;0,00;200,64;15,38;0,48;0,00;54,05;0,44;0,02;41,51;81,64;681,88
I50B;9;18,36;0,00;18,64;0,23;0,20;0,00;3,48;0,48;6,62;7,88;12,35;68,24
I50B;10;11,70;0,00;40,16;0,81;3,28;0,00;28,53;1,05;31,35;5,74;17,81;140,43
I50B;11;7,79;0,11;5,56;0,10;0,00;0,00;1,40;0,00;0,00;1,26;4,57;20,79
I50B;12;3,32;2,25;43,12;0,23;0,00;0,00;1,29;0,00;4,69;2,10;15,04;72,04
I50B;13;36,50;6,21;32,27;1,17;0,05;0,00;4,84;0,00;0,00;5,56;20,48;107,08
I50C;1;300,37;414,96;23,27;37,64;1,34;0,00;37,89;0,00;1,30;164,83;444,92;1426,52
I50C;4;197,68;0,00;196,89;7,33;0,46;2,19;88,15;20,35;0,00;87,40;142,13;742,58
I50C;5;124,55;0,00;83,74;7,86;0,00;0,00;24,13;0,10;0,00;16,90;39,08;296,36
I50C;9;12,62;0,00;14,34;0,14;0,00;0,00;1,99;0,46;8,20;6,26;10,53;54,54
I50C;10;20,08;0,00;40,94;0,91;2,27;0,00;27,17;0,00;21,33;7,57;22,09;142,36
I50C;11;9,77;0,09;15,30;0,60;0,00;0,00;1,24;0,00;0,00;1,70;6,71;35,41
I50C;12;0,45;0,00;6,36;0,04;0,00;0,00;0,10;0,00;1,14;0,29;1,34;9,72
I50C;13;16,80;2,12;7,23;0,23;0,00;0,00;0,66;0,00;0,00;3,14;7,79;37,97
I54A;1;571,31;1009,40;56,91;126,96;24,94;0,00;98,58;18,19;15,55;343,04;901,79;3166,67
I54A;2;9,28;20,59;0,64;2,09;0,93;0,00;3,05;0,05;0,30;4,29;12,12;53,34
I54A;4;8,21;0,00;8,08;0,30;0,02;4,06;4,40;3,01;0,00;3,51;6,25;37,84
I54A;5;8,68;0,00;5,18;0,43;0,00;0,00;1,73;0,00;0,00;1,09;1,98;19,09
I54A;7;0,35;0,00;0,12;0,00;0,00;0,00;0,01;0,00;0,00;0,07;0,10;0,65
I54A;8;5,91;0,00;6,05;0,16;0,02;0,33;2,88;4,13;0,00;3,34;4,97;27,79
I54A;9;299,56;0,00;548,18;4,37;0,97;0,03;47,47;68,61;265,73;290,47;310,12;1835,51
I54A;10;8,70;0,00;34,64;1,83;36,50;0,00;30,89;0,00;36,31;5,64;16,43;170,94
I54A;11;21,94;1,02;14,71;0,28;0,00;0,00;1,28;0,00;0,69;3,07;8,06;51,05
I54A;12;21,90;2,67;53,43;0,23;0,00;0,00;3,00;0,00;16,63;11,15;22,45;131,46
I54A;13;28,61;5,59;23,26;0,67;0,02;0,00;2,84;0,02;0,09;7,01;16,26;84,37
I54B;1;372,57;649,38;45,68;83,27;53,95;0,00;56,56;1,13;5,22;222,23;581,40;2071,39
I54B;2;10,17;23,26;0,54;4,13;6,14;0,00;3,96;0,13;0,00;5,72;11,97;66,02
I54B;4;8,15;0,00;7,83;0,43;0,00;1,78;4,06;1,29;0,40;3,66;5,12;32,72
I54B;5;7,41;0,00;4,40;0,43;0,00;0,00;1,56;0,00;0,00;0,96;2,20;16,96
I54B;7;0,07;0,00;0,16;0,01;0,00;0,00;0,09;0,51;0,00;0,08;0,12;1,04
I54B;8;2,54;0,00;2,64;0,11;0,00;0,00;1,21;0,29;0,00;1,52;1,59;9,90
I54B;9;168,12;0,00;293,80;3,13;5,63;0,17;27,02;20,13;149,23;128,27;158,59;954,09
I54B;10;7,10;0,00;27,32;1,42;23,51;0,00;23,12;0,07;21,07;4,59;12,81;121,01
I54B;11;14,17;0,20;10,68;0,19;0,00;0,00;1,46;0,00;0,99;2,43;6,55;36,67
I54B;12;41,47;9,31;68,80;0,32;0,73;0,00;3,25;24,53;23,40;69,75;27,24;268,80
I54B;13;19,36;4,10;15,46;0,67;0,03;0,00;2,27;0,03;0,00;4,41;11,22;57,55
I59Z;1;177,99;319,13;15,27;13,55;0,47;0,00;22,08;0,32;0,68;90,51;271,06;911,06
I59Z;2;1,42;3,13;0,02;0,24;0,00;0,00;0,61;0,00;0,00;0,77;2,00;8,19
I59Z;4;197,00;0,00;176,41;5,87;0,31;53,07;92,09;66,00;8,65;105,59;136,53;841,52
I59Z;5;184,42;0,00;120,63;10,26;0,67;0,00;35,92;0,87;1,09;23,65;53,87;431,38
I59Z;7;0,01;0,00;0,01;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,01;0,04
I59Z;9;12,85;0,00;16,52;0,12;0,00;0,00;2,60;0,10;5,83;6,22;9,96;54,20
I59Z;10;1,08;0,00;5,31;0,15;0,63;0,00;4,04;0,05;4,17;0,69;2,08;18,20
I59Z;11;3,23;0,14;2,16;0,05;0,00;0,00;0,37;0,00;0,00;0,81;1,65;8,41
I59Z;12;1,26;0,03;18,35;0,13;0,00;0,00;0,44;0,32;2,03;0,91;7,57;31,04
I59Z;13;26,30;3,38;24,99;0,60;0,02;0,00;3,50;0,03;0,02;4,32;14,04;77,20
I60Z;1;1029,57;2187,21;77,35;64,64;0,83;0,00;179,49;0,00;10,60;419,79;1030,94;5000,42
I60Z;2;0,92;2,80;0,00;0,13;0,00;0,00;0,24;0,00;0,00;0,48;2,46;7,03
I60Z;4;35,83;0,00;35,75;0,73;0,00;0,04;40,41;0,59;0,00;17,37;24,10;154,82
I60Z;5;49,65;0,00;31,04;1,80;0,00;0,00;7,38;0,19;0,00;8,60;14,91;113,57
I60Z;9;49,80;0,00;61,31;0,33;0,00;0,00;10,12;0,00;8,70;27,82;39,61;197,69
I60Z;10;1,23;0,00;4,75;0,06;0,00;0,00;4,23;0,00;3,14;0,66;2,42;16,49
I60Z;11;13,63;0,17;3,50;0,08;0,00;0,00;0,30;0,00;0,00;1,05;3,62;22,35
I60Z;12;0,10;0,00;12,80;0,00;0,00;0,00;0,01;0,00;0,00;0,62;3,19;16,72
I60Z;13;41,58;6,82;33,04;0,39;0,49;0,00;3,05;0,00;0,00;3,60;22,06;111,03
I64A;1;908,72;1839,19;64,94;105,13;7,14;0,00;149,56;1,72;4,58;461,74;1040,45;4583,17
I64A;2;7,00;18,52;0,19;1,55;2,85;0,00;2,83;0,06;0,00;3,04;9,99;46,03
I64A;4;7,81;0,00;7,64;0,41;0,00;0,09;5,36;2,83;0,00;3,75;6,12;34,01
I64A;5;28,19;0,00;18,98;1,42;0,01;0,00;5,66;0,00;0,70;4,53;9,01;68,50
I64A;9;118,85;0,00;112,56;1,49;3,04;0,00;16,10;5,30;68,04;55,89;69,59;450,86
I64A;10;10,29;0,00;43,06;1,00;0,00;0,00;35,22;0,31;44,08;5,40;19,62;158,98
I64A;11;30,55;0,59;13,95;0,17;0,00;0,00;1,15;0,00;0,35;4,24;12,86;63,86
I64A;12;0,18;0,00;55,18;0,00;0,00;0,00;0,41;0,00;7,56;1,91;14,75;79,99
I64A;13;46,25;5,08;31,22;0,51;0,26;0,00;3,50;0,24;0,00;6,88;21,04;114,98
I64B;1;557,13;894,33;50,77;100,77;13,31;0,00;82,02;4,02;9,86;245,57;784,46;2742,24
I64B;2;60,62;112,08;0,00;5,50;0,00;0,00;12,30;0,00;3,70;22,94;55,62;272,76
I64B;4;1,54;0,00;1,40;0,18;0,00;0,00;0,67;0,10;0,00;0,65;1,81;6,35
I64B;5;2,53;0,00;1,71;0,18;0,00;0,00;0,58;0,00;0,00;0,40;0,55;5,95
I64B;7;1,85;0,00;2,36;0,12;0,00;0,00;0,69;0,96;0,00;0,82;1,09;7,89
I64B;8;8,24;0,00;11,53;0,51;0,00;0,00;3,19;0,12;0,00;4,98;9,51;38,08
I64B;9;78,90;0,00;75,89;0,78;2,65;0,00;14,77;5,13;71,62;30,68;50,94;331,36
I64B;10;18,53;0,00;67,03;0,79;9,32;0,00;54,30;0,00;61,17;9,77;30,14;251,05
I64B;11;32,14;0,51;16,55;1,28;0,00;0,00;4,62;0,00;0,17;3,93;11,92;71,12
I64B;12;3,87;1,25;43,46;0,09;0,00;0,00;1,63;0,54;6,87;2,25;16,98;76,94
I64B;13;35,89;7,89;32,92;1,43;0,02;0,00;4,45;0,02;0,00;6,59;21,95;111,16
I64C;1;319,81;502,40;23,38;37,36;16,73;0,00;39,79;1,51;2,56;159,77;527,13;1630,44
I64C;2;2,42;6,75;0,11;0,76;0,00;0,00;0,74;0,00;0,00;1,23;3,54;15,55
I64C;4;5,46;0,00;5,68;0,16;0,01;3,10;2,99;0,65;0,00;3,36;3,97;25,38
I64C;5;6,19;0,00;4,90;0,39;0,00;0,00;1,54;0,01;0,00;0,81;2,12;15,96
I64C;7;0,39;0,00;0,18;0,01;0,00;0,00;0,01;0,46;0,00;0,09;0,12;1,26
I64C;8;2,05;0,00;2,43;0,07;0,00;0,00;0,87;0,06;0,00;1,05;1,89;8,42
I64C;9;52,03;0,00;51,08;0,60;0,83;0,00;7,65;3,97;42,74;22,10;34,70;215,70
I64C;10;6,53;0,00;32,00;0,83;1,56;0,00;24,39;0,71;20,61;3,82;12,88;103,33
I64C;11;16,36;0,19;10,55;0,12;0,00;0,00;3,30;0,28;1,20;2,16;7,15;41,31
I64C;12;2,51;0,78;37,32;0,23;0,00;0,00;1,19;0,00;5,03;2,82;15,53;65,41
I64C;13;26,44;5,73;23,97;0,99;0,04;0,00;3,33;0,02;0,01;4,93;16,88;82,34
I65A;1;654,41;1248,90;144,81;239,07;303,70;0,00;171,03;0,51;1,46;273,94;585,37;3623,20
I65A;2;151,69;304,81;66,01;49,58;44,67;0,00;32,41;2,84;4,24;77,57;245,90;979,72
I65A;4;29,89;0,00;20,79;1,00;0,02;5,73;7,29;6,30;0,00;11,83;18,75;101,60
I65A;5;20,94;0,00;15,12;1,67;0,71;0,00;5,66;0,08;0,89;3,40;6,33;54,80
I65A;8;0,47;0,00;1,55;0,02;0,00;0,00;0,14;0,10;0,00;0,43;0,64;3,35
I65A;9;47,53;0,00;44,64;2,13;5,30;0,00;19,50;2,25;25,67;25,47;30,89;203,38
I65A;10;13,43;0,00;46,97;1,23;48,67;0,00;32,24;2,61;24,56;9,06;25,65;204,42
I65A;11;20,29;0,35;39,63;0,03;0,00;0,00;0,81;0,00;0,01;3,89;15,51;80,52
I65A;12;48,35;5,78;90,40;0,06;0,61;0,00;10,94;20,34;3,87;63,57;43,35;287,27
I65A;13;20,96;2,84;7,98;0,01;0,22;0,00;0,25;0,00;0,00;6,06;8,34;46,66
I65B;1;484,26;935,93;89,57;144,61;119,40;0,00;109,00;1,08;8,01;235,68;521,53;2649,07
I65B;2;59,27;135,69;19,58;19,71;27,40;0,00;15,61;0,78;2,50;36,14;116,21;432,89
I65B;4;12,29;0,00;10,57;0,40;0,27;1,48;4,40;3,97;0,00;5,98;7,94;47,30
I65B;5;15,94;0,00;11,14;1,06;0,05;0,00;3,72;0,03;0,80;2,31;4,52;39,57
I65B;7;0,01;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,03
I65B;8;3,68;0,00;3,98;0,12;0,12;0,00;1,24;0,29;0,00;1,65;2,40;13,48
I65B;9;58,65;0,00;54,26;1,03;1,67;0,01;11,74;5,27;20,49;27,01;35,54;215,67
I65B;10;14,32;0,00;48,37;0,90;56,23;3,90;33,95;1,47;29,64;7,51;21,12;217,41
I65B;11;24,36;0,58;25,35;0,31;0,00;0,00;1,39;0,06;0,10;3,94;12,15;68,24
I65B;12;6,33;1,79;44,89;0,12;0,00;0,00;0,57;0,06;5,77;2,43;11,61;73,57
I65B;13;32,30;6,93;16,22;0,52;0,18;0,00;1,94;0,02;0,00;7,49;16,24;81,84
I65C;1;312,41;509,40;36,10;73,07;113,35;0,00;50,05;1,88;4,85;166,06;436,22;1703,39
I65C;2;3,92;9,59;0,88;1,36;1,64;0,00;1,09;0,03;0,18;2,75;8,40;29,84
I65C;4;8,59;0,00;7,94;0,29;0,07;1,06;4,31;2,34;0,20;4,28;6,23;35,31
I65C;5;6,88;0,00;4,90;0,42;0,01;0,00;1,41;0,01;0,01;0,94;1,91;16,49
I65C;7;0,37;0,00;0,31;0,01;0,00;0,00;0,19;0,20;0,43;0,08;0,27;1,86
I65C;8;4,65;0,00;4,86;0,17;0,03;0,00;2,02;0,55;0,00;2,31;3,50;18,09
I65C;9;65,15;0,00;65,66;1,34;1,11;0,91;14,15;8,51;36,33;30,43;42,74;266,33
I65C;10;9,37;0,00;31,70;0,73;16,78;0,00;24,25;0,35;28,75;5,05;14,49;131,47
I65C;11;15,00;0,08;11,98;0,19;0,01;0,00;1,47;0,02;3,82;2,41;6,32;41,30
I65C;12;5,81;0,78;24,28;0,12;0,00;0,00;0,68;0,31;3,71;2,20;8,53;46,42
I65C;13;21,73;5,11;18,13;0,68;0,14;0,00;2,78;0,01;0,23;4,54;12,78;66,13
I66A;1;914,59;1624,09;67,99;195,95;360,18;0,00;143,96;3,64;13,75;487,33;1299,71;5111,19
I66A;2;438,99;833,94;9,60;87,18;39,36;0,00;142,06;7,96;1,67;172,52;434,60;2167,88
I66A;4;24,59;0,00;20,99;0,95;0,03;14,28;15,60;9,04;0,00;11,37;16,77;113,62
I66A;5;21,03;0,00;15,81;1,02;0,01;0,00;4,30;0,00;0,00;3,41;5,52;51,10
I66A;7;2,50;0,00;2,47;0,04;0,00;0,00;0,14;2,65;0,00;1,46;2,70;11,96
I66A;8;22,67;0,00;30,64;0,81;0,01;0,00;9,37;3,17;0,00;13,61;16,43;96,71
I66A;9;86,64;0,00;79,73;1,43;0,72;0,72;11,65;15,09;44,33;38,95;49,61;328,87
I66A;10;108,61;0,00;421,79;14,32;1543,32;0,00;237,68;0,48;162,98;69,40;162,94;2721,52
I66A;11;88,28;0,20;45,73;0,98;0,00;0,00;9,83;0,00;7,18;11,52;29,49;193,21
I66A;12;25,25;3,66;71,46;0,26;0,00;0,00;1,09;0,00;24,44;7,75;25,50;159,41
I66A;13;30,04;17,99;24,42;1,72;0,04;0,00;4,85;0,02;0,00;8,97;23,93;111,98
I66B;1;785,93;1322,42;66,84;149,76;46,68;0,00;118,96;10,44;8,72;401,94;1110,89;4022,58
I66B;2;164,74;267,85;6,15;28,43;8,15;0,00;40,86;0,53;2,32;72,78;197,94;789,75
I66B;4;1,78;0,00;2,02;0,04;0,06;0,00;0,70;0,28;0,00;0,83;1,77;7,48
I66B;5;5,81;0,00;3,82;0,37;0,00;0,00;1,11;0,00;0,00;0,84;1,81;13,76
I66B;7;11,11;0,00;12,57;0,66;0,04;0,17;8,15;16,49;12,57;4,76;9,12;75,64
I66B;8;36,08;0,00;43,75;1,26;0,05;0,00;15,83;3,17;0,00;18,33;29,39;147,86
I66B;9;87,51;0,00;85,62;1,09;4,20;0,04;17,33;10,97;44,19;38,24;57,06;346,25
I66B;10;58,75;0,00;183,82;2,14;25,29;0,00;150,49;4,12;136,05;35,13;81,50;677,29
I66B;11;95,46;1,13;65,88;1,45;0,00;0,00;11,13;0,28;12,07;17,84;39,88;245,12
I66B;12;11,62;1,41;76,14;0,31;0,00;0,00;1,80;0,00;18,48;4,42;23,32;137,50
I66B;13;42,11;16,19;25,16;1,27;0,06;0,00;5,22;0,07;0,88;8,40;26,20;125,56
I66C;1;607,39;1293,34;38,73;78,24;4,96;0,00;98,25;5,11;4,32;286,51;897,09;3313,94
I66C;2;232,40;453,82;7,04;39,94;11,13;0,00;69,16;1,71;3,16;85,56;212,06;1115,98
I66C;4;1,50;0,00;1,53;0,04;0,00;0,00;1,55;0,19;0,00;1,68;1,97;8,46
I66C;5;5,54;0,00;3,06;0,20;0,00;0,00;0,96;0,00;0,00;0,85;1,60;12,21
I66C;7;0,85;0,00;0,88;0,01;0,00;0,00;0,38;0,22;0,03;0,22;0,63;3,22
I66C;8;12,58;0,00;10,72;0,53;0,09;0,00;4,90;0,90;0,00;5,25;7,60;42,57
I66C;9;89,19;0,00;96,83;1,07;0,11;0,01;14,48;1,35;92,81;35,49;60,62;391,96
I66C;10;12,08;0,00;76,07;2,77;48,83;0,00;56,90;1,63;45,34;7,76;28,79;280,17
I66C;11;32,97;0,06;21,75;0,67;0,00;0,00;3,39;0,06;0,03;4,94;12,20;76,07
I66C;12;5,56;3,66;150,43;0,09;0,00;0,00;2,15;0,00;32,29;7,31;54,26;255,75
I66C;13;44,24;6,91;42,67;1,49;0,05;0,00;6,12;0,02;0,05;6,46;24,38;132,39
I66D;1;524,24;912,84;2,06;34,18;17,50;0,00;22,80;0,00;36,17;238,46;918,92;2707,17
I66D;4;7,68;0,00;8,78;0,18;0,00;0,00;6,03;0,00;0,00;8,96;10,23;41,86
I66D;5;18,66;0,00;9,84;0,67;0,00;0,00;3,46;0,00;0,00;1,03;3,73;37,39
I66D;9;2,84;0,00;2,89;0,01;0,00;0,00;0,13;0,00;10,59;0,68;2,47;19,61
I66D;10;13,83;0,00;46,12;2,64;0,00;0,00;30,53;0,00;4,62;1,14;25,97;124,85
I66D;11;50,81;0,00;12,87;0,03;0,00;0,00;1,10;0,00;0,00;1,49;14,01;80,31
I66D;12;7,52;0,37;279,09;2,01;0,00;0,00;7,41;0,00;0,00;8,76;90,67;395,83
I66E;1;419,71;610,90;30,24;62,16;20,81;0,00;51,40;4,95;10,32;210,01;587,62;2008,12
I66E;2;11,89;20,51;0,67;1,31;0,82;0,00;2,03;0,00;0,00;4,60;10,52;52,35
I66E;4;0,88;0,00;0,84;0,03;0,01;0,00;0,26;0,14;0,00;0,33;0,54;3,03
I66E;5;0,61;0,00;0,40;0,03;0,00;0,00;0,10;0,00;0,36;0,11;0,19;1,80
I66E;7;1,60;0,00;1,84;0,10;0,00;0,00;0,94;1,79;0,31;0,66;1,51;8,75
I66E;8;13,71;0,00;15,97;0,57;0,03;0,08;4,97;1,27;0,00;7,01;12,58;56,19
I66E;9;64,91;0,00;62,84;0,80;8,95;0,01;17,71;6,41;48,32;31,12;44,02;285,09
I66E;10;14,57;0,00;57,23;0,56;0,69;0,00;50,92;6,68;49,26;8,81;24,04;212,76
I66E;11;64,39;0,33;39,69;0,67;0,00;0,00;14,54;1,71;3,20;10,36;26,09;160,98
I66E;12;3,10;0,03;22,19;0,17;0,00;0,00;0,63;0,00;8,73;1,41;8,27;44,53
I66E;13;30,94;8,57;22,42;1,03;2,55;0,00;3,05;0,03;0,01;5,70;18,09;92,39
I66F;1;375,07;686,97;25,08;38,11;1,14;0,00;49,44;1,26;2,23;183,82;582,02;1945,14
I66F;2;8,58;16,12;0,60;1,48;0,57;0,00;2,39;0,02;0,01;3,12;8,82;41,71
I66F;4;0,52;0,00;0,44;0,02;0,00;0,00;0,37;0,12;0,02;0,36;0,46;2,31
I66F;5;0,74;0,00;0,51;0,04;0,00;0,00;0,16;0,00;0,00;0,10;0,23;1,78
I66F;7;0,19;0,00;0,10;0,00;0,00;0,00;0,05;0,02;0,00;0,03;0,08;0,47
I66F;8;0,99;0,00;1,02;0,05;0,00;0,00;0,45;0,14;0,00;0,45;0,65;3,75
I66F;9;57,19;0,00;63,03;0,69;0,05;0,01;9,51;0,77;39,78;23,62;40,01;234,66
I66F;10;2,73;0,00;18,61;0,62;4,94;0,00;14,43;0,52;12,70;1,95;7,28;63,78
I66F;11;8,01;0,07;6,78;0,10;0,00;0,00;1,09;0,07;0,17;1,39;3,90;21,58
I66F;12;2,99;0,55;86,89;0,13;0,00;0,00;1,16;0,01;8,97;3,70;31,95;136,35
I66F;13;36,92;7,62;36,32;1,41;0,14;0,00;5,31;0,02;0,03;6,15;22,87;116,79
I66G;1;309,73;441,18;13,54;53,53;22,19;0,00;42,45;1,31;9,75;151,36;509,85;1554,89
I66G;2;1,37;2,55;0,10;0,20;0,03;0,00;0,30;0,01;0,09;0,56;1,35;6,56
I66G;4;0,99;0,00;1,07;0,04;0,04;0,06;0,45;0,10;0,00;0,54;0,90;4,19
I66G;5;1,39;0,00;0,88;0,08;0,00;0,00;0,29;0,02;0,12;0,17;0,39;3,34
I66G;7;1,24;0,00;1,29;0,07;0,00;0,03;0,64;1,66;0,77;0,61;1,06;7,37
I66G;8;8,77;0,00;10,33;0,40;0,01;0,01;3,80;0,84;0,17;4,80;7,37;36,50
I66G;9;27,95;0,00;28,52;0,30;1,24;0,05;5,49;2,26;33,99;11,52;19,05;130,37
I66G;10;9,79;0,00;37,06;0,59;0,87;0,00;33,39;3,45;47,52;5,57;17,20;155,44
I66G;11;37,15;0,14;26,23;0,47;0,00;0,00;9,16;0,98;2,24;5,31;17,14;98,82
I66G;12;3,26;0,23;43,49;0,40;0,00;0,00;1,47;0,00;12,81;1,83;17,34;80,83
I66G;13;14,00;3,57;9,68;0,35;0,02;0,00;1,28;0,02;0,01;3,27;8,14;40,34
I66H;1;95,04;146,49;5,19;14,61;14,32;0,00;12,03;0,49;2,25;48,68;139,40;478,50
