IH_DRG;IH_CodeF;IH_Anzahl;IH_Prozent
D63Z;J10.1;9;0,1452
D63Z;H66.0;5;0,0806
D63Z;J03.0;4;0,0645
D64Z;J38.5;8;0,50
D64Z;J04.2;5;0,3125
D65Z;K11.2;74;0,1448
D65Z;H61.0;59;0,1155
D65Z;J38.4;40;0,0783
D65Z;J34.0;34;0,0665
D65Z;H60.9;25;0,0489
D65Z;S02.2;25;0,0489
D65Z;H60.1;21;0,0411
D65Z;H83.9;19;0,0372
D65Z;H60.0;16;0,0313
D65Z;K11.3;13;0,0254
D65Z;J34.2;12;0,0235
D65Z;J39.1;12;0,0235
D65Z;H83.3;11;0,0215
D65Z;J39.2;11;0,0215
D65Z;R07.0;11;0,0215
D65Z;H90.5;9;0,0176
D65Z;H91.9;9;0,0176
D65Z;J38.7;9;0,0176
D65Z;H60.5;7;0,0137
D65Z;J35.1;7;0,0137
D65Z;H60.3;6;0,0117
D65Z;K11.5;6;0,0117
D65Z;J34.8;4;0,0078
D67Z;K12.28;32;0,1624
D67Z;S02.4;17;0,0863
D67Z;K12.21;14;0,0711
D67Z;B00.2;13;0,066
D67Z;K04.7;13;0,066
D67Z;K10.28;11;0,0558
D67Z;K12.20;9;0,0457
D67Z;K12.23;7;0,0355
D67Z;K14.0;7;0,0355
D67Z;B37.0;5;0,0254
D67Z;K12.1;5;0,0254
D67Z;K14.8;4;0,0203
E02B;C34.1;4;0,16
E02B;C34.8;4;0,16
E02C;R06.88;26;0,4407
E02C;J95.0;6;0,1017
E02D;D38.1;16;0,1311
E02D;J95.0;13;0,1066
E02D;Z43.0;13;0,1066
E02D;C34.1;11;0,0902
E02D;C34.3;7;0,0574
E02D;C34.8;5;0,041
E02D;D86.2;5;0,041
E02D;C34.0;4;0,0328
E02D;D86.0;4;0,0328
E02D;J84.1;4;0,0328
E02E;Z43.0;18;0,1184
E02E;J95.0;16;0,1053
E02E;R91;14;0,0921
E02E;D86.0;12;0,0789
E02E;C34.1;11;0,0724
E02E;C34.3;8;0,0526
E02E;D38.1;8;0,0526
E02E;J84.1;5;0,0329
E02E;C34.8;4;0,0263
E02E;D86.2;4;0,0263
E02E;D86.9;4;0,0263
E02E;J84.9;4;0,0263
E02E;J95.88;4;0,0263
E07Z;G47.31;383;0,9207
E07Z;G47.39;17;0,0409
E07Z;G47.38;13;0,0313
E08B;C34.1;18;0,3529
E08B;C34.9;12;0,2353
E08B;C34.3;8;0,1569
E08B;C34.0;4;0,0784
E08C;C34.1;19;0,3878
E08C;C34.3;10;0,2041
E08C;C34.9;8;0,1633
E08D;C34.1;15;0,3125
E08D;C34.3;8;0,1667
E08D;C34.0;7;0,1458
E08D;C34.9;5;0,1042
E08D;C34.8;4;0,0833
E40C;J44.09;12;0,1905
E40C;J44.10;7;0,1111
E40C;J44.19;7;0,1111
E40C;J44.00;6;0,0952
E63B;G47.31;610;0,6538
E63B;G47.38;95;0,1018
E63B;G47.39;75;0,0804
E63B;G47.8;49;0,0525
E63B;R06.5;33;0,0354
E63B;G47.30;25;0,0268
E63B;G47.0;14;0,015
E63B;G47.32;8;0,0086
E63B;E66.22;6;0,0064
E64A;I26.9;336;0,80
E64A;I26.0;70;0,1667
E64A;J18.2;9;0,0214
E64A;J96.00;4;0,0095
E64C;J18.2;24;0,3243
E64C;J96.11;13;0,1757
E64C;J96.00;11;0,1486
E64C;J96.10;10;0,1351
E64C;J96.01;5;0,0676
E64C;J96.90;5;0,0676
E64D;J96.00;7;0,3684
E64D;J96.01;4;0,2105
E65A;J44.00;33;0,4125
E65A;J44.01;12;0,15
E65A;J44.10;9;0,1125
E65A;J44.09;8;0,10
E65A;J44.02;6;0,075
E65B;J44.10;217;0,454
E65B;J44.00;190;0,3975
E65B;J47;32;0,0669
E65B;J44.80;12;0,0251
E65B;J44.90;9;0,0188
E65C;J44.19;332;0,2686
E65C;J44.09;213;0,1723
E65C;J44.11;153;0,1238
E65C;J44.01;126;0,1019
E65C;J44.12;98;0,0793
E65C;J44.02;96;0,0777
E65C;J44.03;51;0,0413
E65C;J44.13;41;0,0332
E65C;J44.82;19;0,0154
E65C;J44.99;19;0,0154
E65C;J42;18;0,0146
E65C;J44.81;18;0,0146
E65C;J41.1;14;0,0113
E65C;J44.83;9;0,0073
E65C;J44.89;7;0,0057
E65C;J44.91;6;0,0049
E65C;J44.92;6;0,0049
E65C;J43.2;5;0,004
E66A;S22.44;33;0,825
E66B;S22.43;24;0,3077
E66B;S22.42;22;0,2821
E66B;S22.32;21;0,2692
E66B;S22.2;7;0,0897
E66B;S22.40;4;0,0513
E69B;J20.9;424;0,5347
E69B;J40;138;0,174
E69B;J20.8;132;0,1665
E69B;J45.9;25;0,0315
E69B;J45.8;21;0,0265
E69B;J41.0;11;0,0139
E69B;J45.1;11;0,0139
E69B;J45.0;10;0,0126
E69B;J46;7;0,0088
E69B;J20.1;6;0,0076
E69C;J20.9;70;0,9589
E69D;J20.9;182;0,7845
E69D;J45.0;13;0,056
E69D;J46;10;0,0431
E69D;J45.8;9;0,0388
E69D;J20.8;6;0,0259
E69E;R06.0;132;0,3761
E69E;J20.9;72;0,2051
E69E;J45.0;19;0,0541
E69E;J40;18;0,0513
E69E;J45.9;16;0,0456
E69E;R91;15;0,0427
E69E;J20.8;14;0,0399
E69E;R09.1;14;0,0399
E69E;J45.8;9;0,0256
E69E;R06.4;9;0,0256
E69E;R05;7;0,0199
E69E;M94.0;6;0,0171
E69E;J45.1;5;0,0142
E69E;J46;5;0,0142
E70A;J21.0;9;0,75
E71A;C34.1;15;0,283
E71A;C34.3;12;0,2264
E71A;C34.9;8;0,1509
E71A;C34.0;4;0,0755
E71A;C34.8;4;0,0755
E71B;C34.1;20;0,3226
E71B;D38.1;13;0,2097
E71B;C34.3;10;0,1613
E71B;C34.0;7;0,1129
E71B;C34.2;5;0,0806
E71C;C34.1;11;0,3056
E71C;D38.1;10;0,2778
E71C;C34.0;4;0,1111
E71C;C34.8;4;0,1111
E71D;C34.1;144;0,3025
E71D;C34.9;73;0,1534
E71D;C34.3;66;0,1387
E71D;C34.0;45;0,0945
E71D;C34.8;44;0,0924
E71D;C78.2;36;0,0756
E71D;D38.1;25;0,0525
E71D;C45.0;19;0,0399
E71D;C34.2;14;0,0294
E73B;J90;89;0,9674
E74Z;J84.1;71;0,5966
E74Z;J84.0;8;0,0672
E74Z;D86.0;7;0,0588
E74Z;J84.9;7;0,0588
E75B;J22;8;0,7273
E75C;J22;123;0,6373
E75C;R04.2;21;0,1088
E75C;J98.8;12;0,0622
E75C;T17.9;9;0,0466
E75C;J98.1;8;0,0415
E75C;J98.4;5;0,0259
E75C;J95.0;4;0,0207
E76A;A15.2;4;0,2857
E76C;J93.1;7;0,2188
E76C;A15.0;6;0,1875
E77E;J18.9;9;0,2727
E77E;J18.0;6;0,1818
E77E;J86.9;4;0,1212
E78Z;G47.31;5;0,1852
E78Z;E66.22;4;0,1481
E79A;J18.9;29;0,1973
E79A;J18.1;20;0,1361
E79A;J18.0;17;0,1156
E79A;J69.0;14;0,0952
E79A;J15.1;13;0,0884
E79A;J15.0;8;0,0544
E79A;J18.8;8;0,0544
E79A;J15.8;7;0,0476
E79A;J15.9;5;0,034
E79A;B44.1;4;0,0272
E79A;J86.9;4;0,0272
E79B;J18.9;26;0,3824
E79B;J12.1;7;0,1029
E79B;J69.0;7;0,1029
E79B;J15.8;6;0,0882
E79B;J15.5;5;0,0735
E79B;J10.0;4;0,0588
E79B;J18.0;4;0,0588
E79C;J18.0;18;0,75
E79C;J10.0;4;0,1667
E79D;J18.9;530;0,3098
E79D;J18.0;306;0,1788
E79D;J18.1;276;0,1613
E79D;J15.8;151;0,0883
E79D;J69.0;116;0,0678
E79D;J18.8;114;0,0666
E79D;J15.9;107;0,0625
E79D;J10.0;60;0,0351
E79D;J15.7;10;0,0058
E79D;J14;8;0,0047
E79D;J15.2;8;0,0047
E79D;J11.0;7;0,0041
E79D;J09;5;0,0029
E79D;J13;4;0,0023
F01C;I50.13;22;0,25
F01C;I42.0;21;0,2386
F01C;I25.5;10;0,1136
F01C;Z45.01;9;0,1023
F01C;I50.14;5;0,0568
F01C;T82.1;4;0,0455
F01E;I25.5;4;0,3077
F01F;I25.5;8;0,20
F01F;I42.0;8;0,20
F01F;I50.13;7;0,175
F01F;I47.2;4;0,10
F01F;I50.14;4;0,10
F02A;Z45.01;39;0,8478
F02A;Z45.00;5;0,1087
F02B;Z45.01;16;0,64
F02B;Z45.00;7;0,28
F08B;I71.4;5;0,4167
F08D;I70.0;20;0,2817
F08D;I70.23;12;0,169
F08D;I71.4;10;0,1408
F08D;I70.22;9;0,1268
F08D;I70.25;7;0,0986
F08D;I70.24;5;0,0704
F08E;I70.22;9;0,3333
F08E;I70.23;5;0,1852
F08F;I70.22;109;0,6374
F08F;I70.23;29;0,1696
F08F;I72.4;14;0,0819
F08F;I70.25;6;0,0351
F08F;I70.24;4;0,0234
F08G;I70.22;65;0,8333
F08G;I70.23;10;0,1282
F12B;I50.13;9;0,3333
F12B;I42.0;4;0,1481
F12B;I44.4;4;0,1481
F12B;Z45.00;4;0,1481
F12D;I21.4;5;0,2778
F12F;R55;6;0,3158
F12F;I48.2;4;0,2105
F12G;I49.5;156;0,3391
F12G;I44.2;100;0,2174
F12G;I44.1;81;0,1761
F12G;Z45.00;20;0,0435
F12G;I44.0;13;0,0283
F12G;I45.5;12;0,0261
F12G;R00.1;11;0,0239
F12G;I48.0;9;0,0196
F12G;R55;7;0,0152
F12G;I48.1;6;0,013
F12G;T82.1;6;0,013
F12G;I50.01;5;0,0109
F12H;R55;23;0,7931
F12I;I48.2;16;0,1778
F12I;I49.5;13;0,1444
F12I;I48.1;10;0,1111
F12I;I49.8;8;0,0889
F12I;I44.2;7;0,0778
F12I;R00.1;7;0,0778
F12I;I50.01;5;0,0556
F13A;I70.25;9;0,8182
F13C;I70.25;28;0,6667
F13C;I70.24;7;0,1667
F13C;R02.07;4;0,0952
F14A;E11.74;8;0,2759
F14A;I70.25;6;0,2069
F14B;I70.24;42;0,3853
F14B;I70.25;22;0,2018
F14B;E11.74;11;0,1009
F14B;I70.23;9;0,0826
F14B;I70.22;7;0,0642
F14B;I74.3;7;0,0642
F14B;I74.5;5;0,0459
F17B;Z45.00;63;0,875
F17B;T82.1;5;0,0694
F17C;Z45.00;35;0,9722
F18C;T82.1;14;0,4828
F18C;Z45.01;7;0,2414
F18C;Z45.00;5;0,1724
F18D;T82.1;10;0,7143
F19C;I20.8;10;0,2857
F19C;I25.13;9;0,2571
F19C;I25.11;6;0,1714
F21C;I87.21;21;0,2283
F21C;I83.2;17;0,1848
F21C;I70.24;13;0,1413
F21C;I70.25;9;0,0978
F21C;I83.0;8;0,087
F21C;R02.06;6;0,0652
F21C;I87.01;4;0,0435
F21D;I70.24;6;0,20
F21E;I83.2;8;0,2051
F21E;E11.74;7;0,1795
F21E;E11.75;4;0,1026
F21E;I70.25;4;0,1026
F24A;I21.4;6;0,50
F24B;I21.4;188;0,6288
F24B;I21.0;44;0,1472
F24B;I21.1;44;0,1472
F24B;I21.2;4;0,0134
F24B;I25.13;4;0,0134
F27A;E11.74;23;0,4894
F27A;I70.25;12;0,2553
F27A;E11.75;8;0,1702
F27B;E11.74;16;0,4706
F27B;E11.75;4;0,1176
F27B;I70.25;4;0,1176
F27C;E11.74;149;0,7095
F27C;E11.75;29;0,1381
F27C;I70.25;17;0,081
F27C;E11.50;5;0,0238
F27D;E11.74;9;0,50
F28A;I70.25;7;0,50
F28B;E11.74;8;0,50
F28B;I70.25;5;0,3125
F28C;E11.74;6;0,3529
F28C;I70.25;5;0,2941
F39A;I83.9;55;0,5238
F39A;I83.2;16;0,1524
F39A;I83.0;15;0,1429
F39A;I83.1;14;0,1333
F39B;I83.9;311;0,7623
F39B;I83.1;89;0,2181
F39B;I87.20;7;0,0172
F41B;I21.4;212;0,906
F41B;I21.0;9;0,0385
F41B;I21.1;8;0,0342
F43C;I50.14;12;0,4286
F43C;I50.01;5;0,1786
F49D;I50.14;13;0,2321
F49D;I50.01;11;0,1964
F49D;I21.4;9;0,1607
F49D;I50.13;8;0,1429
F49D;I35.0;4;0,0714
F49F;I50.13;186;0,2517
F49F;I50.14;128;0,1732
F49F;I50.01;87;0,1177
F49F;I48.1;83;0,1123
F49F;I20.8;34;0,046
F49F;I48.0;33;0,0447
F49F;I47.2;29;0,0392
F49F;I42.88;27;0,0365
F49F;I48.9;24;0,0325
F49F;I47.1;15;0,0203
F49F;I25.11;12;0,0162
F49F;I20.0;9;0,0122
F49F;I25.10;9;0,0122
F49F;I25.12;9;0,0122
F49F;I25.13;7;0,0095
F49F;I50.00;6;0,0081
F49F;I48.3;5;0,0068
F49G;I20.8;420;0,2246
F49G;I20.0;202;0,108
F49G;I25.13;135;0,0722
F49G;I25.10;133;0,0711
F49G;I25.11;118;0,0631
F49G;R07.4;117;0,0626
F49G;I10.91;111;0,0594
F49G;I25.12;98;0,0524
F49G;R07.3;75;0,0401
F49G;I48.0;59;0,0316
F49G;I35.0;50;0,0267
F49G;R55;44;0,0235
F49G;I20.9;35;0,0187
F49G;I11.90;27;0,0144
F49G;I35.2;24;0,0128
F49G;I10.01;23;0,0123
F49G;I48.1;20;0,0107
F49G;I11.91;18;0,0096
F49G;R07.2;18;0,0096
F49G;I25.14;14;0,0075
F49G;I34.0;14;0,0075
F49G;I47.1;14;0,0075
F49G;I49.3;10;0,0053
F49G;I35.1;9;0,0048
F49G;R00.0;8;0,0043
F49G;I48.2;7;0,0037
F49G;I48.9;6;0,0032
F49G;R00.2;6;0,0032
F49G;I25.0;5;0,0027
F49G;I44.7;5;0,0027
F49G;I48.4;4;0,0021
F49G;I49.8;4;0,0021
F49G;R00.1;4;0,0021
F50A;I48.0;144;0,5975
F50A;I48.1;79;0,3278
F50A;I48.3;7;0,029
F50A;I48.4;5;0,0207
F50A;I47.1;4;0,0166
F50B;I48.3;31;0,5167
F50B;I47.1;19;0,3167
F50C;I47.1;39;0,3421
F50C;I48.3;34;0,2982
F50C;I48.4;8;0,0702
F50C;I45.6;6;0,0526
F50C;I48.0;6;0,0526
F50C;I48.1;6;0,0526
F50C;I48.2;6;0,0526
F50C;I47.0;5;0,0439
F51B;I71.4;34;0,9189
F52A;I21.4;18;0,4865
F52A;I21.1;6;0,1622
F52A;I21.0;5;0,1351
F52B;I21.4;636;0,5972
F52B;I21.0;172;0,1615
F52B;I21.1;123;0,1155
F52B;I50.13;36;0,0338
F52B;I50.01;22;0,0207
F52B;I21.2;17;0,016
F52B;I50.14;16;0,015
F52B;I25.12;12;0,0113
F52B;I25.13;8;0,0075
F52B;I25.11;7;0,0066
F52B;I47.2;5;0,0047
F52B;I20.0;4;0,0038
F56B;I20.8;148;0,2596
F56B;I25.13;125;0,2193
F56B;I20.0;113;0,1982
F56B;I25.12;83;0,1456
F56B;I25.11;71;0,1246
F56B;I20.9;9;0,0158
F56B;I25.14;5;0,0088
F58A;I21.4;11;0,3333
F58A;I25.13;6;0,1818
F58A;I21.0;4;0,1212
F58B;I20.8;526;0,2711
F58B;I20.0;394;0,2031
F58B;I25.13;346;0,1784
F58B;I25.12;293;0,151
F58B;I25.11;270;0,1392
F58B;I20.9;31;0,016
F58B;I25.14;17;0,0088
F58B;I48.1;7;0,0036
F58B;I25.16;6;0,0031
F58B;I48.0;6;0,0031
F58B;I10.01;4;0,0021
F58B;R55;4;0,0021
F59A;I70.22;21;0,253
F59A;I70.23;21;0,253
F59A;I74.3;12;0,1446
F59A;E11.74;6;0,0723
F59A;I70.24;6;0,0723
F59B;I70.22;109;0,4449
F59B;I70.23;37;0,151
F59B;I74.3;27;0,1102
F59B;I70.24;10;0,0408
F59B;T82.8;10;0,0408
F59B;I72.4;9;0,0367
F59B;I70.25;4;0,0163
F59C;I70.22;342;0,6107
F59C;I70.23;55;0,0982
F59C;I70.25;31;0,0554
F59C;I70.24;24;0,0429
F59C;I70.21;19;0,0339
F59C;E11.74;12;0,0214
F59C;T82.5;12;0,0214
F59C;I74.2;8;0,0143
F59C;Q27.4;8;0,0143
F59C;I74.3;7;0,0125
F59C;Q27.3;7;0,0125
F59C;I72.4;4;0,0071
F59C;T82.7;4;0,0071
F59D;I70.22;218;0,4532
F59D;I20.8;50;0,104
F59D;I70.24;44;0,0915
F59D;I20.0;24;0,0499
F59D;I70.23;24;0,0499
F59D;I25.13;18;0,0374
F59D;I70.1;15;0,0312
F59D;I25.12;12;0,0249
F59D;E11.74;8;0,0166
F59D;I25.11;8;0,0166
F59D;I70.21;8;0,0166
F59D;I48.0;6;0,0125
F59D;I21.4;5;0,0104
F59D;I50.13;5;0,0104
F59E;I70.22;364;0,8505
F59E;I70.24;23;0,0537
F59E;I70.23;17;0,0397
F59E;I70.21;13;0,0304
F60A;I21.4;7;0,7778
F60B;I21.4;82;0,8283
F60B;I21.0;5;0,0505
F60B;I21.1;5;0,0505
F60B;I21.9;5;0,0505
F61B;I33.0;30;0,6977
F61B;I33.9;6;0,1395
F61B;I38;4;0,093
F62B;I50.14;10;0,4545
F62B;I50.01;9;0,4091
F62C;I50.01;1272;0,4009
F62C;I50.14;822;0,2591
F62C;I50.13;796;0,2509
F62C;I50.12;98;0,0309
F62C;I50.00;47;0,0148
F62C;I50.9;42;0,0132
F62C;I11.01;39;0,0123
F62C;I11.00;25;0,0079
F62C;I50.19;15;0,0047
F62C;I50.11;7;0,0022
F62C;J81;4;0,0013
F62D;I50.14;54;0,383
F62D;I50.01;44;0,3121
F62D;I50.13;22;0,156
F62D;I50.12;5;0,0355
F62D;I50.9;4;0,0284
F63B;I80.28;114;0,50
F63B;I80.20;35;0,1535
F63B;I80.1;27;0,1184
F63B;I80.3;19;0,0833
F63B;I80.0;15;0,0658
F63B;I80.81;9;0,0395
F63B;I80.80;4;0,0175
F64Z;I83.2;70;0,4575
F64Z;I87.21;47;0,3072
F64Z;I83.0;19;0,1242
F64Z;I87.01;17;0,1111
F65B;I70.24;103;0,2234
F65B;I70.23;73;0,1584
F65B;I83.1;54;0,1171
F65B;I70.22;52;0,1128
F65B;I70.25;35;0,0759
F65B;I71.2;13;0,0282
F65B;I87.20;11;0,0239
F65B;I71.4;9;0,0195
F65B;I83.9;8;0,0174
F65B;I70.21;7;0,0152
F65B;I72.4;7;0,0152
F65B;E11.50;6;0,013
F65B;E11.51;6;0,013
F65B;I73.8;6;0,013
F65B;I73.1;5;0,0108
F65B;I74.3;5;0,0108
F65B;I86.88;5;0,0108
F65B;I87.00;5;0,0108
F65B;I97.89;5;0,0108
F65B;I70.20;4;0,0087
F65B;I97.88;4;0,0087
F65B;R02.07;4;0,0087
F66B;I25.13;53;0,363
F66B;I25.12;28;0,1918
F66B;I25.11;26;0,1781
F66B;I25.10;13;0,089
F66B;I25.5;10;0,0685
F66B;I25.19;6;0,0411
F67B;I10.01;21;0,6774
F67B;I10.91;6;0,1935
F67D;I10.01;959;0,5139
F67D;I10.91;572;0,3065
F67D;I11.91;198;0,1061
F67D;I10.00;80;0,0429
F67D;I11.90;26;0,0139
F67D;I10.90;18;0,0096
F67D;I10.11;7;0,0038
F69A;I35.0;4;0,2857
F69B;I35.0;31;0,4366
F69B;I34.0;12;0,169
F69B;I35.2;10;0,1408
F69B;I35.1;8;0,1127
F70B;I47.2;44;0,5789
F70B;I44.1;13;0,1711
F70B;I47.9;5;0,0658
F70B;I44.2;4;0,0526
F70B;I45.5;4;0,0526
F71B;I48.0;676;0,3152
F71B;I48.1;531;0,2476
F71B;I47.1;202;0,0942
F71B;I48.9;185;0,0862
F71B;I48.3;130;0,0606
F71B;I48.2;74;0,0345
F71B;R00.0;60;0,028
F71B;R00.2;57;0,0266
F71B;I49.3;56;0,0261
F71B;R00.1;48;0,0224
F71B;I48.4;46;0,0214
F71B;I49.4;25;0,0117
F71B;I49.5;13;0,0061
F71B;I49.8;12;0,0056
F71B;I49.9;7;0,0033
F71B;T82.1;7;0,0033
F71B;G90.00;4;0,0019
F71B;I45.6;4;0,0019
F72B;I20.0;166;0,445
F72B;I20.8;133;0,3566
F72B;I20.9;70;0,1877
F73A;R55;8;0,7273
F73B;R55;675;0,8113
F73B;I95.1;86;0,1034
F73B;I95.2;27;0,0325
F73B;I95.9;25;0,03
F73B;I95.8;12;0,0144
F73B;I95.0;4;0,0048
F74Z;R07.4;293;0,5477
F74Z;R07.3;187;0,3495
F74Z;R07.2;42;0,0785
F74Z;I99;6;0,0112
F74Z;Z03.5;6;0,0112
F75D;I42.0;37;0,1787
F75D;I31.3;18;0,087
F75D;T82.7;18;0,087
F75D;I31.9;17;0,0821
F75D;I40.9;9;0,0435
F75D;I51.4;8;0,0386
F75D;I27.28;7;0,0338
F75D;R58;7;0,0338
F75D;I30.9;6;0,029
F75D;R94.3;6;0,029
F75D;T82.4;6;0,029
F75D;I40.8;5;0,0242
F75D;T82.5;5;0,0242
F75D;I27.9;4;0,0193
F75D;I42.2;4;0,0193
F75D;I42.88;4;0,0193
F75D;R03.0;4;0,0193
F75D;T82.8;4;0,0193
F95A;I48.1;25;0,3472
F95A;I48.2;21;0,2917
F95A;I48.0;19;0,2639
F95B;Q21.1;21;0,9545
G02B;C18.2;10;0,1724
G02B;C18.4;10;0,1724
G02B;C18.0;5;0,0862
G02B;C18.3;5;0,0862
G02B;C18.7;4;0,069
G02C;C18.4;5;0,625
G04Z;K57.32;4;0,0714
G07B;K62.3;4;0,2353
G07C;C20;20;0,4255
G07C;K35.31;5;0,1064
G08B;K43.2;276;0,5897
G08B;K43.0;162;0,3462
G08B;K43.90;8;0,0171
G08B;K42.9;6;0,0128
G08B;K42.0;5;0,0107
G09Z;K40.20;188;0,6667
G09Z;K40.90;28;0,0993
G09Z;K40.91;26;0,0922
G09Z;K40.21;14;0,0496
G09Z;K40.00;7;0,0248
G09Z;K40.30;7;0,0248
G09Z;K41.3;4;0,0142
G11B;K60.3;156;0,7536
G11B;K60.5;25;0,1208
G11B;R15;12;0,058
G12B;K65.0;5;0,1852
G12C;N80.5;6;0,2609
G12D;K61.0;17;0,2537
G12D;K60.3;6;0,0896
G12D;K66.8;5;0,0746
G12D;N80.5;5;0,0746
G12E;R10.3;9;0,3913
G13A;R15;26;0,8387
G13A;K59.0;4;0,129
G13B;R15;21;0,75
G13B;K59.0;7;0,25
G16B;C20;25;0,6579
G17A;C20;48;0,6076
G17A;C18.7;15;0,1899
G17A;C19;11;0,1392
G17B;K57.32;14;0,28
G17B;K62.3;13;0,26
G18B;K57.32;36;0,1475
G18B;C18.2;35;0,1434
G18B;C18.7;32;0,1311
G18B;K57.22;28;0,1148
G18B;C18.0;15;0,0615
G18B;C18.3;12;0,0492
G18B;K57.30;11;0,0451
G18B;K62.3;8;0,0328
G18B;D12.2;6;0,0246
G18B;C18.6;5;0,0205
G18B;C20;4;0,0164
G18B;K56.5;4;0,0164
G18C;C20;11;0,0803
G18C;K43.0;11;0,0803
G18C;K56.2;9;0,0657
G18C;D12.0;7;0,0511
G18C;K43.2;6;0,0438
G18C;K50.0;6;0,0438
G18C;K56.5;6;0,0438
G18C;K56.6;6;0,0438
G18C;K57.22;5;0,0365
G18C;K57.32;5;0,0365
G18C;K35.32;4;0,0292
G18D;K62.3;28;0,2745
G18D;K60.3;16;0,1569
G18D;K60.4;11;0,1078
G18D;K35.8;6;0,0588
G18D;K60.5;6;0,0588
G18D;N82.3;6;0,0588
G18D;K35.31;4;0,0392
G19B;K44.9;5;0,2273
G19B;K25.1;4;0,1818
G19C;K44.9;47;0,3431
G19C;K21.0;42;0,3066
G19C;K44.0;21;0,1533
G19C;K21.9;14;0,1022
G19C;K22.5;8;0,0584
G21B;K43.0;56;0,2511
G21B;K43.2;54;0,2422
G21B;K66.0;19;0,0852
G21B;K56.5;16;0,0717
G21B;C20;7;0,0314
G21B;K40.90;7;0,0314
G21B;K40.30;6;0,0269
G21B;K40.31;5;0,0224
G21B;K42.9;5;0,0224
G21B;K42.0;4;0,0179
G21B;K43.5;4;0,0179
G21B;K43.90;4;0,0179
G21C;K62.3;56;0,2489
G21C;D12.8;27;0,12
G21C;K62.2;25;0,1111
G21C;K60.5;22;0,0978
G21C;C20;10;0,0444
G21C;K62.1;8;0,0356
G21C;K60.3;7;0,0311
G21C;K60.4;6;0,0267
G21C;D01.2;4;0,0178
G21C;D37.5;4;0,0178
G21C;K57.30;4;0,0178
G21C;K64.2;4;0,0178
G21C;R10.4;4;0,0178
G22A;K35.31;12;0,7059
G22B;K35.31;8;0,381
G22B;K35.2;5;0,2381
G22C;K35.31;29;0,6042
G22C;K35.32;12;0,25
G22C;K35.2;4;0,0833
G23A;K35.30;22;0,4074
G23A;K35.8;21;0,3889
G23B;K35.8;234;0,2892
G23B;K66.0;160;0,1978
G23B;K35.30;144;0,178
G23B;K36;84;0,1038
G23B;K40.90;45;0,0556
G23B;K37;37;0,0457
G23B;K40.91;14;0,0173
G23B;I88.0;12;0,0148
G23B;K56.5;12;0,0148
G23B;K40.30;8;0,0099
G23B;K43.60;8;0,0099
G23B;K40.20;6;0,0074
G23B;K42.9;5;0,0062
G23B;K43.90;5;0,0062
G23B;R10.3;4;0,0049
G24A;K43.2;13;0,2407
G24A;K43.60;11;0,2037
G24A;K42.9;9;0,1667
G24A;K43.90;6;0,1111
G24A;K42.0;5;0,0926
G24A;K43.0;4;0,0741
G24A;K43.99;4;0,0741
G24B;K40.20;133;0,7514
G24B;K40.90;14;0,0791
G24B;K40.91;14;0,0791
G24B;K40.00;6;0,0339
G24B;K40.21;6;0,0339
G24C;K40.90;1321;0,5721
G24C;K40.91;238;0,1031
G24C;K42.9;132;0,0572
G24C;K42.0;125;0,0541
G24C;K40.30;115;0,0498
G24C;K43.90;101;0,0437
G24C;K43.60;75;0,0325
G24C;K40.31;39;0,0169
G24C;K43.2;36;0,0156
G24C;K43.99;25;0,0108
G24C;K43.0;20;0,0087
G24C;K43.98;12;0,0052
G24C;K41.9;11;0,0048
G24C;K41.3;10;0,0043
G24C;K40.20;8;0,0035
G24C;K42.1;8;0,0035
G24C;K45.0;5;0,0022
G24C;K40.40;4;0,0017
G26A;K62.3;104;0,5532
G26A;K62.2;15;0,0798
G26A;C21.1;14;0,0745
G26A;K60.3;12;0,0638
G26A;C21.0;8;0,0426
G26A;K61.0;6;0,0319
G26A;K64.2;6;0,0319
G26A;C20;5;0,0266
G26B;K64.2;1219;0,2938
G26B;K60.3;903;0,2176
G26B;K62.2;396;0,0954
G26B;K64.3;331;0,0798
G26B;K60.1;303;0,073
G26B;K60.5;174;0,0419
G26B;K61.0;160;0,0386
G26B;K64.1;139;0,0335
G26B;K61.1;72;0,0174
G26B;K62.8;52;0,0125
G26B;K62.3;35;0,0084
G26B;D12.8;33;0,008
G26B;K62.0;30;0,0072
G26B;K64.4;28;0,0067
G26B;K60.2;26;0,0063
G26B;K64.8;23;0,0055
G26B;K60.4;22;0,0053
G26B;K62.1;20;0,0048
G26B;K64.5;17;0,0041
G26B;K64.9;17;0,0041
G26B;D12.9;16;0,0039
G26B;D37.5;16;0,0039
G26B;D01.3;12;0,0029
G26B;D37.78;12;0,0029
G26B;K60.0;12;0,0029
G26B;K61.2;12;0,0029
G26B;K62.4;11;0,0027
G26B;K64.0;9;0,0022
G26B;K61.3;8;0,0019
G26B;K62.6;7;0,0017
G26B;D21.5;4;0,001
G26B;K61.4;4;0,001
G27B;C20;16;0,50
G27B;C15.5;6;0,1875
G29A;C20;94;0,7344
G29A;C21.1;8;0,0625
G29A;C15.4;5;0,0391
G29A;C21.0;5;0,0391
G29B;C20;64;0,6337
G29B;C15.5;10;0,099
G29B;C15.4;8;0,0792
G29B;C21.0;5;0,0495
G46B;K25.0;4;0,1212
G46B;K29.0;4;0,1212
G46C;K25.0;11;0,11
