nd_Pepp;nd_Code;nd_FaelleAnzahl;nd_FaelleAnteil;nd_NennungenAnzahl;nd_NennungenAnteil
PA02D;R06.5;5;0,0002;5;0,0001
PA02D;R39.1;5;0,0002;5;0,0001
PA02D;R46.4;5;0,0002;5;0,0001
PA02D;R46.8;5;0,0002;5;0,0001
PA02D;R49.0;5;0,0002;5;0,0001
PA02D;S00.31;5;0,0002;5;0,0001
PA02D;S01.54;5;0,0002;5;0,0001
PA02D;S02.1;5;0,0002;6;0,0001
PA02D;S09.9;5;0,0002;5;0,0001
PA02D;S42.03;5;0,0002;5;0,0001
PA02D;S42.24;5;0,0002;5;0,0001
PA02D;S50.88;5;0,0002;5;0,0001
PA02D;S62.30;5;0,0002;5;0,0001
PA02D;S92.0;5;0,0002;5;0,0001
PA02D;S93.6;5;0,0002;5;0,0001
PA02D;T65.9;5;0,0002;5;0,0001
PA02D;T81.4;5;0,0002;5;0,0001
PA02D;U80.00;5;0,0002;5;0,0001
PA02D;Z03.2;5;0,0002;5;0,0001
PA02D;Z34;5;0,0002;5;0,0001
PA02D;Z47.8;5;0,0002;5;0,0001
PA02D;Z62;5;0,0002;5;0,0001
PA02D;Z86.0;5;0,0002;5;0,0001
PA02D;Z93.3;5;0,0002;5;0,0001
PA02D;A08.4;4;0,0001;4;0,00
PA02D;A49.8;4;0,0001;4;0,00
PA02D;A53.9;4;0,0001;4;0,00
PA02D;B00.9;4;0,0001;4;0,00
PA02D;B07;4;0,0001;4;0,00
PA02D;B96.8;4;0,0001;4;0,00
PA02D;C16.9;4;0,0001;4;0,00
PA02D;C92.11;4;0,0001;4;0,00
PA02D;D51.3;4;0,0001;4;0,00
PA02D;D52.9;4;0,0001;5;0,0001
PA02D;D53.9;4;0,0001;4;0,00
PA02D;D68.22;4;0,0001;4;0,00
PA02D;D68.28;4;0,0001;4;0,00
PA02D;E02;4;0,0001;4;0,00
PA02D;E10.61;4;0,0001;4;0,00
PA02D;E16.2;4;0,0001;4;0,00
PA02D;E41;4;0,0001;4;0,00
PA02D;E43;4;0,0001;4;0,00
PA02D;E66.81;4;0,0001;4;0,00
PA02D;E74.1;4;0,0001;4;0,00
PA02D;F05.8;4;0,0001;4;0,00
PA02D;F16.0;4;0,0001;4;0,00
PA02D;F23.3;4;0,0001;4;0,00
PA02D;F29;4;0,0001;4;0,00
PA02D;F42.9;4;0,0001;4;0,00
PA02D;F43.9;4;0,0001;4;0,00
PA02D;F44.88;4;0,0001;4;0,00
PA02D;F44.9;4;0,0001;4;0,00
PA02D;F45.1;4;0,0001;4;0,00
PA02D;F45.9;4;0,0001;4;0,00
PA02D;F50.4;4;0,0001;4;0,00
PA02D;F54;4;0,0001;4;0,00
PA02D;F63.2;4;0,0001;4;0,00
PA02D;F65.4;4;0,0001;4;0,00
PA02D;F71.0;4;0,0001;4;0,00
PA02D;F91.8;4;0,0001;4;0,00
PA02D;F95.1;4;0,0001;4;0,00
PA02D;F95.9;4;0,0001;4;0,00
PA02D;G06.0;4;0,0001;4;0,00
PA02D;G11.8;4;0,0001;4;0,00
PA02D;G21.1;4;0,0001;4;0,00
PA02D;G24.0;4;0,0001;4;0,00
PA02D;G44.4;4;0,0001;4;0,00
PA02D;G46.8;4;0,0001;4;0,00
PA02D;G47.2;4;0,0001;4;0,00
PA02D;G54.0;4;0,0001;5;0,0001
PA02D;G72.1;4;0,0001;4;0,00
PA02D;G82.19;4;0,0001;4;0,00
PA02D;G82.69;4;0,0001;4;0,00
PA02D;G83.1;4;0,0001;4;0,00
PA02D;G93.0;4;0,0001;4;0,00
PA02D;G93.1;4;0,0001;4;0,00
PA02D;H16.0;4;0,0001;4;0,00
PA02D;H35.5;4;0,0001;4;0,00
PA02D;H40.1;4;0,0001;4;0,00
PA02D;H50.9;4;0,0001;4;0,00
PA02D;H52.1;4;0,0001;4;0,00
PA02D;H53.8;4;0,0001;4;0,00
PA02D;H57.1;4;0,0001;4;0,00
PA02D;H57.9;4;0,0001;4;0,00
PA02D;H60.0;4;0,0001;4;0,00
PA02D;I15.90;4;0,0001;4;0,00
PA02D;I20.0;4;0,0001;4;0,00
PA02D;I35.9;4;0,0001;4;0,00
PA02D;I42.7;4;0,0001;4;0,00
PA02D;I49.4;4;0,0001;4;0,00
PA02D;I50.14;4;0,0001;4;0,00
PA02D;I51.8;4;0,0001;4;0,00
PA02D;I61.8;4;0,0001;4;0,00
PA02D;I62.02;4;0,0001;4;0,00
PA02D;I67.2;4;0,0001;4;0,00
PA02D;I70.1;4;0,0001;4;0,00
PA02D;I70.25;4;0,0001;4;0,00
PA02D;I71.4;4;0,0001;4;0,00
PA02D;I80.0;4;0,0001;4;0,00
PA02D;I80.80;4;0,0001;4;0,00
PA02D;I81;4;0,0001;4;0,00
PA02D;I83.2;4;0,0001;4;0,00
PA02D;J09;4;0,0001;4;0,00
PA02D;J11.1;4;0,0001;4;0,00
PA02D;J32.4;4;0,0001;4;0,00
PA02D;J34.8;4;0,0001;4;0,00
PA02D;J44.02;4;0,0001;4;0,00
PA02D;K08.1;4;0,0001;4;0,00
PA02D;K10.3;4;0,0001;4;0,00
PA02D;K25.0;4;0,0001;4;0,00
PA02D;K25.5;4;0,0001;4;0,00
PA02D;K25.7;4;0,0001;4;0,00
PA02D;K50.0;4;0,0001;4;0,00
PA02D;K52.1;4;0,0001;4;0,00
PA02D;K58.9;4;0,0001;4;0,00
PA02D;K70.4;4;0,0001;5;0,0001
PA02D;K74.0;4;0,0001;4;0,00
PA02D;K76.7;4;0,0001;4;0,00
PA02D;K76.8;4;0,0001;4;0,00
PA02D;K85.21;4;0,0001;4;0,00
PA02D;K86.3;4;0,0001;4;0,00
PA02D;L02.9;4;0,0001;4;0,00
PA02D;L08.8;4;0,0001;4;0,00
PA02D;L21.8;4;0,0001;4;0,00
PA02D;L50.8;4;0,0001;4;0,00
PA02D;L53.9;4;0,0001;4;0,00
PA02D;L71.1;4;0,0001;4;0,00
PA02D;L89.18;4;0,0001;5;0,0001
PA02D;L99.8;4;0,0001;4;0,00
PA02D;M19.07;4;0,0001;4;0,00
PA02D;M19.27;4;0,0001;4;0,00
PA02D;M23.39;4;0,0001;4;0,00
PA02D;M25.46;4;0,0001;4;0,00
PA02D;M35.0;4;0,0001;4;0,00
PA02D;M42.09;4;0,0001;4;0,00
PA02D;M47.22;4;0,0001;4;0,00
PA02D;M50.1;4;0,0001;5;0,0001
PA02D;M53.3;4;0,0001;4;0,00
PA02D;M54.97;4;0,0001;4;0,00
PA02D;M67.46;4;0,0001;4;0,00
PA02D;M75.1;4;0,0001;4;0,00
PA02D;M79.00;4;0,0001;4;0,00
PA02D;M79.19;4;0,0001;4;0,00
PA02D;M81.89;4;0,0001;4;0,00
PA02D;N12;4;0,0001;4;0,00
PA02D;N13.3;4;0,0001;4;0,00
PA02D;N17.99;4;0,0001;4;0,00
PA02D;N18.5;4;0,0001;4;0,00
PA02D;N32.8;4;0,0001;4;0,00
PA02D;N45.9;4;0,0001;5;0,0001
PA02D;N76.0;4;0,0001;5;0,0001
PA02D;N94.6;4;0,0001;4;0,00
PA02D;R06.88;4;0,0001;4;0,00
PA02D;R07.2;4;0,0001;4;0,00
PA02D;R19.5;4;0,0001;4;0,00
PA02D;R23.8;4;0,0001;4;0,00
PA02D;R25.1;4;0,0001;4;0,00
PA02D;R30.0;4;0,0001;4;0,00
PA02D;R41.2;4;0,0001;4;0,00
PA02D;R50.80;4;0,0001;4;0,00
PA02D;R72;4;0,0001;4;0,00
PA02D;R91;4;0,0001;4;0,00
PA02D;R93.0;4;0,0001;4;0,00
PA02D;S00.35;4;0,0001;4;0,00
PA02D;S01.1;4;0,0001;4;0,00
PA02D;S02.3;4;0,0001;4;0,00
PA02D;S02.8;4;0,0001;5;0,0001
PA02D;S02.9;4;0,0001;4;0,00
PA02D;S11.9;4;0,0001;4;0,00
PA02D;S22.06;4;0,0001;4;0,00
PA02D;S30.1;4;0,0001;4;0,00
PA02D;S46.0;4;0,0001;4;0,00
PA02D;S52.11;4;0,0001;4;0,00
PA02D;S62.61;4;0,0001;4;0,00
PA02D;S62.62;4;0,0001;4;0,00
PA02D;S62.63;4;0,0001;4;0,00
PA02D;S62.8;4;0,0001;4;0,00
PA02D;S80.1;4;0,0001;5;0,0001
PA02D;S81.0;4;0,0001;4;0,00
PA02D;S81.84;4;0,0001;4;0,00
PA02D;S82.88;4;0,0001;4;0,00
PA02D;S86.0;4;0,0001;4;0,00
PA02D;S92.9;4;0,0001;4;0,00
PA02D;T23.20;4;0,0001;4;0,00
PA02D;T80.1;4;0,0001;4;0,00
PA02D;T92.1;4;0,0001;4;0,00
PA02D;T93.2;4;0,0001;4;0,00
PA02D;Z29.28;4;0,0001;4;0,00
PA02D;Z72.0;4;0,0001;4;0,00
PA02D;Z85.9;4;0,0001;4;0,00
PA02D;Z86.3;4;0,0001;4;0,00
PA02D;Z87.4;4;0,0001;4;0,00
PA02D;Z93.2;4;0,0001;4;0,00
PA03A;I10.00;1734;0,2052;1742;0,0486
PA03A;E11.90;841;0,0995;843;0,0235
PA03A;E03.9;643;0,0761;650;0,0181
PA03A;I10.90;611;0,0723;611;0,017
PA03A;F17.2;517;0,0612;517;0,0144
PA03A;F70.1;506;0,0599;511;0,0142
PA03A;F20.0;486;0,0575;487;0,0136
PA03A;K59.0;421;0,0498;426;0,0119
PA03A;F20.5;396;0,0469;404;0,0113
PA03A;F10.2;389;0,046;392;0,0109
PA03A;R32;363;0,043;365;0,0102
PA03A;E66.02;352;0,0417;353;0,0098
PA03A;Z74.1;347;0,0411;347;0,0097
PA03A;E03.8;305;0,0361;305;0,0085
PA03A;N39.0;285;0,0337;311;0,0087
PA03A;F10.1;276;0,0327;277;0,0077
PA03A;E87.6;274;0,0324;274;0,0076
PA03A;E53.8;271;0,0321;272;0,0076
PA03A;G40.9;248;0,0293;251;0,007
PA03A;Z92.2;236;0,0279;236;0,0066
PA03A;R29.6;222;0,0263;224;0,0062
PA03A;Z92.1;217;0,0257;218;0,0061
PA03A;E87.1;216;0,0256;216;0,006
PA03A;R46.0;215;0,0254;215;0,006
PA03A;J44.99;211;0,025;212;0,0059
PA03A;F12.1;201;0,0238;201;0,0056
PA03A;F13.2;199;0,0236;202;0,0056
PA03A;E78.0;191;0,0226;192;0,0054
PA03A;R45.1;191;0,0226;191;0,0053
PA03A;E86;182;0,0215;183;0,0051
PA03A;E11.91;180;0,0213;181;0,005
PA03A;R15;174;0,0206;175;0,0049
PA03A;R26.8;163;0,0193;163;0,0045
PA03A;F12.2;160;0,0189;163;0,0045
PA03A;R64;160;0,0189;160;0,0045
PA03A;F71.1;157;0,0186;158;0,0044
PA03A;Z74.0;157;0,0186;157;0,0044
PA03A;G47.0;154;0,0182;154;0,0043
PA03A;R60.0;154;0,0182;157;0,0044
PA03A;F25.0;145;0,0172;145;0,004
PA03A;F17.1;134;0,0159;134;0,0037
PA03A;N40;133;0,0157;134;0,0037
PA03A;G21.1;131;0,0155;132;0,0037
PA03A;E78.5;125;0,0148;125;0,0035
PA03A;E79.0;119;0,0141;119;0,0033
PA03A;G40.8;119;0,0141;119;0,0033
PA03A;Y57.9;119;0,0141;124;0,0035
PA03A;Z86.7;116;0,0137;116;0,0032
PA03A;F06.7;115;0,0136;115;0,0032
PA03A;F10.0;114;0,0135;116;0,0032
PA03A;E55.9;113;0,0134;113;0,0032
PA03A;I48.0;112;0,0133;112;0,0031
PA03A;F25.1;111;0,0131;111;0,0031
PA03A;G40.2;111;0,0131;113;0,0032
PA03A;B96.2;108;0,0128;109;0,003
PA03A;U51.02;108;0,0128;108;0,003
PA03A;E66.00;107;0,0127;108;0,003
PA03A;R51;105;0,0124;105;0,0029
PA03A;Z91.8;104;0,0123;104;0,0029
PA03A;E66.01;103;0,0122;104;0,0029
PA03A;I50.9;102;0,0121;104;0,0029
PA03A;N18.3;102;0,0121;102;0,0028
PA03A;R45.8;102;0,0121;102;0,0028
PA03A;Z91.1;100;0,0118;100;0,0028
PA03A;J45.9;99;0,0117;100;0,0028
PA03A;F25.2;98;0,0116;100;0,0028
PA03A;F19.2;95;0,0112;98;0,0027
PA03A;Z96.6;92;0,0109;93;0,0026
PA03A;G47.8;87;0,0103;87;0,0024
PA03A;I25.19;86;0,0102;87;0,0024
PA03A;Z29.0;86;0,0102;86;0,0024
PA03A;F60.31;85;0,0101;85;0,0024
PA03A;G40.6;85;0,0101;86;0,0024
PA03A;R26.3;84;0,0099;84;0,0023
PA03A;J44.89;83;0,0098;83;0,0023
PA03A;N39.48;83;0,0098;83;0,0023
PA03A;F11.2;82;0,0097;87;0,0024
PA03A;E66.92;81;0,0096;85;0,0024
PA03A;G40.3;80;0,0095;80;0,0022
PA03A;F70.0;79;0,0093;79;0,0022
PA03A;Z48.0;78;0,0092;78;0,0022
PA03A;Z97.8;78;0,0092;78;0,0022
PA03A;F03;75;0,0089;75;0,0021
PA03A;F06.2;75;0,0089;75;0,0021
PA03A;H91.1;75;0,0089;75;0,0021
PA03A;I10.01;75;0,0089;75;0,0021
PA03A;F06.3;74;0,0088;74;0,0021
PA03A;D50.9;73;0,0086;73;0,002
PA03A;F15.1;73;0,0086;77;0,0021
PA03A;Z11;73;0,0086;73;0,002
PA03A;E78.2;72;0,0085;74;0,0021
PA03A;G25.88;72;0,0085;73;0,002
PA03A;Z21;71;0,0084;71;0,002
PA03A;Z53;71;0,0084;71;0,002
PA03A;E89.0;70;0,0083;71;0,002
PA03A;Z95.0;69;0,0082;69;0,0019
PA03A;A46;66;0,0078;67;0,0019
PA03A;G40.5;65;0,0077;67;0,0019
PA03A;G63.2;65;0,0077;68;0,0019
PA03A;U50.10;64;0,0076;64;0,0018
PA03A;Z59;64;0,0076;64;0,0018
PA03A;F32.1;63;0,0075;63;0,0018
PA03A;G24.0;63;0,0075;63;0,0018
PA03A;R52.9;63;0,0075;63;0,0018
PA03A;R52.2;61;0,0072;61;0,0017
PA03A;R11;60;0,0071;61;0,0017
PA03A;B18.2;59;0,007;60;0,0017
PA03A;F10.3;58;0,0069;60;0,0017
PA03A;F15.2;58;0,0069;59;0,0016
PA03A;F22.0;58;0,0069;58;0,0016
PA03A;F61;58;0,0069;58;0,0016
PA03A;I69.3;58;0,0069;59;0,0016
PA03A;E06.3;57;0,0067;57;0,0016
PA03A;G30.1;57;0,0067;57;0,0016
PA03A;I48.9;57;0,0067;57;0,0016
PA03A;Z85.3;57;0,0067;57;0,0016
PA03A;K21.0;56;0,0066;56;0,0016
PA03A;L84;55;0,0065;55;0,0015
PA03A;E66.09;54;0,0064;54;0,0015
PA03A;F32.2;54;0,0064;54;0,0015
PA03A;F43.2;54;0,0064;54;0,0015
PA03A;K08.88;54;0,0064;54;0,0015
PA03A;R00.0;54;0,0064;54;0,0015
PA03A;U50.00;54;0,0064;54;0,0015
PA03A;F00.1;53;0,0063;53;0,0015
PA03A;F43.1;53;0,0063;53;0,0015
PA03A;H91.9;53;0,0063;55;0,0015
PA03A;M17.9;53;0,0063;54;0,0015
PA03A;M81.99;53;0,0063;53;0,0015
PA03A;G40.4;52;0,0062;52;0,0014
PA03A;J06.9;52;0,0062;52;0,0014
PA03A;J18.9;52;0,0062;52;0,0014
PA03A;R45.4;52;0,0062;52;0,0014
PA03A;Z88.0;52;0,0062;52;0,0014
PA03A;G40.1;51;0,006;51;0,0014
PA03A;G47.31;51;0,006;51;0,0014
PA03A;D50.8;50;0,0059;51;0,0014
PA03A;F00.2;50;0,0059;50;0,0014
PA03A;F33.2;50;0,0059;50;0,0014
PA03A;J00;50;0,0059;52;0,0014
PA03A;U51.12;50;0,0059;50;0,0014
PA03A;Z29.8;50;0,0059;50;0,0014
PA03A;H40.9;49;0,0058;49;0,0014
PA03A;K76.0;49;0,0058;49;0,0014
PA03A;U50.20;49;0,0058;49;0,0014
PA03A;E05.9;48;0,0057;48;0,0013
PA03A;G30.8;48;0,0057;48;0,0013
PA03A;L30.4;48;0,0057;49;0,0014
PA03A;N39.42;48;0,0057;48;0,0013
PA03A;F07.0;46;0,0054;46;0,0013
PA03A;F91.1;46;0,0054;46;0,0013
PA03A;N18.2;46;0,0054;46;0,0013
PA03A;R53;46;0,0054;46;0,0013
PA03A;I67.3;45;0,0053;46;0,0013
PA03A;A08.1;44;0,0052;44;0,0012
PA03A;F13.1;44;0,0052;44;0,0012
PA03A;F20.2;44;0,0052;44;0,0012
PA03A;I48.1;44;0,0052;44;0,0012
PA03A;R47.1;44;0,0052;44;0,0012
PA03A;E66.99;43;0,0051;43;0,0012
PA03A;I87.2;43;0,0051;44;0,0012
PA03A;T88.7;43;0,0051;43;0,0012
PA03A;E11.40;42;0,005;43;0,0012
PA03A;I25.22;42;0,005;42;0,0012
PA03A;I45.1;42;0,005;42;0,0012
PA03A;N19;42;0,005;42;0,0012
PA03A;U69.34;42;0,005;43;0,0012
PA03A;E66.82;41;0,0049;41;0,0011
PA03A;G81.1;41;0,0049;42;0,0012
PA03A;I48.2;41;0,0049;41;0,0011
PA03A;Z22.5;41;0,0049;41;0,0011
PA03A;E61.1;40;0,0047;40;0,0011
PA03A;E61.2;40;0,0047;40;0,0011
PA03A;G35.9;40;0,0047;40;0,0011
PA03A;G47.9;40;0,0047;40;0,0011
PA03A;I50.01;40;0,0047;40;0,0011
PA03A;F51.2;39;0,0046;39;0,0011
PA03A;G20.90;39;0,0046;40;0,0011
PA03A;I44.0;39;0,0046;39;0,0011
PA03A;I67.88;39;0,0046;39;0,0011
PA03A;R41.0;39;0,0046;39;0,0011
PA03A;R63.3;39;0,0046;39;0,0011
PA03A;D64.9;38;0,0045;39;0,0011
PA03A;F19.1;38;0,0045;38;0,0011
PA03A;K21.9;38;0,0045;38;0,0011
PA03A;K29.6;38;0,0045;38;0,0011
PA03A;R94.3;38;0,0045;38;0,0011
PA03A;I83.1;37;0,0044;40;0,0011
PA03A;L97;37;0,0044;39;0,0011
PA03A;B99;36;0,0043;36;0,001
PA03A;E66.90;36;0,0043;37;0,001
PA03A;F06.8;36;0,0043;36;0,001
PA03A;F07.8;36;0,0043;43;0,0012
PA03A;G62.9;36;0,0043;36;0,001
PA03A;L60.0;36;0,0043;36;0,001
PA03A;N08.3;36;0,0043;36;0,001
PA03A;R06.0;36;0,0043;36;0,001
PA03A;U69.36;36;0,0043;37;0,001
PA03A;G35.10;35;0,0041;35;0,001
PA03A;I25.9;35;0,0041;35;0,001
PA03A;K29.7;35;0,0041;35;0,001
PA03A;M54.5;35;0,0041;35;0,001
PA03A;R05;35;0,0041;35;0,001
PA03A;U51.11;35;0,0041;35;0,001
PA03A;Z51.83;35;0,0041;35;0,001
PA03A;E14.90;34;0,004;34;0,0009
PA03A;F43.0;34;0,004;34;0,0009
PA03A;F44.5;34;0,004;34;0,0009
PA03A;G31.0;34;0,004;34;0,0009
PA03A;R78.8;34;0,004;34;0,0009
PA03A;B35.1;33;0,0039;33;0,0009
PA03A;F05.0;33;0,0039;33;0,0009
PA03A;F10.6;33;0,0039;33;0,0009
PA03A;I34.0;33;0,0039;33;0,0009
PA03A;C50.9;32;0,0038;32;0,0009
PA03A;H26.9;32;0,0038;32;0,0009
PA03A;I44.4;32;0,0038;32;0,0009
PA03A;L30.9;32;0,0038;32;0,0009
PA03A;U69.00;32;0,0038;34;0,0009
PA03A;I25.11;31;0,0037;31;0,0009
PA03A;I50.12;31;0,0037;31;0,0009
PA03A;I83.9;31;0,0037;31;0,0009
PA03A;L40.0;31;0,0037;31;0,0009
PA03A;R12;31;0,0037;31;0,0009
PA03A;R13.9;31;0,0037;32;0,0009
PA03A;Z93.1;31;0,0037;31;0,0009
PA03A;Z98.8;31;0,0037;31;0,0009
PA03A;Z99.3;31;0,0037;31;0,0009
PA03A;I50.13;30;0,0036;30;0,0008
PA03A;I89.0;30;0,0036;31;0,0009
PA03A;K80.20;30;0,0036;30;0,0008
PA03A;R44.0;30;0,0036;30;0,0008
PA03A;Z90.4;30;0,0036;30;0,0008
PA03A;E83.58;29;0,0034;29;0,0008
PA03A;F33.1;29;0,0034;29;0,0008
PA03A;G47.39;29;0,0034;29;0,0008
PA03A;I11.90;29;0,0034;29;0,0008
PA03A;N30.0;29;0,0034;36;0,001
PA03A;R45.0;29;0,0034;29;0,0008
PA03A;A09.9;28;0,0033;28;0,0008
PA03A;E04.9;28;0,0033;28;0,0008
PA03A;E78.4;28;0,0033;28;0,0008
PA03A;K29.5;28;0,0033;28;0,0008
PA03A;Z90.7;28;0,0033;28;0,0008
PA03A;B24;27;0,0032;30;0,0008
PA03A;D69.61;27;0,0032;27;0,0008
PA03A;F41.1;27;0,0032;27;0,0008
PA03A;N18.5;27;0,0032;28;0,0008
PA03A;E11.20;26;0,0031;27;0,0008
PA03A;F20.1;26;0,0031;26;0,0007
PA03A;F60.2;26;0,0031;26;0,0007
PA03A;I69.4;26;0,0031;26;0,0007
PA03A;I80.28;26;0,0031;26;0,0007
PA03A;J42;26;0,0031;26;0,0007
PA03A;M16.9;26;0,0031;26;0,0007
PA03A;X84.9;26;0,0031;27;0,0008
PA03A;Z22.3;26;0,0031;26;0,0007
PA03A;I10.91;25;0,003;25;0,0007
PA03A;I25.12;25;0,003;25;0,0007
PA03A;M25.56;25;0,003;25;0,0007
PA03A;M81.80;25;0,003;25;0,0007
PA03A;R50.9;25;0,003;25;0,0007
PA03A;Z86.4;25;0,003;25;0,0007
PA03A;F23.1;24;0,0028;24;0,0007
PA03A;F32.3;24;0,0028;24;0,0007
PA03A;F41.0;24;0,0028;24;0,0007
PA03A;H54.0;24;0,0028;24;0,0007
PA03A;I42.0;24;0,0028;24;0,0007
PA03A;K11.7;24;0,0028;24;0,0007
PA03A;N18.4;24;0,0028;24;0,0007
PA03A;N18.9;24;0,0028;25;0,0007
PA03A;R25.2;24;0,0028;24;0,0007
PA03A;R39.1;24;0,0028;24;0,0007
PA03A;R63.4;24;0,0028;24;0,0007
PA03A;U50.30;24;0,0028;24;0,0007
PA03A;B95.6;23;0,0027;24;0,0007
PA03A;E05.0;23;0,0027;23;0,0006
PA03A;F14.1;23;0,0027;24;0,0007
PA03A;F70.9;23;0,0027;23;0,0006
PA03A;G25.81;23;0,0027;23;0,0006
PA03A;G25.9;23;0,0027;23;0,0006
PA03A;G31.9;23;0,0027;23;0,0006
PA03A;L40.9;23;0,0027;23;0,0006
PA03A;R44.1;23;0,0027;23;0,0006
PA03A;U50.40;23;0,0027;23;0,0006
PA03A;Z73;23;0,0027;23;0,0006
PA03A;Z74.3;23;0,0027;23;0,0006
PA03A;Z88.8;23;0,0027;24;0,0007
PA03A;E04.2;22;0,0026;23;0,0006
PA03A;E58;22;0,0026;22;0,0006
PA03A;F31.2;22;0,0026;22;0,0006
PA03A;I11.00;22;0,0026;22;0,0006
PA03A;I25.13;22;0,0026;22;0,0006
PA03A;K57.30;22;0,0026;22;0,0006
PA03A;M54.99;22;0,0026;22;0,0006
PA03A;R10.1;22;0,0026;22;0,0006
PA03A;U80.00;22;0,0026;22;0,0006
PA03A;Z01.0;22;0,0026;22;0,0006
PA03A;Z63;22;0,0026;22;0,0006
PA03A;Z87.8;22;0,0026;22;0,0006
PA03A;E66.91;21;0,0025;21;0,0006
PA03A;F23.0;21;0,0025;21;0,0006
PA03A;F33.3;21;0,0025;21;0,0006
PA03A;F42.2;21;0,0025;21;0,0006
PA03A;G20.11;21;0,0025;21;0,0006
PA03A;H35.3;21;0,0025;21;0,0006
PA03A;I70.29;21;0,0025;21;0,0006
PA03A;K44.9;21;0,0025;21;0,0006
PA03A;L20.8;21;0,0025;21;0,0006
PA03A;R33;21;0,0025;21;0,0006
PA03A;Z01.4;21;0,0025;21;0,0006
PA03A;Z85.0;21;0,0025;21;0,0006
PA03A;Z86.6;21;0,0025;21;0,0006
PA03A;B95.2;20;0,0024;21;0,0006
PA03A;D64.8;20;0,0024;20;0,0006
PA03A;E05.8;20;0,0024;20;0,0006
PA03A;E10.91;20;0,0024;20;0,0006
PA03A;E11.80;20;0,0024;20;0,0006
PA03A;F50.8;20;0,0024;20;0,0006
PA03A;G81.9;20;0,0024;21;0,0006
PA03A;H04.1;20;0,0024;20;0,0006
PA03A;R46.5;20;0,0024;20;0,0006
PA03A;R63.6;20;0,0024;20;0,0006
PA03A;U51.22;20;0,0024;20;0,0006
PA03A;Z50.1;20;0,0024;22;0,0006
PA03A;A04.7;19;0,0022;19;0,0005
PA03A;F01.2;19;0,0022;19;0,0005
PA03A;F05.1;19;0,0022;19;0,0005
PA03A;G25.0;19;0,0022;19;0,0005
PA03A;H54.4;19;0,0022;19;0,0005
PA03A;I44.7;19;0,0022;19;0,0005
PA03A;I70.0;19;0,0022;19;0,0005
PA03A;M48.06;19;0,0022;19;0,0005
PA03A;N39.3;19;0,0022;19;0,0005
PA03A;R26.0;19;0,0022;19;0,0005
PA03A;R47.0;19;0,0022;19;0,0005
PA03A;F01.3;18;0,0021;18;0,0005
PA03A;F12.0;18;0,0021;18;0,0005
PA03A;F50.0;18;0,0021;18;0,0005
PA03A;F60.30;18;0,0021;18;0,0005
PA03A;F84.1;18;0,0021;18;0,0005
PA03A;G10;18;0,0021;19;0,0005
PA03A;G21.0;18;0,0021;18;0,0005
PA03A;G46.8;18;0,0021;18;0,0005
PA03A;H40.1;18;0,0021;18;0,0005
PA03A;I47.1;18;0,0021;18;0,0005
PA03A;J44.80;18;0,0021;18;0,0005
PA03A;K52.9;18;0,0021;19;0,0005
PA03A;L60.2;18;0,0021;18;0,0005
PA03A;L89.14;18;0,0021;18;0,0005
PA03A;M54.4;18;0,0021;19;0,0005
PA03A;R45.5;18;0,0021;18;0,0005
PA03A;R45.6;18;0,0021;18;0,0005
PA03A;Z85.4;18;0,0021;18;0,0005
PA03A;B35.3;17;0,002;17;0,0005
PA03A;E11.72;17;0,002;20;0,0006
PA03A;E78.1;17;0,002;18;0,0005
PA03A;E78.9;17;0,002;17;0,0005
PA03A;F06.0;17;0,002;17;0,0005
PA03A;F13.3;17;0,002;18;0,0005
PA03A;G20.10;17;0,002;17;0,0005
PA03A;G62.1;17;0,002;18;0,0005
PA03A;G82.43;17;0,002;18;0,0005
PA03A;H61.2;17;0,002;17;0,0005
PA03A;I25.29;17;0,002;17;0,0005
PA03A;I26.9;17;0,002;18;0,0005
PA03A;K70.3;17;0,002;17;0,0005
PA03A;R07.0;17;0,002;17;0,0005
PA03A;R10.4;17;0,002;17;0,0005
PA03A;R25.1;17;0,002;17;0,0005
PA03A;R52.0;17;0,002;17;0,0005
PA03A;U50.11;17;0,002;17;0,0005
PA03A;Z03.9;17;0,002;17;0,0005
PA03A;Z93.5;17;0,002;17;0,0005
PA03A;B37.0;16;0,0019;16;0,0004
PA03A;E46;16;0,0019;16;0,0004
PA03A;E53.1;16;0,0019;16;0,0004
PA03A;E66.12;16;0,0019;16;0,0004
PA03A;E66.80;16;0,0019;17;0,0005
PA03A;E87.5;16;0,0019;16;0,0004
PA03A;F42.1;16;0,0019;16;0,0004
PA03A;F50.2;16;0,0019;16;0,0004
PA03A;F63.8;16;0,0019;16;0,0004
PA03A;G93.4;16;0,0019;16;0,0004
PA03A;H40.8;16;0,0019;16;0,0004
PA03A;I25.10;16;0,0019;16;0,0004
PA03A;I65.2;16;0,0019;16;0,0004
PA03A;J69.0;16;0,0019;16;0,0004
PA03A;R26.2;16;0,0019;16;0,0004
PA03A;R55;16;0,0019;16;0,0004
PA03A;S80.0;16;0,0019;17;0,0005
PA03A;U80.4;16;0,0019;16;0,0004
PA03A;Z71;16;0,0019;16;0,0004
PA03A;E73.9;15;0,0018;15;0,0004
PA03A;F06.9;15;0,0018;15;0,0004
PA03A;F10.4;15;0,0018;15;0,0004
PA03A;F11.1;15;0,0018;15;0,0004
PA03A;F14.2;15;0,0018;15;0,0004
