IO_DRG;IO_BereichNr;IO_KArt1;IO_KArt2;IO_KArt3;IO_KArt4a;IO_KArt4b;IO_KArt5;IO_KArt6a;IO_KArt6b;IO_KArt7;IO_KArt8;IO_Summe
P63Z;7;2,52;0,00;0,80;0,00;0,00;0,00;0,13;0,00;0,63;0,46;4,54
P63Z;8;5,06;0,00;2,68;0,26;0,00;0,00;2,14;0,00;2,06;1,14;13,34
P63Z;9;26,89;0,00;23,63;0,15;0,00;0,00;3,14;1,05;10,42;13,69;78,97
P63Z;10;37,62;0,00;144,02;3,61;13,34;0,00;112,86;80,63;17,49;67,65;477,22
P63Z;11;121,32;15,02;362,53;2,63;0,00;0,00;18,74;44,62;29,56;101,58;696,00
P64Z;1;1141,08;2649,30;63,35;99,67;6,53;0,00;260,19;17,30;486,34;1169,77;5893,53
P64Z;2;2969,63;5746,24;123,52;309,65;33,67;0,00;747,92;8,16;998,23;2322,02;13259,04
P64Z;4;2,46;0,00;1,66;0,08;0,00;0,00;1,19;1,45;1,00;1,52;9,36
P64Z;5;2,50;0,00;1,31;0,13;0,00;0,00;0,50;0,04;0,36;0,71;5,55
P64Z;7;0,82;0,00;0,13;0,00;0,00;0,00;0,05;0,00;0,31;0,15;1,46
P64Z;8;0,97;0,00;0,52;0,05;0,00;0,00;0,40;0,00;0,39;0,22;2,55
P64Z;9;19,09;0,00;17,05;0,14;0,00;0,00;1,77;4,52;9,62;10,04;62,23
P64Z;10;28,42;0,00;98,92;1,47;8,17;0,00;78,83;64,46;14,57;49,51;344,35
P64Z;11;94,85;3,65;252,40;1,82;0,00;0,00;10,42;37,33;18,46;76,61;495,54
P65A;1;882,50;2178,64;42,39;72,49;22,27;0,00;221,33;11,60;514,30;936,73;4882,25
P65A;2;2428,37;4842,79;89,44;326,11;80,67;0,00;683,63;8,33;811,28;1920,30;11190,92
P65A;7;1,50;0,00;0,80;0,00;0,00;0,00;0,06;0,00;0,12;0,28;2,76
P65A;8;0,38;0,00;0,24;0,02;0,00;0,00;0,13;0,00;0,15;0,09;1,01
P65A;9;26,07;0,00;22,55;0,20;0,00;0,00;2,79;2,13;13,61;13,85;81,20
P65A;10;28,13;0,00;97,78;0,65;4,35;0,00;72,04;89,51;13,22;43,26;348,94
P65A;11;87,01;2,39;210,69;8,79;0,00;0,00;9,10;33,40;14,07;77,84;443,29
P65B;1;1000,06;2336,46;60,44;79,39;30,39;0,00;242,47;5,58;453,67;1017,05;5225,51
P65B;2;1784,98;3478,06;80,75;200,24;22,75;0,00;475,89;2,52;652,86;1426,67;8124,72
P65B;4;2,13;0,00;2,03;0,07;0,00;0,00;0,86;0,00;1,20;1,61;7,90
P65B;5;2,64;0,00;1,61;0,15;0,00;0,00;0,55;0,00;0,35;0,57;5,87
P65B;7;0,59;0,00;0,24;0,00;0,00;0,00;0,03;0,00;0,11;0,11;1,08
P65B;8;0,60;0,00;0,31;0,03;0,00;0,00;0,26;0,00;0,25;0,13;1,58
P65B;9;26,72;0,00;18,86;0,17;0,00;0,00;1,84;1,15;12,01;12,48;73,23
P65B;10;19,40;0,00;76,03;1,35;1,39;0,00;63,46;46,35;11,10;36,65;255,73
P65B;11;71,26;1,92;170,08;1,44;0,00;0,00;7,13;14,96;13,67;57,88;338,34
P65C;1;802,89;1882,40;41,36;64,21;3,08;0,00;167,58;5,89;339,25;804,08;4110,74
P65C;2;1218,52;2314,50;40,33;119,02;7,06;0,00;289,75;1,35;392,07;974,69;5357,29
P65C;4;0,42;0,00;0,30;0,02;0,00;0,00;0,17;0,00;0,22;0,48;1,61
P65C;5;0,39;0,00;0,26;0,02;0,00;0,00;0,08;0,00;0,04;0,15;0,94
P65C;7;0,66;0,00;0,07;0,00;0,00;0,00;0,04;0,00;0,28;0,12;1,17
P65C;8;0,67;0,00;0,34;0,04;0,00;0,00;0,29;0,00;0,27;0,15;1,76
P65C;9;8,16;0,00;5,86;0,07;0,00;0,00;0,70;0,08;3,47;3,62;21,96
P65C;10;12,76;0,00;54,98;1,33;0,17;0,00;42,80;29,16;7,31;24,29;172,80
P65C;11;51,68;1,51;134,97;1,00;0,00;0,00;5,61;9,03;9,07;41,97;254,84
P65D;1;535,03;1169,30;33,47;32,86;0,47;0,00;115,59;1,74;229,83;611,52;2729,81
P65D;2;309,10;712,65;21,88;39,62;0,00;0,00;95,50;0,05;137,84;351,11;1667,75
P65D;9;2,54;0,00;1,93;0,04;0,00;0,00;0,28;0,66;2,02;1,24;8,71
P65D;10;6,09;0,00;26,86;0,22;0,00;0,00;18,94;23,10;2,54;12,17;89,92
P65D;11;30,56;0,40;38,95;0,43;0,00;0,00;3,07;4,65;3,86;18,37;100,29
P66A;1;513,91;1309,59;30,42;50,35;16,83;0,00;121,23;8,52;265,24;517,49;2833,58
P66A;2;1744,66;3318,63;66,30;214,70;61,73;0,00;466,88;15,28;611,66;1436,77;7936,61
P66A;4;0,83;0,00;0,78;0,03;0,03;0,00;0,36;0,13;0,75;0,70;3,61
P66A;5;5,86;0,00;3,70;0,31;0,04;0,00;0,98;0,00;0,69;1,65;13,23
P66A;7;2,69;0,00;1,00;0,00;0,00;0,00;0,53;0,91;1,46;1,45;8,04
P66A;8;0,06;0,00;0,06;0,00;0,00;0,00;0,00;0,00;0,02;0,02;0,16
P66A;9;37,49;0,00;28,98;0,22;0,00;0,00;2,79;3,04;13,50;19,43;105,45
P66A;10;20,85;0,00;81,88;0,85;21,10;0,00;64,38;69,88;9,68;38,38;307,00
P66A;11;79,77;1,32;171,93;1,50;0,00;0,00;6,92;11,92;14,35;63,72;351,43
P66B;1;543,90;1243,70;38,23;42,68;2,53;0,00;118,14;4,69;252,06;580,30;2826,23
P66B;2;1031,92;1951,14;32,34;123,34;18,13;0,00;285,11;2,78;365,85;815,35;4625,96
P66B;4;1,60;0,00;1,35;0,01;0,00;0,00;0,22;0,14;0,34;0,40;4,06
P66B;5;2,03;0,00;1,27;0,14;0,01;0,00;0,44;0,00;0,25;0,58;4,72
P66B;7;1,27;0,00;0,17;0,00;0,00;0,00;0,08;0,00;0,50;0,22;2,24
P66B;8;0,59;0,00;0,32;0,03;0,00;0,00;0,24;0,00;0,24;0,14;1,56
P66B;9;23,33;0,00;14,33;0,14;0,00;0,00;1,38;1,48;8,99;10,31;59,96
P66B;10;12,86;0,00;50,82;0,72;1,84;0,00;41,11;32,17;6,64;23,20;169,36
P66B;11;47,21;1,12;98,50;0,78;0,00;0,00;4,45;4,80;8,37;33,89;199,12
P66C;1;416,48;981,75;28,99;31,89;0,88;0,00;85,02;3,25;178,80;461,42;2188,48
P66C;2;600,62;1204,42;23,35;56,20;1,25;0,00;146,96;4,09;207,11;494,62;2738,62
P66C;4;0,67;0,00;0,58;0,02;0,00;0,00;0,21;1,68;0,37;0,47;4,00
P66C;5;0,70;0,00;0,53;0,05;0,00;0,00;0,16;0,01;0,11;0,23;1,79
P66C;7;0,33;0,00;0,08;0,00;0,00;0,00;0,02;0,06;0,10;0,06;0,65
P66C;8;0,44;0,00;0,23;0,02;0,00;0,00;0,19;0,00;0,18;0,10;1,16
P66C;9;4,82;0,00;3,61;0,05;0,00;0,00;0,61;0,12;1,91;2,19;13,31
P66C;10;6,41;0,00;33,27;1,03;0,28;0,00;26,93;25,23;4,30;14,03;111,48
P66C;11;38,24;0,97;63,02;0,60;0,00;0,00;3,54;2,69;5,53;23,87;138,46
P66D;1;152,03;337,33;31,46;10,17;0,22;0,00;26,93;1,88;95,79;266,49;922,30
P66D;2;0,31;0,96;0,00;0,06;0,00;0,00;0,07;0,00;0,34;0,74;2,48
P66D;9;1,18;0,00;0,95;0,00;0,00;0,00;0,06;0,05;0,63;0,54;3,41
P66D;10;1,14;0,00;7,08;0,11;0,02;0,00;5,58;6,15;1,06;3,00;24,14
P66D;11;15,38;0,15;10,67;0,17;0,00;0,00;0,98;0,19;1,77;5,86;35,17
P67A;1;329,51;780,24;24,63;31,73;4,65;0,00;68,55;7,03;167,06;349,72;1763,12
P67A;2;829,38;1607,34;44,46;109,15;41,08;0,00;226,58;7,28;292,08;663,17;3820,52
P67A;4;4,11;0,00;2,51;0,16;0,00;0,00;0,93;0,25;1,20;2,03;11,19
P67A;5;5,69;0,00;3,80;0,34;0,01;0,00;1,09;0,39;0,74;1,53;13,59
P67A;7;3,66;0,00;3,00;0,13;0,00;0,00;2,44;2,55;2,07;2,02;15,87
P67A;8;1,12;0,00;1,01;0,06;0,00;0,00;0,48;0,54;0,45;0,93;4,59
P67A;9;25,62;0,00;21,81;0,19;0,14;0,00;3,14;6,81;11,03;14,49;83,23
P67A;10;13,28;0,00;55,20;1,01;6,96;0,00;43,32;59,61;7,02;24,75;211,15
P67A;11;75,82;1,42;116,08;1,54;0,00;0,00;6,21;5,45;13,05;50,32;269,89
P67B;1;249,78;566,76;21,53;22,77;1,46;0,00;49,04;2,41;118,42;288,05;1320,22
P67B;2;330,02;637,97;17,79;37,89;3,79;0,00;87,56;1,34;117,34;250,84;1484,54
P67B;4;4,12;0,00;3,20;0,13;0,00;0,01;1,43;0,59;1,65;2,36;13,49
P67B;5;4,37;0,00;2,77;0,25;0,00;0,00;0,81;0,15;0,55;1,14;10,04
P67B;7;0,96;0,00;0,25;0,00;0,00;0,00;0,10;0,19;0,39;0,29;2,18
P67B;8;0,31;0,00;0,21;0,01;0,00;0,00;0,12;0,00;0,11;0,10;0,86
P67B;9;9,99;0,00;7,12;0,07;0,02;0,00;0,85;1,15;4,17;4,75;28,12
P67B;10;7,00;0,00;31,18;0,72;1,67;0,00;25,10;30,95;4,14;13,62;114,38
P67B;11;36,09;0,89;49,19;0,89;0,00;0,00;3,51;1,42;5,63;21,00;118,62
P67C;1;197,80;435,65;21,06;13,71;0,26;0,00;35,51;2,65;96,41;247,32;1050,37
P67C;2;151,87;298,03;4,83;13,84;0,54;0,00;39,31;0,47;54,19;122,22;685,30
P67C;4;1,44;0,00;1,34;0,06;0,00;0,01;0,49;0,15;0,64;1,05;5,18
P67C;5;1,56;0,00;1,07;0,10;0,00;0,00;0,35;0,02;0,21;0,49;3,80
P67C;7;0,72;0,00;0,10;0,00;0,00;0,00;0,05;0,02;0,29;0,13;1,31
P67C;8;0,15;0,00;0,08;0,01;0,00;0,00;0,07;0,00;0,06;0,04;0,41
P67C;9;2,92;0,00;2,19;0,03;0,00;0,00;0,31;0,40;1,26;1,40;8,51
P67C;10;4,67;0,00;24,16;0,54;0,48;0,00;18,94;15,77;3,33;9,83;77,72
P67C;11;26,06;1,02;32,53;0,68;0,00;0,00;2,64;0,28;3,92;14,24;81,37
P67D;1;115,62;242,75;21,98;6,73;0,23;0,00;17,45;2,51;67,38;198,30;672,95
P67D;2;0,05;0,16;0,00;0,01;0,00;0,00;0,01;0,00;0,05;0,12;0,40
P67D;9;0,33;0,00;0,27;0,00;0,00;0,00;0,02;0,08;0,16;0,16;1,02
P67D;10;0,66;0,00;4,58;0,09;0,02;0,00;3,76;4,55;0,58;1,84;16,08
P67D;11;9,97;0,12;7,42;0,13;0,00;0,00;0,70;0,02;1,19;4,01;23,56
Q01Z;1;416,73;686,84;40,51;61,83;31,96;0,00;63,15;7,28;198,73;589,26;2096,29
Q01Z;2;273,02;552,12;10,87;59,15;75,35;0,00;91,32;4,84;103,90;262,01;1432,58
Q01Z;4;504,06;0,00;354,82;12,01;40,48;15,35;189,50;276,41;197,77;265,90;1856,30
Q01Z;5;333,19;0,00;210,06;17,59;1,32;0,00;66,25;1,02;42,25;85,90;757,58
Q01Z;7;1,38;0,00;1,31;0,17;0,00;0,65;0,66;0,59;1,10;1,94;7,80
Q01Z;8;2,81;0,00;2,36;0,07;0,01;0,00;1,31;0,38;1,04;1,79;9,77
Q01Z;9;64,09;0,00;63,77;1,41;0,22;3,73;10,72;33,99;27,85;39,93;245,71
Q01Z;10;31,84;0,00;107,37;3,07;168,53;0,00;81,16;71,49;16,83;51,59;531,88
Q01Z;11;53,11;1,63;81,61;1,62;0,00;0,00;5,65;8,97;13,67;37,07;203,33
Q02A;1;767,14;1461,91;75,06;155,74;92,72;0,00;137,03;21,20;386,44;1165,48;4262,72
Q02A;2;243,71;505,60;12,69;54,63;51,21;0,00;74,68;3,88;103,07;246,99;1296,46
Q02A;4;237,32;0,00;209,39;9,25;7,01;60,07;115,36;59,54;110,92;147,04;955,90
Q02A;5;191,63;0,00;126,31;11,57;3,21;0,00;38,91;0,39;24,92;53,01;449,95
Q02A;7;13,44;0,00;14,53;1,14;0,01;66,52;9,10;45,46;5,92;9,93;166,05
Q02A;8;35,81;0,00;40,87;1,62;0,14;0,02;18,98;9,60;18,34;29,45;154,83
Q02A;9;94,73;0,00;100,22;1,70;2,29;46,63;22,06;138,20;44,90;69,11;519,84
Q02A;10;38,68;0,00;146,74;8,28;204,94;0,00;118,35;111,17;21,45;68,22;717,83
Q02A;11;93,62;8,92;155,33;4,00;0,00;0,38;17,04;14,18;24,93;74,01;392,41
Q02B;1;420,72;931,20;37,48;38,93;0,23;0,00;70,64;11,19;239,38;484,01;2233,78
Q02B;2;19,18;39,03;0,78;2,32;0,36;0,00;5,87;0,00;6,78;24,37;98,69
Q02B;4;288,25;0,00;233,05;8,49;4,40;1,17;92,92;31,44;126,97;179,58;966,27
Q02B;5;230,35;0,00;156,09;15,25;0,32;0,00;50,69;2,94;33,97;68,34;557,95
Q02B;9;25,93;0,00;23,49;0,13;0,00;0,00;1,68;10,87;11,60;15,36;89,06
Q02B;10;29,24;0,00;67,22;0,52;4,73;0,00;43,89;63,33;11,15;37,17;257,25
Q02B;11;51,59;2,51;52,68;2,91;0,00;0,00;4,64;0,00;11,88;29,53;155,74
Q02C;1;324,89;544,15;34,60;46,57;6,57;0,00;48,45;7,95;174,48;503,49;1691,15
Q02C;2;24,55;50,00;2,08;5,14;2,63;0,00;8,19;0,33;11,81;26,16;130,89
Q02C;4;240,78;0,00;211,73;7,47;3,23;7,49;104,33;72,10;115,83;159,08;922,04
Q02C;5;189,51;0,00;125,70;11,44;0,32;0,00;41,29;0,21;26,20;51,58;446,25
Q02C;7;3,27;0,00;2,73;0,21;0,00;8,93;2,46;4,76;0,85;1,87;25,08
Q02C;8;8,77;0,00;9,39;0,36;0,06;0,00;4,12;0,85;4,34;6,50;34,39
Q02C;9;34,17;0,00;34,70;0,51;0,35;1,24;9,36;36,27;15,89;22,90;155,39
Q02C;10;31,55;0,00;64,40;1,08;16,61;0,00;45,03;39,44;12,66;34,09;244,86
Q02C;11;38,26;1,51;46,72;1,25;0,00;0,00;5,94;2,95;9,11;24,00;129,74
Q03A;1;282,92;689,56;29,53;38,99;0,04;0,00;57,60;4,19;166,84;386,99;1656,66
Q03A;2;16,65;40,13;0,39;2,70;0,00;0,00;5,78;0,00;3,68;28,52;97,85
Q03A;4;189,65;0,00;179,31;4,94;0,09;1,74;72,37;9,46;107,22;136,44;701,22
Q03A;5;181,05;0,00;120,10;10,48;0,56;0,00;38,60;0,02;27,08;48,80;426,69
Q03A;8;0,43;0,00;0,33;0,01;0,00;0,59;0,16;1,33;0,25;0,19;3,29
Q03A;9;6,92;0,00;6,30;0,11;0,00;0,00;0,67;2,69;3,58;4,22;24,49
Q03A;10;41,03;0,00;79,69;1,69;0,00;0,00;54,83;91,45;13,00;44,22;325,91
Q03A;11;58,61;1,02;54,53;2,65;0,00;0,00;7,14;5,08;14,40;32,26;175,69
Q03B;1;196,99;315,86;22,60;24,61;1,11;0,00;27,09;14,39;108,59;316,58;1027,82
Q03B;2;0,93;2,34;0,04;0,18;0,01;0,00;0,29;0,00;0,60;1,35;5,74
Q03B;4;143,55;0,00;141,61;4,16;1,58;0,47;56,91;12,83;74,87;97,66;533,64
Q03B;5;132,15;0,00;87,46;7,22;0,25;0,00;27,18;0,35;17,73;34,15;306,49
Q03B;7;0,29;0,00;0,18;0,01;0,00;0,00;0,29;0,41;0,20;0,26;1,64
Q03B;8;18,89;0,00;22,01;0,65;0,07;0,01;8,92;6,72;9,74;13,56;80,57
Q03B;9;24,25;0,00;23,97;0,23;0,25;0,00;5,38;8,91;9,57;15,95;88,51
Q03B;10;40,59;0,00;70,08;0,83;3,56;0,00;48,56;76,68;13,99;39,91;294,20
Q03B;11;37,92;1,26;31,83;1,45;0,00;0,00;5,75;3,30;7,29;18,38;107,18
Q60A;1;454,45;784,44;41,27;29,97;8,57;0,00;76,85;8,48;204,31;547,68;2156,02
Q60A;2;392,52;601,94;12,56;69,03;3,83;0,00;98,50;0,00;118,02;322,39;1618,79
Q60A;4;9,71;0,00;12,12;0,57;0,06;0,00;5,64;8,76;9,77;11,59;58,22
Q60A;5;22,73;0,00;19,03;2,06;0,00;0,00;5,21;0,00;3,32;6,47;58,82
Q60A;8;0,65;0,00;0,34;0,01;0,00;0,00;0,00;0,00;0,21;0,18;1,39
Q60A;9;113,61;0,00;119,91;0,41;6,44;0,00;7,79;32,69;40,10;54,03;374,98
Q60A;10;13,23;0,00;62,97;0,52;6,79;0,00;48,70;25,97;9,27;26,95;194,40
Q60A;11;155,20;1,68;125,59;1,90;0,00;0,00;5,20;5,92;23,30;55,99;374,78
Q60B;1;320,83;743,28;43,18;45,27;13,35;0,00;67,72;16,72;152,05;366,75;1769,15
Q60B;2;26,91;50,00;3,37;4,10;0,00;0,00;6,77;0,28;11,22;23,37;126,02
Q60B;4;7,71;0,00;8,22;0,16;0,00;1,32;3,65;0,00;5,70;6,28;33,04
Q60B;5;15,06;0,00;9,90;1,49;0,00;0,00;3,69;0,00;1,52;4,74;36,40
Q60B;8;0,22;0,00;0,11;0,01;0,00;0,00;0,09;0,00;0,09;0,05;0,57
Q60B;9;13,93;0,00;12,16;0,06;0,00;0,00;1,21;0,01;7,40;6,90;41,67
Q60B;10;16,73;0,00;65,77;0,63;35,55;0,00;52,06;110,52;10,08;26,26;317,60
Q60B;11;37,79;1,39;45,68;1,23;0,00;0,00;4,50;10,41;5,64;24,42;131,06
Q60C;1;313,52;512,99;32,32;58,85;31,34;0,00;47,21;8,93;156,14;441,93;1603,23
Q60C;2;19,52;36,59;1,18;4,14;3,91;0,00;5,70;0,11;7,92;19,79;98,86
Q60C;4;2,66;0,00;3,12;0,13;0,12;0,07;1,40;0,95;1,69;2,34;12,48
Q60C;5;2,46;0,00;1,59;0,17;0,00;0,00;0,52;0,00;0,34;0,65;5,73
Q60C;6;0,00;0,00;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01
Q60C;7;0,75;0,00;0,50;0,02;0,00;0,00;0,16;0,19;0,25;0,40;2,27
Q60C;8;12,78;0,00;11,85;0,44;0,04;0,06;5,18;2,14;5,56;7,73;45,78
Q60C;9;23,83;0,00;24,69;0,36;0,30;0,03;5,09;11,87;10,70;15,87;92,74
Q60C;10;16,39;0,00;62,22;2,07;61,01;0,00;50,46;59,23;10,13;28,82;290,33
Q60C;11;44,47;2,14;47,62;2,02;0,37;0,01;5,97;1,82;8,89;25,40;138,71
Q60D;1;292,02;511,57;26,26;25,20;3,31;0,00;42,24;5,50;125,39;327,39;1358,88
Q60D;2;2,89;5,34;0,72;0,45;0,04;0,00;0,64;0,01;0,88;2,48;13,45
Q60D;4;5,95;0,00;7,11;0,19;0,01;0,02;2,20;1,40;3,53;4,83;25,24
Q60D;5;9,19;0,00;6,35;0,63;0,05;0,00;1,91;0,54;1,32;2,80;22,79
Q60D;7;0,08;0,00;0,04;0,00;0,00;0,00;0,00;0,00;0,01;0,01;0,14
Q60D;8;0,68;0,00;0,56;0,01;0,00;0,00;0,29;0,12;0,24;0,33;2,23
Q60D;9;12,91;0,00;11,09;0,10;0,00;0,00;1,61;2,11;5,80;7,47;41,09
Q60D;10;5,71;0,00;24,63;0,31;0,75;0,00;20,22;20,62;3,33;11,44;87,01
Q60D;11;42,29;2,01;39,87;2,01;0,00;0,00;5,15;0,61;8,17;19,88;119,99
Q60E;1;220,99;331,18;19,15;28,77;6,99;0,00;28,73;5,83;110,95;330,48;1083,07
Q60E;2;6,04;15,92;0,42;1,32;1,94;0,00;1,83;0,10;3,38;7,67;38,62
Q60E;4;8,16;0,00;8,14;0,30;0,05;0,03;3,61;1,06;4,58;6,42;32,35
Q60E;5;7,09;0,00;4,91;0,38;0,00;0,00;1,36;0,01;0,95;1,81;16,51
Q60E;6;0,04;0,00;0,08;0,00;0,00;0,00;0,01;0,00;0,01;0,06;0,20
Q60E;7;0,66;0,00;0,40;0,00;0,00;0,00;0,11;0,11;0,11;0,32;1,71
Q60E;8;17,36;0,00;16,58;0,70;0,16;0,00;8,60;3,92;8,53;10,91;66,76
Q60E;9;24,82;0,00;24,73;0,39;0,13;0,00;5,21;16,31;10,79;16,56;98,94
Q60E;10;6,61;0,00;30,68;1,45;10,83;0,00;27,34;25,28;4,49;13,61;120,29
Q60E;11;43,30;2,34;45,30;1,66;0,15;0,00;6,44;2,29;9,34;26,54;137,36
Q61A;1;497,09;972,39;37,73;102,11;20,53;0,00;77,81;14,21;230,45;726,75;2679,07
Q61A;2;80,92;155,64;5,27;17,38;6,25;0,00;23,36;1,55;29,70;76,98;397,05
Q61A;4;1,59;0,00;1,59;0,06;0,00;0,15;0,68;0,28;1,16;1,06;6,57
Q61A;5;1,52;0,00;1,04;0,04;0,00;0,00;0,21;0,01;0,16;0,34;3,32
Q61A;7;5,10;0,00;4,06;0,16;0,01;0,09;1,89;2,26;1,47;2,61;17,65
Q61A;8;79,73;0,00;80,69;2,72;0,10;0,09;35,32;18,72;36,44;52,53;306,34
Q61A;9;34,96;0,00;38,90;0,43;0,02;0,26;8,52;24,15;15,64;24,16;147,04
Q61A;10;16,94;0,00;89,50;3,94;223,02;0,00;69,44;86,60;12,21;37,46;539,11
Q61A;11;71,25;3,73;101,38;2,56;0,58;0,00;9,44;6,36;15,11;49,74;260,15
Q61B;1;264,59;423,26;21,17;41,89;8,85;0,00;34,46;6,44;124,13;391,65;1316,44
Q61B;2;8,35;15,69;0,55;1,43;0,40;0,00;2,01;0,03;3,04;8,19;39,69
Q61B;4;0,56;0,00;0,62;0,03;0,00;0,04;0,29;0,13;0,36;0,45;2,48
Q61B;5;0,72;0,00;0,46;0,05;0,00;0,00;0,15;0,02;0,10;0,21;1,71
Q61B;7;0,70;0,00;0,62;0,03;0,00;0,02;0,30;0,67;0,23;0,46;3,03
Q61B;8;78,48;0,00;79,80;2,92;0,25;0,08;35,08;27,03;35,48;52,03;311,15
Q61B;9;17,48;0,00;19,89;0,22;0,19;0,01;3,56;12,02;7,22;12,33;72,92
Q61B;10;11,00;0,00;51,63;2,52;128,15;0,00;38,62;55,47;6,88;21,55;315,82
Q61B;11;45,96;2,51;50,88;1,57;0,11;0,00;5,94;1,43;8,97;27,05;144,42
Q62Z;1;372,74;593,12;35,67;81,37;9,17;0,00;59,51;13,98;182,95;513,09;1861,60
Q62Z;2;45,55;84,72;8,77;11,58;3,53;0,00;12,82;1,59;19,31;56,70;244,57
Q62Z;4;0,28;0,00;0,60;0,02;0,00;0,00;0,25;0,40;0,45;0,46;2,46
Q62Z;5;1,18;0,00;0,78;0,09;0,00;0,00;0,24;0,00;0,14;0,38;2,81
Q62Z;7;1,69;0,00;0,88;0,01;0,00;0,05;0,20;0,17;0,36;0,55;3,91
Q62Z;8;44,56;0,00;46,48;1,54;0,12;0,01;18,60;7,16;19,74;29,56;167,77
Q62Z;9;22,10;0,00;23,48;0,33;0,03;0,09;4,38;9,98;9,68;15,21;85,28
Q62Z;10;22,10;0,00;87,77;3,93;129,42;0,00;70,23;94,68;14,38;39,32;461,83
Q62Z;11;55,20;2,27;59,92;1,88;0,00;0,00;6,57;4,80;10,11;32,69;173,44
Q63A;1;378,16;757,11;71,89;68,39;23,48;0,00;81,40;1,41;147,38;414,08;1943,30
Q63A;2;30,15;56,12;6,50;7,06;0,30;0,00;7,20;1,05;11,84;36,77;156,99
Q63A;4;12,22;0,00;18,90;0,61;0,00;0,00;3,91;12,19;8,50;10,32;66,65
Q63A;5;17,83;0,00;10,04;1,06;0,00;0,00;3,33;2,38;1,76;4,05;40,45
Q63A;7;4,06;0,00;0,91;0,00;0,00;0,00;0,23;0,00;1,33;0,73;7,26
Q63A;9;10,94;0,00;6,01;0,03;0,02;0,00;0,64;0,62;5,08;4,26;27,60
Q63A;10;41,64;0,00;109,28;1,07;223,00;0,00;88,20;270,81;14,85;56,88;805,73
Q63A;11;36,75;0,45;49,20;1,85;0,00;0,00;2,63;3,92;7,15;23,34;125,29
Q63B;1;326,95;533,68;33,18;68,95;21,29;0,00;50,90;13,49;170,45;488,79;1707,68
Q63B;2;12,56;27,99;1,27;3,51;23,68;0,00;4,45;0,08;6,28;16,42;96,24
Q63B;4;0,88;0,00;0,93;0,03;0,02;0,15;0,45;0,08;0,53;1,00;4,07
Q63B;5;0,90;0,00;0,73;0,04;0,00;0,00;0,16;0,00;0,13;0,20;2,16
Q63B;7;0,56;0,00;0,46;0,01;0,00;0,00;0,25;0,11;0,17;0,37;1,93
Q63B;8;21,98;0,00;22,57;0,79;0,04;0,00;8,80;3,79;9,96;14,64;82,57
Q63B;9;19,21;0,00;20,17;0,27;0,10;0,10;4,99;9,97;8,92;12,91;76,64
Q63B;10;19,62;0,00;82,35;3,34;243,99;0,00;65,89;117,26;14,96;39,47;586,88
Q63B;11;41,48;2,00;50,09;2,37;0,02;0,00;5,89;2,92;8,96;26,33;140,06
R01A;1;1140,63;2159,00;123,74;342,65;251,80;0,00;213,83;68,29;596,29;1620,23;6516,46
R01A;2;396,89;788,41;32,47;96,77;77,15;0,00;129,89;10,81;164,04;381,48;2077,91
R01A;4;591,77;0,00;504,27;22,76;15,87;618,15;291,93;250,94;267,37;371,02;2934,08
R01A;5;423,54;0,00;277,54;23,53;5,38;0,00;86,99;0,76;54,57;115,85;988,16
R01A;7;2,40;0,00;1,05;0,02;0,00;2,59;0,98;1,30;0,47;1,16;9,97
R01A;8;33,45;0,00;31,73;2,27;0,51;0,00;21,11;9,77;16,12;22,26;137,22
R01A;9;238,26;0,00;256,46;7,21;1,71;18,59;49,00;90,98;120,34;159,63;942,18
R01A;10;181,38;0,00;387,40;5,82;188,22;9,62;324,18;281,47;86,45;218,08;1682,62
R01A;11;143,67;3,79;261,79;7,35;0,24;0,00;16,12;66,11;38,44;115,77;653,28
R01B;1;882,55;1464,48;83,90;183,05;331,98;0,00;159,29;56,03;453,57;1220,28;4835,13
R01B;2;233,57;462,65;10,04;68,71;36,35;0,00;87,27;0,51;91,11;222,12;1212,33
R01B;4;510,56;0,00;430,17;19,42;17,83;828,30;249,60;476,55;254,24;339,20;3125,87
R01B;5;372,53;0,00;251,50;24,66;35,31;0,00;92,83;1,27;48,87;111,60;938,57
R01B;7;5,45;0,00;4,84;0,30;0,00;0,26;2,55;8,07;2,74;4,58;28,79
R01B;8;24,30;0,00;23,26;0,72;0,06;0,00;9,91;5,82;10,85;13,70;88,62
R01B;9;167,12;0,00;175,44;2,22;19,20;16,58;36,68;62,98;81,82;115,33;677,37
R01B;10;108,53;0,00;222,19;6,92;232,77;0,00;183,11;226,78;38,14;129,15;1147,59
R01B;11;77,08;6,24;151,68;3,86;164,98;0,00;11,26;36,88;20,04;64,84;536,86
R01C;1;568,27;945,55;59,71;106,64;28,26;0,00;91,24;28,15;279,93;809,28;2917,03
R01C;2;111,34;246,71;6,56;27,99;14,27;0,00;36,30;1,10;46,51;117,90;608,68
R01C;4;473,54;0,00;352,89;16,82;12,74;63,25;223,20;254,10;185,87;276,53;1858,94
R01C;5;348,23;0,00;222,05;19,75;2,34;0,00;69,24;0,77;42,19;86,11;790,68
R01C;7;0,69;0,00;0,33;0,00;0,00;0,00;0,05;0,35;0,04;0,15;1,61
R01C;8;11,35;0,00;13,51;0,54;0,03;0,00;5,25;0,91;6,19;8,30;46,08
