IK_MDC;IK_DRG;IK_Faelle_Anzahl;IK_PCCL0;IK_PCCL1;IK_PCCL2;IK_PCCL3;IK_PCCL4;IK_PCCL5;IK_PCCL6;IK_GeschlechtM;IK_GeschlechtW;IK_GeschlechtU;IK_AlterU28T;IK_AlterU01;IK_AlterU03;IK_AlterU06;IK_AlterU10;IK_AlterU16;IK_AlterU18;IK_AlterU30;IK_AlterU40;IK_AlterU50;IK_AlterU55;IK_AlterU60;IK_AlterU65;IK_AlterU75;IK_AlterU80;IK_AlterU99;IK_VWD_Kurz;IK_VWD_Norm;IK_VWD_Lang;IK_uGVD;IK_oGVD;IK_VWD_MW;IK_Bewertungsrelation;IK_Gesamt;IK_VWD_STD;IK_KOST_MW;IK_KOST_STD
04 ;E71B;2746;0,3664;0,1901;0,2083;0,2353;0,00;0,00;0,00;0,6296;0,3704;0,00;0,00;0,0004;0,00;0,00;0,00;0,0004;0,00;0,0029;0,0069;0,0393;0,0637;0,1001;0,1336;0,3463;0,1846;0,1216;0,1621;0,7688;0,0691;1;17;6,80;1,042;0,001;4,50;2985,92;1490,58
04 ;E71C;19410;0,2338;0,1613;0,2675;0,3375;0,00;0,00;0,00;0,6218;0,3782;0,00;0,00;0,0001;0,0001;0,0002;0,0001;0,0002;0,0002;0,0022;0,0047;0,0397;0,0746;0,1248;0,1542;0,3512;0,1465;0,1013;0,3088;0,6143;0,0769;1;12;4,80;0,647;0,0072;3,10;1855,41;991,74
04 ;E73A;225;0,00;0,00;0,00;0,00;0,9867;0,0133;0,00;0,6489;0,3511;0,00;0,00;0,00;0,00;0,0089;0,00;0,0044;0,00;0,0222;0,0044;0,0267;0,0222;0,0533;0,1156;0,2133;0,20;0,3289;0,1103;0,8272;0,0625;3;27;12,80;1,747;0,0001;6,50;5007,49;2833,06
04 ;E73B;1878;0,3562;0,1885;0,2055;0,2497;0,00;0,00;0,00;0,5873;0,4127;0,00;0,00;0,0032;0,0016;0,0011;0,0011;0,0043;0,0011;0,017;0,0197;0,0543;0,0453;0,065;0,0767;0,2636;0,1752;0,271;0,1733;0,7606;0,066;1;15;6,40;0,805;0,0007;3,60;2306,92;1209,85
04 ;E74Z;3495;0,3668;0,101;0,2189;0,224;0,0884;0,0009;0,00;0,5479;0,4521;0,00;0,00;0,0057;0,0183;0,0097;0,0069;0,0086;0,0031;0,0366;0,0567;0,0893;0,0718;0,0775;0,0927;0,2232;0,1548;0,1451;0,1498;0,7828;0,0674;1;16;6,80;0,863;0,0013;4,10;2472,09;1218,54
04 ;E75A;20;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,55;0,45;0,00;0,00;0,40;0,30;0,20;0,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,3714;0,5714;0,0571;2;18;8,40;2,167;0,00;4,50;6208,72;3987,22
04 ;E75B;468;0,00;0,00;0,00;0,00;0,9936;0,0064;0,00;0,6154;0,3846;0,00;0,00;0,00;0,00;0,00;0,00;0,0043;0,0021;0,0021;0,0214;0,0385;0,0385;0,0598;0,0684;0,235;0,2137;0,3162;0,0883;0,8432;0,0685;2;20;9,80;1,283;0,0002;4,60;3675,91;1833,25
04 ;E75C;5430;0,4416;0,1877;0,1634;0,2033;0,0041;0,00;0,00;0,553;0,447;0,00;0,00;0,0193;0,0328;0,0101;0,0055;0,0116;0,0061;0,0484;0,0411;0,0742;0,0582;0,0681;0,0746;0,1864;0,1276;0,2359;0,2236;0,7055;0,0709;1;11;5,10;0,659;0,002;2,70;1888,34;826,68
04 ;E76B;65;0,00;0,00;0,00;0,7846;0,1846;0,0308;0,00;0,7538;0,2462;0,00;0,00;0,00;0,00;0,00;0,00;0,0308;0,00;0,1385;0,1231;0,0615;0,0769;0,1385;0,0308;0,1077;0,1231;0,1692;0,0299;0,9701;0,00;1;;7,50;1,211;0,00;3,60;3469,12;1746,45
04 ;E76C;2696;0,4484;0,2318;0,1417;0,1302;0,0467;0,0011;0,00;0,7022;0,2978;0,00;0,00;0,0022;0,0059;0,0033;0,0041;0,0163;0,0256;0,1814;0,1131;0,1139;0,072;0,0783;0,0794;0,1265;0,0668;0,1113;0,0855;0,8409;0,0736;1;15;6,90;0,951;0,001;3,70;2724,85;1466,51
04 ;E77A;37;0,00;0,027;0,00;0,2432;0,6216;0,1081;0,00;0,5946;0,4054;0,00;0,00;0,2162;0,1622;0,1081;0,00;0,00;0,00;0,00;0,027;0,00;0,0541;0,027;0,0541;0,0811;0,0811;0,1892;0,00;0,9024;0,0976;5;36;18,30;4,353;0,00;8,50;12475,06;5131,51
04 ;E77B;336;0,00;0,00;0,0149;0,1042;0,7173;0,1637;0,00;0,6786;0,3214;0,00;0,00;0,006;0,003;0,003;0,00;0,00;0,003;0,0298;0,0446;0,0595;0,0506;0,1488;0,125;0,3125;0,131;0,0833;0,1236;0,7551;0,1213;5;34;17,80;3,031;0,0001;7,80;8687,27;4507,56
04 ;E77C;461;0,00;0,00;0,00;0,00;0,9262;0,0738;0,00;0,6377;0,3623;0,00;0,00;0,0217;0,0195;0,0043;0,0065;0,0043;0,00;0,0174;0,0195;0,0672;0,0651;0,0846;0,1063;0,2711;0,1388;0,1735;0,0699;0,8262;0,1039;4;31;16,30;2,276;0,0002;6,80;6522,19;3022,02
04 ;E77D;298;0,0034;0,0034;0,0268;0,1309;0,8121;0,0235;0,00;0,698;0,302;0,00;0,00;0,0403;0,0201;0,0168;0,0134;0,0302;0,00;0,0268;0,0168;0,0302;0,0403;0,0336;0,0604;0,2517;0,1275;0,2919;0,021;0,8949;0,0841;3;26;13,30;1,776;0,0001;5,70;5089,20;2433,60
04 ;E77E;935;0,00;0,00;0,061;0,6385;0,2877;0,0128;0,00;0,6706;0,3294;0,00;0,00;0,00;0,0064;0,0139;0,0096;0,0086;0,0075;0,0321;0,0524;0,0973;0,0941;0,1144;0,1316;0,2706;0,0963;0,0652;0,0746;0,8508;0,0746;3;22;10,90;1,461;0,0003;5,10;4187,70;2055,72
04 ;E77F;5183;0,07;0,0675;0,0527;0,0475;0,7555;0,0068;0,00;0,606;0,394;0,00;0,00;0,0596;0,0513;0,011;0,0033;0,0029;0,0008;0,0073;0,0123;0,0255;0,0249;0,0405;0,054;0,1844;0,1534;0,3687;0,0847;0,8187;0,0967;3;22;10,50;1,162;0,0019;5,30;3329,53;1390,23
04 ;E77G;594;0,0471;0,0791;0,2003;0,6734;0,00;0,00;0,00;0,6061;0,3939;0,00;0,00;0,00;0,0051;0,0084;0,0051;0,0219;0,0051;0,0505;0,0455;0,0825;0,0724;0,0539;0,0909;0,1953;0,1279;0,2357;0,0777;0,839;0,0833;2;18;9,20;1,064;0,0002;4,10;3048,78;1451,38
04 ;E77H;956;0,4718;0,3222;0,1318;0,0743;0,00;0,00;0,00;0,5785;0,4215;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,032;0,9002;0,0678;1;10;5,00;0,751;0,0004;2,20;2151,99;909,17
04 ;E77I;35584;0,3423;0,1811;0,1912;0,2853;0,00;0,00;0,00;0,5562;0,4438;0,00;0,00;0,00;0,075;0,0533;0,0224;0,0169;0,0042;0,0271;0,0327;0,0465;0,0328;0,041;0,0541;0,161;0,1287;0,3044;0,0615;0,8587;0,0798;1;14;6,90;0,763;0,0132;3,30;2186,29;893,02
04 ;E78Z;778;0,2506;0,1414;0,3907;0,1954;0,0206;0,0013;0,00;0,572;0,428;0,00;0,00;0,0026;0,0026;0,0039;0,0077;0,0077;0,0026;0,018;0,018;0,0398;0,0488;0,1105;0,1504;0,3406;0,153;0,0938;0,6531;0,3469;0,00;1;;2,00;0,283;0,0003;0,00;812,26;226,92
05 ;F01A;250;0,128;0,068;0,136;0,272;0,244;0,128;0,024;0,824;0,176;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,024;0,028;0,044;0,08;0,124;0,344;0,224;0,132;0,1044;0,7911;0,1044;3;28;13,20;6,804;0,0001;6,70;19497,44;5508,83
05 ;F01B;168;0,0774;0,0595;0,0833;0,2321;0,3452;0,1964;0,006;0,8333;0,1667;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,006;0,0179;0,0179;0,0536;0,0595;0,0774;0,0893;0,3571;0,1905;0,131;0,0459;0,8571;0,0969;4;28;14,10;6,076;0,0001;6,40;17411,24;4970,17
05 ;F01C;1823;0,2233;0,0971;0,1975;0,2677;0,1876;0,0252;0,0016;0,7597;0,2403;0,00;0,00;0,00;0,00;0,00;0,00;0,0011;0,00;0,006;0,011;0,0324;0,0543;0,0702;0,0911;0,345;0,2649;0,124;0,1518;0,7624;0,0857;2;19;8,10;4,984;0,0007;4,90;14284,13;3978,31
05 ;F01D;222;0,0946;0,0405;0,1577;0,2072;0,3108;0,1757;0,0135;0,8288;0,1712;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,018;0,0045;0,0811;0,1081;0,0586;0,1757;0,2838;0,1622;0,1081;0,0276;0,874;0,0984;4;29;14,70;5,645;0,0001;6,80;16178,14;5472,78
05 ;F01E;575;0,00;0,00;0,00;0,00;0,72;0,2591;0,0209;0,7739;0,2261;0,00;0,00;0,00;0,00;0,00;0,00;0,0035;0,00;0,0191;0,0174;0,0678;0,0748;0,0904;0,1113;0,2904;0,193;0,1322;0,0874;0,8238;0,0888;4;27;14,10;5,019;0,0002;5,90;14383,51;4691,56
05 ;F01F;693;0,3665;0,1082;0,2381;0,2872;0,00;0,00;0,00;0,7965;0,2035;0,00;0,00;0,00;0,00;0,0014;0,0014;0,0029;0,0043;0,0202;0,0274;0,0534;0,0664;0,101;0,1169;0,3391;0,1804;0,0851;0,0827;0,8431;0,0742;1;15;6,30;3,789;0,0003;3,90;10859,22;3086,94
05 ;F01G;1455;0,4124;0,1182;0,2206;0,2488;0,00;0,00;0,00;0,7931;0,2069;0,00;0,00;0,00;0,00;0,0007;0,00;0,0014;0,00;0,0131;0,033;0,0756;0,09;0,1251;0,1361;0,2983;0,1601;0,0667;0,0864;0,8324;0,0812;1;14;5,50;3,175;0,0005;3,60;9099,21;2601,05
05 ;F02A;821;0,2704;0,0828;0,2935;0,2448;0,1023;0,0061;0,00;0,7381;0,2619;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0061;0,0037;0,0414;0,0341;0,0597;0,1023;0,3057;0,2278;0,2192;0,2483;0,6774;0,0743;1;9;3,70;3,30;0,0003;2,20;9457,60;2564,05
05 ;F02B;436;0,4151;0,0803;0,2431;0,172;0,0826;0,0069;0,00;0,7936;0,2064;0,00;0,00;0,00;0,00;0,00;0,00;0,0023;0,0023;0,0092;0,0138;0,0642;0,0436;0,1055;0,1078;0,2913;0,1697;0,1904;0,2616;0,6749;0,0635;1;9;3,50;2,505;0,0002;2,10;7179,35;2238,43
05 ;F03A;914;0,0022;0,0109;0,0208;0,1116;0,5547;0,2867;0,0131;0,6958;0,3042;0,00;0,00;0,0186;0,0055;0,0011;0,0066;0,012;0,0022;0,035;0,0295;0,0722;0,0591;0,0646;0,0853;0,2965;0,2002;0,1116;0,0862;0,7962;0,1176;5;32;16,70;8,596;0,0003;6,90;24634,42;6758,32
05 ;F03B;334;0,018;0,0359;0,0629;0,2156;0,4611;0,2066;0,00;0,5629;0,4371;0,00;0,00;0,2275;0,015;0,009;0,003;0,003;0,003;0,009;0,018;0,0329;0,0269;0,024;0,0629;0,2635;0,2156;0,0868;0,0136;0,9051;0,0813;4;29;14,90;7,268;0,0001;6,40;20828,27;6120,25
05 ;F03C;789;0,0811;0,0482;0,0773;0,289;0,4221;0,0798;0,0025;0,6882;0,3118;0,00;0,00;0,00;0,0127;0,0165;0,0304;0,0494;0,0114;0,0393;0,0101;0,038;0,0393;0,052;0,0646;0,346;0,218;0,0722;0,0113;0,8946;0,0941;5;31;16,60;6,666;0,0003;6,90;19102,37;4644,39
05 ;F03D;96;0,0938;0,0313;0,2083;0,1979;0,3438;0,125;0,00;0,6563;0,3438;0,00;0,00;0,00;0,2396;0,1771;0,25;0,3333;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,932;0,068;2;14;8,40;5,538;0,00;2,10;15870,59;4098,88
05 ;F03E;2408;0,1134;0,0793;0,1499;0,2853;0,3243;0,0473;0,0004;0,6682;0,3318;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0033;0,0154;0,0203;0,0594;0,0581;0,0752;0,1005;0,3463;0,2309;0,0905;0,0152;0,8905;0,0943;4;26;14,70;5,648;0,0009;5,30;16184,34;4075,17
05 ;F03F;1263;0,1892;0,1093;0,1758;0,2795;0,2296;0,0166;0,00;0,6287;0,3713;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0095;0,019;0,0625;0,0792;0,1021;0,1227;0,3381;0,2035;0,0633;0,0015;0,9199;0,0787;3;21;12,40;4,718;0,0005;3,60;13519,74;3069,00
05 ;F05Z;407;0,0221;0,0393;0,086;0,1867;0,4791;0,1843;0,0025;0,6241;0,3759;0,00;0,00;0,0172;0,00;0,0098;0,00;0,0074;0,00;0,0123;0,0172;0,0688;0,0762;0,0786;0,1351;0,317;0,1843;0,0762;0,0782;0,8605;0,0613;4;28;14,70;7,205;0,0002;6,00;20646,30;6839,29
05 ;F06A;42;0,00;0,00;0,00;0,0238;0,619;0,2857;0,0714;0,7857;0,2143;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0238;0,0952;0,119;0,0952;0,4524;0,1429;0,0714;0,1429;0,60;0,2571;8;44;25,60;10,455;0,00;9,20;29960,28;6769,27
05 ;F06B;83;0,0241;0,0361;0,0361;0,241;0,4819;0,1807;0,00;0,8072;0,1928;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,012;0,00;0,0602;0,1084;0,0723;0,1205;0,3855;0,2169;0,0241;0,0396;0,8218;0,1386;7;42;23,90;7,722;0,00;9,50;22127,73;6966,28
05 ;F06C;498;0,01;0,0241;0,0482;0,2129;0,5181;0,1787;0,008;0,8213;0,1787;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0221;0,0522;0,0643;0,1406;0,3514;0,253;0,1165;0,0748;0,8272;0,098;4;28;14,70;6,366;0,0002;6,00;18242,88;4910,19
05 ;F06D;490;0,0857;0,0837;0,1286;0,3673;0,2816;0,0531;0,00;0,802;0,198;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0061;0,0714;0,0857;0,098;0,151;0,3327;0,1857;0,0694;0,0254;0,8893;0,0853;4;28;15,50;5,344;0,0002;5,90;15314,21;3779,06
05 ;F06E;555;0,1748;0,0847;0,1171;0,1766;0,1459;0,2955;0,0054;0,8234;0,1766;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0288;0,0486;0,1099;0,1279;0,3586;0,227;0,0991;0,0452;0,8658;0,0889;4;26;14,40;5,292;0,0002;5,50;15166,34;3774,26
05 ;F06F;3336;0,2305;0,1676;0,1856;0,2809;0,1355;0,00;0,00;0,8309;0,1691;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0033;0,0474;0,0779;0,1262;0,1595;0,3759;0,1667;0,0432;0,0006;0,9259;0,0735;3;20;12,20;4,245;0,0012;3,50;12164,65;2943,13
05 ;F07A;997;0,0913;0,0552;0,0893;0,2166;0,3671;0,1675;0,013;0,6459;0,3541;0,00;0,00;0,0532;0,007;0,004;0,008;0,011;0,004;0,0251;0,0371;0,1033;0,0883;0,0993;0,1063;0,2778;0,1234;0,0522;0,0376;0,8707;0,0917;3;26;13,50;5,825;0,0004;5,60;16692,64;5164,40
05 ;F07B;590;0,2085;0,1271;0,0932;0,2475;0,2695;0,0508;0,0034;0,6271;0,3729;0,00;0,00;0,00;0,1153;0,1203;0,0525;0,0288;0,0085;0,0254;0,0186;0,0593;0,0508;0,0932;0,0881;0,222;0,0864;0,0305;0,0228;0,8953;0,0819;3;22;11,60;4,636;0,0002;4,80;13284,31;3517,27
05 ;F08A;209;0,0287;0,0096;0,0191;0,0957;0,311;0,4163;0,1196;0,6699;0,3301;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0048;0,0144;0,067;0,0718;0,0861;0,1292;0,3636;0,1292;0,134;0,1923;0,4729;0,3348;9;47;28,70;8,341;0,0001;12,70;23903,15;8609,72
05 ;F08B;1207;0,00;0,00;0,00;0,00;0,6703;0,2858;0,0439;0,7233;0,2767;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0008;0,005;0,0174;0,0464;0,0845;0,1466;0,314;0,1997;0,1856;0,0379;0,8313;0,1309;6;39;20,80;5,13;0,0004;8,50;14700,37;5554,27
05 ;F08C;480;0,0083;0,0063;0,0042;0,00;0,7729;0,20;0,0083;0,7021;0,2979;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0021;0,0021;0,00;0,0271;0,0438;0,0708;0,1042;0,3146;0,2125;0,2229;0,0413;0,8262;0,1325;5;32;17,20;3,695;0,0002;7,10;10587,43;4175,01
05 ;F08D;1953;0,2965;0,1531;0,2156;0,3349;0,00;0,00;0,00;0,7645;0,2355;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0005;0,0031;0,041;0,0748;0,1372;0,1639;0,321;0,1562;0,1024;0,0074;0,9088;0,0838;3;24;13,10;3,125;0,0007;5,00;8955,95;2961,95
05 ;F08E;2099;0,475;0,1277;0,1934;0,2039;0,00;0,00;0,00;0,7151;0,2849;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,001;0,0043;0,0434;0,0796;0,1234;0,1744;0,3206;0,1472;0,1062;0,0086;0,9044;0,087;3;20;10,80;2,37;0,0008;4,30;6791,27;2174,16
05 ;F08F;1416;0,3517;0,0968;0,2479;0,202;0,0975;0,0042;0,00;0,6815;0,3185;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0021;0,0078;0,0445;0,0756;0,1003;0,1405;0,3531;0,1561;0,1201;0,0247;0,8956;0,0797;2;16;8,40;2,004;0,0005;3,30;5743,60;1999,14
05 ;F09A;51;0,2745;0,0196;0,1569;0,3137;0,1765;0,0588;0,00;0,6078;0,3922;0,00;0,00;0,4118;0,1569;0,2157;0,098;0,098;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0196;0,00;0,00;0,9273;0,0727;2;19;9,60;3,716;0,00;4,30;10648,19;3805,33
05 ;F09B;139;0,00;0,00;0,00;0,00;0,5324;0,4245;0,0432;0,5971;0,4029;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0144;0,0288;0,0719;0,0791;0,0863;0,0647;0,2662;0,2302;0,1583;0,2824;0,6435;0,0741;3;27;13,30;3,724;0,0001;6,40;10672,00;4857,23
05 ;F09C;166;0,2771;0,0602;0,2771;0,3855;0,00;0,00;0,00;0,6145;0,3855;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0361;0,0542;0,1145;0,1325;0,1024;0,0904;0,2651;0,1145;0,0904;0,1449;0,8019;0,0531;2;19;8,70;2,405;0,0001;4,40;6893,06;3624,43
05 ;F12A;165;0,0242;0,0545;0,0788;0,103;0,6485;0,0909;0,00;0,6727;0,3273;0,00;0,00;0,00;0,00;0,00;0,0061;0,0121;0,00;0,0061;0,0121;0,00;0,0061;0,0182;0,0424;0,1879;0,2485;0,4606;0,0603;0,8291;0,1106;4;29;14,10;4,125;0,0001;7,10;11820,72;4308,58
05 ;F12B;354;0,3023;0,1864;0,226;0,2797;0,0056;0,00;0,00;0,6554;0,3446;0,00;0,00;0,00;0,00;0,00;0,00;0,0028;0,00;0,0056;0,0028;0,0226;0,0113;0,0424;0,0339;0,274;0,2288;0,3757;0,0394;0,8719;0,0887;1;14;6,00;2,76;0,0001;3,70;7910,61;2415,24
05 ;F12C;23;0,3913;0,1304;0,0435;0,2609;0,0435;0,1304;0,00;0,6522;0,3478;0,00;0,00;0,00;0,0435;0,1739;0,2609;0,5217;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,8846;0,1154;1;15;6,40;3,238;0,00;3,80;9280,14;4216,48
05 ;F12D;492;0,2236;0,1951;0,1301;0,2317;0,1423;0,0752;0,002;0,6504;0,3496;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,002;0,0041;0,0122;0,0183;0,0711;0,3008;0,2846;0,3069;0,0745;0,8527;0,0728;3;21;10,50;3,063;0,0002;4,70;8777,98;3179,97
05 ;F12E;892;0,0101;0,0146;0,009;0,0179;0,7399;0,2018;0,0067;0,5067;0,4933;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0011;0,0034;0,0056;0,0112;0,009;0,0157;0,0392;0,1805;0,2365;0,4978;0,0709;0,8431;0,086;3;27;13,40;2,627;0,0003;6,50;7527,24;2840,28
05 ;F12F;536;0,4328;0,1437;0,1586;0,166;0,0896;0,0093;0,00;0,6175;0,3825;0,00;0,00;0,0019;0,0019;0,0056;0,0056;0,0037;0,0037;0,0336;0,0131;0,056;0,041;0,0504;0,0616;0,2519;0,2257;0,2444;0,1023;0,831;0,0667;2;19;8,70;2,187;0,0002;4,40;6267,49;2050,81
05 ;F12G;5853;0,4789;0,1797;0,1572;0,1842;0,00;0,00;0,00;0,558;0,442;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0002;0,0038;0,0058;0,0137;0,019;0,0285;0,0533;0,2643;0,2488;0,3627;0,0779;0,8409;0,0812;1;14;6,10;1,568;0,0022;3,50;4492,20;1572,50
05 ;F12H;801;0,6255;0,1373;0,1273;0,0861;0,0212;0,0025;0,00;0,4769;0,5231;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0062;0,0424;0,0262;0,0674;0,0762;0,0612;0,0824;0,2385;0,2097;0,1898;0,3373;0,6018;0,0609;1;12;5,30;1,563;0,0003;2,90;4478,96;1159,95
05 ;F12I;1264;0,2579;0,1313;0,1646;0,2627;0,1479;0,0356;0,00;0,5514;0,4486;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0008;0,0024;0,0024;0,0016;0,0055;0,0079;0,015;0,1519;0,2184;0,5941;0,1973;0,74;0,0626;2;19;8,80;1,592;0,0005;4,60;4563,07;1743,21
05 ;F13A;867;0,00;0,00;0,00;0,00;0,692;0,286;0,0219;0,7013;0,2987;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0023;0,015;0,0496;0,0611;0,09;0,2687;0,1949;0,3183;0,0128;0,7918;0,1954;8;46;27,90;3,939;0,0003;10,20;11288,24;4514,77
05 ;F13B;166;0,00;0,00;0,00;0,00;0,8072;0,1867;0,006;0,6265;0,3735;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0241;0,0422;0,0723;0,0542;0,1988;0,1867;0,4217;0,08;0,83;0,09;4;28;14,40;1,881;0,0001;6,30;5390,12;2188,16
05 ;F13C;413;0,2373;0,184;0,2276;0,3511;0,00;0,00;0,00;0,6562;0,3438;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0097;0,0533;0,0508;0,0533;0,0751;0,2203;0,1985;0,339;0,0526;0,8695;0,0779;3;22;11,20;1,378;0,0002;5,10;3949,63;1490,53
05 ;F14A;684;0,00;0,00;0,00;0,00;0,7281;0,2558;0,0161;0,5629;0,4371;0,00;0,00;0,0044;0,0015;0,00;0,00;0,00;0,00;0,0015;0,0015;0,0219;0,0307;0,0599;0,0863;0,2427;0,2164;0,3333;0,0704;0,7889;0,1407;5;36;18,60;3,912;0,0003;8,20;11210,76;4780,46
05 ;F14B;1428;0,2808;0,1751;0,1842;0,3599;0,00;0,00;0,00;0,6492;0,3508;0,00;0,00;0,0035;0,0056;0,00;0,00;0,00;0,00;0,0014;0,0035;0,0231;0,0441;0,0938;0,1324;0,299;0,1681;0,2255;0,0893;0,8283;0,0824;3;23;11,50;2,512;0,0005;5,20;7199,54;2633,79
05 ;F15Z;262;0,0038;0,0153;0,0534;0,126;0,2863;0,3931;0,1221;0,6794;0,3206;0,00;0,00;0,00;0,00;0,00;0,0038;0,00;0,00;0,0229;0,0153;0,0305;0,0496;0,0649;0,1374;0,2786;0,1985;0,1985;0,1133;0,7238;0,163;6;39;21,00;3,735;0,0001;8,70;10704,60;5614,75
05 ;F17A;1341;0,4489;0,2051;0,1491;0,1499;0,0403;0,0067;0,00;0,5175;0,4825;0,00;0,00;0,00;0,00;0,0037;0,003;0,0037;0,0022;0,0112;0,0112;0,0164;0,0104;0,0216;0,041;0,1521;0,2006;0,5227;0,3333;0,6208;0,0458;1;8;3,20;0,983;0,0005;1,70;2816,45;1055,83
05 ;F17B;516;0,3605;0,1647;0,188;0,219;0,064;0,0019;0,0019;0,5213;0,4787;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0039;0,0116;0,0058;0,00;0,0058;0,0155;0,0233;0,1279;0,1764;0,6298;0,3117;0,6209;0,0674;1;8;3,30;0,822;0,0002;1,90;2355,63;664,92
05 ;F18A;110;0,0727;0,0091;0,0545;0,0545;0,6273;0,1727;0,0091;0,6636;0,3364;0,00;0,00;0,00;0,00;0,0091;0,00;0,0091;0,00;0,00;0,0273;0,0455;0,0636;0,0636;0,1273;0,2273;0,1727;0,2545;0,16;0,7333;0,1067;3;25;11,90;2,898;0,00;6,10;8305,24;3887,35
05 ;F18B;48;0,0208;0,00;0,00;0,00;0,7292;0,25;0,00;0,5833;0,4167;0,00;0,00;0,00;0,00;0,00;0,0208;0,00;0,00;0,00;0,00;0,0417;0,0208;0,0208;0,1042;0,1042;0,3958;0,2917;0,2286;0,6857;0,0857;3;28;13,00;2,147;0,00;6,90;6152,46;3270,66
05 ;F18C;356;0,3876;0,191;0,1966;0,2247;0,00;0,00;0,00;0,6489;0,3511;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0253;0,0169;0,0281;0,0421;0,0646;0,0758;0,2753;0,2331;0,2388;0,1447;0,7689;0,0864;1;12;4,80;1,266;0,0001;3,00;3628,36;1513,67
05 ;F18D;378;0,4312;0,1931;0,1825;0,1931;0,00;0,00;0,00;0,5847;0,4153;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,037;0,0132;0,0582;0,0476;0,0556;0,0635;0,291;0,2222;0,2116;0,3822;0,5431;0,0747;1;8;3,70;0,707;0,0001;1,80;2027,48;842,15
05 ;F19A;171;0,00;0,00;0,00;0,00;0,7368;0,2573;0,0058;0,5439;0,4561;0,00;0,00;0,1053;0,0234;0,0351;0,0117;0,0468;0,0117;0,0117;0,0175;0,0234;0,0117;0,0117;0,0643;0,1404;0,1287;0,3567;0,3188;0,5738;0,1074;3;27;12,50;3,566;0,0001;7,00;10218,68;4693,44
05 ;F19B;518;0,61;0,0618;0,0598;0,2683;0,00;0,00;0,00;0,5058;0,4942;0,00;0,00;0,2934;0,2124;0,1776;0,1255;0,1911;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0606;0,8962;0,0433;1;6;2,70;1,758;0,0002;0,90;5037,62;1730,82
05 ;F19C;763;0,5308;0,0957;0,1756;0,1979;0,00;0,00;0,00;0,6029;0,3971;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0262;0,0498;0,0328;0,0459;0,0433;0,0459;0,0944;0,2713;0,1979;0,1927;0,1167;0,8169;0,0664;1;12;4,70;1,88;0,0003;2,90;5388,29;2765,40
