IP_DRG;IP_CodeF;IP_Anzahl;IP_Prozent;IP_AnzahlN;IP_ProzentN
I20C;5-785.3d;4;0,0526;4;0,0098
I20C;5-788.54;4;0,0526;4;0,0098
I20C;5-800.8q;4;0,0526;4;0,0098
I20C;5-983;4;0,0526;4;0,0098
I20G;8-915;40;0,381;40;0,101
I20G;5-786.0;34;0,3238;36;0,0909
I20G;5-788.50;34;0,3238;34;0,0859
I20G;5-788.00;26;0,2476;26;0,0657
I20G;5-788.56;26;0,2476;26;0,0657
I20G;5-788.60;26;0,2476;26;0,0657
I20G;5-788.40;23;0,219;23;0,0581
I20G;5-788.51;20;0,1905;20;0,0505
I20G;5-786.1;16;0,1524;16;0,0404
I20G;5-786.e;16;0,1524;16;0,0404
I20G;5-854.0c;14;0,1333;14;0,0354
I20G;5-788.52;7;0,0667;7;0,0177
I20G;5-808.b2;6;0,0571;6;0,0152
I20G;5-782.0t;5;0,0476;5;0,0126
I20G;5-788.41;5;0,0476;5;0,0126
I20G;5-859.1a;5;0,0476;5;0,0126
I20G;5-983;5;0,0476;5;0,0126
I20G;5-788.66;4;0,0381;5;0,0126
I20G;5-788.57;4;0,0381;4;0,0101
I20G;5-869.50;4;0,0381;4;0,0101
I27D;5-814.3;31;0,1732;31;0,0399
I27D;8-915;20;0,1117;20;0,0257
I27D;8-919;20;0,1117;20;0,0257
I27D;1-697.1;19;0,1061;19;0,0245
I27D;5-855.19;18;0,1006;18;0,0232
I27D;5-787.j1;17;0,095;19;0,0245
I27D;5-859.11;17;0,095;17;0,0219
I27D;5-850.88;14;0,0782;14;0,018
I27D;5-983;14;0,0782;14;0,018
I27D;5-800.4k;13;0,0726;13;0,0167
I27D;5-850.c9;13;0,0726;13;0,0167
I27D;5-806.9;12;0,067;12;0,0154
I27D;5-800.ck;11;0,0615;11;0,0142
I27D;5-806.2;11;0,0615;11;0,0142
I27D;5-806.5;11;0,0615;11;0,0142
I27D;5-810.9k;11;0,0615;11;0,0142
I27D;5-811.2h;11;0,0615;11;0,0142
I27D;5-811.2k;11;0,0615;11;0,0142
I27D;5-855.71;11;0,0615;11;0,0142
I27D;5-859.19;11;0,0615;11;0,0142
I27D;5-806.7;10;0,0559;11;0,0142
I27D;5-806.1;10;0,0559;10;0,0129
I27D;5-814.a;10;0,0559;10;0,0129
I27D;5-819.xx;10;0,0559;10;0,0129
I27D;5-854.39;10;0,0559;10;0,0129
I27D;5-859.18;10;0,0559;10;0,0129
I27D;5-810.2k;9;0,0503;9;0,0116
I27D;5-811.20;9;0,0503;9;0,0116
I27D;5-850.29;9;0,0503;9;0,0116
I27D;5-041.4;8;0,0447;11;0,0142
I27D;5-787.1k;8;0,0447;8;0,0103
I27D;5-800.x7;8;0,0447;8;0,0103
I27D;5-812.5;8;0,0447;8;0,0103
I27D;5-812.eh;8;0,0447;8;0,0103
I27D;5-850.89;8;0,0447;8;0,0103
I27D;5-854.09;8;0,0447;8;0,0103
I27D;5-855.29;8;0,0447;8;0,0103
I27D;5-855.59;8;0,0447;8;0,0103
I27D;5-859.28;8;0,0447;8;0,0103
I27D;5-041.3;7;0,0391;10;0,0129
I27D;5-787.1n;7;0,0391;7;0,009
I27D;8-210;7;0,0391;7;0,009
I27D;5-056.8;6;0,0335;7;0,009
I27D;5-782.1t;6;0,0335;6;0,0077
I27D;5-851.d3;6;0,0335;6;0,0077
I27D;5-852.09;6;0,0335;6;0,0077
I27D;8-310.x;6;0,0335;6;0,0077
I27D;5-782.0t;5;0,0279;5;0,0064
I27D;5-788.40;5;0,0279;5;0,0064
I27D;5-800.6k;5;0,0279;5;0,0064
I27D;5-849.0;5;0,0279;5;0,0064
I27D;5-855.5a;5;0,0279;5;0,0064
I27D;1-503.8;4;0,0223;4;0,0051
I27D;5-788.00;4;0,0223;4;0,0051
I27D;5-788.50;4;0,0223;4;0,0051
I27D;5-800.5q;4;0,0223;4;0,0051
I27D;5-807.0;4;0,0223;4;0,0051
I27D;5-810.01;4;0,0223;4;0,0051
I27D;5-810.2h;4;0,0223;4;0,0051
I27D;5-810.4k;4;0,0223;4;0,0051
I27D;5-847.32;4;0,0223;4;0,0051
I27D;5-851.11;4;0,0223;4;0,0051
I27D;5-852.f9;4;0,0223;4;0,0051
I27D;5-854.29;4;0,0223;4;0,0051
I27D;8-211;4;0,0223;4;0,0051
I29B;5-814.3;151;0,7225;152;0,19
I29B;5-814.4;123;0,5885;125;0,1563
I29B;5-805.7;67;0,3206;67;0,0838
I29B;8-919;63;0,3014;63;0,0788
I29B;1-697.1;52;0,2488;52;0,065
I29B;8-915;47;0,2249;47;0,0588
I29B;5-810.01;41;0,1962;41;0,0513
I29B;5-814.a;30;0,1435;30;0,0375
I29B;5-811.20;26;0,1244;26;0,0325
I29B;5-810.00;21;0,1005;21;0,0263
I29B;5-814.1;21;0,1005;21;0,0263
I29B;5-805.6;16;0,0766;16;0,02
I29B;5-814.7;16;0,0766;16;0,02
I29B;5-819.x0;13;0,0622;13;0,0163
I29B;5-859.11;11;0,0526;11;0,0138
I29B;5-814.x;10;0,0478;10;0,0125
I29B;5-814.9;8;0,0383;8;0,01
I29B;5-814.5;7;0,0335;7;0,0088
I29B;5-814.0;6;0,0287;6;0,0075
I29B;5-782.00;5;0,0239;5;0,0063
I29B;5-855.71;5;0,0239;5;0,0063
I29B;5-810.20;4;0,0191;4;0,005
I29B;8-914.10;4;0,0191;4;0,005
I30Z;5-811.2h;68;0,6071;68;0,117
I30Z;5-812.eh;62;0,5536;62;0,1067
I30Z;5-813.4;49;0,4375;49;0,0843
I30Z;5-983;38;0,3393;38;0,0654
I30Z;5-810.2h;34;0,3036;34;0,0585
I30Z;5-812.5;30;0,2679;31;0,0534
I30Z;5-894.1e;18;0,1607;18;0,031
I30Z;5-800.ch;17;0,1518;17;0,0293
I30Z;8-915;17;0,1518;17;0,0293
I30Z;5-815.21;14;0,125;14;0,0241
I30Z;5-859.18;14;0,125;14;0,0241
I30Z;5-782.0k;13;0,1161;13;0,0224
I30Z;5-930.00;12;0,1071;12;0,0207
I30Z;5-852.18;10;0,0893;10;0,0172
I30Z;5-787.1k;9;0,0804;9;0,0155
I30Z;5-810.4h;9;0,0804;9;0,0155
I30Z;5-783.0;8;0,0714;8;0,0138
I30Z;5-784.0k;8;0,0714;8;0,0138
I30Z;5-802.4;8;0,0714;8;0,0138
I30Z;5-780.3k;7;0,0625;7;0,012
I30Z;5-786.0;7;0,0625;7;0,012
I30Z;5-804.3;7;0,0625;7;0,012
I30Z;5-813.9;7;0,0625;7;0,012
I30Z;5-815.0;6;0,0536;7;0,012
I30Z;5-782.0h;6;0,0536;6;0,0103
I30Z;5-785.3d;6;0,0536;6;0,0103
I30Z;5-812.4h;6;0,0536;6;0,0103
I30Z;5-813.7;6;0,0536;6;0,0103
I30Z;5-869.2;6;0,0536;6;0,0103
I30Z;5-810.3h;5;0,0446;5;0,0086
I30Z;5-802.8;4;0,0357;4;0,0069
I30Z;5-810.9h;4;0,0357;4;0,0069
I30Z;5-812.7;4;0,0357;4;0,0069
I30Z;5-812.eg;4;0,0357;4;0,0069
I30Z;5-812.fh;4;0,0357;4;0,0069
I44B;5-822.11;373;0,5712;373;0,1452
I44B;8-919;348;0,5329;348;0,1355
I44B;8-915;263;0,4028;263;0,1024
I44B;5-986.x;174;0,2665;174;0,0678
I44B;5-804.5;163;0,2496;163;0,0635
I44B;5-822.a1;144;0,2205;144;0,0561
I44B;5-804.0;100;0,1531;100;0,0389
I44B;5-859.18;92;0,1409;92;0,0358
I44B;5-809.0h;87;0,1332;87;0,0339
I44B;5-800.5h;79;0,121;79;0,0308
I44B;8-561.1;71;0,1087;71;0,0276
I44B;8-803.2;70;0,1072;70;0,0273
I44B;8-390.3;68;0,1041;68;0,0265
I44B;5-784.0k;46;0,0704;46;0,0179
I44B;5-800.4h;46;0,0704;46;0,0179
I44B;5-800.6h;45;0,0689;45;0,0175
I44B;5-856.38;41;0,0628;41;0,016
I44B;8-930;34;0,0521;34;0,0132
I44B;9-401.22;33;0,0505;33;0,0129
I44B;5-822.21;31;0,0475;31;0,0121
I44B;5-822.12;30;0,0459;30;0,0117
I44B;5-822.b1;23;0,0352;23;0,009
I44B;5-804.4;21;0,0322;21;0,0082
I44B;5-988;18;0,0276;18;0,007
I44B;5-822.31;17;0,026;17;0,0066
I44B;8-800.c0;15;0,023;15;0,0058
I44B;5-822.10;9;0,0138;9;0,0035
I44B;8-980.0;9;0,0138;9;0,0035
I44B;5-823.14;8;0,0123;8;0,0031
I44B;5-800.ah;7;0,0107;7;0,0027
I44B;5-931;5;0,0077;5;0,0019
I44B;3-200;4;0,0061;4;0,0016
I44B;5-823.19;4;0,0061;4;0,0016
I44B;8-910;4;0,0061;4;0,0016
I44C;5-822.01;119;0,7778;120;0,1993
I44C;8-919;78;0,5098;78;0,1296
I44C;8-915;61;0,3987;61;0,1013
I44C;5-986.x;41;0,268;41;0,0681
I44C;8-561.1;34;0,2222;34;0,0565
I44C;5-800.5h;33;0,2157;33;0,0548
I44C;8-390.3;33;0,2157;33;0,0548
I44C;5-804.5;28;0,183;29;0,0482
I44C;5-859.18;23;0,1503;23;0,0382
I44C;5-800.4h;18;0,1176;18;0,0299
I44C;5-809.0h;16;0,1046;16;0,0266
I44C;5-822.81;16;0,1046;16;0,0266
I44C;5-784.0k;15;0,098;15;0,0249
I44C;5-780.6j;9;0,0588;9;0,015
I44C;5-800.6h;9;0,0588;9;0,015
I44C;9-401.22;9;0,0588;9;0,015
I44C;5-823.27;8;0,0523;8;0,0133
I44C;5-800.ah;5;0,0327;5;0,0083
I44C;5-804.0;5;0,0327;5;0,0083
I44C;5-784.0h;4;0,0261;4;0,0066
I44C;5-822.84;4;0,0261;4;0,0066
I47B;5-820.00;229;0,7736;229;0,3823
I47B;8-915;62;0,2095;62;0,1035
I47B;8-803.2;58;0,1959;58;0,0968
I47B;8-919;53;0,1791;53;0,0885
I47B;8-561.1;30;0,1014;30;0,0501
I47B;5-820.01;26;0,0878;26;0,0434
I47B;5-800.5g;24;0,0811;24;0,0401
I47B;5-859.18;23;0,0777;23;0,0384
I47B;5-820.94;21;0,0709;21;0,0351
I47B;8-930;18;0,0608;18;0,0301
I47B;5-820.02;16;0,0541;16;0,0267
I47B;8-800.c0;10;0,0338;10;0,0167
I47B;5-986.x;7;0,0236;7;0,0117
I47B;5-800.4g;6;0,0203;6;0,01
I68D;8-914.12;688;0,6577;809;0,2828
I68D;8-917.13;330;0,3155;330;0,1153
I68D;8-910;196;0,1874;344;0,1202
I68D;8-914.02;178;0,1702;609;0,2129
I68D;8-915;133;0,1272;133;0,0465
I68D;3-802;64;0,0612;65;0,0227
I68D;5-038.20;45;0,043;45;0,0157
I68D;5-986.x;45;0,043;45;0,0157
I68D;5-032.00;44;0,0421;44;0,0154
I68D;5-989;44;0,0421;44;0,0154
I68D;8-914.00;43;0,0411;108;0,0377
I68D;8-914.10;43;0,0411;59;0,0206
I68D;8-919;18;0,0172;18;0,0063
I68D;8-310.2;15;0,0143;16;0,0056
I68D;8-914.01;13;0,0124;17;0,0059
I68D;8-917.11;13;0,0124;13;0,0045
I68D;8-917.12;13;0,0124;13;0,0045
I68D;3-203;11;0,0105;26;0,0091
I68D;8-561.1;10;0,0096;10;0,0035
I68D;8-914.0x;10;0,0096;10;0,0035
I68D;8-914.11;9;0,0086;9;0,0031
I68D;8-914.1x;9;0,0086;9;0,0031
I68D;3-823;8;0,0076;8;0,0028
I68D;3-201;5;0,0048;13;0,0045
I68D;8-917.00;4;0,0038;4;0,0014
I68D;8-917.01;4;0,0038;4;0,0014
I68D;8-917.02;4;0,0038;4;0,0014
I68D;8-917.03;4;0,0038;4;0,0014
I68D;8-917.0x;4;0,0038;4;0,0014
I68D;8-917.10;4;0,0038;4;0,0014
I68D;8-917.1x;4;0,0038;4;0,0014
L06B;5-593.20;60;0,5217;60;0,2299
L06B;5-932.00;31;0,2696;31;0,1188
L06B;5-573.1;23;0,20;23;0,0881
L06B;8-132.3;17;0,1478;17;0,0651
L06B;1-661;16;0,1391;18;0,069
L06B;5-579.62;13;0,113;13;0,0498
L06B;5-573.40;12;0,1043;12;0,046
L06B;5-585.1;11;0,0957;11;0,0421
L06B;5-579.42;7;0,0609;7;0,0268
L06B;5-570.4;6;0,0522;6;0,023
L06B;5-932.01;6;0,0522;6;0,023
L06B;5-585.0;5;0,0435;5;0,0192
L06B;3-05d;4;0,0348;6;0,023
L17B;5-585.1;61;0,61;61;0,3161
L17B;1-661;27;0,27;27;0,1399
L17B;5-585.0;20;0,20;20;0,1036
L17B;5-582.1;12;0,12;12;0,0622
L17B;5-581.1;10;0,10;10;0,0518
L17B;8-132.3;8;0,08;8;0,0415
L17B;5-596.0x;7;0,07;7;0,0363
L20B;5-573.41;72;0,6606;72;0,2081
L20B;8-132.3;40;0,367;40;0,1156
L20B;8-541.4;34;0,3119;34;0,0983
L20B;1-661;19;0,1743;19;0,0549
L20B;8-137.00;16;0,1468;16;0,0462
L20B;5-562.4;15;0,1376;16;0,0462
L20B;8-137.2;11;0,1009;11;0,0318
L20B;3-13d.5;10;0,0917;11;0,0318
L20B;8-132.0;10;0,0917;10;0,0289
L20B;5-573.40;9;0,0826;9;0,026
L20B;5-985.x;9;0,0826;9;0,026
L20B;5-550.31;8;0,0734;8;0,0231
L20B;5-562.5;7;0,0642;7;0,0202
L20B;5-560.2;6;0,055;8;0,0231
L20B;5-985.6;6;0,055;7;0,0202
L20B;8-137.10;6;0,055;6;0,0173
L20B;5-98b;5;0,0459;6;0,0173
L20B;3-13d.0;4;0,0367;4;0,0116
L20B;3-207;4;0,0367;4;0,0116
L20B;5-989;4;0,0367;4;0,0116
L20C;5-573.40;410;0,7692;411;0,277
L20C;8-132.3;338;0,6341;338;0,2278
L20C;1-661;86;0,1614;95;0,064
L20C;8-541.4;81;0,152;81;0,0546
L20C;8-137.00;60;0,1126;66;0,0445
L20C;5-562.4;50;0,0938;50;0,0337
L20C;8-137.2;33;0,0619;33;0,0222
L20C;5-560.2;29;0,0544;35;0,0236
L20C;3-13d.5;28;0,0525;32;0,0216
L20C;5-570.0;28;0,0525;28;0,0189
L20C;5-562.5;26;0,0488;26;0,0175
L20C;5-585.1;21;0,0394;21;0,0142
L20C;3-207;19;0,0356;19;0,0128
L20C;3-13d.0;18;0,0338;18;0,0121
L20C;8-137.10;18;0,0338;18;0,0121
L20C;3-225;16;0,03;16;0,0108
L20C;3-990;16;0,03;16;0,0108
L20C;3-992;16;0,03;16;0,0108
L20C;8-147.y;16;0,03;16;0,0108
L20C;3-206;14;0,0263;14;0,0094
L20C;5-562.9;11;0,0206;11;0,0074
L20C;5-585.0;10;0,0188;10;0,0067
L20C;1-665;9;0,0169;10;0,0067
L20C;5-561.2;7;0,0131;7;0,0047
L20C;1-460.2;5;0,0094;5;0,0034
L20C;5-573.3;5;0,0094;5;0,0034
L20C;5-98b;5;0,0094;5;0,0034
L20C;8-137.03;5;0,0094;5;0,0034
L20C;5-572.1;4;0,0075;4;0,0027
L20C;5-582.1;4;0,0075;4;0,0027
L20C;8-132.2;4;0,0075;4;0,0027
L63F;8-133.0;7;0,0593;7;0,175
L63F;8-132.3;6;0,0508;6;0,15
L63F;3-13d.0;4;0,0339;4;0,10
L64A;3-13d.5;49;0,2593;50;0,1309
L64A;8-137.00;48;0,254;50;0,1309
L64A;1-661;44;0,2328;46;0,1204
L64A;8-137.10;42;0,2222;42;0,1099
L64A;5-560.2;37;0,1958;37;0,0969
L64A;8-132.3;30;0,1587;30;0,0785
L64A;3-992;21;0,1111;21;0,055
L64A;3-13d.0;15;0,0794;15;0,0393
L64A;3-225;10;0,0529;10;0,0262
L64A;5-572.1;10;0,0529;10;0,0262
L64A;8-137.2;10;0,0529;10;0,0262
L64A;8-132.2;7;0,037;7;0,0183
L64A;3-207;6;0,0317;6;0,0157
L64A;8-133.0;6;0,0317;6;0,0157
L64A;3-990;4;0,0212;4;0,0105
L64C;3-13d.0;18;0,2338;18;0,30
L64C;3-207;11;0,1429;11;0,1833
L64C;3-206;10;0,1299;10;0,1667
L64C;3-990;10;0,1299;10;0,1667
M02B;8-132.3;312;0,8062;313;0,3194
M02B;5-601.0;281;0,7261;281;0,2867
M02B;5-601.1;106;0,2739;106;0,1082
M02B;5-572.1;45;0,1163;45;0,0459
M02B;8-133.1;39;0,1008;39;0,0398
M02B;5-585.0;26;0,0672;26;0,0265
M02B;1-661;25;0,0646;25;0,0255
M02B;5-636.2;20;0,0517;20;0,0204
M02B;5-585.1;10;0,0258;10;0,0102
M02B;5-570.0;8;0,0207;8;0,0082
M02B;5-573.40;8;0,0207;8;0,0082
M02B;5-636.1;7;0,0181;7;0,0071
M02B;8-132.1;6;0,0155;9;0,0092
M02B;5-573.1;6;0,0155;6;0,0061
M02B;8-800.c0;6;0,0155;6;0,0061
M02B;1-464.00;5;0,0129;5;0,0051
M02B;3-13d.0;4;0,0103;4;0,0041
M02B;5-570.4;4;0,0103;4;0,0041
M02B;5-572.0;4;0,0103;4;0,0041
M04D;5-611;67;0,7444;67;0,5403
M04D;5-631.1;12;0,1333;12;0,0968
M04D;5-631.2;5;0,0556;5;0,0403
M04D;5-633.1;5;0,0556;5;0,0403
N05B;5-653.32;46;0,6133;46;0,2911
N05B;5-657.62;12;0,16;12;0,0759
N05B;5-653.33;11;0,1467;12;0,0759
N05B;5-469.21;9;0,12;9;0,057
N05B;5-652.62;8;0,1067;8;0,0506
N05B;1-471.2;6;0,08;6;0,038
N05B;1-672;6;0,08;6;0,038
N05B;1-694;5;0,0667;5;0,0316
N06Z;5-704.00;45;0,4412;45;0,1931
N06Z;5-704.01;29;0,2843;29;0,1245
N06Z;5-704.10;29;0,2843;29;0,1245
N06Z;5-704.43;28;0,2745;28;0,1202
N06Z;5-704.11;15;0,1471;15;0,0644
N06Z;5-932.00;12;0,1176;12;0,0515
N06Z;5-593.20;11;0,1078;11;0,0472
N06Z;5-932.1;11;0,1078;11;0,0472
N06Z;5-683.01;6;0,0588;6;0,0258
N06Z;5-983;5;0,049;5;0,0215
N07Z;5-683.01;116;0,7582;116;0,5043
N07Z;5-469.21;15;0,098;15;0,0652
N07Z;5-683.11;10;0,0654;10;0,0435
N07Z;1-672;8;0,0523;8;0,0348
N07Z;5-651.92;8;0,0523;8;0,0348
N07Z;5-661.65;7;0,0458;7;0,0304
N07Z;5-657.92;6;0,0392;6;0,0261
N07Z;1-471.2;5;0,0327;5;0,0217
N07Z;5-651.82;5;0,0327;5;0,0217
N07Z;5-667.1;4;0,0261;4;0,0174
N07Z;5-683.21;4;0,0261;4;0,0174
N14Z;5-704.00;171;0,8906;172;0,2788
N14Z;5-683.01;144;0,75;144;0,2334
N14Z;5-704.10;105;0,5469;106;0,1718
N14Z;5-572.1;23;0,1198;23;0,0373
N14Z;5-469.21;21;0,1094;21;0,034
N14Z;5-683.11;19;0,099;19;0,0308
N14Z;5-683.21;14;0,0729;14;0,0227
N14Z;8-133.1;11;0,0573;11;0,0178
N14Z;5-704.01;10;0,0521;10;0,0162
N14Z;5-932.1;8;0,0417;8;0,013
N14Z;3-05d;7;0,0365;9;0,0146
N14Z;5-683.02;7;0,0365;7;0,0113
N14Z;5-704.11;7;0,0365;7;0,0113
N14Z;5-704.43;7;0,0365;7;0,0113
N14Z;5-707.31;7;0,0365;7;0,0113
N14Z;5-707.21;5;0,026;5;0,0081
N14Z;5-651.95;4;0,0208;4;0,0065
N14Z;5-682.00;4;0,0208;4;0,0065
N21Z;5-683.00;60;0,3158;60;0,1858
N21Z;5-682.00;40;0,2105;40;0,1238
N21Z;5-682.02;27;0,1421;27;0,0836
N21Z;5-681.4;26;0,1368;27;0,0836
N21Z;5-683.02;18;0,0947;18;0,0557
N21Z;5-657.60;14;0,0737;14;0,0433
N21Z;5-683.20;14;0,0737;14;0,0433
N21Z;5-469.20;13;0,0684;13;0,0402
N21Z;5-469.21;9;0,0474;9;0,0279
N21Z;5-569.31;8;0,0421;8;0,0248
N21Z;5-653.32;8;0,0421;8;0,0248
N21Z;5-651.90;7;0,0368;7;0,0217
N21Z;5-661.60;7;0,0368;7;0,0217
N21Z;5-653.30;6;0,0316;6;0,0186
N21Z;5-683.3;6;0,0316;6;0,0186
N21Z;5-683.03;5;0,0263;5;0,0155
N21Z;5-469.10;4;0,0211;4;0,0124
N21Z;5-683.10;4;0,0211;4;0,0124
O01E;5-749.11;108;0,6034;108;0,3429
O01E;5-740.1;71;0,3966;74;0,2349
O01E;8-910;41;0,2291;42;0,1333
O01E;5-749.0;24;0,1341;24;0,0762
O01E;9-500.0;22;0,1229;22;0,0698
O01E;5-730;19;0,1061;19;0,0603
O01E;8-930;15;0,0838;15;0,0476
O01F;5-740.1;152;0,4677;153;0,2584
O01F;5-749.11;146;0,4492;146;0,2466
O01F;5-749.0;82;0,2523;82;0,1385
O01F;8-910;51;0,1569;51;0,0861
O01F;5-730;41;0,1262;41;0,0693
O01F;9-500.0;22;0,0677;22;0,0372
O01F;5-749.10;19;0,0585;19;0,0321
O01F;8-930;19;0,0585;19;0,0321
O01F;8-919;8;0,0246;8;0,0135
O01F;5-740.0;7;0,0215;7;0,0118
O01F;5-894.1b;6;0,0185;6;0,0101
O01F;5-657.60;5;0,0154;5;0,0084
O01F;3-05d;4;0,0123;4;0,0068
O01F;5-469.10;4;0,0123;4;0,0068
O01G;5-749.10;44;0,5867;44;0,2973
O01G;5-749.0;34;0,4533;34;0,2297
O01G;5-740.0;29;0,3867;29;0,1959
O01G;9-500.0;14;0,1867;14;0,0946
O01G;5-663.40;7;0,0933;7;0,0473
O01G;5-730;4;0,0533;4;0,027
O01H;5-740.0;183;0,5865;183;0,3346
O01H;5-749.0;159;0,5096;160;0,2925
O01H;5-749.10;129;0,4135;129;0,2358
O01H;5-730;21;0,0673;21;0,0384
O01H;5-894.1b;9;0,0288;9;0,0165
O01H;5-657.60;7;0,0224;7;0,0128
O01H;5-663.30;6;0,0192;6;0,011
O01H;5-663.50;6;0,0192;6;0,011
O01H;5-663.40;5;0,016;5;0,0091
O01H;5-469.20;4;0,0128;4;0,0073
O01H;5-661.50;4;0,0128;4;0,0073
O60C;9-261;135;0,4219;136;0,1924
O60C;9-260;134;0,4188;134;0,1895
O60C;5-738.0;83;0,2594;83;0,1174
O60C;5-758.4;55;0,1719;56;0,0792
O60C;8-910;49;0,1531;51;0,0721
O60C;5-758.3;46;0,1438;46;0,0651
O60C;5-730;44;0,1375;44;0,0622
O60C;5-728.0;29;0,0906;29;0,041
O60C;5-758.5;27;0,0844;27;0,0382
O60C;9-500.0;27;0,0844;27;0,0382
O60C;5-758.x;25;0,0781;25;0,0354
O60C;5-728.1;21;0,0656;21;0,0297
O60C;5-758.2;12;0,0375;12;0,017
O60C;5-738.x;7;0,0219;7;0,0099
O60D;9-260;1443;0,8385;1444;0,388
O60D;5-730;376;0,2185;377;0,1013
O60D;5-758.3;344;0,1999;344;0,0924
O60D;5-738.0;291;0,1691;291;0,0782
O60D;9-500.0;272;0,158;272;0,0731
O60D;8-910;268;0,1557;268;0,072
O60D;5-758.4;253;0,147;253;0,068
O60D;9-261;165;0,0959;167;0,0449
O60D;5-728.0;95;0,0552;95;0,0255
O60D;5-758.2;62;0,036;63;0,0169
O60D;5-738.x;53;0,0308;53;0,0142
O60D;8-911;34;0,0198;34;0,0091
O60D;5-728.1;20;0,0116;20;0,0054
O60D;5-756.0;19;0,011;19;0,0051
O60D;5-758.x;14;0,0081;14;0,0038
O65B;9-500.0;50;0,1066;50;0,6329
O65B;3-05d;17;0,0362;25;0,3165
P60C;9-262.0;57;0,4914;57;0,4101
P60C;9-262.1;57;0,4914;57;0,4101
P60C;8-720;7;0,0603;7;0,0504
P60C;1-242;5;0,0431;5;0,036
P60C;8-560.2;4;0,0345;4;0,0288
P66D;9-262.1;56;0,5185;56;0,366
P66D;9-262.0;48;0,4444;48;0,3137
P66D;1-208.8;35;0,3241;35;0,2288
P66D;1-242;12;0,1111;12;0,0784
P67C;9-262.0;97;0,5988;97;0,2748
P67C;8-560.2;85;0,5247;85;0,2408
P67C;1-208.8;57;0,3519;57;0,1615
P67C;9-262.1;52;0,321;53;0,1501
P67C;8-010.3;23;0,142;23;0,0652
P67C;8-930;21;0,1296;21;0,0595
P67C;8-811.0;5;0,0309;5;0,0142
P67C;1-242;4;0,0247;4;0,0113
P67D;9-262.0;3166;0,9103;3170;0,6471
P67D;1-242;722;0,2076;722;0,1474
P67D;1-208.8;668;0,1921;668;0,1364
P67D;9-262.1;297;0,0854;297;0,0606
P67D;8-560.x;24;0,0069;24;0,0049
P67D;8-930;14;0,004;14;0,0029
