IP_DRG;IP_CodeF;IP_Anzahl;IP_Prozent;IP_AnzahlN;IP_ProzentN
D19Z;3-821;21;0,0698;24;0,0025
D19Z;8-522.d0;13;0,0432;135;0,0143
D19Z;8-529.x;11;0,0365;11;0,0012
D19Z;8-800.c0;9;0,0299;9;0,001
D19Z;3-222;8;0,0266;9;0,001
D19Z;5-399.5;8;0,0266;8;0,0008
D19Z;3-820;7;0,0233;7;0,0007
D19Z;8-522.b0;6;0,0199;103;0,0109
D19Z;8-523.11;6;0,0199;85;0,009
D19Z;3-202;6;0,0199;8;0,0008
D19Z;8-547.1;5;0,0166;19;0,002
D19Z;8-527.2;5;0,0166;5;0,0005
D19Z;8-522.b1;4;0,0133;28;0,003
D19Z;8-547.0;4;0,0133;26;0,0028
D19Z;8-191.y;4;0,0133;14;0,0015
D19Z;8-527.0;4;0,0133;4;0,0004
D20Z;8-522.90;156;0,4561;729;0,2969
D20Z;8-528.9;132;0,386;162;0,066
D20Z;3-990;109;0,3187;119;0,0485
D20Z;3-221;107;0,3129;111;0,0452
D20Z;3-995;107;0,3129;109;0,0444
D20Z;8-527.1;84;0,2456;96;0,0391
D20Z;8-522.91;81;0,2368;331;0,1348
D20Z;8-527.8;72;0,2105;85;0,0346
D20Z;8-529.8;61;0,1784;64;0,0261
D20Z;8-529.x;54;0,1579;54;0,022
D20Z;8-543.11;43;0,1257;103;0,042
D20Z;8-527.2;41;0,1199;41;0,0167
D20Z;8-529.3;19;0,0556;33;0,0134
D20Z;8-528.8;19;0,0556;21;0,0086
D20Z;8-522.d0;18;0,0526;57;0,0232
D20Z;3-220;18;0,0526;19;0,0077
D20Z;8-547.0;16;0,0468;86;0,035
D20Z;8-542.11;15;0,0439;21;0,0086
D20Z;3-222;13;0,038;13;0,0053
D20Z;3-201;8;0,0234;8;0,0033
D20Z;3-821;8;0,0234;8;0,0033
D20Z;3-200;7;0,0205;7;0,0029
D20Z;3-225;7;0,0205;7;0,0029
D20Z;8-527.0;6;0,0175;6;0,0024
D20Z;3-84x;5;0,0146;5;0,002
D20Z;8-522.b0;4;0,0117;19;0,0077
D20Z;8-522.d1;4;0,0117;8;0,0033
D20Z;5-399.5;4;0,0117;4;0,0016
D22B;5-894.10;13;0,2131;13;0,1354
D22B;5-272.0;8;0,1311;8;0,0833
D22B;5-230.3;6;0,0984;6;0,0625
D22B;5-241.0;6;0,0984;6;0,0625
D22B;5-243.3;5;0,082;5;0,0521
D22B;5-273.5;4;0,0656;4;0,0417
D25D;5-775.1;5;0,2941;5;0,0962
D25D;5-783.2;5;0,2941;5;0,0962
D29Z;5-770.7;4;0,4444;4;0,1905
D30A;5-194.2;18;0,1782;18;0,0973
D30A;5-181.0;16;0,1584;16;0,0865
D30A;5-184.2;15;0,1485;16;0,0865
D30A;5-184.3;12;0,1188;13;0,0703
D30A;5-180.2;6;0,0594;6;0,0324
D30A;5-181.3;6;0,0594;6;0,0324
D30A;5-184.0;5;0,0495;6;0,0324
D30A;5-181.7;5;0,0495;5;0,027
D30A;5-181.x;4;0,0396;4;0,0216
D30A;5-896.04;4;0,0396;4;0,0216
D30B;5-289.01;25;0,5952;25;0,2404
D30B;5-285.0;17;0,4048;17;0,1635
D30B;5-200.4;16;0,381;16;0,1538
D30B;5-200.5;10;0,2381;10;0,0962
D30B;5-285.1;10;0,2381;10;0,0962
D30B;5-985.2;4;0,0952;4;0,0385
D36Z;5-225.5;14;1,00;14;0,4242
D36Z;5-231.23;4;0,2857;4;0,1212
D38Z;5-225.4;9;0,3214;9;0,1731
D38Z;5-212.2;8;0,2857;8;0,1538
D38Z;5-217.1;7;0,25;7;0,1346
D39Z;5-215.02;25;0,8333;25;0,641
D39Z;5-985.2;6;0,20;6;0,1538
D39Z;5-215.00;5;0,1667;5;0,1282
D40Z;5-230.3;66;0,3188;67;0,2036
D40Z;5-232.13;42;0,2029;42;0,1277
D40Z;5-231.23;40;0,1932;40;0,1216
D40Z;5-242.4;19;0,0918;19;0,0578
D40Z;5-232.03;18;0,087;18;0,0547
D40Z;5-230.2;13;0,0628;13;0,0395
D40Z;5-230.1;11;0,0531;11;0,0334
D40Z;5-231.x3;11;0,0531;11;0,0334
D40Z;5-231.22;10;0,0483;10;0,0304
D40Z;5-232.02;7;0,0338;7;0,0213
D40Z;5-230.0;6;0,029;6;0,0182
D40Z;5-245.1;6;0,029;6;0,0182
D40Z;5-231.20;5;0,0242;6;0,0182
D40Z;5-231.13;5;0,0242;5;0,0152
D40Z;5-230.5;4;0,0193;4;0,0122
D40Z;5-231.00;4;0,0193;4;0,0122
D40Z;5-231.12;4;0,0193;4;0,0122
D60B;8-542.11;46;0,4299;175;0,2279
D60B;8-547.0;38;0,3551;236;0,3073
D60B;3-222;24;0,2243;25;0,0326
D60B;3-221;22;0,2056;23;0,0299
D60B;3-990;20;0,1869;39;0,0508
D60B;8-542.12;19;0,1776;44;0,0573
D60B;8-800.c0;17;0,1589;18;0,0234
D60B;8-542.42;13;0,1215;28;0,0365
D60B;3-225;13;0,1215;13;0,0169
D60B;6-001.aj;11;0,1028;11;0,0143
D60B;3-994;10;0,0935;25;0,0326
D60B;8-543.12;10;0,0935;24;0,0313
D60B;3-220;5;0,0467;5;0,0065
D60B;6-001.ab;5;0,0467;5;0,0065
D60B;6-001.ae;4;0,0374;4;0,0052
D60B;6-001.ak;4;0,0374;4;0,0052
D60C;8-547.0;1150;0,3389;2001;0,2152
D60C;8-542.11;1014;0,2989;1823;0,1961
D60C;6-001.a1;359;0,1058;370;0,0398
D60C;3-221;332;0,0978;347;0,0373
D60C;8-522.91;327;0,0964;334;0,0359
D60C;6-001.a2;303;0,0893;306;0,0329
D60C;3-222;268;0,079;280;0,0301
D60C;3-990;256;0,0754;391;0,0421
D60C;8-527.1;208;0,0613;208;0,0224
D60C;8-527.8;198;0,0584;198;0,0213
D60C;8-542.12;175;0,0516;290;0,0312
D60C;3-225;130;0,0383;137;0,0147
D60C;8-529.x;110;0,0324;128;0,0138
D60C;3-220;107;0,0315;108;0,0116
D60C;8-800.c0;88;0,0259;94;0,0101
D60C;8-547.1;86;0,0253;98;0,0105
D60C;3-821;64;0,0189;65;0,007
D60C;8-543.12;61;0,018;115;0,0124
D60C;6-001.a6;60;0,0177;60;0,0065
D60C;3-820;58;0,0171;64;0,0069
D60C;5-319.9;54;0,0159;66;0,0071
D60C;3-202;52;0,0153;54;0,0058
D60C;3-226;51;0,015;54;0,0058
D60C;3-207;48;0,0141;51;0,0055
D60C;3-997;41;0,0121;41;0,0044
D60C;6-001.ak;39;0,0115;39;0,0042
D60C;3-201;38;0,0112;39;0,0042
D60C;3-994;37;0,0109;51;0,0055
D60C;9-401.00;37;0,0109;38;0,0041
D60C;3-752.0;36;0,0106;36;0,0039
D60C;3-200;33;0,0097;34;0,0037
D60C;3-70c.1;32;0,0094;32;0,0034
D60C;3-72x;32;0,0094;32;0,0034
D60C;3-206;29;0,0085;29;0,0031
D60C;6-001.a7;29;0,0085;29;0,0031
D60C;6-001.aj;29;0,0085;29;0,0031
D60C;8-543.11;27;0,008;48;0,0052
D60C;8-543.13;27;0,008;37;0,004
D60C;3-22x;26;0,0077;26;0,0028
D60C;8-542.13;25;0,0074;79;0,0085
D60C;3-20x;25;0,0074;26;0,0028
D60C;6-001.a4;25;0,0074;25;0,0027
D60C;8-930;22;0,0065;44;0,0047
D60C;3-801;22;0,0065;22;0,0024
D60C;6-001.a3;21;0,0062;21;0,0023
D60C;8-528.9;21;0,0062;21;0,0023
D60C;3-993;20;0,0059;24;0,0026
D60C;3-754.x;20;0,0059;20;0,0022
D60C;6-001.a5;20;0,0059;20;0,0022
D60C;6-001.ac;20;0,0059;20;0,0022
D60C;1-632;19;0,0056;24;0,0026
D60C;8-522.90;19;0,0056;19;0,002
D60C;3-228;18;0,0053;18;0,0019
D60C;8-542.42;17;0,005;25;0,0027
D60C;6-001.ah;17;0,005;17;0,0018
D60C;1-611.0;16;0,0047;18;0,0019
D60C;6-001.af;15;0,0044;15;0,0016
D60C;8-542.22;14;0,0041;18;0,0019
D60C;6-001.a8;13;0,0038;13;0,0014
D60C;6-001.ab;13;0,0038;13;0,0014
D60C;6-001.ad;13;0,0038;13;0,0014
D60C;3-800;12;0,0035;17;0,0018
D60C;3-752.1;12;0,0035;12;0,0013
D60C;8-123.1;12;0,0035;12;0,0013
D60C;8-542.14;11;0,0032;38;0,0041
D60C;6-001.a9;10;0,0029;10;0,0011
D60C;1-631;9;0,0027;13;0,0014
D60C;3-998;9;0,0027;9;0,001
D60C;8-529.8;9;0,0027;9;0,001
D60C;1-612;8;0,0024;8;0,0009
D60C;3-137;8;0,0024;8;0,0009
D60C;5-399.5;8;0,0024;8;0,0009
D60C;6-001.a0;8;0,0024;8;0,0009
D60C;6-001.aa;8;0,0024;8;0,0009
D60C;6-001.ae;8;0,0024;8;0,0009
D60C;8-542.92;8;0,0024;8;0,0009
D60C;3-203;7;0,0021;11;0,0012
D60C;8-542.32;7;0,0021;9;0,001
D60C;1-610.1;7;0,0021;7;0,0008
D60C;1-611.1;7;0,0021;7;0,0008
D60C;6-001.79;7;0,0021;7;0,0008
D60C;8-800.0;7;0,0021;7;0,0008
D60C;8-547.x;6;0,0018;19;0,002
D60C;1-420.6;6;0,0018;6;0,0006
D60C;6-002.72;6;0,0018;6;0,0006
D60C;6-004.e2;6;0,0018;6;0,0006
D60C;5-429.8;5;0,0015;15;0,0016
D60C;1-242;5;0,0015;8;0,0009
D60C;1-420.0;5;0,0015;6;0,0006
D60C;1-440.9;5;0,0015;6;0,0006
D60C;3-804;5;0,0015;6;0,0006
D60C;8-543.22;5;0,0015;6;0,0006
D60C;3-995;5;0,0015;5;0,0005
D60C;6-001.f7;5;0,0015;5;0,0005
D60C;8-123.0;5;0,0015;5;0,0005
D60C;8-542.52;5;0,0015;5;0,0005
D60C;8-600.0;5;0,0015;5;0,0005
D60C;8-903;5;0,0015;5;0,0005
D60C;3-223;4;0,0012;5;0,0005
D60C;3-825;4;0,0012;5;0,0005
D60C;1-440.a;4;0,0012;4;0,0004
D60C;1-630.0;4;0,0012;4;0,0004
D60C;1-710;4;0,0012;4;0,0004
D60C;3-205;4;0,0012;4;0,0004
D60C;3-823;4;0,0012;4;0,0004
D60C;5-894.14;4;0,0012;4;0,0004
D60C;8-527.0;4;0,0012;4;0,0004
D60C;8-800.x;4;0,0012;4;0,0004
D60C;8-900;4;0,0012;4;0,0004
D60C;9-401.22;4;0,0012;4;0,0004
D61A;8-974.0;621;0,1845;621;0,1682
D61A;9-402.1;467;0,1388;467;0,1265
D61A;8-020.x;401;0,1192;726;0,1966
D61A;1-242;199;0,0591;447;0,121
D61A;9-412.4;193;0,0574;193;0,0523
D61A;1-612;115;0,0342;115;0,0311
D61A;1-611.0;114;0,0339;114;0,0309
D61A;9-410.14;97;0,0288;97;0,0263
D61A;9-412.3;77;0,0229;77;0,0209
D61A;1-611.1;67;0,0199;67;0,0181
D61A;5-200.4;63;0,0187;224;0,0607
D61A;1-610.1;60;0,0178;61;0,0165
D61A;3-820;52;0,0155;52;0,0141
D61A;1-208.1;50;0,0149;50;0,0135
D61A;3-993;42;0,0125;42;0,0114
D61A;3-200;32;0,0095;34;0,0092
D61A;9-410.15;31;0,0092;31;0,0084
D61A;1-798.x;27;0,008;27;0,0073
D61A;9-401.32;24;0,0071;24;0,0065
D61A;9-401.31;22;0,0065;22;0,006
D61A;9-401.30;21;0,0062;21;0,0057
D61A;3-990;19;0,0056;19;0,0051
D61A;9-412.2;16;0,0048;16;0,0043
D61A;9-401.53;14;0,0042;14;0,0038
D61A;1-208.2;9;0,0027;10;0,0027
D61A;3-800;8;0,0024;9;0,0024
D61A;1-208.8;8;0,0024;8;0,0022
D61A;1-208.x;8;0,0024;8;0,0022
D61A;3-84x;8;0,0024;8;0,0022
D61A;1-204.2;7;0,0021;7;0,0019
D61A;1-208.6;6;0,0018;9;0,0024
D61A;1-206;5;0,0015;8;0,0022
D61A;1-900.0;4;0,0012;4;0,0011
D61A;3-808;4;0,0012;4;0,0011
D61A;3-823;4;0,0012;4;0,0011
D61A;8-171.1;4;0,0012;4;0,0011
D61B;1-20a.20;562;0,2994;562;0,234
D61B;3-200;110;0,0586;110;0,0458
D61B;1-208.1;101;0,0538;130;0,0541
D61B;1-208.2;96;0,0511;127;0,0529
D61B;3-820;95;0,0506;105;0,0437
D61B;1-206;90;0,0479;260;0,1082
D61B;3-035;69;0,0368;73;0,0304
D61B;1-208.x;65;0,0346;83;0,0346
D61B;1-207.0;56;0,0298;56;0,0233
D61B;3-800;51;0,0272;56;0,0233
D61B;1-242;48;0,0256;106;0,0441
D61B;1-208.4;48;0,0256;68;0,0283
D61B;8-020.x;46;0,0245;46;0,0192
D61B;3-993;41;0,0218;45;0,0187
D61B;5-200.4;40;0,0213;64;0,0266
D61B;1-798.x;38;0,0202;38;0,0158
D61B;1-611.0;33;0,0176;33;0,0137
D61B;1-612;33;0,0176;33;0,0137
D61B;1-204.2;31;0,0165;31;0,0129
D61B;3-990;29;0,0155;30;0,0125
D61B;1-208.6;24;0,0128;25;0,0104
D61B;3-84x;23;0,0123;23;0,0096
D61B;1-611.1;20;0,0107;20;0,0083
D61B;1-208.0;19;0,0101;19;0,0079
D61B;1-610.1;18;0,0096;18;0,0075
D61B;1-205;17;0,0091;28;0,0117
D61B;3-220;16;0,0085;16;0,0067
D61B;8-930;14;0,0075;14;0,0058
D61B;3-802;13;0,0069;14;0,0058
D61B;3-994;13;0,0069;14;0,0058
D61B;8-974.0;12;0,0064;12;0,005
D61B;3-823;11;0,0059;14;0,0058
D61B;1-266.2;10;0,0053;11;0,0046
D61B;3-203;7;0,0037;10;0,0042
D61B;3-808;7;0,0037;7;0,0029
D61B;9-312;6;0,0032;6;0,0025
D61B;9-412.4;6;0,0032;6;0,0025
D61B;8-650;5;0,0027;9;0,0037
D61B;3-821;5;0,0027;5;0,0021
D61B;1-771;4;0,0021;4;0,0017
D61B;3-05g.x;4;0,0021;4;0,0017
D61B;3-20x;4;0,0021;4;0,0017
D61B;8-561.1;4;0,0021;4;0,0017
D61B;9-402.1;4;0,0021;4;0,0017
D62Z;1-700;142;0,3074;142;0,1816
D62Z;1-245;134;0,29;134;0,1714
D62Z;1-612;83;0,1797;83;0,1061
D62Z;8-020.x;32;0,0693;90;0,1151
D62Z;8-930;32;0,0693;32;0,0409
D62Z;1-242;27;0,0584;41;0,0524
D62Z;1-710;23;0,0498;23;0,0294
D62Z;1-714;17;0,0368;18;0,023
D62Z;1-208.8;16;0,0346;16;0,0205
D62Z;5-210.3;15;0,0325;16;0,0205
D62Z;5-210.0;15;0,0325;15;0,0192
D62Z;3-200;13;0,0281;18;0,023
D62Z;5-200.4;12;0,026;12;0,0153
D62Z;5-210.1;10;0,0216;10;0,0128
D62Z;1-204.2;9;0,0195;9;0,0115
D62Z;3-800;8;0,0173;11;0,0141
D62Z;3-820;7;0,0152;9;0,0115
D62Z;3-990;6;0,013;6;0,0077
D62Z;1-611.0;5;0,0108;5;0,0064
D62Z;1-711;5;0,0108;5;0,0064
D62Z;3-20x;4;0,0087;4;0,0051
D62Z;8-900;4;0,0087;4;0,0051
D63Z;1-700;8;0,1667;8;0,1667
D63Z;1-242;7;0,1458;8;0,1667
D63Z;5-200.4;6;0,125;6;0,125
D63Z;1-612;4;0,0833;4;0,0833
D65Z;5-216.0;25;0,4098;25;0,3676
D65Z;1-612;8;0,1311;8;0,1176
D65Z;8-101.4;8;0,1311;8;0,1176
D66Z;1-242;1818;0,4796;2158;0,2749
D66Z;9-312;1094;0,2886;1612;0,2053
D66Z;1-208.1;623;0,1643;629;0,0801
D66Z;1-243;445;0,1174;451;0,0574
D66Z;9-310;319;0,0841;333;0,0424
D66Z;1-208.8;294;0,0776;297;0,0378
D66Z;1-611.0;244;0,0644;254;0,0324
D66Z;1-610.0;178;0,047;182;0,0232
D66Z;1-610.x;170;0,0448;277;0,0353
D66Z;9-320;127;0,0335;130;0,0166
D66Z;1-612;111;0,0293;115;0,0146
D66Z;3-990;110;0,029;118;0,015
D66Z;3-800;100;0,0264;105;0,0134
D66Z;8-903;100;0,0264;102;0,013
D66Z;3-20x;92;0,0243;92;0,0117
D66Z;8-020.x;59;0,0156;162;0,0206
D66Z;3-820;50;0,0132;57;0,0073
D66Z;1-902.0;47;0,0124;47;0,006
D66Z;8-900;46;0,0121;47;0,006
D66Z;8-112.1;42;0,0111;43;0,0055
D66Z;8-171.0;39;0,0103;39;0,005
D66Z;5-310.0;35;0,0092;35;0,0045
D66Z;1-208.0;31;0,0082;31;0,0039
D66Z;5-200.4;30;0,0079;36;0,0046
D66Z;1-610.1;30;0,0079;31;0,0039
D66Z;8-561.1;26;0,0069;26;0,0033
D66Z;1-611.1;25;0,0066;26;0,0033
D66Z;8-930;24;0,0063;24;0,0031
D66Z;3-200;22;0,0058;25;0,0032
D66Z;1-613;22;0,0058;23;0,0029
D66Z;1-790;21;0,0055;37;0,0047
D66Z;8-925.02;17;0,0045;17;0,0022
D66Z;8-974.0;17;0,0045;17;0,0022
D66Z;3-821;13;0,0034;14;0,0018
D66Z;8-100.0;12;0,0032;12;0,0015
D66Z;3-84x;10;0,0026;10;0,0013
D66Z;8-101.3;10;0,0026;10;0,0013
D66Z;1-620.00;8;0,0021;9;0,0011
D66Z;1-902.1;8;0,0021;8;0,001
D66Z;3-801;8;0,0021;8;0,001
D66Z;3-993;8;0,0021;8;0,001
D66Z;9-412.4;8;0,0021;8;0,001
D66Z;5-894.14;7;0,0018;7;0,0009
D66Z;5-984;7;0,0018;7;0,0009
D66Z;9-311;6;0,0016;6;0,0008
D66Z;1-710;5;0,0013;7;0,0009
D66Z;1-492.0;5;0,0013;6;0,0008
D66Z;5-183.0;5;0,0013;5;0,0006
D66Z;1-791;4;0,0011;4;0,0005
D66Z;6-003.8;4;0,0011;4;0,0005
D66Z;8-901;4;0,0011;4;0,0005
D66Z;9-402.1;4;0,0011;4;0,0005
D66Z;9-412.3;4;0,0011;4;0,0005
D67Z;5-230.0;22;0,0759;23;0,065
D67Z;5-230.1;13;0,0448;15;0,0424
D67Z;5-231.20;11;0,0379;11;0,0311
D67Z;5-249.6;11;0,0379;11;0,0311
D67Z;1-910;9;0,031;9;0,0254
D67Z;5-232.x3;7;0,0241;7;0,0198
D67Z;5-245.1;7;0,0241;7;0,0198
D67Z;5-900.00;7;0,0241;7;0,0198
D67Z;1-100;6;0,0207;6;0,0169
D67Z;1-420.0;5;0,0172;5;0,0141
D67Z;1-545.x;5;0,0172;5;0,0141
D67Z;1-611.0;5;0,0172;5;0,0141
D67Z;3-800;5;0,0172;5;0,0141
D67Z;5-259.1;5;0,0172;5;0,0141
D67Z;8-900;5;0,0172;5;0,0141
D67Z;8-903;5;0,0172;5;0,0141
D67Z;8-930;5;0,0172;5;0,0141
D67Z;8-91c.21;4;0,0138;33;0,0932
D67Z;5-253.0;4;0,0138;7;0,0198
D67Z;1-420.2;4;0,0138;4;0,0113
D67Z;1-420.5;4;0,0138;4;0,0113
D67Z;1-490.x;4;0,0138;4;0,0113
D67Z;3-200;4;0,0138;4;0,0113
D67Z;5-249.5;4;0,0138;4;0,0113
E02C;1-710;6;0,3333;6;0,0522
E02C;1-620.0x;5;0,2778;6;0,0522
E02C;8-542.11;4;0,2222;16;0,1391
E02C;3-222;4;0,2222;6;0,0522
E02C;1-430.1;4;0,2222;5;0,0435
E02C;3-820;4;0,2222;4;0,0348
E02C;3-990;4;0,2222;4;0,0348
E08B;8-527.8;86;0,6099;178;0,0435
E08B;8-529.8;82;0,5816;135;0,033
E08B;8-522.d0;71;0,5035;996;0,2434
E08B;3-990;67;0,4752;146;0,0357
E08B;8-527.1;55;0,3901;109;0,0266
E08B;8-528.9;49;0,3475;97;0,0237
E08B;3-222;49;0,3475;68;0,0166
E08B;3-995;48;0,3404;106;0,0259
E08B;3-202;45;0,3191;86;0,021
E08B;8-522.90;30;0,2128;489;0,1195
E08B;8-542.11;30;0,2128;71;0,0174
E08B;8-522.d1;26;0,1844;289;0,0706
E08B;8-522.91;24;0,1702;571;0,1395
E08B;8-529.x;18;0,1277;18;0,0044
E08B;8-523.11;17;0,1206;211;0,0516
E08B;8-529.3;17;0,1206;38;0,0093
E08B;8-528.8;17;0,1206;18;0,0044
E08B;8-527.0;15;0,1064;15;0,0037
E08B;8-522.b1;13;0,0922;106;0,0259
E08B;8-522.b0;12;0,0851;123;0,0301
E08B;8-527.2;9;0,0638;10;0,0024
E08B;1-710;8;0,0567;8;0,002
E08B;3-200;8;0,0567;8;0,002
E08B;3-225;8;0,0567;8;0,002
E08B;3-820;8;0,0567;8;0,002
E08B;3-221;7;0,0496;7;0,0017
E08B;8-529.4;7;0,0496;7;0,0017
E08B;3-207;6;0,0426;8;0,002
E08B;3-84x;6;0,0426;6;0,0015
E08B;1-711;5;0,0355;5;0,0012
E08B;3-201;5;0,0355;5;0,0012
E08B;8-522.30;4;0,0284;43;0,0105
E08B;8-542.12;4;0,0284;8;0,002
E08B;3-752.0;4;0,0284;5;0,0012
E08B;3-752.1;4;0,0284;4;0,001
E08C;8-522.d0;90;0,3913;355;0,1768
E08C;8-529.8;80;0,3478;93;0,0463
E08C;8-527.8;78;0,3391;93;0,0463
E08C;3-990;65;0,2826;100;0,0498
E08C;3-222;64;0,2783;69;0,0344
E08C;8-528.9;58;0,2522;80;0,0398
E08C;3-995;50;0,2174;69;0,0344
E08C;8-543.12;47;0,2043;185;0,0921
E08C;8-523.11;45;0,1957;211;0,1051
E08C;3-202;43;0,187;55;0,0274
E08C;8-522.d1;35;0,1522;128;0,0637
E08C;8-527.2;34;0,1478;35;0,0174
E08C;8-529.x;31;0,1348;31;0,0154
E08C;8-542.11;25;0,1087;62;0,0309
E08C;1-710;21;0,0913;21;0,0105
E08C;8-522.90;18;0,0783;75;0,0374
E08C;8-527.1;18;0,0783;21;0,0105
E08C;8-522.91;16;0,0696;52;0,0259
E08C;3-225;14;0,0609;15;0,0075
E08C;8-522.b0;13;0,0565;35;0,0174
E08C;1-711;13;0,0565;13;0,0065
E08C;8-528.8;12;0,0522;12;0,006
E08C;3-200;11;0,0478;11;0,0055
E08C;3-221;9;0,0391;9;0,0045
E08C;3-820;9;0,0391;9;0,0045
E08C;8-542.12;8;0,0348;17;0,0085
E08C;8-800.c0;7;0,0304;7;0,0035
E08C;8-527.0;6;0,0261;8;0,004
E08C;3-201;6;0,0261;6;0,003
E08C;3-206;6;0,0261;6;0,003
E08C;3-207;6;0,0261;6;0,003
E08C;3-226;6;0,0261;6;0,003
E08C;3-752.0;6;0,0261;6;0,003
E08C;3-752.1;6;0,0261;6;0,003
E08C;3-997;6;0,0261;6;0,003
E08C;9-500.0;5;0,0217;5;0,0025
E08C;3-220;4;0,0174;4;0,002
E60A;1-710;137;0,3391;154;0,3532
E60A;3-822;48;0,1188;48;0,1101
E60A;1-760;46;0,1139;46;0,1055
E60A;3-820;45;0,1114;45;0,1032
E60A;8-903;43;0,1064;43;0,0986
E60A;1-797.0;14;0,0347;14;0,0321
E60A;1-654.0;11;0,0272;12;0,0275
E60A;1-444.6;9;0,0223;9;0,0206
E60A;1-700;5;0,0124;5;0,0115
E60A;3-202;5;0,0124;5;0,0115
E60A;3-800;5;0,0124;5;0,0115
E60A;3-809;5;0,0124;5;0,0115
E60A;9-500.0;4;0,0099;4;0,0092
E60B;1-710;171;0,5446;189;0,5625
E60B;1-760;49;0,1561;49;0,1458
E60B;1-632;7;0,0223;7;0,0208
E60B;8-900;6;0,0191;6;0,0179
E60B;8-149.x;5;0,0159;5;0,0149
E60B;8-824;4;0,0127;12;0,0357
E60B;8-810.w4;4;0,0127;6;0,0179
E60B;3-05g.x;4;0,0127;4;0,0119
E60B;3-820;4;0,0127;4;0,0119
E60B;3-822;4;0,0127;4;0,0119
E60B;9-500.0;4;0,0127;4;0,0119
E63Z;1-790;16202;0,8716;22707;0,5165
E63Z;8-717.0;6750;0,3631;7991;0,1818
E63Z;8-717.1;5920;0,3185;6030;0,1372
E63Z;1-710;3169;0,1705;3280;0,0746
E63Z;1-711;1039;0,0559;1088;0,0248
E63Z;8-706;748;0,0402;866;0,0197
E63Z;9-500.0;387;0,0208;387;0,0088
E63Z;1-791;300;0,0161;335;0,0076
E63Z;1-245;246;0,0132;249;0,0057
E63Z;1-795;206;0,0111;210;0,0048
E63Z;8-716.0;164;0,0088;171;0,0039
E63Z;1-714;134;0,0072;135;0,0031
E63Z;1-715;65;0,0035;69;0,0016
E63Z;1-713;44;0,0024;44;0,001
E63Z;8-716.1;37;0,002;42;0,001
E63Z;8-903;35;0,0019;35;0,0008
E63Z;1-611.0;33;0,0018;34;0,0008
E63Z;1-611.1;32;0,0017;39;0,0009
E63Z;1-610.2;30;0,0016;30;0,0007
E63Z;1-612;22;0,0012;22;0,0005
E63Z;1-610.0;19;0,001;19;0,0004
E63Z;8-925.02;16;0,0009;16;0,0004
E63Z;8-930;14;0,0008;15;0,0003
E63Z;8-900;14;0,0008;14;0,0003
E63Z;1-902.0;12;0,0006;12;0,0003
E63Z;3-202;12;0,0006;12;0,0003
E63Z;3-800;8;0,0004;9;0,0002
E63Z;1-207.0;8;0,0004;8;0,0002
E63Z;3-222;6;0,0003;6;0,0001
E63Z;1-266.0;5;0,0003;5;0,0001
E63Z;1-712;4;0,0002;4;0,0001
E64A;3-222;6;0,3529;7;0,3182
E64A;8-930;4;0,2353;4;0,1818
E64C;1-710;89;0,7236;93;0,2487
E64C;1-790;62;0,5041;120;0,3209
E64C;8-716.1;52;0,4228;53;0,1417
E64C;1-711;29;0,2358;30;0,0802
E64C;8-717.1;26;0,2114;27;0,0722
E64C;8-716.0;13;0,1057;13;0,0348
E64C;8-717.0;11;0,0894;12;0,0321
E64C;8-706;5;0,0407;6;0,016
E64C;1-791;4;0,0325;6;0,016
E65B;1-710;24;0,3529;29;0,2788
E65B;3-202;15;0,2206;15;0,1442
E65B;3-222;12;0,1765;12;0,1154
E65B;3-225;8;0,1176;8;0,0769
E65B;8-152.1;4;0,0588;5;0,0481
E65B;1-711;4;0,0588;4;0,0385
E65C;1-710;24;0,1655;28;0,1697
E65C;8-930;18;0,1241;20;0,1212
E65C;1-771;11;0,0759;11;0,0667
E65C;3-222;9;0,0621;9;0,0545
E65C;3-225;7;0,0483;7;0,0424
E65C;1-711;6;0,0414;6;0,0364
E65C;3-202;4;0,0276;4;0,0242
E66B;8-930;4;0,4444;4;0,4444
E69B;1-711;4;0,40;4;0,093
E69B;1-714;4;0,40;4;0,093
E69C;1-700;21;0,2692;21;0,5385
E69C;9-500.0;15;0,1923;16;0,4103
E69D;1-710;1539;0,5852;1560;0,5174
E69D;1-700;555;0,211;560;0,1857
E69D;1-714;272;0,1034;282;0,0935
E69D;9-500.0;138;0,0525;138;0,0458
E69D;8-020.x;47;0,0179;289;0,0959
E69D;1-760;40;0,0152;45;0,0149
E69D;1-712;20;0,0076;20;0,0066
E69D;9-500.2;15;0,0057;15;0,005
E69D;1-715;9;0,0034;11;0,0036
E69D;1-207.0;7;0,0027;7;0,0023
E69D;8-903;7;0,0027;7;0,0023
E69D;9-500.1;7;0,0027;7;0,0023
E69D;1-245;5;0,0019;5;0,0017
E69D;1-316.10;5;0,0019;5;0,0017
E69D;8-900;5;0,0019;5;0,0017
E69D;8-930;4;0,0015;4;0,0013
E69E;1-710;219;0,3151;234;0,1642
E69E;8-930;99;0,1424;99;0,0695
E69E;8-716.0;97;0,1396;116;0,0814
E69E;1-790;61;0,0878;112;0,0786
E69E;3-222;59;0,0849;64;0,0449
E69E;8-717.0;46;0,0662;48;0,0337
E69E;1-711;40;0,0576;45;0,0316
E69E;1-843;36;0,0518;61;0,0428
