IP_DRG;IP_CodeF;IP_Anzahl;IP_Prozent;IP_AnzahlN;IP_ProzentN
F59C;8-836.0b;135;0,4206;136;0,0874
F59C;8-836.09;91;0,2835;92;0,0591
F59C;8-840.1b;89;0,2773;89;0,0572
F59C;8-840.19;63;0,1963;63;0,0405
F59C;8-836.0c;40;0,1246;43;0,0276
F59C;8-930;39;0,1215;39;0,0251
F59C;8-840.09;34;0,1059;35;0,0225
F59C;5-394.2;30;0,0935;32;0,0206
F59C;8-83b.ax;25;0,0779;25;0,0161
F59C;8-841.0c;23;0,0717;23;0,0148
F59C;8-840.0b;22;0,0685;23;0,0148
F59C;8-836.0x;20;0,0623;27;0,0174
F59C;8-83b.f1;20;0,0623;21;0,0135
F59C;8-83b.0c;15;0,0467;15;0,0096
F59C;8-83b.ba;15;0,0467;15;0,0096
F59C;5-394.5;14;0,0436;17;0,0109
F59C;8-837.00;14;0,0436;14;0,009
F59C;8-83b.c2;14;0,0436;14;0,009
F59C;1-275.0;12;0,0374;12;0,0077
F59C;8-83b.c6;12;0,0374;12;0,0077
F59C;8-83c.70;12;0,0374;12;0,0077
F59C;8-849.19;12;0,0374;12;0,0077
F59C;8-840.1x;11;0,0343;11;0,0071
F59C;8-83b.08;10;0,0312;10;0,0064
F59C;8-83b.bb;10;0,0312;10;0,0064
F59C;8-840.02;10;0,0312;10;0,0064
F59C;8-83b.c5;9;0,028;9;0,0058
F59C;8-840.0c;9;0,028;9;0,0058
F59C;3-604;8;0,0249;8;0,0051
F59C;8-836.02;8;0,0249;8;0,0051
F59C;8-836.1b;8;0,0249;8;0,0051
F59C;8-83b.b6;8;0,0249;8;0,0051
F59C;8-840.0x;7;0,0218;12;0,0077
F59C;3-990;7;0,0218;8;0,0051
F59C;3-606;7;0,0218;7;0,0045
F59C;5-983;7;0,0218;7;0,0045
F59C;8-800.c0;7;0,0218;7;0,0045
F59C;3-828;6;0,0187;6;0,0039
F59C;5-380.12;6;0,0187;6;0,0039
F59C;8-020.c;6;0,0187;6;0,0039
F59C;8-837.m0;6;0,0187;6;0,0039
F59C;8-83b.72;6;0,0187;6;0,0039
F59C;8-83b.73;6;0,0187;6;0,0039
F59C;8-83b.e1;6;0,0187;6;0,0039
F59C;8-849.1b;6;0,0187;6;0,0039
F59C;1-275.2;5;0,0156;5;0,0032
F59C;5-380.20;5;0,0156;5;0,0032
F59C;5-394.1;5;0,0156;5;0,0032
F59C;8-83b.71;5;0,0156;5;0,0032
F59C;8-83b.bc;5;0,0156;5;0,0032
F59C;8-83b.f2;5;0,0156;5;0,0032
F59C;8-83c.71;5;0,0156;5;0,0032
F59C;8-854.3;4;0,0125;11;0,0071
F59C;3-601;4;0,0125;4;0,0026
F59C;3-603;4;0,0125;4;0,0026
F59C;3-608;4;0,0125;4;0,0026
F59C;5-380.24;4;0,0125;4;0,0026
F59C;5-380.a1;4;0,0125;4;0,0026
F59C;5-392.10;4;0,0125;4;0,0026
F59C;8-836.0e;4;0,0125;4;0,0026
F59C;8-83b.bx;4;0,0125;4;0,0026
F59C;8-83b.f3;4;0,0125;4;0,0026
F59C;8-842.0b;4;0,0125;4;0,0026
F59D;8-836.0b;740;0,5719;758;0,1767
F59D;3-607;668;0,5162;678;0,1581
F59D;3-605;473;0,3655;483;0,1126
F59D;8-836.09;288;0,2226;294;0,0685
F59D;8-840.09;227;0,1754;227;0,0529
F59D;8-840.0b;206;0,1592;206;0,048
F59D;8-836.0c;144;0,1113;144;0,0336
F59D;8-930;91;0,0703;92;0,0215
F59D;8-83b.ba;77;0,0595;79;0,0184
F59D;8-83c.70;69;0,0533;69;0,0161
F59D;3-604;67;0,0518;70;0,0163
F59D;8-83b.bb;63;0,0487;63;0,0147
F59D;8-83b.ax;55;0,0425;55;0,0128
F59D;8-836.0x;53;0,041;53;0,0124
F59D;1-275.0;49;0,0379;50;0,0117
F59D;8-840.0x;47;0,0363;47;0,011
F59D;8-836.1b;37;0,0286;37;0,0086
F59D;8-83b.c6;35;0,027;35;0,0082
F59D;8-836.0a;33;0,0255;33;0,0077
F59D;5-388.70;31;0,024;31;0,0072
F59D;8-020.x;31;0,024;31;0,0072
F59D;8-839.y;29;0,0224;29;0,0068
F59D;5-892.0c;28;0,0216;28;0,0065
F59D;5-983;27;0,0209;27;0,0063
F59D;8-83b.70;27;0,0209;27;0,0063
F59D;8-837.00;24;0,0185;24;0,0056
F59D;8-83b.f1;24;0,0185;24;0,0056
F59D;8-840.0a;24;0,0185;24;0,0056
F59D;5-892.1c;23;0,0178;23;0,0054
F59D;3-828;20;0,0155;20;0,0047
F59D;8-192.0g;19;0,0147;19;0,0044
F59D;8-83b.71;19;0,0147;19;0,0044
F59D;1-275.2;17;0,0131;17;0,004
F59D;3-608;17;0,0131;17;0,004
F59D;8-83b.bc;17;0,0131;17;0,004
F59D;1-275.1;15;0,0116;15;0,0035
F59D;8-837.m0;15;0,0116;15;0,0035
F59D;8-83b.f2;15;0,0116;15;0,0035
F59D;8-83c.71;15;0,0116;15;0,0035
F59D;3-82a;14;0,0108;14;0,0033
F59D;8-83b.c5;13;0,01;14;0,0033
F59D;8-83b.0c;13;0,01;13;0,003
F59D;1-275.5;12;0,0093;13;0,003
F59D;5-399.x;12;0,0093;12;0,0028
F59D;5-995;12;0,0093;12;0,0028
F59D;8-83b.a0;12;0,0093;12;0,0028
F59D;8-836.19;11;0,0085;11;0,0026
F59D;3-052;10;0,0077;10;0,0023
F59D;8-83b.bd;9;0,007;9;0,0021
F59D;8-83b.c2;8;0,0062;8;0,0019
F59D;8-841.0b;8;0,0062;8;0,0019
F59D;3-990;7;0,0054;8;0,0019
F59D;1-275.4;7;0,0054;7;0,0016
F59D;8-83b.01;7;0,0054;7;0,0016
F59D;9-500.0;7;0,0054;7;0,0016
F59D;3-606;6;0,0046;6;0,0014
F59D;8-020.c;6;0,0046;6;0,0014
F59D;8-191.5;6;0,0046;6;0,0014
F59D;8-800.c0;6;0,0046;6;0,0014
F59D;8-841.09;6;0,0046;6;0,0014
F59D;8-933;6;0,0046;6;0,0014
F59D;3-602;5;0,0039;5;0,0012
F59D;8-837.m1;5;0,0039;5;0,0012
F59D;8-83b.08;5;0,0039;5;0,0012
F59D;8-83b.73;5;0,0039;5;0,0012
F59D;8-836.02;4;0,0031;5;0,0012
F59D;1-712;4;0,0031;4;0,0009
F59D;8-640.0;4;0,0031;4;0,0009
F59D;8-839.x;4;0,0031;4;0,0009
F59D;8-83b.72;4;0,0031;4;0,0009
F59D;8-83b.bx;4;0,0031;4;0,0009
F59D;8-83c.72;4;0,0031;4;0,0009
F60A;8-930;17;0,3953;18;0,1875
F60A;8-800.c0;7;0,1628;7;0,0729
F60A;3-200;5;0,1163;6;0,0625
F60A;1-632;4;0,093;5;0,0521
F60A;1-710;4;0,093;5;0,0521
F60A;8-980.0;4;0,093;4;0,0417
F60B;8-930;70;0,4118;71;0,4251
F60B;8-933;18;0,1059;18;0,1078
F60B;8-980.0;9;0,0529;9;0,0539
F60B;1-632;8;0,0471;8;0,0479
F60B;1-710;6;0,0353;7;0,0419
F60B;3-222;5;0,0294;5;0,0299
F60B;8-800.c0;5;0,0294;5;0,0299
F61B;3-052;16;0,6154;27;0,3253
F61B;3-200;4;0,1538;6;0,0723
F62A;8-930;14;0,28;14;0,068
F62A;8-800.c0;11;0,22;11;0,0534
F62A;1-632;8;0,16;8;0,0388
F62A;3-052;7;0,14;8;0,0388
F62A;8-980.0;7;0,14;7;0,034
F62A;8-831.0;6;0,12;7;0,034
F62A;8-152.1;5;0,10;5;0,0243
F62A;3-200;4;0,08;4;0,0194
F62A;8-561.1;4;0,08;4;0,0194
F62A;8-931.0;4;0,08;4;0,0194
F62B;8-930;341;0,0924;341;0,0899
F62B;1-632;236;0,064;240;0,0633
F62B;1-710;228;0,0618;255;0,0673
F62B;8-933;220;0,0596;220;0,058
F62B;3-052;193;0,0523;196;0,0517
F62B;9-401.22;189;0,0512;189;0,0499
F62B;8-800.c0;188;0,051;188;0,0496
F62B;3-222;169;0,0458;170;0,0448
F62B;8-152.1;136;0,0369;139;0,0367
F62B;1-440.a;133;0,0361;133;0,0351
F62B;1-266.0;118;0,032;124;0,0327
F62B;8-640.0;93;0,0252;93;0,0245
F62B;3-202;67;0,0182;68;0,0179
F62B;3-200;66;0,0179;71;0,0187
F62B;1-266.1;66;0,0179;68;0,0179
F62B;1-650.1;63;0,0171;65;0,0171
F62B;1-844;55;0,0149;56;0,0148
F62B;3-225;50;0,0136;50;0,0132
F62B;8-980.0;46;0,0125;46;0,0121
F62B;1-650.2;42;0,0114;42;0,0111
F62B;1-444.7;41;0,0111;42;0,0111
F62B;1-791;33;0,0089;35;0,0092
F62B;8-020.x;33;0,0089;33;0,0087
F62B;8-839.y;32;0,0087;32;0,0084
F62B;8-900;28;0,0076;38;0,01
F62B;8-706;28;0,0076;31;0,0082
F62B;1-440.9;24;0,0065;24;0,0063
F62B;3-990;23;0,0062;29;0,0076
F62B;1-631;23;0,0062;23;0,0061
F62B;8-831.0;23;0,0062;23;0,0061
F62B;3-207;22;0,006;23;0,0061
F62B;8-153;20;0,0054;20;0,0053
F62B;8-191.5;20;0,0054;20;0,0053
F62B;1-653;19;0,0052;19;0,005
F62B;3-703.0;19;0,0052;19;0,005
F62B;8-390.x;17;0,0046;17;0,0045
F62B;1-712;15;0,0041;15;0,004
F62B;3-820;14;0,0038;14;0,0037
F62B;8-561.1;14;0,0038;14;0,0037
F62B;9-200.0;14;0,0038;14;0,0037
F62B;1-650.0;12;0,0033;13;0,0034
F62B;9-401.00;12;0,0033;12;0,0032
F62B;9-500.0;12;0,0033;12;0,0032
F62B;1-711;11;0,003;14;0,0037
F62B;5-452.21;11;0,003;11;0,0029
F62B;3-203;10;0,0027;10;0,0026
F62B;8-191.00;10;0,0027;10;0,0026
F62B;9-401.23;10;0,0027;10;0,0026
F62B;1-275.0;9;0,0024;9;0,0024
F62B;1-275.1;9;0,0024;9;0,0024
F62B;8-771;9;0,0024;9;0,0024
F62B;1-424;8;0,0022;8;0,0021
F62B;1-651;8;0,0022;8;0,0021
F62B;1-853.2;8;0,0022;8;0,0021
F62B;3-220;8;0,0022;8;0,0021
F62B;8-701;8;0,0022;8;0,0021
F62B;1-275.2;7;0,0019;7;0,0018
F62B;1-661;7;0,0019;7;0,0018
F62B;3-031;7;0,0019;7;0,0018
F62B;3-993;7;0,0019;7;0,0018
F62B;8-563.0;7;0,0019;7;0,0018
F62B;8-855.3;6;0,0016;28;0,0074
F62B;5-469.e3;6;0,0016;7;0,0018
F62B;1-620.00;6;0,0016;6;0,0016
F62B;3-206;6;0,0016;6;0,0016
F62B;3-224.0;6;0,0016;6;0,0016
F62B;3-825;6;0,0016;6;0,0016
F62B;8-390.y;6;0,0016;6;0,0016
F62B;3-204;5;0,0014;5;0,0013
F62B;3-701;5;0,0014;5;0,0013
F62B;5-452.22;5;0,0014;5;0,0013
F62B;5-995;5;0,0014;5;0,0013
F62B;8-144.0;5;0,0014;5;0,0013
F62B;8-152.0;5;0,0014;5;0,0013
F62B;1-207.0;4;0,0011;4;0,0011
F62B;1-444.6;4;0,0011;4;0,0011
F62B;1-790;4;0,0011;4;0,0011
F62B;3-035;4;0,0011;4;0,0011
F62B;3-226;4;0,0011;4;0,0011
F62B;3-800;4;0,0011;4;0,0011
F62B;3-824.0;4;0,0011;4;0,0011
F62B;5-399.5;4;0,0011;4;0,0011
F62B;5-572.1;4;0,0011;4;0,0011
F62B;8-132.x;4;0,0011;4;0,0011
F62B;8-390.0;4;0,0011;4;0,0011
F62B;8-717.0;4;0,0011;4;0,0011
F62B;8-980.10;4;0,0011;4;0,0011
F62B;8-987.10;4;0,0011;4;0,0011
F63B;1-654.1;50;0,1437;50;0,1484
F63B;1-632;35;0,1006;36;0,1068
F63B;3-613;25;0,0718;26;0,0772
F63B;3-614;24;0,069;25;0,0742
F63B;1-650.1;18;0,0517;18;0,0534
F63B;3-222;16;0,046;16;0,0475
F63B;3-225;13;0,0374;13;0,0386
F63B;1-440.a;10;0,0287;10;0,0297
F63B;1-650.2;9;0,0259;9;0,0267
F63B;3-207;7;0,0201;7;0,0208
F63B;1-444.7;6;0,0172;6;0,0178
F63B;8-933;6;0,0172;6;0,0178
F63B;3-703.0;5;0,0144;5;0,0148
F63B;1-710;4;0,0115;5;0,0148
F63B;1-440.9;4;0,0115;4;0,0119
F63B;1-631;4;0,0115;4;0,0119
F63B;3-052;4;0,0115;4;0,0119
F63B;3-202;4;0,0115;4;0,0119
F63B;5-452.21;4;0,0115;4;0,0119
F64Z;8-191.5;18;0,1978;18;0,2069
F64Z;8-192.1f;9;0,0989;9;0,1034
F64Z;1-700;8;0,0879;8;0,092
F64Z;9-401.22;8;0,0879;8;0,092
F64Z;1-490.6;6;0,0659;7;0,0805
F64Z;8-191.00;6;0,0659;6;0,069
F65A;8-800.c0;5;0,2632;5;0,0943
F65A;3-607;4;0,2105;4;0,0755
F65B;3-607;227;0,3166;233;0,2325
F65B;3-605;149;0,2078;150;0,1497
F65B;3-604;119;0,166;119;0,1188
F65B;8-191.5;32;0,0446;32;0,0319
F65B;8-020.x;30;0,0418;30;0,0299
F65B;3-828;28;0,0391;29;0,0289
F65B;3-990;27;0,0377;28;0,0279
F65B;3-052;20;0,0279;20;0,02
F65B;1-632;14;0,0195;14;0,014
F65B;3-225;12;0,0167;13;0,013
F65B;3-222;11;0,0153;12;0,012
F65B;8-191.00;11;0,0153;11;0,011
F65B;8-800.c0;11;0,0153;11;0,011
F65B;8-930;11;0,0153;11;0,011
F65B;9-401.22;9;0,0126;9;0,009
F65B;8-561.1;8;0,0112;8;0,008
F65B;1-440.a;7;0,0098;7;0,007
F65B;1-661;7;0,0098;7;0,007
F65B;1-710;7;0,0098;7;0,007
F65B;3-614;7;0,0098;7;0,007
F65B;1-275.4;6;0,0084;6;0,006
F65B;1-650.2;6;0,0084;6;0,006
F65B;1-700;6;0,0084;6;0,006
F65B;3-202;6;0,0084;6;0,006
F65B;3-613;6;0,0084;6;0,006
F65B;8-192.1g;6;0,0084;6;0,006
F65B;8-192.0f;5;0,007;5;0,005
F65B;8-192.0g;5;0,007;5;0,005
F65B;8-192.1f;5;0,007;5;0,005
F65B;1-275.0;4;0,0056;4;0,004
F65B;1-490.x;4;0,0056;4;0,004
F65B;1-650.1;4;0,0056;4;0,004
F65B;3-035;4;0,0056;4;0,004
F65B;3-200;4;0,0056;4;0,004
F65B;3-608;4;0,0056;4;0,004
F65B;5-995;4;0,0056;4;0,004
F65B;8-020.c;4;0,0056;4;0,004
F65B;8-933;4;0,0056;4;0,004
F65B;8-971.1;4;0,0056;4;0,004
F65B;9-500.0;4;0,0056;4;0,004
F66B;8-933;37;0,1652;37;0,1451
F66B;8-930;17;0,0759;17;0,0667
F66B;3-993;16;0,0714;17;0,0667
F66B;1-632;12;0,0536;13;0,051
F66B;3-224.0;12;0,0536;12;0,0471
F66B;3-204;11;0,0491;11;0,0431
F66B;1-440.a;10;0,0446;10;0,0392
F66B;3-990;9;0,0402;9;0,0353
F66B;3-222;8;0,0357;8;0,0314
F66B;3-824.0;8;0,0357;8;0,0314
F66B;3-840;8;0,0357;8;0,0314
F66B;3-803.0;7;0,0313;7;0,0275
F66B;3-824.2;7;0,0313;7;0,0275
F66B;8-800.c0;7;0,0313;7;0,0275
F66B;9-401.22;7;0,0313;7;0,0275
F66B;3-052;6;0,0268;6;0,0235
F66B;1-710;5;0,0223;6;0,0235
F66B;1-650.1;4;0,0179;4;0,0157
F66B;1-712;4;0,0179;4;0,0157
F66B;8-020.x;4;0,0179;4;0,0157
F66B;8-839.y;4;0,0179;4;0,0157
F67A;8-930;4;0,4444;4;0,1481
F67B;8-930;9;0,1233;9;0,1023
F67B;1-632;7;0,0959;7;0,0795
F67B;8-933;7;0,0959;7;0,0795
F67B;3-200;6;0,0822;7;0,0795
F67B;3-222;6;0,0822;6;0,0682
F67B;1-440.a;4;0,0548;4;0,0455
F67D;8-930;199;0,1158;199;0,1951
F67D;8-933;127;0,0739;127;0,1245
F67D;1-632;83;0,0483;84;0,0824
F67D;3-200;66;0,0384;69;0,0676
F67D;3-222;40;0,0233;40;0,0392
F67D;1-440.a;34;0,0198;35;0,0343
F67D;3-825;23;0,0134;23;0,0225
F67D;1-266.0;22;0,0128;22;0,0216
F67D;3-993;22;0,0128;22;0,0216
F67D;3-820;21;0,0122;21;0,0206
F67D;3-990;20;0,0116;25;0,0245
F67D;1-650.1;20;0,0116;20;0,0196
F67D;1-710;20;0,0116;20;0,0196
F67D;3-225;18;0,0105;19;0,0186
F67D;3-224.0;17;0,0099;17;0,0167
F67D;3-82x;16;0,0093;16;0,0157
F67D;3-204;13;0,0076;13;0,0127
F67D;3-052;12;0,007;12;0,0118
F67D;1-650.2;11;0,0064;12;0,0118
F67D;8-500;10;0,0058;11;0,0108
F67D;3-220;10;0,0058;10;0,0098
F67D;3-800;10;0,0058;10;0,0098
F67D;3-824.0;10;0,0058;10;0,0098
F67D;9-401.22;10;0,0058;10;0,0098
F67D;1-440.9;9;0,0052;9;0,0088
F67D;3-840;8;0,0047;8;0,0078
F67D;1-444.7;7;0,0041;7;0,0069
F67D;3-803.0;7;0,0041;7;0,0069
F67D;3-824.2;6;0,0035;6;0,0059
F67D;8-800.c0;6;0,0035;6;0,0059
F67D;1-266.1;5;0,0029;5;0,0049
F67D;1-631;5;0,0029;5;0,0049
F67D;1-653;5;0,0029;5;0,0049
F67D;1-712;5;0,0029;5;0,0049
F67D;3-031;5;0,0029;5;0,0049
F67D;3-207;5;0,0029;5;0,0049
F67D;3-604;5;0,0029;5;0,0049
F67D;8-980.0;5;0,0029;5;0,0049
F67D;1-791;4;0,0023;4;0,0039
F67D;3-202;4;0,0023;4;0,0039
F67D;3-701;4;0,0023;4;0,0039
F67D;5-452.21;4;0,0023;4;0,0039
F69A;3-052;10;0,2381;10;0,0952
F69A;8-930;10;0,2381;10;0,0952
F69A;8-800.c0;7;0,1667;7;0,0667
F69A;1-273.1;5;0,119;5;0,0476
F69A;3-202;5;0,119;5;0,0476
F69A;1-275.3;4;0,0952;4;0,0381
F69A;1-710;4;0,0952;4;0,0381
F69A;3-200;4;0,0952;4;0,0381
F69A;8-640.0;4;0,0952;4;0,0381
F69A;8-980.10;4;0,0952;4;0,0381
F69B;3-052;20;0,2632;20;0,2817
F69B;1-710;7;0,0921;7;0,0986
F69B;8-933;6;0,0789;6;0,0845
F69B;8-930;5;0,0658;5;0,0704
F69B;8-563.0;4;0,0526;4;0,0563
F70B;8-930;31;0,265;31;0,2109
F70B;1-266.1;25;0,2137;28;0,1905
F70B;8-933;20;0,1709;20;0,1361
F70B;8-640.0;7;0,0598;7;0,0476
F70B;8-980.0;6;0,0513;6;0,0408
F70B;1-266.0;5;0,0427;5;0,034
F70B;1-632;5;0,0427;5;0,034
F70B;3-052;5;0,0427;5;0,034
F71A;8-930;22;0,3438;22;0,1279
F71A;3-052;19;0,2969;20;0,1163
F71A;8-640.0;18;0,2813;18;0,1047
F71A;1-265.4;12;0,1875;12;0,0698
F71A;1-632;9;0,1406;14;0,0814
F71A;8-933;7;0,1094;7;0,0407
F71A;3-202;5;0,0781;5;0,0291
F71A;1-266.3;4;0,0625;4;0,0233
F71A;3-222;4;0,0625;4;0,0233
F71A;8-980.0;4;0,0625;4;0,0233
F71B;8-640.0;974;0,3909;980;0,2643
F71B;3-052;849;0,3407;853;0,23
F71B;8-933;747;0,2998;747;0,2015
F71B;8-930;355;0,1425;357;0,0963
F71B;1-266.0;97;0,0389;104;0,028
F71B;1-632;65;0,0261;65;0,0175
F71B;3-222;45;0,0181;45;0,0121
F71B;8-900;40;0,0161;40;0,0108
F71B;1-266.1;36;0,0144;36;0,0097
F71B;1-710;34;0,0136;35;0,0094
F71B;3-200;27;0,0108;28;0,0076
F71B;1-440.a;25;0,01;25;0,0067
F71B;3-993;21;0,0084;23;0,0062
F71B;3-224.0;17;0,0068;19;0,0051
F71B;1-650.1;17;0,0068;17;0,0046
F71B;3-990;16;0,0064;18;0,0049
F71B;3-204;15;0,006;15;0,004
F71B;8-980.0;15;0,006;15;0,004
F71B;8-700.y;13;0,0052;14;0,0038
F71B;1-650.2;12;0,0048;12;0,0032
F71B;8-800.c0;12;0,0048;12;0,0032
F71B;1-444.7;11;0,0044;11;0,003
F71B;1-712;11;0,0044;11;0,003
F71B;3-803.0;11;0,0044;11;0,003
F71B;3-824.0;11;0,0044;11;0,003
F71B;8-020.x;11;0,0044;11;0,003
F71B;3-840;10;0,004;10;0,0027
F71B;8-839.y;10;0,004;10;0,0027
F71B;9-401.22;8;0,0032;8;0,0022
F71B;1-653;7;0,0028;8;0,0022
F71B;3-202;7;0,0028;7;0,0019
F71B;3-820;7;0,0028;7;0,0019
F71B;3-824.2;7;0,0028;7;0,0019
F71B;1-440.9;6;0,0024;6;0,0016
F71B;1-631;6;0,0024;6;0,0016
F71B;3-220;6;0,0024;6;0,0016
F71B;3-800;6;0,0024;6;0,0016
F71B;3-225;5;0,002;5;0,0013
F71B;1-266.3;4;0,0016;4;0,0011
F71B;3-722.0;4;0,0016;4;0,0011
F71B;3-722.1;4;0,0016;4;0,0011
F71B;8-640.y;4;0,0016;4;0,0011
F72A;1-632;4;0,50;4;0,1818
F72B;8-930;108;0,2395;108;0,3439
F72B;8-933;40;0,0887;40;0,1274
F72B;1-710;30;0,0665;30;0,0955
F72B;1-632;25;0,0554;25;0,0796
F72B;1-440.a;16;0,0355;16;0,051
F72B;3-222;11;0,0244;11;0,035
F72B;3-200;7;0,0155;9;0,0287
F72B;1-266.0;5;0,0111;5;0,0159
F72B;1-444.7;5;0,0111;5;0,0159
F72B;1-279.y;4;0,0089;4;0,0127
F72B;8-800.c0;4;0,0089;4;0,0127
F73Z;3-200;118;0,1283;123;0,1687
F73Z;8-930;112;0,1217;113;0,155
F73Z;8-933;106;0,1152;106;0,1454
F73Z;1-632;46;0,05;46;0,0631
F73Z;3-222;27;0,0293;27;0,037
F73Z;3-220;20;0,0217;20;0,0274
F73Z;1-266.0;19;0,0207;19;0,0261
F73Z;1-207.0;16;0,0174;18;0,0247
F73Z;1-710;15;0,0163;15;0,0206
F73Z;1-440.a;14;0,0152;14;0,0192
F73Z;3-800;14;0,0152;14;0,0192
F73Z;1-266.1;13;0,0141;14;0,0192
F73Z;3-820;13;0,0141;13;0,0178
F73Z;1-440.9;11;0,012;11;0,0151
F73Z;3-052;11;0,012;11;0,0151
F73Z;1-266.2;9;0,0098;9;0,0123
F73Z;1-650.1;8;0,0087;8;0,011
F73Z;1-266.x;7;0,0076;7;0,0096
F73Z;3-202;7;0,0076;7;0,0096
F73Z;5-900.04;7;0,0076;7;0,0096
F73Z;9-401.22;7;0,0076;7;0,0096
F73Z;1-650.2;6;0,0065;6;0,0082
F73Z;3-203;6;0,0065;6;0,0082
F73Z;3-990;5;0,0054;6;0,0082
F73Z;3-225;5;0,0054;5;0,0069
F73Z;8-020.x;5;0,0054;5;0,0069
F73Z;8-640.0;5;0,0054;5;0,0069
F73Z;8-839.y;5;0,0054;5;0,0069
F73Z;8-980.0;5;0,0054;5;0,0069
F74Z;8-930;83;0,132;85;0,2063
F74Z;8-933;60;0,0954;60;0,1456
F74Z;3-222;40;0,0636;40;0,0971
F74Z;1-632;39;0,062;39;0,0947
F74Z;1-440.a;19;0,0302;19;0,0461
F74Z;1-710;12;0,0191;12;0,0291
F74Z;3-824.0;12;0,0191;12;0,0291
F74Z;3-031;10;0,0159;10;0,0243
F74Z;3-990;9;0,0143;10;0,0243
F74Z;1-266.0;8;0,0127;9;0,0218
F74Z;1-440.9;8;0,0127;8;0,0194
F74Z;3-224.0;8;0,0127;8;0,0194
F74Z;3-803.0;7;0,0111;7;0,017
F74Z;3-840;7;0,0111;7;0,017
F74Z;3-993;7;0,0111;7;0,017
F74Z;3-052;5;0,0079;5;0,0121
F74Z;3-200;5;0,0079;5;0,0121
F74Z;1-650.2;4;0,0064;4;0,0097
F74Z;3-225;4;0,0064;4;0,0097
F74Z;3-800;4;0,0064;4;0,0097
F75D;1-275.0;45;0,1389;45;0,078
F75D;8-933;43;0,1327;43;0,0745
F75D;3-222;40;0,1235;41;0,0711
F75D;8-930;36;0,1111;36;0,0624
F75D;1-275.2;33;0,1019;33;0,0572
F75D;3-824.0;28;0,0864;28;0,0485
F75D;3-052;25;0,0772;26;0,0451
F75D;3-993;17;0,0525;17;0,0295
F75D;3-803.0;16;0,0494;16;0,0277
F75D;3-840;16;0,0494;16;0,0277
F75D;5-399.7;15;0,0463;15;0,026
F75D;8-152.0;15;0,0463;15;0,026
F75D;1-632;14;0,0432;15;0,026
F75D;1-275.1;13;0,0401;13;0,0225
F75D;1-710;12;0,037;15;0,026
F75D;5-399.5;11;0,034;11;0,0191
F75D;3-225;10;0,0309;11;0,0191
F75D;1-273.1;8;0,0247;8;0,0139
F75D;8-800.c0;8;0,0247;8;0,0139
F75D;1-440.a;7;0,0216;8;0,0139
F75D;1-275.3;7;0,0216;7;0,0121
F75D;3-202;7;0,0216;7;0,0121
F75D;1-266.1;6;0,0185;7;0,0121
F75D;1-266.0;6;0,0185;6;0,0104
F75D;1-712;6;0,0185;6;0,0104
F75D;3-990;6;0,0185;6;0,0104
F75D;1-842;5;0,0154;5;0,0087
F75D;3-605;5;0,0154;5;0,0087
F75D;3-824.x;5;0,0154;5;0,0087
F75D;8-980.0;5;0,0154;5;0,0087
F75D;1-444.7;4;0,0123;4;0,0069
F75D;3-607;4;0,0123;4;0,0069
F75D;8-020.x;4;0,0123;4;0,0069
F75D;8-839.y;4;0,0123;4;0,0069
F75D;8-83b.c6;4;0,0123;4;0,0069
F77Z;8-987.11;18;0,8182;18;0,2813
F77Z;8-800.c0;5;0,2273;5;0,0781
F77Z;8-987.12;4;0,1818;4;0,0625
F95A;8-837.s;85;1,00;85;0,3632
F95A;3-052;63;0,7412;66;0,2821
F95A;1-274.3;13;0,1529;13;0,0556
F95A;8-930;12;0,1412;12;0,0513
F95A;1-274.0;10;0,1176;10;0,0427
F95A;5-934.x;5;0,0588;5;0,0214
F95B;8-837.d0;10;1,00;10;0,3448
F95B;1-273.2;6;0,60;6;0,2069
F95B;8-930;5;0,50;5;0,1724
G02A;8-831.0;12;0,6667;13;0,0743
G02A;8-930;11;0,6111;11;0,0629
G02A;5-469.20;8;0,4444;11;0,0629
G02A;3-225;6;0,3333;10;0,0571
G02A;8-176.2;5;0,2778;5;0,0286
G02A;8-800.c0;5;0,2778;5;0,0286
G02A;5-983;4;0,2222;5;0,0286
G02A;8-931.0;4;0,2222;4;0,0229
G02A;8-980.0;4;0,2222;4;0,0229
G02B;8-930;30;0,4918;30;0,0852
G02B;8-831.0;29;0,4754;29;0,0824
G02B;5-469.20;16;0,2623;16;0,0455
G02B;8-800.c0;14;0,2295;14;0,0398
G02B;8-910;14;0,2295;14;0,0398
G02B;3-225;12;0,1967;13;0,0369
G02B;1-632;11;0,1803;11;0,0313
G02B;5-455.41;10;0,1639;10;0,0284
G02B;1-444.7;9;0,1475;9;0,0256
G02B;5-455.91;9;0,1475;9;0,0256
G02B;5-399.5;8;0,1311;8;0,0227
G02B;5-98c.2;8;0,1311;8;0,0227
G02B;5-98c.0;7;0,1148;7;0,0199
G02B;1-440.a;6;0,0984;6;0,017
G02B;1-650.1;6;0,0984;6;0,017
G02B;8-931.0;6;0,0984;6;0,017
G02B;3-207;5;0,082;5;0,0142
G02B;5-454.20;5;0,082;5;0,0142
G02B;5-455.51;5;0,082;5;0,0142
G02B;5-572.1;5;0,082;5;0,0142
G02B;8-980.0;5;0,082;5;0,0142
G02B;1-650.2;4;0,0656;4;0,0114
G02B;5-454.60;4;0,0656;4;0,0114
