IK_MDC;IK_DRG;IK_Faelle_Anzahl;IK_PCCL0;IK_PCCL1;IK_PCCL2;IK_PCCL3;IK_PCCL4;IK_GeschlechtM;IK_GeschlechtW;IK_GeschlechtU;IK_AlterU28T;IK_AlterU01;IK_AlterU03;IK_AlterU06;IK_AlterU10;IK_AlterU16;IK_AlterU18;IK_AlterU30;IK_AlterU40;IK_AlterU50;IK_AlterU55;IK_AlterU60;IK_AlterU65;IK_AlterU75;IK_AlterU80;IK_AlterU99;IK_VWD_Kurz;IK_VWD_Norm;IK_VWD_Lang;IK_uGVD;IK_oGVD;IK_VWD_MW;IK_Bewertungsrelation;IK_Gesamt;IK_VWD_STD
07 ;H62A;330;0,7333;0,1424;0,0667;0,0515;0,0061;0,3788;0,6212;0,00;0,00;0,003;0,0394;0,103;0,203;0,6515;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0961;0,8128;0,0911;1;10;4,60;0,681;0,00;2,00
07 ;H62B;69766;0,3659;0,1807;0,1895;0,2489;0,0151;0,6352;0,3648;0,00;0,00;0,0001;0,0002;0,0002;0,0001;0,0003;0,0034;0,0397;0,0762;0,1635;0,1257;0,1201;0,1164;0,1822;0,0841;0,088;0,093;0,8314;0,0756;1;16;6,90;0,842;0,0052;3,40
07 ;H62C;4670;0,4732;0,2182;0,1593;0,1328;0,0165;0,6343;0,3657;0,00;0,00;0,0004;0,0024;0,0039;0,0045;0,0092;0,0045;0,0306;0,0747;0,1807;0,1289;0,1124;0,0921;0,1563;0,0893;0,1101;0,1745;0,7782;0,0473;1;14;5,50;0,667;0,0003;3,00
07 ;H63A;3161;0,0003;0,00;0,00;0,572;0,4277;0,5859;0,4138;0,0003;0,00;0,0057;0,0013;0,0019;0,0006;0,0016;0,0016;0,0183;0,0304;0,0845;0,0908;0,1155;0,1231;0,2657;0,1357;0,1234;0,1419;0,7695;0,0886;3;24;10,80;1,506;0,0002;5,20
07 ;H63B;4658;0,2143;0,1219;0,1842;0,3637;0,1159;0,5313;0,4687;0,00;0,00;0,00;0,0047;0,0056;0,0125;0,02;0,0075;0,0539;0,0558;0,0962;0,082;0,0846;0,0897;0,2102;0,1307;0,1466;0,1194;0,7958;0,0847;2;18;8,10;1,083;0,0003;3,80
07 ;H63C;9569;0,6745;0,1916;0,134;0,00;0,00;0,4949;0,5051;0,00;0,00;0,016;0,0047;0,0069;0,0117;0,0365;0,017;0,0874;0,0951;0,1454;0,1036;0,1033;0,0896;0,1442;0,071;0,0678;0,3631;0,5647;0,0722;1;11;4,70;0,616;0,0007;2,40
07 ;H64Z;26418;0,5625;0,1556;0,1141;0,1243;0,0436;0,444;0,556;0,00;0,00;0,0017;0,0008;0,0009;0,001;0,0089;0,0055;0,0513;0,0678;0,1073;0,0759;0,0716;0,0787;0,181;0,1228;0,2248;0,2445;0,7005;0,0549;1;12;5,00;0,604;0,002;2,60
07 ;H78Z;759;0,00;0,0026;0,0026;0,0303;0,9644;0,6416;0,3584;0,00;0,00;0,00;0,00;0,0013;0,0013;0,00;0,00;0,0145;0,0369;0,1515;0,1159;0,1331;0,1555;0,2213;0,1001;0,0685;0,2761;0,5821;0,1419;6;38;19,20;4,565;0,0001;8,40
08 ;I01Z;2408;0,022;0,0598;0,0905;0,2691;0,5586;0,4439;0,5561;0,00;0,00;0,00;0,00;0,00;0,00;0,0004;0,00;0,0017;0,0079;0,0212;0,0336;0,0606;0,0743;0,2969;0,2259;0,2774;0,0062;0,7806;0,2133;10;51;30,70;6,033;0,0002;9,50
08 ;I02A;377;0,00;0,00;0,00;0,00;1,00;0,5199;0,4801;0,00;0,00;0,00;0,00;0,00;0,0053;0,0106;0,008;0,0424;0,0531;0,0875;0,0663;0,0637;0,1034;0,1989;0,1592;0,2016;0,0372;0,5393;0,4235;14;63;39,70;10,603;0,00;12,70
08 ;I02B;1602;0,00;0,00;0,00;0,0618;0,9382;0,5893;0,4107;0,00;0,00;0,00;0,0006;0,00;0,0006;0,0019;0,005;0,0387;0,0549;0,0924;0,0849;0,0768;0,0999;0,2191;0,1404;0,1848;0,0348;0,6634;0,3019;12;58;36,80;8,47;0,0001;11,70
08 ;I02C;1618;0,00;0,00;0,00;0,157;0,843;0,5161;0,4839;0,00;0,00;0,00;0,00;0,00;0,0012;0,0043;0,0006;0,0253;0,0284;0,0612;0,0538;0,0779;0,0939;0,233;0,1533;0,267;0,0365;0,7477;0,2158;9;49;29,60;5,658;0,0001;9,90
08 ;I02D;3077;0,00;0,00;0,00;0,0062;0,9938;0,5236;0,4764;0,00;0,00;0,0003;0,00;0,0013;0,0016;0,0042;0,0032;0,0162;0,0195;0,0591;0,0588;0,0692;0,0838;0,2239;0,1622;0,2964;0,055;0,7525;0,1925;8;44;24,90;4,343;0,0002;9,20
08 ;I03A;1845;0,0222;0,0141;0,0228;0,0455;0,8954;0,4276;0,5724;0,00;0,00;0,00;0,0005;0,00;0,00;0,0016;0,00;0,0011;0,007;0,0217;0,0271;0,0493;0,0645;0,2228;0,2249;0,3794;0,0273;0,7736;0,1992;8;45;25,20;5,348;0,0001;9,50
08 ;I03B;4759;0,2192;0,1393;0,2532;0,3883;0,00;0,4745;0,5255;0,00;0,00;0,00;0,00;0,00;0,00;0,0036;0,00;0,0023;0,0055;0,0359;0,0555;0,0826;0,1013;0,3034;0,2089;0,2011;0,0042;0,8764;0,1193;5;33;18,00;3,729;0,0004;6,20
08 ;I04Z;4227;0,3035;0,1448;0,2176;0,2664;0,0677;0,4727;0,5273;0,00;0,00;0,00;0,00;0,00;0,0007;0,0005;0,0005;0,0021;0,004;0,0405;0,0556;0,0809;0,1126;0,3348;0,2079;0,1599;0,0042;0,8801;0,1158;5;32;16,70;3,544;0,0003;5,60
08 ;I05A;7546;0,00;0,00;0,00;0,00;1,00;0,407;0,593;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0001;0,0012;0,0025;0,009;0,0117;0,0186;0,0335;0,1448;0,179;0,5995;0,0654;0,8564;0,0782;4;30;15,60;3,135;0,0006;5,60
08 ;I05B;16386;0,666;0,1222;0,0996;0,087;0,0252;0,2828;0,7172;0,00;0,00;0,00;0,00;0,0001;0,00;0,00;0,0001;0,0018;0,006;0,024;0,0339;0,055;0,0833;0,3196;0,243;0,2332;0,0073;0,926;0,0667;3;20;10,20;2,803;0,0012;3,50
08 ;I06A;787;0,0572;0,0673;0,0597;0,122;0,6938;0,4905;0,5095;0,00;0,00;0,00;0,0038;0,014;0,0368;0,1512;0,0318;0,0584;0,0368;0,0457;0,0457;0,0572;0,0775;0,2147;0,1385;0,0877;0,0455;0,7301;0,2245;7;41;21,40;8,775;0,0001;9,10
08 ;I06B;615;0,122;0,252;0,1675;0,2211;0,2374;0,3333;0,6667;0,00;0,00;0,00;0,0016;0,0146;0,0081;0,5642;0,2569;0,0829;0,0016;0,0049;0,0049;0,0114;0,0049;0,0195;0,013;0,0114;0,0067;0,8277;0,1655;4;26;12,70;6,52;0,00;4,00
08 ;I06C;2317;0,1312;0,1593;0,1662;0,2378;0,3056;0,3975;0,6025;0,00;0,00;0,00;0,00;0,0004;0,0009;0,0017;0,0004;0,0725;0,0324;0,0557;0,0548;0,0863;0,0941;0,3181;0,18;0,1027;0,0176;0,8484;0,134;5;36;17,90;6,60;0,0002;7,10
08 ;I06D;65;0,6923;0,1231;0,0923;0,0769;0,0154;0,5231;0,4769;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0462;0,0154;0,1538;0,1692;0,0615;0,1231;0,2615;0,1077;0,0615;0,0256;0,8333;0,141;1;12;5,10;1,566;0,00;2,30
08 ;I07Z;1636;0,0923;0,0697;0,0752;0,2127;0,5501;0,6693;0,3307;0,00;0,00;0,00;0,0024;0,00;0,0049;0,0031;0,0024;0,0159;0,0238;0,0636;0,0556;0,0789;0,1125;0,2378;0,1467;0,2524;0,0458;0,8424;0,1117;5;35;17,00;2,57;0,0001;7,30
08 ;I08A;656;0,00;0,00;0,00;0,3598;0,6402;0,6204;0,3796;0,00;0,00;0,00;0,0046;0,0777;0,1265;0,2851;0,0473;0,1006;0,0213;0,0442;0,0427;0,0229;0,0229;0,061;0,0518;0,0915;0,0379;0,8877;0,0744;7;41;18,00;5,191;0,00;8,00
08 ;I08B;5674;0,0268;0,0111;0,0182;0,0594;0,8846;0,3357;0,6643;0,00;0,00;0,00;0,0009;0,0104;0,0127;0,013;0,0062;0,0164;0,0116;0,0261;0,0263;0,03;0,0419;0,1482;0,1475;0,5088;0,0472;0,8145;0,1382;6;37;19,50;4,036;0,0004;7,50
08 ;I08C;1075;0,4242;0,1284;0,1507;0,2967;0,00;0,44;0,56;0,00;0,00;0,00;0,00;0,00;0,00;0,0037;0,0037;0,0456;0,0326;0,0595;0,0493;0,0512;0,0707;0,2121;0,1619;0,3098;0,0059;0,9011;0,093;4;26;15,10;3,301;0,0001;4,30
08 ;I08D;23760;0,261;0,0994;0,1301;0,1784;0,3311;0,3479;0,6521;0,00;0,00;0,0008;0,0029;0,0051;0,0074;0,0177;0,0068;0,0283;0,0208;0,0394;0,0356;0,0439;0,0509;0,1491;0,132;0,4592;0,042;0,8807;0,0773;3;26;13,10;2,358;0,0018;5,00
08 ;I08E;1243;0,8383;0,0772;0,033;0,0515;0,00;0,2808;0,7192;0,00;0,00;0,00;0,0072;0,008;0,0153;0,0965;0,07;0,3837;0,1706;0,148;0,0442;0,0298;0,0105;0,0121;0,0016;0,0024;0,005;0,886;0,1091;2;15;8,40;1,887;0,0001;3,20
08 ;I08F;55207;0,4607;0,1385;0,1649;0,236;0,00;0,3151;0,6849;0,00;0,00;0,0004;0,0013;0,0021;0,0038;0,0112;0,0059;0,027;0,0236;0,0445;0,0359;0,0445;0,0508;0,1302;0,1244;0,4945;0,0514;0,8966;0,052;3;20;10,90;1,774;0,0041;3,60
08 ;I08G;1373;0,842;0,0961;0,0357;0,0204;0,0058;0,5717;0,4283;0,00;0,00;0,00;0,00;0,00;0,00;0,0299;0,035;0,26;0,1406;0,185;0,091;0,0685;0,0444;0,0765;0,0495;0,0197;0,0289;0,8635;0,1075;1;13;4,90;1,313;0,0001;2,60
08 ;I08H;5405;0,8709;0,0542;0,0237;0,0411;0,0102;0,5854;0,4146;0,00;0,00;0,0019;0,0353;0,0407;0,0557;0,2712;0,032;0,0879;0,0668;0,1151;0,0755;0,0579;0,0463;0,0703;0,0279;0,0155;0,1129;0,7822;0,1049;1;9;4,10;0,96;0,0004;1,70
08 ;I09A;5000;0,1836;0,0914;0,1068;0,1508;0,4674;0,4926;0,5074;0,00;0,00;0,0002;0,0012;0,0022;0,0034;0,0072;0,005;0,0304;0,0324;0,075;0,0756;0,0944;0,104;0,2774;0,1696;0,122;0,0178;0,8247;0,1575;6;35;19,50;5,809;0,0004;6,90
08 ;I09B;2474;0,00;0,00;0,00;0,00;1,00;0,504;0,496;0,00;0,00;0,00;0,0004;0,0008;0,0004;0,0024;0,0008;0,021;0,015;0,0408;0,0441;0,08;0,0893;0,2648;0,2171;0,2231;0,0311;0,8189;0,15;6;38;20,30;5,176;0,0002;8,00
08 ;I09C;11206;0,358;0,1887;0,1849;0,2465;0,0219;0,4286;0,5714;0,00;0,00;0,0001;0,0001;0,0006;0,0028;0,0098;0,0054;0,0207;0,0211;0,0666;0,072;0,0951;0,1055;0,3028;0,1776;0,1198;0,017;0,8916;0,0914;4;27;13,60;4,397;0,0008;5,10
08 ;I09D;29401;0,6248;0,159;0,1061;0,1021;0,0081;0,4343;0,5657;0,00;0,00;0,00;0,00;0,0001;0,0004;0,0021;0,0023;0,0226;0,0428;0,1229;0,1059;0,1125;0,106;0,2594;0,1418;0,0811;0,0111;0,8913;0,0976;3;20;10,20;3,253;0,0022;3,60
08 ;I09E;11278;0,6822;0,1331;0,1228;0,0617;0,0002;0,3885;0,6115;0,00;0,00;0,00;0,0001;0,0002;0,0001;0,0008;0,0012;0,0093;0,0274;0,1076;0,1003;0,0997;0,0954;0,2301;0,167;0,1609;0,0231;0,9172;0,0597;2;19;8,10;2,569;0,0008;3,70
08 ;I09F;20692;0,6737;0,1284;0,1035;0,0744;0,0201;0,3136;0,6864;0,00;0,00;0,00;0,00;0,00;0,0001;0,0003;0,0002;0,004;0,0138;0,0698;0,0645;0,0724;0,0715;0,2305;0,1999;0,2731;0,0453;0,8743;0,0804;2;17;7,80;2,096;0,0015;3,50
08 ;I10A;3404;0,00;0,00;0,00;0,00;1,00;0,5029;0,4971;0,00;0,00;0,0009;0,0012;0,00;0,0012;0,0021;0,00;0,0085;0,0103;0,0367;0,0432;0,0514;0,0814;0,2609;0,2165;0,2858;0,0512;0,8149;0,1338;5;34;17,00;3,618;0,0003;7,20
08 ;I10B;13510;0,6486;0,0873;0,0796;0,1812;0,0034;0,5122;0,4878;0,00;0,00;0,00;0,00;0,0004;0,0007;0,0024;0,0014;0,0127;0,0406;0,108;0,0833;0,0869;0,097;0,2589;0,1749;0,1326;0,0221;0,9143;0,0636;2;20;8,40;2,018;0,001;4,00
08 ;I10C;10677;0,8904;0,0628;0,0285;0,0183;0,00;0,5017;0,4983;0,00;0,00;0,00;0,00;0,00;0,00;0,0002;0,0001;0,0117;0,0997;0,3024;0,1877;0,1498;0,0926;0,1124;0,0323;0,0111;0,0031;0,937;0,0599;1;12;5,40;1,534;0,0008;2,10
08 ;I10D;24094;0,8035;0,1073;0,0744;0,0148;0,00;0,5171;0,4829;0,00;0,00;0,0001;0,00;0,00;0,0001;0,0004;0,0005;0,0167;0,043;0,0988;0,089;0,0993;0,1051;0,2807;0,1709;0,0953;0,0246;0,9134;0,0621;2;16;7,00;1,507;0,0018;3,00
08 ;I10E;76863;0,8839;0,0576;0,0361;0,0219;0,0006;0,5337;0,4663;0,00;0,00;0,0001;0,00;0,0002;0,0004;0,0014;0,0008;0,0443;0,1259;0,198;0,1169;0,1042;0,0926;0,1801;0,0885;0,0467;0,0094;0,9218;0,0688;1;14;6,10;1,247;0,0057;2,60
08 ;I10F;4660;0,8837;0,0521;0,0343;0,0281;0,0017;0,4152;0,5845;0,0002;0,00;0,00;0,0002;0,00;0,00;0,0009;0,0002;0,0247;0,0584;0,1511;0,1155;0,1208;0,0968;0,2313;0,121;0,0792;0,1311;0,8232;0,0458;1;10;3,20;0,906;0,0003;1,30
08 ;I10G;1979;0,9085;0,05;0,0298;0,0106;0,001;0,4548;0,5452;0,00;0,00;0,00;0,00;0,001;0,002;0,0116;0,0035;0,047;0,1071;0,1915;0,1329;0,1167;0,0884;0,1602;0,0935;0,0445;0,3711;0,5838;0,0451;1;7;2,70;0,584;0,0001;1,00
08 ;I11Z;327;0,6697;0,0917;0,0948;0,1162;0,0275;0,5535;0,4465;0,00;0,00;0,00;0,0031;0,0122;0,0367;0,1621;0,0703;0,2263;0,0765;0,107;0,0703;0,0459;0,0612;0,0734;0,0306;0,0245;0,0711;0,8299;0,099;2;18;8,20;2,53;0,00;3,70
08 ;I12A;2705;0,00;0,00;0,00;0,00;1,00;0,5068;0,4932;0,00;0,00;0,0007;0,00;0,0004;0,0022;0,0048;0,0007;0,014;0,0163;0,0418;0,0458;0,058;0,0824;0,2377;0,1848;0,3102;0,0499;0,8285;0,1216;6;40;20,70;3,484;0,0002;8,40
08 ;I12B;2711;0,1073;0,083;0,048;0,7617;0,00;0,5338;0,4662;0,00;0,00;0,0004;0,0048;0,0052;0,0129;0,0321;0,003;0,0339;0,038;0,0778;0,0686;0,0882;0,0944;0,2246;0,1413;0,1748;0,0869;0,8448;0,0682;4;31;14,60;2,302;0,0002;6,40
08 ;I12C;6571;0,5077;0,3278;0,1645;0,00;0,00;0,5791;0,4209;0,00;0,00;0,0011;0,0011;0,0026;0,0027;0,0099;0,0117;0,07;0,0589;0,1441;0,1042;0,11;0,1015;0,1924;0,1011;0,0887;0,1401;0,7869;0,0729;2;20;8,90;1,391;0,0005;4,40
08 ;I13A;6409;0,5815;0,1225;0,0995;0,1136;0,0829;0,4692;0,5308;0,00;0,00;0,00;0,0005;0,0042;0,0051;0,0167;0,0114;0,0825;0,0807;0,1414;0,1069;0,1006;0,0975;0,1763;0,0785;0,0977;0,0378;0,8874;0,0748;4;30;16,10;3,132;0,0005;5,60
08 ;I13B;4858;0,5932;0,1196;0,1064;0,1132;0,0675;0,4115;0,5885;0,00;0,00;0,00;0,00;0,00;0,0008;0,0121;0,0089;0,0562;0,0764;0,1322;0,1077;0,1081;0,1062;0,176;0,0873;0,1282;0,0253;0,9031;0,0716;3;23;11,60;2,472;0,0004;4,50
08 ;I13C;23714;0,6183;0,1206;0,1014;0,1036;0,0561;0,376;0,624;0,00;0,00;0,0001;0,0005;0,0026;0,0065;0,0196;0,0099;0,0573;0,0605;0,1123;0,0913;0,0934;0,0984;0,1978;0,1125;0,1374;0,0233;0,8951;0,0816;2;19;8,90;2,00;0,0018;3,80
08 ;I13D;25412;0,6739;0,1156;0,0854;0,0856;0,0396;0,362;0,638;0,00;0,00;0,00;0,0002;0,0014;0,0049;0,0299;0,0096;0,0554;0,0519;0,0975;0,0823;0,0916;0,0968;0,1976;0,1188;0,1622;0,0382;0,8961;0,0657;2;16;7,70;1,646;0,0019;3,20
08 ;I13E;33162;0,7322;0,095;0,0706;0,0664;0,0359;0,4345;0,5655;0,00;0,00;0,0001;0,0003;0,0024;0,0061;0,0223;0,0127;0,0852;0,0738;0,1371;0,101;0,097;0,0936;0,1648;0,0875;0,1162;0,064;0,8911;0,0449;2;17;7,50;1,428;0,0025;3,30
08 ;I13F;39207;0,8814;0,0507;0,0346;0,0262;0,0071;0,5076;0,4924;0,00;0,00;0,0002;0,0047;0,0331;0,0506;0,1011;0,0253;0,126;0,0919;0,1451;0,0916;0,0814;0,0704;0,1065;0,0411;0,0312;0,1021;0,8236;0,0743;1;12;4,90;0,985;0,0029;2,50
08 ;I14Z;661;0,1982;0,1135;0,0877;0,2602;0,3404;0,7398;0,2602;0,00;0,00;0,00;0,00;0,003;0,0015;0,0091;0,0015;0,0242;0,0408;0,0908;0,0772;0,112;0,1059;0,2769;0,1165;0,1407;0,1496;0,7786;0,0718;3;27;11,40;1,589;0,00;5,60
08 ;I15A;837;0,3453;0,2796;0,1063;0,1661;0,1027;0,6129;0,3871;0,00;0,00;0,3811;0,098;0,0394;0,0335;0,0466;0,0024;0,0478;0,0394;0,0669;0,0526;0,0418;0,0227;0,08;0,0227;0,0251;0,0263;0,8801;0,0936;2;16;7,70;2,948;0,0001;2,80
08 ;I15B;636;0,4245;0,1226;0,1289;0,1777;0,1462;0,5204;0,4796;0,00;0,00;0,022;0,0314;0,0031;0,0031;0,0016;0,022;0,1226;0,1053;0,1667;0,1289;0,1085;0,0849;0,1226;0,0519;0,0252;0,051;0,876;0,073;2;18;7,50;2,205;0,00;3,40
08 ;I16Z;48580;0,907;0,051;0,0251;0,0147;0,0021;0,5416;0,4584;0,00;0,00;0,00;0,00;0,00;0,0002;0,0056;0,0054;0,0467;0,065;0,2228;0,1788;0,1573;0,1177;0,1416;0,0438;0,015;0,2002;0,7608;0,039;1;7;3,10;0,838;0,0036;1,10
08 ;I17Z;1344;0,5327;0,154;0,1406;0,1228;0,0499;0,4799;0,5201;0,00;0,00;0,0007;0,006;0,0052;0,0074;0,026;0,0119;0,0945;0,0647;0,1027;0,0871;0,0692;0,0871;0,2381;0,1027;0,0967;0,0568;0,8677;0,0755;1;13;5,90;1,389;0,0001;2,60
08 ;I18A;11099;0,798;0,0809;0,0638;0,0437;0,0136;0,6587;0,3413;0,00;0,00;0,00;0,00;0,0027;0,0095;0,1212;0,0385;0,18;0,1016;0,1373;0,0825;0,0725;0,0569;0,093;0,0484;0,056;0,3028;0,6396;0,0575;1;9;3,60;0,914;0,0008;1,70
08 ;I18B;31873;0,8779;0,0602;0,0388;0,0205;0,0027;0,4661;0,5339;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0149;0,078;0,0706;0,1684;0,1269;0,1258;0,1148;0,189;0,074;0,0376;0,4783;0,4736;0,0481;1;6;2,70;0,636;0,0024;0,90
08 ;I20A;2162;0,568;0,1277;0,0851;0,1804;0,0389;0,5518;0,4482;0,00;0,00;0,0023;0,0069;0,0023;0,0125;0,0555;0,0148;0,0643;0,0546;0,1253;0,1041;0,1179;0,1147;0,2063;0,0763;0,0421;0,1082;0,8322;0,0597;4;27;12,10;2,518;0,0002;5,00
08 ;I20B;9114;0,7882;0,0752;0,0483;0,0787;0,0097;0,4755;0,5245;0,00;0,00;0,0053;0,0093;0,0083;0,0146;0,0519;0,0181;0,088;0,0838;0,1565;0,128;0,1254;0,1068;0,1456;0,0464;0,012;0,0546;0,8816;0,0638;2;20;8,40;1,834;0,0007;4,30
08 ;I20C;18300;0,8322;0,0689;0,0462;0,0346;0,018;0,2833;0,7167;0,00;0,00;0,001;0,0007;0,0017;0,0042;0,023;0,0131;0,0848;0,0701;0,144;0,1302;0,1286;0,1177;0,1908;0,0573;0,0329;0,0601;0,8834;0,0565;1;14;4,90;1,196;0,0014;2,70
08 ;I20D;11384;0,8883;0,0514;0,0359;0,0195;0,0049;0,1288;0,8712;0,00;0,00;0,0001;0,00;0,0001;0,0005;0,0027;0,0037;0,0347;0,036;0,1035;0,1117;0,1348;0,1565;0,2879;0,097;0,0308;0,0978;0,8685;0,0336;1;10;3,70;1,003;0,0008;1,70
08 ;I20E;1777;0,9319;0,0191;0,0135;0,0276;0,0079;0,5031;0,4969;0,00;0,00;0,0191;0,0135;0,0366;0,1154;0,8154;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,2861;0,6645;0,0494;1;7;3,20;0,922;0,0001;1,20
08 ;I20F;6753;0,8958;0,0486;0,0381;0,0158;0,0018;0,3179;0,6821;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0081;0,0623;0,0603;0,1402;0,1266;0,1537;0,1608;0,2033;0,0619;0,0227;0,1675;0,775;0,0575;1;8;3,60;0,929;0,0005;1,40
08 ;I20G;24974;0,9049;0,0449;0,0313;0,0157;0,0032;0,271;0,7289;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0177;0,104;0,091;0,183;0,1313;0,1253;0,1067;0,1546;0,0561;0,0304;0,2687;0,6664;0,0649;1;7;3,20;0,739;0,0018;1,20
08 ;I21Z;72067;0,8286;0,0625;0,0533;0,0446;0,011;0,321;0,679;0,00;0,00;0,0001;0,0007;0,0037;0,011;0,033;0,015;0,0788;0,0604;0,0951;0,0779;0,0914;0,0973;0,1884;0,1074;0,1399;0,1374;0,7795;0,0831;1;8;3,50;0,926;0,0053;1,40
08 ;I22A;1423;0,3788;0,123;0,1068;0,3914;0,00;0,6599;0,3401;0,00;0,00;0,00;0,0007;0,0042;0,0063;0,0119;0,0197;0,111;0,0864;0,1384;0,116;0,0864;0,0843;0,1405;0,0885;0,1054;0,0619;0,8085;0,1295;6;40;20,80;4,088;0,0001;8,60
08 ;I22B;2366;0,022;0,0055;0,0025;0,97;0,00;0,5617;0,4383;0,00;0,00;0,0004;0,0008;0,0017;0,0034;0,0089;0,0072;0,0393;0,0334;0,0824;0,0731;0,0938;0,0997;0,2227;0,145;0,1881;0,0634;0,8517;0,085;6;40;20,10;3,301;0,0002;8,30
08 ;I23A;5055;0,8336;0,0601;0,057;0,0415;0,0077;0,5422;0,4578;0,00;0,00;0,0002;0,0022;0,0028;0,0065;0,032;0,0174;0,0781;0,0969;0,2097;0,1464;0,1316;0,1003;0,1213;0,0378;0,0168;0,3753;0,5757;0,049;1;7;3,00;0,814;0,0004;1,10
08 ;I23B;17301;0,8067;0,0586;0,0716;0,049;0,0142;0,452;0,5479;0,0001;0,00;0,0002;0,0019;0,0056;0,0107;0,0364;0,0203;0,1238;0,0939;0,1402;0,0942;0,0957;0,0884;0,1537;0,0695;0,0657;0,5541;0,3982;0,0476;1;6;2,70;0,694;0,0013;0,90
08 ;I24Z;21212;0,8639;0,0651;0,0453;0,0218;0,0039;0,477;0,523;0,00;0,00;0,00;0,0006;0,0117;0,034;0,0747;0,0134;0,0466;0,045;0,1278;0,1042;0,1083;0,1011;0,1886;0,0924;0,0515;0,6008;0,3649;0,0342;1;6;2,60;0,607;0,0016;0,90
08 ;I26Z;1402;0,0007;0,00;0,00;0,0114;0,9879;0,5235;0,4765;0,00;0,00;0,0007;0,0007;0,0007;0,0014;0,0043;0,00;0,0043;0,005;0,0164;0,0164;0,0264;0,0528;0,1933;0,2133;0,4643;0,0094;0,7348;0,2558;9;48;27,90;10,069;0,0001;9,90
08 ;I27A;498;0,1888;0,0904;0,1185;0,249;0,3534;0,5402;0,4598;0,00;0,00;0,0201;0,0683;0,0402;0,0301;0,0241;0,004;0,0402;0,0502;0,1024;0,0884;0,0964;0,0723;0,1988;0,1145;0,0502;0,032;0,8861;0,0819;4;30;14,00;3,902;0,00;6,10
08 ;I27B;3080;0,00;0,00;0,00;0,0448;0,9552;0,488;0,512;0,00;0,00;0,0013;0,0049;0,0208;0,0208;0,049;0,0107;0,0318;0,0214;0,0419;0,0412;0,0477;0,0545;0,1808;0,1672;0,3058;0,0729;0,8191;0,108;4;32;15,30;3,172;0,0002;6,80
08 ;I27C;4418;0,2811;0,0509;0,0428;0,6252;0,00;0,5711;0,4287;0,0002;0,00;0,0038;0,0036;0,0256;0,0466;0,0609;0,0154;0,0604;0,0534;0,1025;0,0727;0,0747;0,0776;0,1682;0,1023;0,1322;0,1323;0,7784;0,0893;2;18;7,70;1,515;0,0003;3,70
08 ;I27D;42587;0,8892;0,0656;0,0452;0,00;0,00;0,6688;0,3311;0,00;0,00;0,0073;0,0023;0,0043;0,0082;0,0193;0,0107;0,0753;0,1142;0,2227;0,138;0,1129;0,0905;0,1251;0,0448;0,0243;0,1507;0,7948;0,0545;1;10;4,00;0,937;0,0031;1,90
08 ;I28A;1204;0,6761;0,0947;0,0914;0,1047;0,0332;0,5399;0,4601;0,00;0,00;0,00;0,0025;0,0008;0,0025;0,0075;0,0075;0,0415;0,0648;0,1528;0,1113;0,1445;0,1055;0,2151;0,1013;0,0424;0,0558;0,8833;0,0609;1;15;5,50;1,947;0,0001;2,90
08 ;I28B;5547;0,5836;0,1327;0,0925;0,1082;0,0831;0,4662;0,5338;0,00;0,00;0,0004;0,0031;0,0043;0,0041;0,0159;0,007;0,0425;0,0498;0,0992;0,0853;0,0836;0,0878;0,2313;0,1449;0,1408;0,2156;0,7081;0,0763;2;20;7,70;1,354;0,0004;4,30
08 ;I28C;2747;0,7179;0,0979;0,0845;0,0673;0,0324;0,5402;0,4598;0,00;0,00;0,0004;0,0015;0,0073;0,0102;0,0211;0,0095;0,0819;0,0808;0,1391;0,1088;0,1019;0,0852;0,1755;0,0874;0,0896;0,2596;0,6567;0,0837;1;11;3,80;0,857;0,0002;2,10
08 ;I29A;3931;0,7914;0,0766;0,0628;0,0519;0,0173;0,6482;0,3518;0,00;0,00;0,00;0,00;0,00;0,0003;0,0064;0,0132;0,1313;0,1155;0,1908;0,1165;0,1053;0,0941;0,1582;0,0494;0,0191;0,0367;0,8732;0,0902;1;11;4,50;1,39;0,0003;2,10
08 ;I29B;57871;0,9168;0,0416;0,021;0,0181;0,0026;0,6498;0,3502;0,00;0,00;0,00;0,00;0,00;0,0002;0,0073;0,0125;0,1001;0,0669;0,1515;0,1376;0,1504;0,1375;0,1785;0,0457;0,0119;0,0753;0,8573;0,0674;1;7;3,30;1,076;0,0043;1,20
08 ;I30Z;47493;0,9371;0,0235;0,0254;0,013;0,0009;0,6124;0,3876;0,00;0,00;0,0001;0,0001;0,0001;0,002;0,0565;0,0635;0,3712;0,1739;0,182;0,0641;0,0347;0,0204;0,021;0,0067;0,0037;0,0577;0,8771;0,0653;1;8;3,60;1,146;0,0035;1,30
