IK_MDC;IK_DRG;IK_Faelle_Anzahl;IK_PCCL0;IK_PCCL1;IK_PCCL2;IK_PCCL3;IK_PCCL4;IK_GeschlechtM;IK_GeschlechtW;IK_GeschlechtU;IK_AlterU28T;IK_AlterU01;IK_AlterU03;IK_AlterU06;IK_AlterU10;IK_AlterU16;IK_AlterU18;IK_AlterU30;IK_AlterU40;IK_AlterU50;IK_AlterU55;IK_AlterU60;IK_AlterU65;IK_AlterU75;IK_AlterU80;IK_AlterU99;IK_VWD_Kurz;IK_VWD_Norm;IK_VWD_Lang;IK_uGVD;IK_oGVD;IK_VWD_MW;IK_Bewertungsrelation;IK_Gesamt;IK_VWD_STD
06 ;G77Z;3096;0,0052;0,0042;0,0501;0,3295;0,6111;0,4819;0,5181;0;0;0,0016;0,0016;0,0019;0;0,0013;0,0013;0,0068;0,0094;0,0249;0,0268;0,0352;0,0594;0,1986;0,1835;0,4477;0;0,8961;0,1039;;25;13;1,61;0,0002;4,6
07 ;H01A;1617;0,0563;0,068;0,0773;0,2233;0,5751;0,5448;0,4552;0;0;0;0,0037;0,0006;0,0012;0;0,0019;0,0099;0,0198;0,0835;0,0983;0,1064;0,1398;0,3556;0,1262;0,0532;0,0062;0,8396;0,1542;5;35;19,3;5,368;0,0001;6,8
07 ;H01B;6017;0,0869;0,1188;0,1105;0,2398;0,4439;0,5742;0,4258;0;0;0,0003;0,001;0,0007;0,0005;0,0008;0,0005;0,014;0,0286;0,0952;0,0929;0,1079;0,1331;0,3302;0,1358;0,0585;0,0063;0,8561;0,1376;5;33;17,3;4,527;0,0005;6,7
07 ;H02A;723;0,0456;0,1245;0,1314;0,2586;0,4398;0,5629;0,4371;0;0;0,0014;0;0;0;0;0;0;0,0055;0,0401;0,0429;0,0885;0,1037;0,3804;0,1729;0,1646;0,0085;0,8806;0,1108;6;37;20,2;4,031;0,0001;7,2
07 ;H02B;1305;0,105;0,108;0,1264;0,2368;0,4238;0,5257;0,4743;0;0;0,0146;0,0069;0,0031;0,0031;0,0069;0,0008;0,0215;0,0521;0,0797;0,0667;0,0866;0,0874;0,2552;0,1571;0,1586;0,0344;0,8631;0,1025;5;34;16,9;3,77;0,0001;7
07 ;H05Z;3392;0,2453;0,1433;0,1686;0,263;0,1798;0,5212;0,4788;0;0;0,0018;0,0009;0,0003;0,0003;0,0024;0,0009;0,0271;0,041;0,0787;0,0681;0,0802;0,1032;0,273;0,1527;0,1695;0,0723;0,8314;0,0963;3;27;12,3;2,507;0,0003;5,7
07 ;H06A;1226;0,0897;0,1117;0,1697;0,2814;0,3475;0,5995;0,4005;0;0;0,0008;0,0008;0;0,0016;0,0016;0,0016;0,0098;0,0294;0,1011;0,0612;0,1003;0,1199;0,3303;0,1378;0,1036;0,0927;0,7577;0,1496;4;31;14,2;3,302;0,0001;6,5
07 ;H06B;1708;0,3144;0,2237;0,1797;0,2201;0,0621;0,6803;0,3197;0;0;0,0006;0;0;0;0,0006;0;0,0018;0,0105;0,0615;0,0837;0,1177;0,1382;0,3601;0,1347;0,0907;0,1625;0,7287;0,1088;1;9;3,6;1,262;0,0001;1,7
07 ;H06C;4092;0,346;0,1684;0,1799;0,2361;0,0696;0,7302;0,2698;0;0;0,0002;0,0002;0;0,0002;0,0005;0,0002;0,0032;0,0068;0,0472;0,0547;0,1022;0,132;0,3778;0,1755;0,0992;0,2033;0,6831;0,1135;1;13;4,4;1,11;0,0003;2,6
07 ;H07A;561;0,0838;0,1497;0,1711;0,2727;0,3226;0,574;0,426;0;0;0;0;0;0;0,0018;0;0,0053;0,0196;0,0642;0,0838;0,0945;0,0802;0,2834;0,164;0,2032;0,0347;0,8462;0,1192;3;26;13,5;2,594;0;5,4
07 ;H07B;8710;0,346;0,1552;0,1168;0,1884;0,1936;0,5654;0,4346;0;0;0;0;0,0002;0,0002;0,0006;0,0008;0,0164;0,0311;0,0742;0,0707;0,0713;0,0979;0,2714;0,166;0,1991;0,0077;0,8843;0,108;2;19;9,2;1,802;0,0007;3,6
07 ;H08A;2991;0,1184;0,3373;0,2053;0,2113;0,1277;0,3912;0,6088;0;0;0,0003;0;0;0;0,005;0,0047;0,0645;0,0729;0,1157;0,0759;0,0849;0,0996;0,213;0,1304;0,1331;0,0312;0,9066;0,0621;3;22;10,5;1,953;0,0002;4,1
07 ;H08B;134392;0,7421;0,1357;0,0573;0,0479;0,017;0,3318;0,6682;0;0;0;0;0;0,0001;0,0037;0,0051;0,0865;0,1227;0,1853;0,1096;0,1017;0,0981;0,1691;0,0681;0,05;0,0052;0,9181;0,0767;1;10;4,2;0,891;0,0102;1,8
07 ;H09A;3109;0;0;0;0;1;0,5934;0,4066;0;0;0,0003;0,0003;0,0003;0,0016;0,001;0,0003;0,0093;0,027;0,0962;0,0888;0,1016;0,1296;0,2911;0,1463;0,1061;0,0494;0,8169;0,1337;6;37;18,6;4,319;0,0002;7,8
07 ;H09B;3024;0,2897;0,1607;0,2269;0,3228;0;0,5397;0,4603;0;0;0;0,0007;0;0,0013;0,0017;0,0003;0,0132;0,0218;0,1005;0,0962;0,1197;0,1329;0,3218;0,1356;0,0542;0,0177;0,8923;0,09;3;22;11,3;2,828;0,0002;3,8
07 ;H09C;1408;0,331;0,1591;0,1811;0,3288;0;0,4709;0,5291;0;0;0,0007;0,0007;0,0014;0;0,0057;0,0036;0,0533;0,0717;0,1435;0,103;0,1129;0,1009;0,2379;0,093;0,0717;0,0457;0,8806;0,0738;2;20;8,6;2,087;0,0001;3,9
07 ;H12A;2914;0,0103;0,0096;0,0141;0,0443;0,9218;0,5971;0,4029;0;0;0,001;0;0;0,0007;0,0003;0,001;0,0072;0,0148;0,0748;0,0789;0,1071;0,1174;0,2807;0,1462;0,1699;0,0735;0,8019;0,1247;6;38;19,5;3,626;0,0002;8
07 ;H12B;3841;0,2934;0,1422;0,1888;0,3757;0;0,4975;0,5022;0,0003;0;0,0005;0,0008;0,001;0,0018;0,0018;0,0023;0,0271;0,0357;0,1122;0,0982;0,1166;0,1276;0,283;0,1127;0,0786;0,2431;0,6892;0,0676;2;24;9,9;1,502;0,0003;5,4
07 ;H15Z;256;0,0898;0,0781;0,1836;0,3789;0,2695;0,5234;0,4766;0;0;0;0;0;0;0;0;0;0,0039;0,0391;0,1016;0,0938;0,1875;0,3711;0,1328;0,0703;0,0658;0,8025;0,1317;7;41;22,2;3,994;0;9,6
07 ;H16Z;2671;0,2958;0,3134;0,1756;0,1782;0,0371;0,6084;0,3916;0;0;0;0;0;0,0004;0,0011;0,0015;0,0045;0,0154;0,0846;0,0865;0,128;0,158;0,3385;0,1243;0,0573;0;0,9002;0,0998;;10;3,6;1,375;0,0002;1,6
07 ;H33Z;677;0,0133;0,0148;0,0207;0,1182;0,8331;0,5775;0,4225;0;0;0,003;0;0;0;0;0;0,0148;0,0295;0,0945;0,0724;0,1093;0,1152;0,3117;0,1743;0,0753;0,0308;0,7728;0,1963;9;49;27,5;8,454;0,0001;10
07 ;H36Z;1342;0,0022;0;0,0015;0,0089;0,9873;0,6244;0,3756;0;0;0,0037;0,0022;0;0,0007;0,0007;0,0007;0,0067;0,0179;0,0961;0,0894;0,0686;0,1103;0,2571;0,1565;0,1893;0,0308;0,7514;0,2178;9;48;27,1;10,819;0,0001;10,1
07 ;H37Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H38Z;307;0;0,0033;0,0033;0,0391;0,9544;0,6254;0,3746;0;0;0,0033;0,0033;0,0065;0;0;0;0,0163;0,0195;0,0879;0,0684;0,127;0,1336;0,3355;0,1466;0,0521;0,189;0,624;0,187;7;42;22,8;8,193;0;9
07 ;H40Z;3275;0;0;0,0424;0,5261;0,4315;0,6831;0,3169;0;0;0;0,0006;0,0003;0;0,0003;0;0,0067;0,0366;0,1518;0,1392;0,1618;0,1347;0,2186;0,0858;0,0635;0,1132;0,8165;0,0703;2;21;8,9;1,572;0,0002;4,2
07 ;H41A;5465;0,026;0,0203;0,0366;0,0787;0,8384;0,5436;0,4564;0;0;0,0002;0,0002;0,0002;0,0002;0,0015;0,0005;0,0044;0,0126;0,0487;0,0457;0,0624;0,0789;0,258;0,1733;0,3133;0,0688;0,8359;0,0953;5;34;17,1;2,915;0,0004;7
07 ;H41B;12511;0,0487;0,0291;0,0337;0,8883;0,0002;0,5191;0,4808;0,0002;0;0,0013;0,0002;0,001;0,002;0,0062;0,0002;0,0106;0,0221;0,0657;0,0569;0,0689;0,0839;0,2382;0,1603;0,2824;0,1408;0,7895;0,0697;3;23;10,8;1,678;0,0009;4,7
07 ;H41C;65348;0,5704;0,198;0,182;0,044;0,0056;0,4517;0,5483;0;0;0;0;0;0;0;0,0012;0,0258;0,0369;0,0813;0,0666;0,0717;0,0895;0,2354;0,1516;0,2399;0,1838;0,7404;0,0758;1;13;5,4;0,807;0,005;2,8
07 ;H44Z;1488;0,1122;0,1102;0,172;0,3931;0,2124;0,4026;0,5974;0;0;0;0;0;0;0;0;0;0;0;0,0013;0,0094;0,0228;0,2184;0,2419;0,506;0;0,904;0,096;;35;21,7;2,027;0,0001;4,9
07 ;H60Z;7012;0;0;0;0;1;0,6507;0,349;0,0003;0;0,0001;0;0,0001;0,0001;0;0,0001;0,0043;0,027;0,1104;0,1074;0,1408;0,1554;0,2653;0,1047;0,0843;0,1401;0,791;0,0689;4;30;14,2;1,8;0,0005;6,4
07 ;H61A;5387;0;0,0084;0,0215;0,0926;0,8775;0,5849;0,4147;0,0004;0;0,0004;0,0007;0;0;0,0002;0;0,0011;0,0056;0,0317;0,0507;0,0785;0,1112;0,3315;0,1873;0,201;0,1418;0,7763;0,0819;3;24;11,1;1,46;0,0004;5
07 ;H61B;32540;0,2118;0,2214;0,2246;0,3346;0,0076;0,5476;0,4521;0,0003;0;0,0008;0,0028;0,001;0,0008;0,0002;0,0001;0,0026;0,0089;0,048;0,0604;0,0953;0,1323;0,3337;0,1664;0,1465;0,3125;0,6064;0,0811;1;13;4,9;0,661;0,0025;2,9
07 ;H62A;379;0,7335;0,1557;0,058;0,0396;0,0132;0,4697;0,5303;0;0;0,0053;0,0264;0,0976;0,1794;0,6913;0;0;0;0;0;0;0;0;0;0;0,0776;0,8404;0,082;1;12;4,7;0,742;0;2,4
07 ;H62B;63361;0,3653;0,1777;0,1882;0,255;0,0138;0,6371;0,3629;0;0;0,0001;0,0001;0,0001;0,0001;0,0001;0,0028;0,0389;0,0732;0,1687;0,1252;0,1185;0,1133;0,1885;0,0797;0,0905;0,1625;0,7691;0,0684;2;17;7,7;0,915;0,0048;3,4
07 ;H62C;4624;0,5067;0,2113;0,1484;0,1181;0,0156;0,6378;0,3622;0;0;0,0013;0,0011;0,0015;0,0041;0,0091;0,005;0,034;0,0696;0,1825;0,1345;0,1163;0,0939;0,1611;0,0802;0,1058;0,1687;0,7716;0,0597;1;14;5,4;0,663;0,0004;2,9
07 ;H63A;3138;0,0003;0,0006;0,0003;0,5915;0,4073;0,5813;0,4184;0,0003;0;0,007;0,0016;0,001;0,0019;0,0032;0,001;0,0163;0,0271;0,0867;0,0927;0,1074;0,1354;0,2645;0,1354;0,1189;0,1369;0,7851;0,0781;3;26;11;1,544;0,0002;5,4
07 ;H63B;4585;0,215;0,1276;0,1716;0,3865;0,0992;0,5309;0,4691;0;0;0;0,0028;0,0061;0,014;0,0185;0,0089;0,0523;0,0484;0,1047;0,0794;0,0838;0,0997;0,2166;0,1189;0,1459;0,1077;0,8125;0,0797;2;19;8,4;1,089;0,0003;3,9
07 ;H63C;9663;0,6683;0,1956;0,1361;0;0;0,4801;0,5199;0;0;0,0152;0,0056;0,0079;0,013;0,0327;0,0202;0,0874;0,09;0,1582;0,1019;0,0946;0,0847;0,1526;0,0665;0,0693;0,3693;0,5718;0,0589;1;12;4,9;0,632;0,0007;2,6
07 ;H64Z;26015;0,5731;0,1566;0,1094;0,124;0,0369;0,4441;0,5559;0;0;0,0024;0,0006;0,0005;0,0017;0,0089;0,006;0,0534;0,0652;0,1082;0,0705;0,0743;0,0826;0,1903;0,1177;0,2177;0,2386;0,7036;0,0578;1;12;5;0,602;0,002;2,5
07 ;H78Z;592;0,0051;0;0,0034;0,0236;0,9679;0,6841;0,3159;0;0;0,0034;0,0017;0,0017;0,0034;0;0;0,0152;0,0355;0,1436;0,1318;0,1385;0,1655;0,2264;0,0794;0,0541;0,2834;0,5725;0,1441;5;36;17,4;4,027;0;7,9
08 ;I01Z;2359;0,022;0,0504;0,0865;0,2959;0,5451;0,4387;0,5613;0;0;0;0;0;0;0;0,0004;0,0008;0,0025;0,0212;0,0377;0,0585;0,0928;0,3031;0,2005;0,2823;0,007;0,7887;0,2043;10;51;31,4;5,997;0,0002;9,6
08 ;I02A;384;0;0;0;0;1;0,5313;0,4688;0;0;0;0;0,0026;0,0052;0,0104;0,0052;0,0443;0,0208;0,0703;0,0677;0,0651;0,0677;0,2786;0,1927;0,1693;0,029;0,5565;0,4145;14;64;41,1;11,067;0;12,7
08 ;I02B;1498;0;0;0;0,0848;0,9152;0,5781;0,4219;0;0;0,0007;0,0013;0,0027;0,0027;0,004;0,0047;0,0381;0,0407;0,1055;0,0821;0,0808;0,1028;0,227;0,1328;0,1742;0,0305;0,6724;0,2971;12;58;36,6;8,501;0,0001;11,9
08 ;I02C;1507;0;0;0;0,1626;0,8374;0,5063;0,4937;0;0;0,0007;0,0007;0;0,0027;0,0046;0,006;0,0259;0,0252;0,069;0,0557;0,0717;0,0776;0,2395;0,1632;0,2575;0,0389;0,7238;0,2373;9;49;29,7;5,266;0,0001;10,1
08 ;I02D;2841;0;0;0;0,0081;0,9919;0,5216;0,4784;0;0;0;0;0,0021;0,0011;0,0042;0,0011;0,0176;0,0208;0,0598;0,0475;0,0697;0,0841;0,2172;0,1619;0,3129;0,0529;0,7701;0,177;8;45;25,4;4,443;0,0002;9,3
08 ;I03A;1835;0,0229;0,0109;0,0256;0,0556;0,885;0,4223;0,5777;0;0;0;0;0;0;0,0011;0;0,0016;0,0049;0,0218;0,0283;0,0518;0,0556;0,2567;0,2044;0,3738;0,0282;0,7954;0,1764;8;45;25,4;5,255;0,0001;9,2
08 ;I03B;4919;0,2226;0,1386;0,2492;0,3895;0;0,481;0,5188;0,0002;0;0;0,0002;0;0;0,0018;0;0,002;0,0067;0,0466;0,0516;0,0815;0,1051;0,3143;0,1917;0,1984;0,0047;0,8868;0,1085;5;35;18,4;3,42;0,0004;6,6
08 ;I04Z;4111;0,3045;0,1479;0,218;0,2671;0,0625;0,4707;0,5293;0;0;0;0;0;0;0,0007;0,0002;0,0019;0,0032;0,0428;0,0606;0,0774;0,1182;0,3503;0,1861;0,1586;0,005;0,8565;0,1385;5;31;16,8;3,37;0,0003;5,4
08 ;I05A;6773;0;0;0;0;1;0,4003;0,5997;0;0;0;0;0;0;0;0;0,0015;0,0021;0,0102;0,0118;0,0204;0,0316;0,1553;0,1665;0,6006;0,0638;0,8475;0,0887;4;29;15,6;3,066;0,0005;5,4
08 ;I05B;15341;0,6671;0,1255;0,1003;0,0875;0,0196;0,2815;0,7185;0;0;0;0;0;0;0;0;0,0012;0,0057;0,0277;0,0387;0,0563;0,0868;0,3378;0,2283;0,2175;0,0061;0,9181;0,0758;3;20;10,4;2,845;0,0012;3,5
08 ;I06A;770;0,0273;0,0455;0,061;0,1247;0,7416;0,4792;0,5208;0;0;0;0,0039;0,0156;0,0299;0,0909;0,0273;0,039;0,0338;0,0416;0,0532;0,0779;0,0844;0,2494;0,1688;0,0844;0,0304;0,7794;0,1903;7;43;23;9,251;0,0001;9,1
08 ;I06B;675;0,1467;0,2385;0,1556;0,2178;0,2415;0,3644;0,6356;0;0;0,003;0,003;0,0074;0,0207;0,5644;0,2622;0,0563;0,0015;0,003;0,0015;0,0089;0,0044;0,0252;0,0252;0,0133;0,0064;0,8632;0,1304;4;27;13,2;6,835;0,0001;4,5
08 ;I06C;2247;0,117;0,1558;0,1553;0,2612;0,3106;0,3992;0,6008;0;0;0;0;0,0004;0;0,004;0,0004;0,0761;0,0303;0,0467;0,0525;0,0743;0,0943;0,3471;0,1776;0,0961;0,0206;0,8573;0,1221;5;36;18,6;6,36;0,0002;7,3
08 ;I06D;75;0,6933;0,1467;0,0667;0,0533;0,04;0,56;0,44;0;0;0;0;0;0;0;0;0,0667;0,0533;0,24;0,0667;0,0667;0,1867;0,2133;0,08;0,0267;0;0,8621;0,1379;1;14;5,1;1,748;0;2,3
08 ;I07Z;1693;0,1105;0,0732;0,0691;0,2103;0,5369;0,6639;0,3361;0;0;0,0006;0;0;0,0006;0,0059;0,0035;0,0201;0,0278;0,0644;0,065;0,0803;0,0839;0,2729;0,1453;0,2298;0,0405;0,8365;0,123;5;36;17,2;2,841;0,0001;7,6
08 ;I08A;577;0,0017;0;0;0,3692;0,6291;0,5962;0,4038;0;0;0;0,0035;0,0676;0,1057;0,2305;0,0485;0,1075;0,0399;0,0433;0,0451;0,0347;0,0277;0,0884;0,0537;0,104;0,0854;0,8498;0,0648;8;44;18,7;5,824;0;8,3
08 ;I08B;275;0;0;0;0,4436;0,5564;0,5236;0,4764;0;0;0,0036;0,0327;0,2291;0,3745;0,36;0;0;0;0;0;0;0;0;0;0;0,0122;0,8384;0,1494;2;17;10,5;2,929;0;3
08 ;I08C;5984;0,1031;0,0378;0,0485;0,112;0,6987;0,3623;0,6377;0;0;0;0;0,0002;0,0005;0,0007;0,0053;0,0259;0,0204;0,0389;0,0287;0,0421;0,048;0,1601;0,1444;0,4848;0,0369;0,8311;0,1319;6;37;19,2;3,705;0,0005;7,3
08 ;I08D;24083;0,2868;0,1;0,1286;0,1827;0,3019;0,3437;0,6562;0;0;0,0008;0,0038;0,0069;0,0085;0,0225;0,008;0,0385;0,0265;0,045;0,0361;0,0448;0,0492;0,1506;0,1229;0,4358;0,0366;0,8816;0,0818;3;26;13,1;2,324;0,0018;4,9
08 ;I08E;568;0,7835;0,0757;0,044;0,0968;0;0,3768;0,6232;0;0;0,0018;0,007;0,0282;0,0211;0,1074;0,0827;0,2782;0,1232;0,1743;0,0669;0,0352;0,0229;0,0282;0,0176;0,0053;0,0114;0,9251;0,0635;2;16;7,2;2,114;0;3,1
08 ;I08F;58498;0,4703;0,1363;0,1597;0,2334;0,0002;0,3152;0,6848;0;0;0,0004;0,0011;0,0024;0,0043;0,0117;0,0059;0,0304;0,0256;0,05;0,0374;0,0447;0,0494;0,1351;0,1209;0,4808;0,053;0,8888;0,0582;3;20;11;1,77;0,0044;3,6
08 ;I08G;5042;0,8772;0,0532;0,0208;0,0434;0,0054;0,5768;0,4232;0;0;0,0018;0,0331;0,0333;0,0478;0,2447;0,0307;0,1002;0,071;0,1265;0,0678;0,0609;0,049;0,0857;0,0282;0,0192;0,0949;0,8176;0,0876;1;10;4,3;0,954;0,0004;1,9
08 ;I09A;4785;0,1678;0,0905;0,1114;0,1774;0,4529;0,5039;0,4961;0;0;0;0,001;0,0025;0,0056;0,0052;0,0033;0,029;0,0378;0,0865;0,0719;0,0961;0,0995;0,284;0,1526;0,1248;0,0232;0,8412;0,1355;6;36;19,6;5,788;0,0004;6,9
08 ;I09B;2349;0;0;0;0;1;0,5066;0,4934;0;0;0;0;0,0009;0;0,0013;0,0038;0,0166;0,0209;0,0562;0,0643;0,0656;0,0851;0,2869;0,1946;0,2039;0,0265;0,8312;0,1423;6;38;20,4;5,227;0,0002;8
08 ;I09C;10428;0,3317;0,2005;0,1803;0,2642;0,0233;0,4428;0,5572;0;0;0;0,0007;0,0008;0,0023;0,0114;0,006;0,0233;0,0257;0,0666;0,0745;0,0905;0,1088;0,3132;0,171;0,1051;0,0142;0,8931;0,0927;4;27;13,7;4,522;0,0008;5,1
08 ;I09D;28864;0,6058;0,1641;0,1113;0,1103;0,0084;0,435;0,565;0;0;0;0,0001;0,0001;0,0003;0,0022;0,0021;0,0238;0,0426;0,1271;0,1031;0,1076;0,1098;0,2699;0,1318;0,0796;0,0103;0,9088;0,0809;3;21;10,5;3,241;0,0022;3,8
08 ;I09E;9908;0,6545;0,1444;0,1366;0,0641;0,0004;0,3976;0,6023;0,0001;0;0;0,0002;0,0001;0,0001;0,0011;0,0011;0,0109;0,023;0,1078;0,0927;0,0976;0,0943;0,2454;0,1506;0,1752;0,02;0,89;0,0899;2;18;8,4;2,655;0,0008;3,6
08 ;I09F;19945;0,6774;0,1272;0,102;0,075;0,0184;0,3151;0,6849;0;0;0;0;0;0;0,0002;0,0001;0,0037;0,0152;0,0736;0,0627;0,0716;0,075;0,2454;0,1848;0,2678;0,0397;0,872;0,0883;2;17;7,8;2,115;0,0015;3,5
08 ;I10A;3131;0;0;0;0;1;0,5075;0,4925;0;0;0;0,001;0,0006;0,0013;0,0029;0,0013;0,0102;0,0169;0,0466;0,0469;0,0642;0,0789;0,2721;0,1897;0,2673;0,0418;0,8437;0,1145;4;32;16,1;3,39;0,0002;6,9
08 ;I10B;13470;0,6598;0,0895;0,0785;0,1709;0,0013;0,5057;0,4943;0;0;0,0001;0,0003;0,0001;0,0003;0,0013;0,0014;0,0128;0,0359;0,1042;0,0785;0,0806;0,0941;0,28;0,1688;0,1416;0,0141;0,9076;0,0784;2;19;8,3;1,981;0,001;3,7
08 ;I10C;11039;0,8966;0,0597;0,0273;0,0164;0;0,5017;0,4983;0;0;0;0;0;0;0;0;0,0119;0,0938;0,3212;0,1957;0,1352;0,0886;0,1111;0,0316;0,011;0,0013;0,9327;0,0661;1;12;5,4;1,528;0,0008;2
08 ;I10D;23717;0,8198;0,103;0,0644;0,0128;0;0,5343;0,4657;0;0;0,0002;0,0001;0,0002;0,0003;0,0014;0,0007;0,0197;0,056;0,1224;0,0905;0,1032;0,1084;0,2712;0,1458;0,0797;0,0212;0,8917;0,0872;2;15;7;1,436;0,0018;2,8
08 ;I10E;70678;0,8888;0,0562;0,0347;0,0197;0,0007;0,5377;0,4623;0;0;0;0,0001;0,0003;0,0006;0,0014;0,0009;0,0455;0,127;0,2103;0,1158;0,1046;0,0911;0,1808;0,0785;0,043;0,0066;0,8937;0,0997;1;13;6,1;1,233;0,0054;2,4
08 ;I10F;4314;0,8739;0,0591;0,0424;0,0241;0,0005;0,4379;0,5621;0;0;0;0,0002;0,0002;0,0009;0,0009;0,0002;0,0202;0,0447;0,1541;0,1136;0,114;0,0962;0,2494;0,1254;0,0797;0,0786;0,8459;0,0755;1;9;3,3;0,957;0,0003;1,2
08 ;I10G;2131;0,9;0,045;0,0338;0,0197;0,0014;0,4641;0,5359;0;0;0;0;0,0005;0,0019;0,0113;0,0023;0,0422;0,0802;0,199;0,1084;0,1126;0,1009;0,1938;0,0971;0,0497;0,2967;0,631;0,0723;1;7;2,8;0,583;0,0002;1
08 ;I11Z;262;0,6718;0,0916;0,084;0,1374;0,0153;0,5038;0,4962;0;0;0;0,0038;0,0115;0,0229;0,1298;0,1031;0,1947;0,084;0,1145;0,0763;0,0687;0,0229;0,0763;0,0496;0,042;0,1692;0,7915;0,0393;3;24;9,6;2,775;0;3,9
08 ;I12A;2480;0;0;0;0;1;0,4907;0,5093;0;0;0,0008;0,0016;0,0004;0,0016;0,0028;0,002;0,0121;0,0206;0,0484;0,0383;0,0589;0,0718;0,2464;0,1855;0,3089;0,0548;0,8036;0,1416;6;38;20,4;3,305;0,0002;7,9
08 ;I12B;2535;0,1164;0,0931;0,0477;0,7428;0;0,5487;0,4513;0;0;0,0012;0,002;0,0039;0,0154;0,0383;0,0043;0,0383;0,0402;0,0824;0,0738;0,0817;0,0892;0,2446;0,1227;0,1621;0,0905;0,8196;0,0899;4;30;14,7;2,162;0,0002;6,2
08 ;I12C;6520;0,531;0,3351;0,1339;0;0;0,5647;0,4353;0;0;0,0003;0,0017;0,0018;0,0035;0,0113;0,0097;0,0779;0,0693;0,1414;0,1055;0,1057;0,0979;0,2106;0,087;0,0764;0,1448;0,7751;0,0801;2;20;8,7;1,367;0,0005;4,3
08 ;I13A;4132;0,5666;0,1256;0,0949;0,1304;0,0825;0,4797;0,5203;0;0;0,0002;0,0002;0,0024;0,007;0,0215;0,0143;0,0806;0,0743;0,1471;0,1159;0,0992;0,1012;0,1772;0,0726;0,0862;0,0525;0,8607;0,0869;5;30;16,2;3,271;0,0003;5,4
08 ;I13B;4845;0,574;0,1205;0,1133;0,123;0,0691;0,4178;0,5822;0;0;0;0;0,0002;0;0,0105;0,0062;0,0561;0,0751;0,1344;0,1036;0,1094;0,1049;0,1709;0,0883;0,1404;0,0181;0,9021;0,0799;3;24;12,1;2,526;0,0004;4,8
08 ;I13C;27322;0,6146;0,1221;0,1038;0,1045;0,055;0,3807;0,6193;0;0;0,0023;0,0026;0,0063;0,0104;0,0227;0,0089;0,0605;0,0591;0,1211;0,088;0,0945;0,0964;0,1991;0,0977;0,1306;0,0228;0,9037;0,0735;2;21;9,6;2,056;0,0021;4,3
08 ;I13D;26146;0,6759;0,1175;0,0859;0,0852;0,0354;0,3484;0,6516;0;0;0;0,0002;0,0013;0,0033;0,0153;0,0089;0,0495;0,05;0,1064;0,0793;0,0944;0,0967;0,2119;0,1183;0,1645;0,0251;0,8957;0,0792;2;16;7,9;1,635;0,002;3,1
08 ;I13E;33966;0,7436;0,0995;0,0649;0,0634;0,0286;0,427;0,573;0;0;0;0,0004;0,0026;0,0057;0,0195;0,0122;0,0825;0,0758;0,1498;0,1069;0,0953;0,0912;0,1683;0,0788;0,1109;0,0524;0,8859;0,0617;2;16;7,5;1,34;0,0026;3,1
08 ;I13F;43246;0,8836;0,0493;0,0335;0,0269;0,0066;0,4977;0,5023;0;0;0,0001;0,0044;0,0282;0,0433;0,101;0,0234;0,1245;0,0919;0,1561;0,0929;0,0799;0,0686;0,1152;0,0391;0,0315;0,0873;0,8242;0,0885;1;12;5;0,985;0,0033;2,5
08 ;I14Z;706;0,2535;0,0878;0,0864;0,2025;0,3697;0,6997;0,3003;0;0;0;0;0,0014;0,0014;0,0042;0,0028;0,0312;0,0354;0,0892;0,0836;0,102;0,1275;0,2465;0,1204;0,1544;0,1307;0,8023;0,067;3;28;11,8;1,542;0,0001;6,1
08 ;I15A;754;0,3382;0,2997;0,0968;0,1764;0,0889;0,5928;0,4072;0;0;0,439;0,0849;0,0438;0,0358;0,0464;0,004;0,0584;0,0358;0,0769;0,0345;0,0239;0,0305;0,0504;0,0212;0,0146;0,0356;0,8387;0,1257;2;15;7,5;2,918;0,0001;2,6
08 ;I15B;604;0,5116;0,101;0,1126;0,1589;0,1159;0,5248;0,4752;0;0;0,0166;0,0182;0;0,0017;0,0017;0,0232;0,1291;0,1225;0,1887;0,1109;0,1242;0,0993;0,1076;0,0298;0,0265;0,0133;0,8948;0,0919;1;16;7,1;1,91;0;3,2
08 ;I16Z;50376;0,9122;0,049;0,0231;0,0141;0,0017;0,5444;0,4556;0;0;0;0;0,0001;0,0003;0,0063;0,0048;0,0463;0,0637;0,228;0,1724;0,1557;0,1162;0,1487;0,0425;0,0149;0,1783;0,7757;0,046;1;7;3,2;0,839;0,0038;1,2
08 ;I17Z;1689;0,5015;0,1966;0,1385;0,1125;0,0509;0,4855;0,5145;0;0;0,0012;0,0012;0,0053;0,0077;0,0249;0,0101;0,0829;0,0539;0,0977;0,0705;0,077;0,1066;0,2587;0,1172;0,0853;0,0461;0,8857;0,0682;1;14;6,2;1,464;0,0001;2,8
08 ;I18A;11142;0,8079;0,0822;0,0549;0,0424;0,0126;0,657;0,343;0;0;0;0,0003;0,0022;0,007;0,1365;0,0399;0,1763;0,1058;0,1467;0,0762;0,0638;0,0551;0,092;0,0444;0,0539;0,2759;0,6563;0,0677;1;9;3,7;0,873;0,0008;1,7
